"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"QURU",-0.0395164914974055,FALSE,FALSE,-0.206419706068187,0.132378114228963,-0.00201240453344643,-0.0105120656349659,0.0067414465988446,-0.00404621015174349,"tmn","curr.mar"
"QURU",-0.115367338338033,FALSE,FALSE,-0.325908638734548,0.0813808850103816,-0.00902850146900236,-0.0255051964096965,0.00636876476869121,-0.0118128021460008,"tmn","curr.apr"
"QURU",0.00760454905076996,FALSE,FALSE,-0.170278053069358,0.187471144819401,0.00059818761034254,-0.0133943802557269,0.0147468200124692,0.000778652213359502,"tmn","curr.may"
"QURU",-0.108819077920455,FALSE,FALSE,-0.285428690910696,0.0778344449089344,-0.00911525182237348,-0.023908991370826,0.00651981784221892,-0.0111423064422108,"tmn","curr.jun"
"QURU",0.0500988779230557,FALSE,FALSE,-0.121232339046852,0.20535634885936,0.00415694308698576,-0.0100592259669752,0.0170393966920904,0.00512977191956768,"tmn","curr.jul"
"QURU",0.0310331086513474,FALSE,FALSE,-0.160511738299235,0.202573347614643,0.00225031881039474,-0.0116392652776744,0.0146892990883809,0.00317757155322063,"tmn","curr.aug"
"TSCA",0.252937237383817,TRUE,FALSE,0.0183980175521218,0.437791836963377,0.0151604840169656,0.00110273542135493,0.0262402492242368,0.0362300372964628,"tmx","curr.jan"
"TSCA",0.180181980388984,TRUE,FALSE,0.000819465117459114,0.356025690381642,0.0118173138743169,5.37449776118697e-05,0.0233501003900468,0.0261228158757504,"tmx","curr.feb"
"TSCA",0.276248155464995,TRUE,FALSE,0.0871309076833343,0.428490260645271,0.0174791433409642,0.0055130635071998,0.0271120097559343,0.039554651632971,"tmx","curr.mar"
"TSCA",0.032032662357474,FALSE,FALSE,-0.154004567868526,0.194019308216956,0.00248336950380045,-0.0119393837147423,0.0150415731230041,0.00445868181058826,"tmx","curr.apr"
"TSCA",-0.113657839214799,FALSE,FALSE,-0.29737537583185,0.101098569587926,-0.00906365638297737,-0.023714230728994,0.00806211610114949,-0.0168890881979846,"tmx","curr.may"
"TSCA",-0.0170455141617446,FALSE,FALSE,-0.257217446576624,0.220733579943595,-0.00183485729835146,-0.0276880652960098,0.0237607746124625,-0.00265048781481234,"tmx","curr.jun"
"TSCA",-0.0650988024589177,FALSE,FALSE,-0.271521131456505,0.114464293403977,-0.00793964875838296,-0.0331155464127599,0.0139604147953043,-0.00965932563588722,"tmx","curr.jul"
"TSCA",0.143011914468721,FALSE,FALSE,-0.11201790812006,0.341646133296051,0.0169786836772821,-0.0132990082345715,0.0405609675833613,0.0225800250293716,"tmx","curr.aug"
"TSCA",0.230450486610008,FALSE,FALSE,-0.00786042854287015,0.42966334710135,0.0108609241783301,-0.000370454927950614,0.0202496471312404,0.0316045469568766,"tmn","curr.jan"
"TSCA",0.187368787488275,TRUE,FALSE,0.0237582468739078,0.357309340786866,0.0104172181267401,0.00132089684366413,0.0198654716807163,0.0276539563705728,"tmn","curr.feb"
"TSCA",0.336304209728049,TRUE,TRUE,0.146190098393944,0.48479264958716,0.0248180398204079,0.0107883029065385,0.0357759520519368,0.0499000091675065,"tmn","curr.mar"
"TSCA",0.356330288251026,TRUE,TRUE,0.17710251064393,0.492771919382717,0.0403196987319913,0.0200396096242374,0.055758424103144,0.0527538955764275,"tmn","curr.apr"
"TSCA",0.0342447660780666,FALSE,FALSE,-0.148085748363378,0.210767569104427,0.00387386573744776,-0.0167518827689299,0.023842629342466,0.00504255534312047,"tmn","curr.may"
"TSCA",0.076310541900639,FALSE,FALSE,-0.174751515362049,0.312535792949447,0.0104055770160689,-0.0238288224206585,0.0426168545369272,0.0127195748488795,"tmn","curr.jun"
"TSCA",0.102116492958089,FALSE,FALSE,-0.0922930355880126,0.291357997744246,0.0118072710764422,-0.0106714288562832,0.0336884156515996,0.0145704683338775,"tmn","curr.jul"
"TSCA",0.227289616751144,FALSE,FALSE,-0.0106967906807609,0.416850183642576,0.0244037675057069,-0.00114849941920714,0.0447566198215848,0.0344594361738201,"tmn","curr.aug"
