"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.0221629560676473,FALSE,FALSE,-0.153310546944265,0.206047233934542,0.00102921621180573,-0.00711952412278507,0.00956854098866016,0.00284336553789195,"tmx","curr.jan"
"CACO",-0.0784471120669101,FALSE,FALSE,-0.282633895264598,0.110571687589023,-0.00410351698786092,-0.0147843937145112,0.00578393246664074,-0.0105923818750295,"tmx","curr.feb"
"CACO",-0.157330007732395,FALSE,FALSE,-0.317514407340906,0.0429149721009426,-0.00846682522041891,-0.0170872615508479,0.00230949946138608,-0.0210271759589342,"tmx","curr.mar"
"CACO",0.0716484696654844,FALSE,FALSE,-0.154927242797815,0.268786743056893,0.00533114568220921,-0.0115276670297961,0.0199996076869892,0.00939478302500034,"tmx","curr.apr"
"CACO",-0.193388379648605,FALSE,FALSE,-0.380538276604209,0.00460154635708393,-0.0150052748430169,-0.0295264970889648,0.00035704041740455,-0.0243970156961332,"tmx","curr.may"
"CACO",-0.286502591176818,TRUE,TRUE,-0.434544480288136,-0.115336591723957,-0.0281125210574397,-0.0426388494509465,-0.0113171833811862,-0.0384374535823655,"tmx","curr.jun"
"CACO",-0.198738251629138,FALSE,FALSE,-0.405739881828456,0.0418293848924882,-0.0195408417930957,-0.0398941762593064,0.00411285389594713,-0.0243682700023411,"tmx","curr.jul"
"CACO",-0.127483672145612,FALSE,FALSE,-0.309362080622699,0.049287200431026,-0.0130300753124901,-0.0316198234762033,0.00503763284151814,-0.0156223816785129,"tmx","curr.aug"
"CACO",0.0182898299860936,FALSE,FALSE,-0.176521439650328,0.198247297740643,0.000917727423339114,-0.00885730299830997,0.00994743974535553,0.00233093985624119,"tmn","curr.jan"
"CACO",-0.0533378897978907,FALSE,FALSE,-0.219041839085972,0.1239012862574,-0.00343022592466008,-0.0140868526644944,0.00796824557231868,-0.00741043940867214,"tmn","curr.feb"
"CACO",-0.0136007536234756,FALSE,FALSE,-0.186212738151076,0.158078544631684,-0.000976958668444758,-0.0133758873771172,0.0113549740513269,-0.00181995930159302,"tmn","curr.mar"
"CACO",-0.0468793254523065,FALSE,FALSE,-0.251885494941705,0.15977597509568,-0.00499653147123286,-0.0268466704774519,0.0170293766006653,-0.00610414260019271,"tmn","curr.apr"
"CACO",-0.134649378897481,FALSE,FALSE,-0.3297264122148,0.0588952036644071,-0.0122567734226103,-0.0300141148741876,0.00536107312862348,-0.016793972482627,"tmn","curr.may"
"CACO",-0.203254058854414,FALSE,FALSE,-0.388317311122773,0.019100329604968,-0.0246709858971748,-0.0471339709540602,0.00231839878116817,-0.0272848713530091,"tmn","curr.jun"
"CACO",-0.0904152863253619,FALSE,FALSE,-0.293564438691183,0.123404062606461,-0.0121994252377281,-0.0396096453135285,0.0166504879537958,-0.0112235138680359,"tmn","curr.jul"
"CACO",-0.0515615199531212,FALSE,FALSE,-0.222391351729678,0.122116197556068,-0.00611587551176322,-0.0263785439860588,0.0144845897270255,-0.00659024961240383,"tmn","curr.aug"
"CAGL",-0.0880736390889574,FALSE,FALSE,-0.284052356035977,0.110787330026846,-0.00342991524443907,-0.011062055755441,0.00431447089140913,-0.00947565991680002,"tmx","curr.jan"
"CAGL",-0.0631331715132402,FALSE,FALSE,-0.264258809283665,0.117930586437268,-0.00263138101605178,-0.0110142671024796,0.00491532896138126,-0.00679236680710149,"tmx","curr.feb"
"CAGL",-0.121513204797733,FALSE,FALSE,-0.329320289134262,0.106222431544402,-0.00526413047671935,-0.0142666385395675,0.0046017117245397,-0.0130733533435676,"tmx","curr.mar"
"CAGL",0.165868234396604,FALSE,FALSE,-0.0414951785551018,0.353644716763736,0.0101265273986743,-0.00253334861903929,0.0215905892212096,0.0178454188608558,"tmx","curr.apr"
"CAGL",-0.222118016504886,TRUE,FALSE,-0.40736401770108,-0.0197353338786956,-0.0146978753463482,-0.0269558752908562,-0.00130591602532723,-0.0238972160974141,"tmx","curr.may"
"CAGL",-0.110351669369329,FALSE,FALSE,-0.302594695564786,0.089050212981957,-0.00868335620315511,-0.0238105824931418,0.00700718642235673,-0.0118725069272858,"tmx","curr.jun"
"CAGL",-0.0316240200594299,FALSE,FALSE,-0.237624300401323,0.176414029960691,-0.0027283442805897,-0.0205009008883345,0.0152200197430468,-0.00340236264090955,"tmx","curr.jul"
