tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
-2.6749832, -0.9052690148, 5.280862, 16.0305126666667, 19.582086, -68.784166, -64.1756473333333, -5.555555556, 3.40156686666667, 4.7471902, -30.92953888, -29.7627625, -2.2367435, 7.4546569, 10.4303993, NA, NA, NA, NA, NA, NA, 1.28239233333331, 13.5876625186667, 6.47654060333333
-2.6749832, -0.9052690148, 5.280862, 16.0305126666667, 19.582086, -68.784166, -64.1756473333333, -5.508344, 3.1568982, 4.7471902, -30.92953888, -26.0727140666667, -1.863119, 6.9688196, 10.4303993, NA, NA, NA, NA, NA, NA, 2.31728953333333, 13.5876625186667, 6.47654060333333
-2.6749832, -0.9052690148, 5.178781, 12.110995114, 15.77682, -65.601474, -60.7881653333333, -5, 3.38182766666667, 5.2846342, -30.92953888, -24.9452227666667, -1.5045755, 6.8520364, 10.1493335, NA, NA, NA, NA, NA, NA, 2.31728953333333, 13.5876625186667, 6.47654060333333
-2.6749832, -0.862932521466667, 4.834945, 11.8748804473333, 14.436672, -64.275562, -55.942194, -5.555555556, 2.86296093333333, 4.317289, -30.50041918, -24.2950300333333, -1.4969535, 5.96272649076667, 7.9578466, NA, NA, NA, NA, NA, NA, 2.31728953333333, 13.9119303713333, 6.47654060333333
-3.08277232, 0.965417921533333, 5.563083, 11.884902, 14.159856, -60.491824, -54.9232206666667, -5, 2.86296093333333, 4.173595, -24.4541331, -23.0398159666667, 0.284895999999999, 5.94389335743333, 6.9485452, NA, NA, NA, NA, NA, NA, 2.35183193333333, 13.9292114823333, 6.5532214
-2.7170729424, 1.6926400148, 6.171937, 13.27001, 14.159856, -60.491824, -54.9232206666667, -3.995953, 1.3358690962, 3.463621, -24.4541331, -22.4596723333333, 0.284895999999999, 5.84722315743333, 6.8637961, NA, NA, NA, NA, NA, NA, 2.35183193333333, 14.1189576666667, 6.51922586666666
-5.6558673336, -1.15922881773333, 6.360498, 13.610704, 14.316482, -64.2517, -55.7045786666667, -3.99595300000001, 1.40203402953333, 4.0300774, -25.291255, -22.4596723333333, -0.570817500000003, 6.0341772, 6.9845869, NA, NA, NA, NA, NA, NA, 2.21421446666667, 13.7349236666667, 6.06306448333333
-6.3726898888, -4.34120167413333, 4.448016, 13.610704, 14.316482, -64.2517, -58.969088, -9.043717, 0.00796031933333322, 4.0300774, -25.291255, -22.5953013333333, -2.843322, 5.73144313333333, 6.7430607, NA, NA, NA, NA, NA, NA, 2.09303593333333, 13.7349236666667, 6.06306448333333
-6.3726898888, -4.49349667413333, 4.293536, 13.6434226666667, 14.368566, -62.12074, -55.7045786666667, -9.307405, -0.454023889333334, 4.0300774, -24.575929, -22.302041, -3.310625, 5.73144313333333, 6.7430607, NA, NA, NA, NA, NA, NA, 2.09303593333333, 13.5632883333333, 6.06306448333333
-5.6684063058, -4.1953805, 3.64968, 13.3787943333333, 14.3733155, -62.47322, -50.3424416666667, -9.429006, -0.278179006666666, 2.93119669999999, -24.04520275, -18.3186953333333, -4.74337641675001, 5.3118633, 7.145682, NA, NA, NA, NA, NA, NA, 2.09303593333333, 13.5632883333333, 6.06306448333333
-5.7585598, -4.1953805, 4.253214, 13.5629526666667, 15.169095, -62.47322, -50.3424416666667, -10, 1.7467326, 3.23144609999999, -24.04520275, -18.3186953333333, -5.8333333335, 4.78213341833334, 7.145682, NA, NA, NA, NA, NA, NA, 2.0090614, 13.7349236666667, 6.06306448333333
-4.9553186, -4.05987713333333, 4.276004, 13.4007626666667, 15.169095, -63.6916085, -50.3424416666667, -10, 1.7467326, 3.24246299999999, -24.40896925, -18.3186953333333, -5.8333333335, 4.78213341833334, 7.51019305, NA, NA, NA, NA, NA, NA, 2.0090614, 14.1189576666667, 6.51922586666666
-4.16566015, -3.23051234436667, 4.808586, 14.8255747373333, 16.834382, -69.2981725, -55.4721796666667, -9.444444444, 1.7467326, 2.46210585, -29.10840535, -20.3817236666667, -3.17805376675, 6.7123344, 7.633778575, NA, NA, NA, NA, NA, NA, 2.0090614, 14.3125686666667, 6.51922586666666
-4.79087575, -0.981162020000003, 4.808586, 14.522206404, 16.834382, -69.7084685, -66.593327, -8.52936538900001, 2.09303593333333, 3.56665114999999, -31.374112575, -28.0482454166667, -2.167119936, 7.5005386, 8.78474534999999, NA, NA, NA, NA, NA, NA, 2.10704216666667, 14.522206404, 7.38975685
-5.4498508, 0.245853493333333, 5, 15.0096353333333, 17.25353, -69.695492, -66.271844, -8.333333333, 2.27545206666667, 5.3064738, -31.3121004, -27.9038316666667, -1.666666667, 7.56405696666667, 10.2787388, NA, NA, NA, NA, NA, NA, 2.06569976666667, 14.522206404, 7.38975685
-3.3227878, 0.245853493333333, 4.444444444, 15.0096353333333, 18.505616, -69.27149, -64.886036, -7.777777778, 3.01751093333333, 7.109863, -31.3121004, -27.9952011266667, -1.597281, 8.06002106666667, 12.1385025, NA, NA, NA, NA, NA, NA, 2.10704216666667, 14.522206404, 7.5005386
-4.9262128, 0.327456146666666, 5.217588, 16.621618, 19.446068, -67.342592, -58.7496713333333, -7.777777778, 2.8743224, 7.109863, -31.3121004, -27.9952011266667, -1.3888888885, 10.1218976, 12.4538997, NA, NA, NA, NA, NA, NA, 2.06569976666667, 14.7972423333333, 7.5005386
-7.0046596, -2.38089366666667, 5.217588, 17.9231514093333, 19.991942, -61.034242, -53.950714, -7.692723, 6.1610366962, 8.549978, -30.1160493, -26.5068563733333, -1.3888888885, 11.2622469594, 14.45595, NA, NA, NA, NA, NA, NA, 2.0090614, 15.0616083333333, 7.5005386
-4.9262128, -2.04202273333333, 5.748509, 17.9231514093333, 19.991942, -54.77136, -53.3545373333333, -6.11111111100001, 3.80178754813333, 8.549978, -26.90988712, -25.7241155, -0.764274500000002, 11.2622469594, 14.45595, NA, NA, NA, NA, NA, NA, 2.06752666666667, 15.1474033333333, 7.60809166666666
-3.1720328, -0.815918293333334, 6.493356, 17.0559503706667, 19.231996, -54.77136, -53.3545373333333, -6.071555, 3.34103366666667, 7.3888478666, -27.75502252, -25.7241155, -1.3888888885, 9.73163506666667, 12.9833312673, NA, NA, NA, NA, NA, NA, 2.10704216666667, 16.6169583333333, 8.68324808196666
-3.1720328, -0.14304163, 7.27878199999999, 15.882774, 18.213898668, -58.927, -52.922772, -5.012786, 3.34103366666667, 5.1111111108, -29.2198692, -24.2969729, -0.764274500000001, 9.14900543333333, 11.4721538782, NA, NA, NA, NA, NA, NA, 2.01332416666667, 15.9055186666667, 8.68324808196666
-1.24015048, 0.7990817, 5.660956, 15.882774, 18.577814668, -68.402212, -53.3747146666667, -3.86377, 2.24571946666667, 5.1111111108, -29.2198692, -24.0462094333333, -0.335796500000001, 8.9161188354, 10.4851595782, NA, NA, NA, NA, NA, NA, 2.01332416666667, 15.9055186666667, 8.68324808196666
0.5322475, 1.138184, 5.660956, 14.9758133333333, 17.002884, -69.614194, -55.46708, -3.86377, 0.8710012748, 2.5777464, -28.4755458, -24.0462094333333, -0.335796500000001, 7.52739923333333, 8.9705787322, NA, NA, NA, NA, NA, NA, 1.7601057, 16.978724, 8.68324808196666
0.4822160875, 1.1361905, 4.885503, 12.5440014436667, 18.853455, -69.9741835, -67.1831463333333, -3.619345, 0.486997356666667, 2.61111111084999, -30.455378325, -25.1606585, -0.244364500000001, 5.18104682166667, 8.74136396165, NA, NA, NA, NA, NA, NA, 1.7601057, 16.978724, 8.68324808196666
0.275364115, 1.39600846666667, 4.885503, 17.1549856666667, 20.060639, -70.9742275, -68.8377186666667, -3.4586295, 0.680447679233334, 6.43132069419998, -30.56585985, -25.6049518833333, 0.385802249999998, 8.68324808196667, 11.26004983, NA, NA, NA, NA, NA, NA, 1.41109483333333, 16.005327, 7.90821394166665
-0.553426335, 1.32795437333333, 5.3467735, 17.1549856666667, 20.060639, -69.9741835, -55.33199, -3.876933, 0.680447679233334, 4.60337509999997, -29.708408475, -21.7935504, 0.777550666749999, 6.43968920333334, 11.26004983, NA, NA, NA, NA, NA, NA, 1.27633936666667, 16.005327, 7.90821394166665
-0.577183035, 0.512602276666665, 4.631235222, 13.4205243333333, 18.2310665, -68.936081, -34.3436456666667, -4.468865722, 0.682733386666667, 5.82785934999998, -29.708408475, -15.6422701, -0.0115462500000005, 7.014346925, 11.26004983, NA, NA, NA, NA, NA, NA, 1.41375226666666, 16.978724, 7.90821394166665
-1.13129259, -0.5378791, 4.497422, 18.5537233333333, 20.688607, -67.7150645, -38.8136573333333, -4.9693345, 1.2535059, 5.82785934999998, -25.95116075, -15.6422701, -0.259695000000001, 7.09333290666667, 11.838122325, NA, NA, NA, NA, NA, NA, 1.44967866666666, 16.12788, 7.46993066666666
-2.8368069556, -0.746686293333334, 3.995442, 17.4972726666667, 19.76452, -66.832632, -37.1910313333333, -5.645479, 1.37782586666667, 4.91289359999999, -25.019587, -14.9427472, -1.1380755, 7.86042081333333, 9.5846589, NA, NA, NA, NA, NA, NA, 1.19057933333333, 15.0651799999999, 6.66950288683333
-3.3978897556, -1.8441098, 4.818026, 13.7520546666667, 19.19242, -62.928104, -37.1910313333333, -6.420674, 1.14877593333333, 2.3524096, -25.019587, -14.9427472, -1.254933, 6.28702596666667, 8.3352114, NA, NA, NA, NA, NA, NA, 1.48560506666666, 17.7859536666666, 7.22244266666665
-4.1706521334, -2.26010406666667, 5.574813, 14.6232933333333, 19.42654, -62.928104, -36.7649313333333, -6.646923, 1.37782586666667, 3.9281376, -25.019587, -14.5565426666667, -0.564857000000002, 6.68092363333333, 9.5846589, NA, NA, NA, NA, NA, NA, 2.14922716666665, 18.5003266666667, 8.571989475
-5.8670893112, -3.962962963, 7.318558, 18.8454253333333, 20.665894, -66.832632, -49.722168, -5.00986, 1.80520346666667, 5.1769346, -25.019587, -18.672437, 0.495207349999998, 7.9059918, 10.7103126, NA, NA, NA, NA, NA, NA, 2.59805396666666, 18.5003266666667, 8.76735000166666
-8.3570745779, -4.47917670706667, 7.719624, 15.14218, 20.366614, -63.587723, -23.4769203333334, -3.673434, 3.22878533333333, 5.2241163, -25.0510825, -14.08478805, 1.3635159, 8.06694915, 11.932465125, NA, NA, NA, NA, NA, NA, 3.03396936666667, 18.793018, 9.35579621666666
-9.2358071998, -5.22222222193334, 8.007956, 18.9384143333333, 21.538354, -53.674472, -19.146998, -3.509978, 3.22878533333333, 5.2241163, -20.0112055, -12.5840246182, 1.37031875, 7.94607767971667, 12.392231275, NA, NA, NA, NA, NA, NA, 3.03210466666667, 18.4887533333333, 9.34314066666666
-9.254774222, -5.55555555533333, 8.360992, 21.3989766666667, 22.96728, -64.65946, -35.6868333333333, -3.313387, 4.15594433333334, 5.8214485, -20.3666175, -14.609652, 2.54511, 11.8878713333333, 13.29904925, NA, NA, NA, NA, NA, NA, 3.50955333333332, 18.4887533333333, 9.47997466666666
-9.254774222, -3.08900948133333, 8.22611, 21.3989766666667, 22.96728, -68.74808, -39.17043, -3.217757, 3.30774933333333, 5.8214485, -24.4537, -14.7056703333333, 2.30120115999999, 10.67352, 13.29904925, NA, NA, NA, NA, NA, NA, 4.02615892599999, 18.92516, 9.96269366666667
-5.927868222, 0, 8.210027, 20.7167966666667, 21.8086, -68.74808, -39.17043, -3.706569, 3.30774933333333, 5.16044549999999, -28.1102, -14.7056703333333, 1.111111111, 10.5105771666667, 13.0217845, NA, NA, NA, NA, NA, NA, 4.06733993709999, 19.2835123333333, 10.0596233166667
-4.5762105999, 0, 8.6249404445, 20.106113, 21.799263, -70.5942315, -67.423408, -3.8054685, 4.01307358156667, 5.5724561, -29.51466025, -26.1505556666667, 1.7061561355, 10.3390840666667, 12.824838644475, NA, NA, NA, NA, NA, NA, 4.06733993709999, 18.793018, 10.0192310333333
0, 0.2829959, 9.8126435, 19.1464086666667, 21.021977, -70.5942315, -69.5650146666667, -3.2047725, 4.01307358156667, 6.29166679999999, -30.61344975, -27.2320975, 2.58734558, 10.3390840666667, 12.343729244475, NA, NA, NA, NA, NA, NA, 3.85788491856666, 18.793018, 10.0192310333333
0, 0.3008951, 9.774737, 18.4409713333333, 20.181908, -70.074702, -67.0585233333333, -2.1464, 4.4950346, 6.1819976, -29.502408, -26.0957196666667, 2.87349, 11.6844775666667, 12.2993642667, NA, NA, NA, NA, NA, NA, 4.10852094819999, 18.948284, 10.1821688333333
0, 0.3008951, 9.774737, 18.902036, 21.463292, -70.62398, -69.5283526666667, -2.1464, 5.0903494, 7.8364364, -29.698941, -26.6389476666667, 2.87349, 11.8915934259333, 13.0106442, NA, NA, NA, NA, NA, NA, 3.97769428153333, 19.5515146666667, 10.1821688333333
-1.2500000001, 0.2829959, 9.668505, 19.2350506666667, 21.952702, -70.3936235, -69.5650146666667, -1.9134535, 5.1150757, 7.87873745, -30.8775666, -28.4220446666667, 2.44036185, 11.8976916203833, 13.033006725, NA, NA, NA, NA, NA, NA, 3.86335620746667, 19.2343466666667, 10.1821688333333
0.080172785, 1.07595626333333, 8.198963, 18.7562013333333, 21.952702, -69.882004, -67.7211593333333, -2.996405, 4.99464466666667, 7.87873745, -30.8775666, -28.3133792333333, 1.364244, 10.6180009666667, 13.033006725, NA, NA, NA, NA, NA, NA, 3.71723485189999, 18.936722, 10.0192310333333
0.71751955, 2.05116306666667, 8.009132, 18.7562013333333, 21.952702, -70.848848, -67.7211593333333, -3.005977889, 4.45816446666667, 6.53638159999999, -29.31421455, -28.59272295, 1.14002525, 10.1495813333333, 12.5114519, NA, NA, NA, NA, NA, NA, 3.38246186666666, 18.7702833333333, 9.73831564999999
-1.388888889, 1.240091037, 6.656427, 18.7882933333333, 21.837505, -71.192465, -69.2439366666667, -7.360267, 2.186723778, 4.8539895, -29.3559405, -28.619883, -1.9444444445, 9.0924795, 12.05851475, NA, NA, NA, NA, NA, NA, 3.34654866666666, 18.2667633333333, 9.47997466666666
-2.2222222225, 1.240091037, 6.656427, 18.93336, 21.01851, -70.664845, -66.23101, -8.333333333, 1.785508074, 3.64111849999999, -28.91529075, -28.619883, -1.9444444445, 8.680697297, 10.9353275, NA, NA, NA, NA, NA, NA, 3.34654866666666, 18.18162, 9.3006935
-1.3611111112, 1.2594380259, 7.979651, 18.406764, 20.6658875, -68.027489, -60.831074, -7.3958695, 2.222222222, 3.59969045, -28.841877725, -28.4067073666667, -1.9444444445, 8.6494685579, 11.39699988605, NA, NA, NA, NA, NA, NA, 3.34654866666666, 18.2667633333333, 9.5824988
-1.3611111112, 1.34597629256667, 6.651893111, 18.406764, 20.6658875, -69.4994155, -61.513579, -6.6945345, 2.4566325702, 3.79721305, -29.194503, -28.59272295, -1.48047847225, 8.97862914976667, 11.39699988605, NA, NA, NA, NA, NA, NA, 2.55709414799998, 18.18162, 9.4304994
-1.3611111112, 1.04017523176667, 6.50011, 17.6910346666667, 20.6658875, -69.2628685, -61.8844156666667, -5.756576278, 2.222222222, 3.79721305, -29.578336725, -29.0204647166667, -0.940092750000001, 8.97862914976667, 11.39699988605, NA, NA, NA, NA, NA, NA, 3.31511099999999, 18.7345533333333, 9.76227663333332
-0.6435221644, 1.33607609333333, 6.027247, 16.5782293333333, 19.662464, -65.231632, -61.7572946666667, -5.555555556, 2.222222222, 3.6014512, -29.6240166, -29.4590847333333, -0.833333333, 8.7306768188, 10.0085384444, NA, NA, NA, NA, NA, NA, 2.99442866666666, 18.7345533333333, 9.91238649999999
-0.6435221644, 0.370357693333333, 5.555555556, 14.312102, 16.757088, -65.231632, -61.7572946666667, -5.555555556, 1.2599982, 2.7677213332, -30.0268532, -29.5684945666667, -0.5702275, 8.05983749333333, 8.9331979, NA, NA, NA, NA, NA, NA, 3.31511099999999, 18.7345533333333, 9.91238649999999
-0.68829012, 0.370357693333333, 5.555555556, 13.9444013333333, 17.722782, -65.328736, -62.9019126666667, -5.40417, 0.562472606666666, 3.6014512, -30.0268532, -29.5684945666667, -0.295351000000001, 8.78195696666667, 10.64384192, NA, NA, NA, NA, NA, NA, 3.6863233741, 19.3060563333333, 10.8981481490167
-0.68829012, 0.370357693333333, 6.027247, 16.9856366666667, 19.620752, -63.245516, -62.8607926666667, -4.444444444, 1.12017296286667, 5.17401499999999, -30.74757074, -29.4727573333333, 0.532538999999999, 8.98120999843333, 13.4683262, NA, NA, NA, NA, NA, NA, 4.1337167, 19.568704, 11.8605179833333
-0.68829012, 0.370357693333333, 8.800993, 18.8976933333333, 22.47421, -62.99574, -52.7259786666667, -3.663505, 3.50939246666667, 8.2765945776, -30.74757074, -25.0220884, 1.20247095, 10.7494519333333, 15.4515822, NA, NA, NA, NA, NA, NA, 4.32620293333333, 20.0849183333333, 12.2359370666667
-0.4892124, 0.7805562, 9.899216, 19.4693073333333, 26.333333332, -63.060476, -52.7259786666667, -2.711889, 7.69728586666667, 9.6666666664, -29.8782662, -24.7797039333333, 3.20292885, 13.0931634666667, 16.2833678888, NA, NA, NA, NA, NA, NA, 6.666666667, 20.2694393333333, 12.2357124666667
2.09163272, 3.9891006, 11.63942, 21.3516366666667, 27.666666664, -63.703708, -53.1208893333333, -0.163727000000008, 9.05272632586667, 10.209832, -29.880828, -24.7797039333333, 4.722222222, 15.3600787333333, 17.9999999992, NA, NA, NA, NA, NA, NA, 6.77751484473332, 20.0613133333333, 12.3061639333333
3.064645, 5.35889553333333, 12.42551, 20.9071922226667, 25.888888888, -67.11648, -53.1208893333333, -5.8167515248897e-16, 9.05272632586667, 10.209832, -30.6757858, -24.7797039333333, 5.9516495, 15.3284027422333, 17.9999999992, NA, NA, NA, NA, NA, NA, 7.59408559999998, 21.331776, 14.4444444445667
3.064645, 5.13490113333333, 12.42551, 22.111111114, 26.881882888, -68.927214, -53.3039506666667, 0.784086399999999, 9.51851851813333, 11.706420002, -30.6757858, -24.7797039333333, 6.731595, 15.5370370385, 19.184207999, NA, NA, NA, NA, NA, NA, 8.90269863713333, 21.5715442226667, 14.4814814817333
3.1516794, 4.184082, 12.81196, 22.83781, 26.881882888, -71.388228, -64.6477253333333, 0.419943899999998, 10.2092213333333, 11.706420002, -30.6757858, -24.9449192, 7.141113, 15.7708614089, 19.184207999, NA, NA, NA, NA, NA, NA, 9.05272632586666, 21.7501044473333, 14.7530325911
1.98593824, 3.36242433333333, 12.81196, 22.83781, 26.881882888, -71.388228, -67.6675246666667, 1.029799, 11.5821608893333, 11.840898, -30.6757858, -24.5040946666667, 7.141113, 15.7708614089, 19.526312, NA, NA, NA, NA, NA, NA, 9.51851851813332, 22.431234444, 14.9965637039333
1.98593824, 3.9004792, 13.24747, 21.7501044473333, 26.491586, -71.419872, -67.6675246666667, 1.02979899999999, 10.6215033333333, 11.706420002, -29.9468098, -24.5040946666667, 7.141113, 14.9965637039333, 19.069751, NA, NA, NA, NA, NA, NA, 10.0431986666667, 23.333764886, 15.2826510089
0.4300396, 3.12009373333333, 12.78583, 23.6960393333333, 26.491586, -70.723232, -67.6407353333333, -1.575777, 10.706116, 11.706420002, -29.076049, -24.5040946666667, 5.9128485, 15.230778, 19.069751, NA, NA, NA, NA, NA, NA, 10.3442193333333, 23.333764886, 15.3204340755667
0.82575464, 3.12009373333333, 13.33333333, 23.6960393333333, 26.946202, -70.723232, -69.8699493333333, -0.5151899, 10.4887273333333, 11.314628, -29.076049, -24.5040946666667, 6.888938, 15.230778, 19.172837, NA, NA, NA, NA, NA, NA, 10.3442193333333, 23.3577513333333, 15.3204340755667
0.82575464, 3.84055373333333, 14.30277, 23.3577513333333, 26.116612, -70.174888, -63.6314446666667, 0.715746499999996, 10.4887273333333, 11.468232, -29.076049, -24.6809986666667, 6.888938, 15.230778, 18.736418, NA, NA, NA, NA, NA, NA, 10.5579268186667, 23.3577513333333, 15.789258
2.1697604, 4.03573786666667, 12.99503, 23.3577513333333, 24.214834, -69.939048, -62.40477, -0.5151899, 10.4887273333333, 11.951168, -29.076049, -25.9394122, 5.645772, 15.230778, 18.736418, NA, NA, NA, NA, NA, NA, 10.6495533333333, 23.521558, 17.0533723333333
0.82575464, 2.2034936, 12.92202, 23.521558, 24.232318, -65.540354, -61.70678, -1.83032220490986e-15, 10.6495533333333, 13.180686, -29.473414, -25.9394122, 5.55631155, 15.789258, 18.736418, NA, NA, NA, NA, NA, NA, 10.5579268186667, 23.3577513333333, 15.789258
1.606415, 3.18673875526667, 12.92202, 23.3838793333333, 24.153542, -63.624638, -61.70678, 0, 11.4136826666667, 13.600814, -28.061626, -25.9394122, 5.55631155, 15.9511453333333, 19.478675, NA, NA, NA, NA, NA, NA, 10.5579268186667, 23.3577513333333, 15.789258
2.1427328, 4.73991657773333, 12.5017, 23.3838793333333, 24.153542, -63.158086, -60.928124, -3.94745964271692e-15, 12.81783, 13.600814, -26.4755744, -25.871225, 5.4130475, 15.9511453333333, 19.490381, NA, NA, NA, NA, NA, NA, 10.3442193333333, 23.333764886, 15.5264435333333
2.1427328, 3.58230211106667, 11.97622, 23.6952753333333, 24.881836, -64.426388, -60.928124, -1.111111111, 12.8245553333333, 13.685264, -26.4755744, -25.437415, 4.1665153, 17.256921704, 19.490381, NA, NA, NA, NA, NA, NA, 9.75814159999999, 23.333764886, 15.0282574666667
1.485167, 3.18673875526667, 11.97622, 24.8293186666667, 25.140708, -64.742234, -61.2941293333333, -0.704755400000001, 11.9586506666667, 13.26725, -26.577523, -25.437415, 3.776289, 17.2962962964, 18.951003, NA, NA, NA, NA, NA, NA, 9.47466358479999, 23.33333333, 14.7530325911
2.3821622, 3.70204566666667, 11.97622, 24.8293186666667, 25.140708, -64.742234, -59.9142746666667, -1.88525, 10.726092152, 12.999746, -26.168732, -24.938262, 3.776289, 17.2962962964, 18.951003, NA, NA, NA, NA, NA, NA, 9.13509692586666, 23.33333333, 14.6357581627333
2.364305, 3.6046594, 11.80801, 23.5555555526667, 25.140708, -64.426388, -59.5306773333333, -2.211402, 9.789017008, 12.206792, -25.587315, -24.8302646666667, 3.1835005, 17.1828476296, 18.103936668, NA, NA, NA, NA, NA, NA, 9.13509692586666, 21.4217322226667, 14.2408665666667
2.364305, 3.6046594, 11.38163, 23.279978444, 25, -63.087566, -59.5306773333333, -2.211402, 9.4746635848, 11.067165336, -25.068786, -24.712774, 3.0073345, 15.7369888666667, 17.4444444452, NA, NA, NA, NA, NA, NA, 9.11639406666666, 21.725343114, 14.741526
0.62092872, 3.49704473333333, 12.3628, 23.279978444, 24.48529, -65.710746, -61.5599813333333, -2.261807, 8.17987505186667, 9.5351018664, -24.843414, -22.6762596666667, 3.0073345, 13.4444444448, 16.1981774888, NA, NA, NA, NA, NA, NA, 9.11639406666666, 22.010592, 14.2408665666667
2.28134772, 6.7161262, 12.72809, 21.242272, 23.296395332, -67.963454, -62.4498006666667, -1.369036, 7.72816966666667, 7.8949850668, -24.768388, -23.2852143333333, 4.0002145, 12.5355520666667, 13.6666666664, NA, NA, NA, NA, NA, NA, 9.45112385146667, 22.196211704, 15.5264435333333
4.0012016, 7.17860686666667, 13.72235, 21.242272, 23.296395332, -69.558356, -66.3146626666667, 0.5589291, 7.76167010373333, 8.366474, -24.768388, -24.5896776666667, 4.81874, 13.2733298112, 14.172864199, NA, NA, NA, NA, NA, NA, 9.45112385146667, 22.5019890373333, 15.5408110666667
6.8092124, 7.83105046666667, 15.55555556, 21.242272, 22.308708002, -69.558356, -67.4692593333333, 1.576851, 7.91108926666667, 8.8415501556, -26.17627, -24.7004846666667, 6.3909535, 13.2733298112, 14.7154887, NA, NA, NA, NA, NA, NA, 9.45112385146667, 22.5019890373333, 15.5408110666667
