"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.0407221817775202,FALSE,FALSE,-0.345316358433148,0.41438034028303,0.00270720988153625,-0.0229566250382584,0.0275479972575499,0.00687605410016289,"tmn","curr.jan"
"CACO",-0.0958845510039745,FALSE,FALSE,-0.342682553254403,0.210781489518317,-0.00691459342777924,-0.0247121199999078,0.0152002411948559,-0.0149378428003218,"tmn","curr.feb"
"CACO",-0.153996174906902,FALSE,FALSE,-0.44399825586796,0.181699990650908,-0.0133198558436014,-0.0384035042853954,0.015716089595842,-0.0248133276477615,"tmn","curr.mar"
"CACO",0.0787620088165098,FALSE,FALSE,-0.317281273605137,0.393343079369801,0.0111390331377179,-0.0448719715732306,0.0556291245161055,0.0136082894888932,"tmn","curr.apr"
"CACO",-0.245982812106928,FALSE,FALSE,-0.537770708391147,0.107449621308358,-0.0271240899157669,-0.0592990255031575,0.0118482798241858,-0.0371648560314725,"tmn","curr.may"
"CACO",-0.138083126959983,FALSE,FALSE,-0.514079802429771,0.260772477032383,-0.0215113594545537,-0.0800862180764309,0.0406245905115083,-0.0237904831931766,"tmn","curr.jun"
"CACO",-0.0274499752555016,FALSE,FALSE,-0.437180024290388,0.369445157011581,-0.00498849737992942,-0.0794489388580773,0.0671394484193756,-0.00458943502937727,"tmn","curr.jul"
"CACO",0.128174572153005,FALSE,FALSE,-0.198426226872282,0.488004868326489,0.0195793905821295,-0.03031072803608,0.0745455027658621,0.0210980539003452,"tmn","curr.aug"
"CACO",0.0287121867632285,FALSE,FALSE,-0.386696690780651,0.416331777560199,0.00176859084572097,-0.0238194406098364,0.0256448795296466,0.00488599985471605,"tmx","curr.jan"
"CACO",-0.0813569405214101,FALSE,FALSE,-0.387940848866262,0.201560490369774,-0.00450926509749252,-0.0215018917682124,0.0111716305754973,-0.0116397368476062,"tmx","curr.feb"
"CACO",-0.329201774746863,FALSE,FALSE,-0.603888969391638,0.0213308244775967,-0.0211123163960365,-0.0387285123224997,0.00136798507755807,-0.0524319777724414,"tmx","curr.mar"
"CACO",0.14844191122881,FALSE,FALSE,-0.260816841446426,0.497680104204558,0.0125033627467338,-0.0219687792488426,0.0419199323371022,0.0220339842672914,"tmx","curr.apr"
"CACO",-0.242424800996399,FALSE,FALSE,-0.54868893974914,0.0471992527644375,-0.0228337642860271,-0.051680495828346,0.00444565328163676,-0.0371253250284356,"tmx","curr.may"
"CACO",-0.360853751032055,FALSE,FALSE,-0.615983776413364,0.0293075804224778,-0.0441525269670077,-0.0753691494727303,0.00358595062747803,-0.060368499231035,"tmx","curr.jun"
"CACO",-0.352274544608848,FALSE,FALSE,-0.722346246231344,0.123532676426957,-0.0412683135349301,-0.0846215312075833,0.0144716253292083,-0.0514633615792214,"tmx","curr.jul"
"CACO",-0.164539728981661,FALSE,FALSE,-0.492489767487204,0.224963638997636,-0.0301773616479573,-0.090324944093206,0.0412593914775978,-0.0361810849445361,"tmx","curr.aug"
"CAGL",0.120687180256738,FALSE,FALSE,-0.299799683141771,0.494458191242245,0.00629387567467653,-0.0156346509131103,0.025786155376104,0.0159858420781978,"tmn","curr.jan"
"CAGL",-0.14688727097118,FALSE,FALSE,-0.420054122708463,0.148608766392808,-0.00830937393254159,-0.0237623502323435,0.00840675847162985,-0.0179510368714857,"tmn","curr.feb"
"CAGL",-0.166524236700438,FALSE,FALSE,-0.492532359222139,0.254652165562971,-0.0112988221770377,-0.0334187722673593,0.0172783829711798,-0.0210483792020398,"tmn","curr.mar"
