"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-64.4396361641557,15,1,-5.12158680878819,0.614516311883097,NA,NA,234.854673360729,"lin",19.7142857142857,0,"mean","absolute",0,3.70140814949969e-31,5,"16","06","no"
-62.048619463344,19,17,-1.6637717113504,0.203492991641182,NA,NA,168.108921575418,"lin",19.7142857142857,0,"mean","absolute",0,1.11986145614798e-31,5,"16","06","no"
-61.6478550658894,16,12,2.23015423570431,0.273662496729669,NA,NA,154.858278718105,"lin",19.7142857142857,0,"mean","absolute",0,9.1651465565122e-32,5,"16","06","no"
-58.658187601367,10,10,-0.914370243179918,0.115056012545706,NA,NA,174.600233135554,"lin",19.7142857142857,0,"mean","absolute",0,2.05561308117546e-32,5,"16","06","no"
-58.0642544607163,5,4,-2.4747931854115,0.313007010300127,NA,NA,214.406375267077,"lin",19.7142857142857,0,"mean","absolute",0,1.52746205340627e-32,5,"16","06","no"
-57.305768791799,13,6,-8.64240182070156,1.10033689850453,NA,NA,266.882729512942,"lin",19.7142857142857,0,"mean","absolute",0,1.04536356605355e-32,5,"16","06","no"
-56.2090150211179,10,5,-2.86729480150091,0.368625427779157,NA,NA,209.366386762952,"lin",19.7142857142857,0,"mean","absolute",0,6.04102042771285e-33,5,"16","06","no"
-54.4497850993848,9,3,-2.94466385857931,0.384664884441249,NA,NA,215.059647336348,"lin",19.7142857142857,0,"mean","absolute",0,2.50667702549437e-33,5,"16","06","no"
-50.7044149200483,10,6,-2.5338989108822,0.343018500495177,NA,NA,201.435083440742,"lin",19.7142857142857,0,"mean","absolute",0,3.85302280781589e-34,5,"16","06","no"
-48.7368201013542,6,4,-1.69618850806257,0.234188311116634,NA,NA,198.561005697294,"lin",19.7142857142857,0,"mean","absolute",0,1.44060127104445e-34,5,"16","06","no"
-48.5315779450766,16,13,1.42779792703256,0.197546532583712,NA,NA,159.572806354471,"lin",19.7142857142857,0,"mean","absolute",0,1.30009780679828e-34,5,"16","06","no"
-43.5700972833965,17,1,-3.52615150071298,0.514638460645704,NA,NA,208.5705672943,"lin",19.7142857142857,0,"mean","absolute",0,1.08793810691623e-35,5,"16","06","no"
-42.5905705503574,18,1,-3.3010753208315,0.487219137128039,NA,NA,204.009481839569,"lin",19.7142857142857,0,"mean","absolute",0,6.66657334317772e-36,5,"16","06","no"
-42.4355528447195,14,4,-10.4070302658035,1.53877648097717,NA,NA,295.490278731219,"lin",19.7142857142857,0,"mean","absolute",0,6.16937251531931e-36,5,"16","06","no"
-41.7202210709984,19,1,-3.31679348991847,0.494538520012706,NA,NA,202.371147441746,"lin",19.7142857142857,0,"mean","absolute",0,4.31428343314896e-36,5,"16","06","no"
-41.0582294113092,15,2,-4.32424970588858,0.649839679257432,NA,NA,221.753365077727,"lin",19.7142857142857,0,"mean","absolute",0,3.09855358381671e-36,5,"16","06","no"
-40.9837867058759,14,11,1.64790276411422,0.247864373792398,NA,NA,154.597463901521,"lin",19.7142857142857,0,"mean","absolute",0,2.98534125628544e-36,5,"16","06","no"
-40.0409488559517,16,11,1.63960956402676,0.249449325859508,NA,NA,156.556516036678,"lin",19.7142857142857,0,"mean","absolute",0,1.86319944005952e-36,5,"16","06","no"
-40.0244187639582,7,4,-1.35903783312269,0.206805148508276,NA,NA,189.91168017382,"lin",19.7142857142857,0,"mean","absolute",0,1.84786347451781e-36,5,"16","06","no"
-39.9042332052668,15,12,1.95625711563044,0.29812328553939,NA,NA,155.071189798917,"lin",19.7142857142857,0,"mean","absolute",0,1.74009083122822e-36,5,"16","06","no"
-38.1592933818529,14,14,0.727424267440501,0.113307456722627,NA,NA,162.932568658802,"lin",19.7142857142857,0,"mean","absolute",0,7.27215371811459e-37,5,"16","06","no"
-37.9249558806914,4,4,-1.30153234994146,0.203344304713629,NA,NA,189.832975760875,"lin",19.7142857142857,0,"mean","absolute",0,6.4681086808463e-37,5,"16","06","no"
-37.9022501966811,15,3,-5.22951728040559,0.817270116986206,NA,NA,229.751391592703,"lin",19.7142857142857,0,"mean","absolute",0,6.395092519626e-37,5,"16","06","no"
-37.791956111053,8,4,-2.1557640327016,0.337382854209148,NA,NA,203.339814095854,"lin",19.7142857142857,0,"mean","absolute",0,6.05197012546688e-37,5,"16","06","no"
-37.0188241363257,2,2,-0.978504017894376,0.154689951873383,NA,NA,187.608372627882,"lin",19.7142857142857,0,"mean","absolute",0,4.11162312816932e-37,5,"16","06","no"
-32.1022630485759,10,9,-1.16814375484161,0.197871756950158,NA,NA,179.259663133934,"lin",19.7142857142857,0,"mean","absolute",0,3.51880844149e-38,5,"16","06","no"
-31.1729529792065,9,4,-2.33779678009956,0.401636903150574,NA,NA,204.89404979918,"lin",19.7142857142857,0,"mean","absolute",0,2.21104971445587e-38,5,"16","06","no"
-30.3145167071061,15,13,1.13693482259669,0.197963267667899,NA,NA,160.176905396987,"lin",19.7142857142857,0,"mean","absolute",0,1.43943294901385e-38,5,"16","06","no"
-28.7312461570373,16,14,0.886295245405032,0.158333771144683,NA,NA,162.77043116517,"lin",19.7142857142857,0,"mean","absolute",0,6.52211733978926e-39,5,"16","06","no"
-28.3717008009589,18,2,-2.72979351724053,0.49060759180832,NA,NA,195.89930054619,"lin",19.7142857142857,0,"mean","absolute",0,5.44896885876256e-39,5,"16","06","no"
-28.29158047696,19,2,-2.77458374208006,0.499330249851551,NA,NA,194.869437181916,"lin",19.7142857142857,0,"mean","absolute",0,5.23499677642156e-39,5,"16","06","no"
-27.7922116820619,13,12,1.68374020435452,0.305597194310652,NA,NA,154.589524742869,"lin",19.7142857142857,0,"mean","absolute",0,4.07830650970288e-39,5,"16","06","no"
-27.7787022506864,16,1,-3.52289778942437,0.639550482404813,NA,NA,211.066103324473,"lin",19.7142857142857,0,"mean","absolute",0,4.05085153839377e-39,5,"16","06","no"
-27.6400463441933,17,2,-2.86208958821619,0.520825414675308,NA,NA,198.946214995161,"lin",19.7142857142857,0,"mean","absolute",0,3.77952810603327e-39,5,"16","06","no"
