"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-138.780962759051,11,1,-14.7304591301597,1.17511674354397,NA,NA,326.480561365137,"lin",16.7142857142857,0,"mean","absolute",0,0.955932125848723,5,"25","05","no"
-132.59506419325,1,0,-3.03906998905548,0.248574948005194,NA,NA,196.905460953805,"lin",16.7142857142857,0,"mean","absolute",0,0.043368684682292,5,"25","05","no"
-122.923109962885,2,0,-3.51375420986085,0.299494499447272,NA,NA,208.852176498583,"lin",16.7142857142857,0,"mean","absolute",0,0.000344300834246535,5,"25","05","no"
-122.780549525524,7,7,-1.0364155476594,0.0883943432663561,NA,NA,152.992614968363,"lin",16.7142857142857,0,"mean","absolute",0,0.000320613252117109,5,"25","05","no"
-117.009362746175,11,0,-10.2231158464521,0.894897791812573,NA,NA,274.343017856405,"lin",16.7142857142857,0,"mean","absolute",0,1.7897162576608e-05,5,"25","05","no"
-116.258429932409,9,1,-7.61634325483938,0.669026538002594,NA,NA,249.618607685448,"lin",16.7142857142857,0,"mean","absolute",0,1.22947922464703e-05,5,"25","05","no"
-113.337082251611,9,7,-1.9054209072688,0.169681015756751,NA,NA,160.067423976725,"lin",16.7142857142857,0,"mean","absolute",0,2.85337338368887e-06,5,"25","05","no"
-111.32140732048,8,7,-1.28863613499934,0.115865857404597,NA,NA,155.835702752277,"lin",16.7142857142857,0,"mean","absolute",0,1.04150259379884e-06,5,"25","05","no"
-107.713597959525,10,1,-10.485344898361,0.959549461053886,NA,NA,282.283919690114,"lin",16.7142857142857,0,"mean","absolute",0,1.71488304795051e-07,5,"25","05","no"
-101.807146223638,14,14,-0.917382971281123,0.0865143134066196,NA,NA,144.018499683988,"lin",16.7142857142857,0,"mean","absolute",0,8.94673984432203e-09,5,"25","05","no"
-100.954297528827,9,0,-5.91810915243002,0.560610329728102,NA,NA,227.749058624727,"lin",16.7142857142857,0,"mean","absolute",0,5.84078295398299e-09,5,"25","05","no"
-98.1338509805601,8,1,-6.04882524731793,0.581667645289837,NA,NA,233.092480278939,"lin",16.7142857142857,0,"mean","absolute",0,1.42566957589457e-09,5,"25","05","no"
-96.8481656947506,10,0,-7.79422652862189,0.754758610942919,NA,NA,249.296111928627,"lin",16.7142857142857,0,"mean","absolute",0,7.49610859036532e-10,5,"25","05","no"
-92.7906058268782,9,6,-2.47682050782782,0.245324459905136,NA,NA,167.877513493442,"lin",16.7142857142857,0,"mean","absolute",0,9.85707222888303e-11,5,"25","05","no"
-83.8295016559596,10,10,2.55644323696898,0.267061184939603,NA,NA,125.788412075243,"lin",16.7142857142857,0,"mean","absolute",0,1.11652613262157e-12,5,"25","05","no"
-82.5157074848785,12,0,-6.05154178454278,0.63741039432508,NA,NA,217.14160407667,"lin",16.7142857142857,0,"mean","absolute",0,5.78871426329645e-13,5,"25","05","no"
-81.6954058968386,12,1,-6.87345862806078,0.727761717947724,NA,NA,224.411648966079,"lin",16.7142857142857,0,"mean","absolute",0,3.84110240985763e-13,5,"25","05","no"
-76.4340713461761,2,1,-2.31589662997467,0.25383231153511,NA,NA,188.597013782224,"lin",16.7142857142857,0,"mean","absolute",0,2.76676074275455e-14,5,"25","05","no"
-76.403971017111,8,0,-4.26593190420591,0.467660010024992,NA,NA,207.731887897947,"lin",16.7142857142857,0,"mean","absolute",0,2.72543231824495e-14,5,"25","05","no"
-72.4962375698096,8,6,-1.53676794658148,0.173103266223147,NA,NA,160.151344356521,"lin",16.7142857142857,0,"mean","absolute",0,3.86261893418735e-15,5,"25","05","no"
-71.9189352216854,10,7,-2.0730736595816,0.2344775234083,NA,NA,160.691450253785,"lin",16.7142857142857,0,"mean","absolute",0,2.89415810788269e-15,5,"25","05","no"
-67.5526054081747,9,2,-6.5249157777267,0.762148596799838,NA,NA,230.977366774663,"lin",16.7142857142857,0,"mean","absolute",0,3.2612626813307e-16,5,"25","05","no"
-65.773323705931,1,1,-1.37605043469356,0.162942566599128,NA,NA,168.691517185414,"lin",16.7142857142857,0,"mean","absolute",0,1.33973736010028e-16,5,"25","05","no"
-64.716503980274,15,14,-1.02384169734302,0.122244319158163,NA,NA,144.839706823727,"lin",16.7142857142857,0,"mean","absolute",0,7.89831009837611e-17,5,"25","05","no"
-57.4984593743666,14,0,-3.66799684353417,0.465088594345242,NA,NA,183.031415038716,"lin",16.7142857142857,0,"mean","absolute",0,2.1387287597702e-18,5,"25","05","no"
-55.398809716572,14,1,-3.85769259880882,0.498422615117342,NA,NA,183.374747011382,"lin",16.7142857142857,0,"mean","absolute",0,7.48553041531038e-19,5,"25","05","no"
-53.4361689499538,10,6,-2.3958421043373,0.31522535990398,NA,NA,165.771787265409,"lin",16.7142857142857,0,"mean","absolute",0,2.80569560518949e-19,5,"25","05","no"
-52.7642751180338,10,2,-9.5656823607189,1.26660871958223,NA,NA,264.882118370415,"lin",16.7142857142857,0,"mean","absolute",0,2.00512134447156e-19,5,"25","05","no"
-49.7430898977618,15,0,-3.16021014736479,0.431007031619669,NA,NA,175.83999802454,"lin",16.7142857142857,0,"mean","absolute",0,4.42688892339809e-20,5,"25","05","no"
-48.4085599304963,15,1,-3.32687894607548,0.459947804633015,NA,NA,176.051338037642,"lin",16.7142857142857,0,"mean","absolute",0,2.27148108499987e-20,5,"25","05","no"
-48.1635655431755,7,6,-1.12904610031396,0.156488783765282,NA,NA,156.261444182687,"lin",16.7142857142857,0,"mean","absolute",0,2.00959836847445e-20,5,"25","05","no"
-46.3148770621319,5,4,1.22072506684622,0.172528238202905,NA,NA,125.90441202094,"lin",16.7142857142857,0,"mean","absolute",0,7.97391618523746e-21,5,"25","05","no"
-43.0052301983105,9,3,-4.76990962341206,0.699403740841438,NA,NA,202.575306264817,"lin",16.7142857142857,0,"mean","absolute",0,1.52402110559951e-21,5,"25","05","no"
-40.118506028889,16,0,-2.91403820238505,0.442181922370701,NA,NA,171.788611201907,"lin",16.7142857142857,0,"mean","absolute",0,3.5987095190627e-22,5,"25","05","no"
-39.8489226794154,15,7,-1.41817524395433,0.215911587195518,NA,NA,151.025587074764,"lin",16.7142857142857,0,"mean","absolute",0,3.14490486324291e-22,5,"25","05","no"
-39.6697717479901,14,7,-1.35747348881283,0.20712834250354,NA,NA,151.270496481896,"lin",16.7142857142857,0,"mean","absolute",0,2.87544709602926e-22,5,"25","05","no"
-39.2463692951396,13,13,0.948915187544037,0.145554431553314,NA,NA,141.133174028828,"lin",16.7142857142857,0,"mean","absolute",0,2.3268302819663e-22,5,"25","05","no"
-38.7190592957822,16,1,-3.08358093565944,0.47614279221007,NA,NA,172.031014534454,"lin",16.7142857142857,0,"mean","absolute",0,1.78756069046447e-22,5,"25","05","no"
-38.5072576825605,16,14,-1.07152450047918,0.165902329620737,NA,NA,144.902975031321,"lin",16.7142857142857,0,"mean","absolute",0,1.60793563361013e-22,5,"25","05","no"
-37.7720126541308,6,4,1.15596135083149,0.180674341914771,NA,NA,127.354606829982,"lin",16.7142857142857,0,"mean","absolute",0,1.11330005470621e-22,5,"25","05","no"
-37.5458470748945,12,7,-1.31144783500729,0.205580070104052,NA,NA,152.781312843962,"lin",16.7142857142857,0,"mean","absolute",0,9.94262360759367e-23,5,"25","05","no"
-35.8829352973553,3,0,-1.55508738663023,0.249227549842761,NA,NA,172.402424042875,"lin",16.7142857142857,0,"mean","absolute",0,4.32916655298436e-23,5,"25","05","no"
-35.4104426320555,11,7,-1.36786778514367,0.220643412931062,NA,NA,153.857912620216,"lin",16.7142857142857,0,"mean","absolute",0,3.41824994749792e-23,5,"25","05","no"
-35.2782818139758,16,7,-1.48880128277785,0.240588290396791,NA,NA,150.790504567221,"lin",16.7142857142857,0,"mean","absolute",0,3.1996719848197e-23,5,"25","05","no"
-34.1739170342644,13,0,-3.85013407596403,0.631874809265512,NA,NA,187.839926093641,"lin",16.7142857142857,0,"mean","absolute",0,1.84202573682306e-23,5,"25","05","no"
-33.0586848106077,8,8,-0.659037739567158,0.109914316939461,NA,NA,150.2111833879,"lin",16.7142857142857,0,"mean","absolute",0,1.05469307256687e-23,5,"25","05","no"
-32.9479324976637,8,2,-3.1412439716171,0.524748796707926,NA,NA,188.613235932855,"lin",16.7142857142857,0,"mean","absolute",0,9.97875900750231e-24,5,"25","05","no"
-30.9020375871687,6,3,1.25450409412281,0.216155746584817,NA,NA,124.69574209574,"lin",16.7142857142857,0,"mean","absolute",0,3.58769982326139e-24,5,"25","05","no"
-28.6536635952871,15,6,-1.28357546643169,0.229332042484021,NA,NA,151.373518704414,"lin",16.7142857142857,0,"mean","absolute",0,1.16570293583534e-24,5,"25","05","no"
-28.5535468657708,14,6,-1.25562329560991,0.224713873851915,NA,NA,151.778688772927,"lin",16.7142857142857,0,"mean","absolute",0,1.10878621686555e-24,5,"25","05","no"
-28.3484660443037,12,2,-3.61615184007565,0.649402648814864,NA,NA,184.060272903881,"lin",16.7142857142857,0,"mean","absolute",0,1.00072577121041e-24,5,"25","05","no"
-28.2893597551156,0,0,-0.894111156832227,0.160728228567896,NA,NA,158.780571091764,"lin",16.7142857142857,0,"mean","absolute",0,9.71583915514641e-25,5,"25","05","no"
-27.1602083520356,11,2,-5.99459256772961,1.09875113818922,NA,NA,214.645669786872,"lin",16.7142857142857,0,"mean","absolute",0,5.52443928196166e-25,5,"25","05","no"
-27.0382717636166,14,2,-2.42111269936379,0.444718313952135,NA,NA,167.138508954961,"lin",16.7142857142857,0,"mean","absolute",0,5.19768565732115e-25,5,"25","05","no"
-27.0173704386625,9,5,-1.40886895797195,0.258881170328943,NA,NA,159.362991745015,"lin",16.7142857142857,0,"mean","absolute",0,5.14364924879212e-25,5,"25","05","no"
-26.7240461835718,12,12,-0.659265921478118,0.12177153695973,NA,NA,146.616902026123,"lin",16.7142857142857,0,"mean","absolute",0,4.44198198826713e-25,5,"25","05","no"
-26.1822918211474,14,12,-0.788641366598564,0.14709229520788,NA,NA,145.672457637931,"lin",16.7142857142857,0,"mean","absolute",0,3.38794481871085e-25,5,"25","05","no"
-25.7651145028785,12,6,-1.25490881330992,0.235847137936455,NA,NA,153.530510922045,"lin",16.7142857142857,0,"mean","absolute",0,2.75009327764622e-25,5,"25","05","no"
-25.0947787090636,9,4,-2.41364290857538,0.459314490981812,NA,NA,171.147727070521,"lin",16.7142857142857,0,"mean","absolute",0,1.96691619565135e-25,5,"25","05","no"
-25.0021559616607,15,2,-2.15522066434167,0.410854342266592,NA,NA,163.363885129354,"lin",16.7142857142857,0,"mean","absolute",0,1.87790268240628e-25,5,"25","05","no"
-24.8104130935881,8,3,-2.68030650688573,0.512814136926032,NA,NA,179.203343729349,"lin",16.7142857142857,0,"mean","absolute",0,1.70622636118069e-25,5,"25","05","no"
-24.7734126393398,13,1,-3.59671754367809,0.6886331202635,NA,NA,183.443627589277,"lin",16.7142857142857,0,"mean","absolute",0,1.67495097882887e-25,5,"25","05","no"
-24.6554951258313,14,13,-0.838531645984464,0.160908556859604,NA,NA,144.991312219455,"lin",16.7142857142857,0,"mean","absolute",0,1.57905274966594e-25,5,"25","05","no"
-24.2963096134281,16,6,-1.29207437048014,0.249662257065535,NA,NA,150.856049032129,"lin",16.7142857142857,0,"mean","absolute",0,1.31947296182308e-25,5,"25","05","no"
-23.5268058878755,15,12,-0.805954883897096,0.158107694154649,NA,NA,145.591151550342,"lin",16.7142857142857,0,"mean","absolute",0,8.98059030556446e-26,5,"25","05","no"
-23.2885397737255,11,6,-1.36550299328505,0.269160159677199,NA,NA,155.173634253412,"lin",16.7142857142857,0,"mean","absolute",0,7.97197733016969e-26,5,"25","05","no"
-23.1210452745672,5,3,0.942642490439697,0.186438626407522,NA,NA,128.831523639656,"lin",16.7142857142857,0,"mean","absolute",0,7.33153794538141e-26,5,"25","05","no"
