"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.017420616339844,FALSE,FALSE,-0.178623130636101,0.202850416947655,0.000874112955598826,-0.00896275938880105,0.0101784101115309,0.00222016328077972,"tmn","curr.jan"
"CACO",-0.0549547748188203,FALSE,FALSE,-0.216499715577352,0.128932767741715,-0.00353420980810585,-0.0139233655450001,0.0082918263943636,-0.00763507950080533,"tmn","curr.feb"
"CACO",-0.0156363015635963,FALSE,FALSE,-0.17807348773115,0.172677877665155,-0.001123174551784,-0.0127912351238285,0.0124036618928552,-0.00209234232609446,"tmn","curr.mar"
"CACO",-0.0543129037494627,FALSE,FALSE,-0.25419932359515,0.150245826184372,-0.00578882333011213,-0.0270932848980825,0.0160136262991953,-0.00707206655212122,"tmn","curr.apr"
"CACO",-0.144521041060826,FALSE,FALSE,-0.349311466119775,0.0559201689219216,-0.0131553644701992,-0.0317968900354875,0.005090263659901,-0.0180252029872641,"tmn","curr.may"
"CACO",-0.205801572553066,FALSE,FALSE,-0.400989313142225,0.00749516046853157,-0.024980203213112,-0.0486720990724994,0.000909762881284715,-0.0276268501746352,"tmn","curr.jun"
"CACO",-0.0915506819892155,FALSE,FALSE,-0.304828334973701,0.119900960894279,-0.012352620290018,-0.0411294443007221,0.0161778264252559,-0.0113644538517142,"tmn","curr.jul"
"CACO",-0.0532376128295291,FALSE,FALSE,-0.225818057444502,0.122299587919744,-0.006314682206903,-0.0267849964255208,0.0145063422400491,-0.00680447662586547,"tmn","curr.aug"
"CACO",0.023050216734587,FALSE,FALSE,-0.166198215221735,0.209233452071775,0.00107041933740525,-0.0077180091390916,0.00971650443501543,0.00295719540768924,"tmx","curr.jan"
"CACO",-0.0801902277885616,FALSE,FALSE,-0.277696841292802,0.119747649573776,-0.00419469822815315,-0.0145261396588875,0.00626392102061433,-0.0108277474211869,"tmx","curr.feb"
"CACO",-0.155306253054552,FALSE,FALSE,-0.3363545936902,0.0379243383711073,-0.00835791543649868,-0.0181011594539797,0.0020409249908279,-0.0207567008835048,"tmx","curr.mar"
"CACO",0.0761014185360898,FALSE,FALSE,-0.141877033940549,0.279673180825968,0.0056624761245126,-0.0105566405036725,0.0208096345581591,0.00997866832856756,"tmx","curr.apr"
"CACO",-0.192641109658163,FALSE,FALSE,-0.379436148862534,0.000958939070316331,-0.0149472931193534,-0.0294409814560917,7.4405423603783e-05,-0.0243027434460673,"tmx","curr.may"
"CACO",-0.287225393402525,TRUE,TRUE,-0.443584205703475,-0.101503574329695,-0.028183444649115,-0.0435258552893521,-0.00995984489713692,-0.0385344253999178,"tmx","curr.jun"
"CACO",-0.196594692716602,FALSE,FALSE,-0.41759898296544,0.0281226306297843,-0.019330077407072,-0.0410602166024537,0.00276514395913963,-0.0241054377497758,"tmx","curr.jul"
