"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",0.217544146067589,0.0370262344564763,0.158049667358536,0.279304425553127
"wood_typering-porous",-0.0867099616450909,0.0522408449825169,-0.170451674822398,-0.00200081857023772
"wood_typediffuse-porous:climwinmean",-0.00653771918430793,0.00283732350625489,-0.0113036513434327,-0.00188853539380026
"wood_typering-porous:climwinmean",0.0115877447929367,0.00226875546680862,0.00785309685350993,0.0154167825529353
