"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",37.1101734498634,2.49647195246293,33.0024523402532,41.7347808197942
"wood_typering-porous",32.865663429841,4.02200203740747,26.1475823440402,39.6633050475418
"wood_typediffuse-porous:climwinmean",-0.206454754692684,0.413822495828554,-0.863078317582077,0.46399519138366
"wood_typering-porous:climwinmean",-2.36214304368594,0.482607882568486,-3.09574535448796,-1.62111200281348
