"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",14.0404585374383,6.08095613166972,3.8663601344425,24.4490145807107
"wood_typering-porous",76.0544163167035,8.56126246741817,61.8038210198829,89.7943154610338
"wood_typediffuse-porous:climwinmean",1.65850157518863,0.47962804815515,0.84459295430144,2.46135670629809
"wood_typering-porous:climwinmean",-2.49831161249677,0.402958578538211,-3.12542006252953,-1.84819711317777
