"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",0.00737239124399098,0.00282275220103416,0.002656348601079,0.0118448053502711
"wood_typering-porous",-0.00238436458204153,0.00294494485741681,-0.00720464474738418,0.00268129176343929
"wood_typediffuse-porous:climwinmean",-7.72305566767593e-05,0.000169797339074357,-0.000348070957088273,0.000205686722978906
"wood_typering-porous:climwinmean",-3.50183747107401e-05,7.53849051919394e-05,-0.000158038935226984,9.49252901132044e-05
