"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",0.00605480194875157,0.000425620912038222,0.00534608778040535,0.00675618229568749
"wood_typering-porous",-0.00602935706418896,0.00056173956444273,-0.00697064787888688,-0.00510163006773224
"wood_typediffuse-porous:climwinmean",-0.00029841714083206,3.23395145432859e-05,-0.000352101437722825,-0.000245585541073045
"wood_typering-porous:climwinmean",0.000207299740053715,2.61534254845681e-05,0.000163617572122721,0.000251183223418139
