"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",0.382290962914506,0.0895691734514178,0.228651792490792,0.533667459049947
"wood_typering-porous",0.0776573395483316,0.0993793318120006,-0.0854671638888001,0.247466440249843
"wood_typediffuse-porous:climwinmean",-0.00170672478846059,0.00541528046718631,-0.010525875753604,0.00732194785315766
"wood_typering-porous:climwinmean",-0.00146782574058439,0.00247433895793226,-0.00542021072584601,0.00251060551925893
