"term","estimate","std.error","conf.low","conf.high"
"(Intercept)",0.00513568574076032,0.000453857808723023,0.00437312995788149,0.00589602336022952
"wood_typering-porous",-0.00189207555657123,0.00065763887914837,-0.00298245170741194,-0.000779106129901086
"wood_typediffuse-porous:climwinmean",9.91161993004837e-05,6.16677223815799e-05,-3.08285115432075e-06,0.000200007496698255
"wood_typering-porous:climwinmean",0.000192434870259152,6.72362099722445e-05,8.14784625926754e-05,0.000302261981239872
