"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",-0.15665480822853,FALSE,FALSE,-0.377384879733613,0.12113948421968,-0.00702718250734007,-0.0169286372718926,0.00543404491750352,-0.0178483712776525,"tmn","curr.jan"
"CACO",-0.200254526305966,FALSE,FALSE,-0.470861875331905,0.082901204118215,-0.0105995737997936,-0.0249229582429721,0.00438800284494042,-0.0228986373277739,"tmn","curr.feb"
"CACO",0.126568699658931,FALSE,FALSE,-0.100803389398023,0.399771113982192,0.0065392396925583,-0.00520806113100849,0.0206543888302177,0.0121818358219426,"tmn","curr.mar"
"CACO",0.00751939772462606,FALSE,FALSE,-0.303796545962166,0.369291333147213,0.000692243256324281,-0.0279678131066511,0.0339973285563738,0.000845696974982236,"tmn","curr.apr"
"CACO",-0.246406535749275,FALSE,FALSE,-0.673808303467113,0.241380915340959,-0.0237810499401926,-0.0650302106076138,0.023296020070562,-0.0325842931522936,"tmn","curr.may"
"CACO",-0.473304721230971,TRUE,TRUE,-0.703565202866295,-0.205218476182055,-0.0508676398330992,-0.0756145031586096,-0.0220555153271586,-0.0562570549333519,"tmn","curr.jun"
"CACO",-0.162859913694242,FALSE,FALSE,-0.501967288083883,0.23007316704456,-0.0192053030274468,-0.0591946394839424,0.0271314456169418,-0.0176689459272036,"tmn","curr.jul"
"CACO",-0.123268818326083,FALSE,FALSE,-0.426312902763806,0.20588702673585,-0.013738341022849,-0.0475126809856873,0.0229461612749071,-0.0148039469454145,"tmn","curr.aug"
"CACO",-0.146476057741162,FALSE,FALSE,-0.351386170601352,0.0723518977753536,-0.00632404368849093,-0.0151709537291159,0.00312376349782103,-0.0174711277161386,"tmx","curr.jan"
"CACO",-0.21440236038887,FALSE,FALSE,-0.564884861210031,0.155961553578654,-0.00991726577224285,-0.0261289721306035,0.00721406319541479,-0.0255993740312294,"tmx","curr.feb"
"CACO",0.0226526517670284,FALSE,FALSE,-0.243990742189195,0.330729544460516,0.000919033406611665,-0.00989886946932308,0.0134179213559042,0.00228239944133465,"tmx","curr.mar"
"CACO",-0.0993470223572799,FALSE,FALSE,-0.412909464561797,0.266859386124549,-0.00667993330866366,-0.0277633654269932,0.0179431940666743,-0.0117716768209496,"tmx","curr.apr"
"CACO",-0.407530217672893,FALSE,FALSE,-0.739199474327508,0.068675338210306,-0.0301569606430278,-0.0547002614479359,0.00508192860735828,-0.0490320803752567,"tmx","curr.may"
"CACO",-0.595672319585298,TRUE,TRUE,-0.777955409861563,-0.337369859866671,-0.0559199401383269,-0.0730321328008539,-0.0316712758809309,-0.0764577498760746,"tmx","curr.jun"
"CACO",-0.306222039590969,FALSE,FALSE,-0.652276653283594,0.150999345226541,-0.029489518623392,-0.0628149578662059,0.0145414027322331,-0.0367746978181762,"tmx","curr.jul"
"CACO",-0.127919922172655,FALSE,FALSE,-0.431115089896257,0.209961799270799,-0.0105923003449474,-0.0356981183060501,0.017385708192037,-0.012699616454526,"tmx","curr.aug"
"CAGL",-0.331815213489309,FALSE,FALSE,-0.66646100097158,0.0114290912277067,-0.0151884626688463,-0.0305064916314481,0.00052315360596465,-0.0385772420976932,"tmn","curr.jan"
"CAGL",0.039544038471658,FALSE,FALSE,-0.393165922276209,0.450762979816992,0.00213583206362381,-0.0212354735524447,0.0243463759038614,0.00461411418437455,"tmn","curr.feb"
"CAGL",0.157737282530201,FALSE,FALSE,-0.216152725640281,0.498967852302042,0.00831601593711262,-0.0113957175021748,0.0263059217535092,0.015491761366975,"tmn","curr.mar"
"CAGL",-0.0472686443598253,FALSE,FALSE,-0.392645737043616,0.325267207259275,-0.0044404690181504,-0.0368855771952892,0.0305559631763566,-0.00542481444469713,"tmn","curr.apr"
"CAGL",-0.20739761592024,FALSE,FALSE,-0.510631750589749,0.0733287228514561,-0.0204250242978106,-0.0502882632799414,0.00722159191330534,-0.027985937586286,"tmn","curr.may"
"CAGL",-0.241517197298923,FALSE,FALSE,-0.586799397485785,0.178373380069947,-0.0264867596972415,-0.0643532419451499,0.019561890031582,-0.0292930259823974,"tmn","curr.jun"
"CAGL",0.0302890220863927,FALSE,FALSE,-0.397600686429081,0.421672645034081,0.00364478769082548,-0.0478447301344705,0.0507413960673394,0.00335321741777766,"tmn","curr.jul"
