"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"ACRU",0.234286383640946,TRUE,FALSE,0.0490954340785047,0.418078364798906,0.0162439621698553,0.00340397235848783,0.0289869562041483,0.0388192985525789,"tmx","curr.jan"
"ACRU",-0.126169898448179,FALSE,FALSE,-0.316459072739093,0.0585063436306493,-0.0095721124702338,-0.0240087522756361,0.00443869186186861,-0.0211596759010809,"tmx","curr.feb"
"ACRU",-0.156642984652814,FALSE,FALSE,-0.337596307243636,0.0264604306554382,-0.0114650599785834,-0.0247094494507708,0.00193669972004263,-0.0259450045438537,"tmx","curr.mar"
"ACRU",-0.240769720606718,TRUE,FALSE,-0.43790417495498,-0.00631232704555837,-0.0215920959212198,-0.0392710051999236,-0.000566086012436913,-0.0387667985731035,"tmx","curr.apr"
"ACRU",0.148875172708027,FALSE,FALSE,-0.0710739527340013,0.32954711477122,0.0137331745477752,-0.0065563047279255,0.0303994814349918,0.0255902018319345,"tmx","curr.may"
"ACRU",-0.149325030427968,FALSE,FALSE,-0.338531922647229,0.0572264544274263,-0.0185938543312962,-0.0421537717967023,0.00712580037298844,-0.0268591919272276,"tmx","curr.jun"
"ACRU",-0.132083360368478,FALSE,FALSE,-0.313822990361019,0.0602827784031357,-0.0186346407496171,-0.0442749084217257,0.00850484054764633,-0.0226707841349124,"tmx","curr.jul"
"ACRU",-0.122272980922673,FALSE,FALSE,-0.301662195680133,0.0845770011147682,-0.0167921738311502,-0.0414283187497555,0.0116152537880364,-0.0223319847764327,"tmx","curr.aug"
"ACRU",0.079884154450687,FALSE,FALSE,-0.158383254240459,0.280446231888313,0.010121716491276,-0.0200679397236058,0.0355339212105251,0.0132903368895491,"tmx","curr.sep"
"ACRU",0.148612473093234,FALSE,FALSE,-0.109141096415879,0.377030929087527,0.0156757068482219,-0.0115122492540414,0.0397693827043773,0.0242796873599962,"tmx","curr.oct"
"ACRU",0.18145780174554,FALSE,FALSE,-0.0454994571999575,0.369380758430367,0.0098925766097083,-0.00248050434713142,0.0201376155545452,0.0287867217239054,"tmn","curr.jan"
"ACRU",-0.0648966119256781,FALSE,FALSE,-0.266724250667066,0.139664750848158,-0.00417369933539895,-0.0171538512521859,0.00898226672389608,-0.0110796661758229,"tmn","curr.feb"
"ACRU",-0.0976504321150015,FALSE,FALSE,-0.274224401871966,0.0950325561175818,-0.00833592823953723,-0.0234091635441269,0.00811245327909058,-0.0167605056073178,"tmn","curr.mar"
"ACRU",-0.119028474572373,FALSE,FALSE,-0.32726834706331,0.126546593856621,-0.0155797337536576,-0.0428364198698169,0.0165637864956392,-0.0203843697596102,"tmn","curr.apr"
"ACRU",0.0829903229521403,FALSE,FALSE,-0.113123718241347,0.291465296139061,0.0108598153209551,-0.0148029631024481,0.0381401008689057,0.0141360654920534,"tmn","curr.may"
"ACRU",-0.265158446174534,TRUE,FALSE,-0.45173478437006,-0.0782719053565214,-0.0418245926901758,-0.0712540883869334,-0.0123461673872748,-0.0511255681857008,"tmn","curr.jun"
"ACRU",-0.0604503589524391,FALSE,FALSE,-0.278883180113897,0.147667068976505,-0.00808531885308842,-0.0373010098378111,0.0197506740649034,-0.00997748603852036,"tmn","curr.jul"
"ACRU",-0.00783490520545044,FALSE,FALSE,-0.196241097003453,0.171614107591404,-0.000973095923688694,-0.0243731617099099,0.0213144874335551,-0.00137406393768968,"tmn","curr.aug"
"ACRU",-0.0246741608515412,FALSE,FALSE,-0.249938067104848,0.179230034519251,-0.0031239220772381,-0.0316439148820042,0.0226917812973511,-0.00396580752862204,"tmn","curr.sep"
"ACRU",0.0306244954074347,FALSE,FALSE,-0.192231304181692,0.252831457751293,0.00356895903675496,-0.0224025127950315,0.0294648157924699,0.00507724798007749,"tmn","curr.oct"
"BEAL",0.113964095915505,FALSE,FALSE,-0.141943470643561,0.3437489397517,0.00754582373006781,-0.00939840219418304,0.0227604043705762,0.0180710191497831,"tmx","curr.jan"
"BEAL",-0.0433260184243355,FALSE,FALSE,-0.293646346998649,0.223003185895094,-0.00298452422960761,-0.0202279062195333,0.0153616333969374,-0.00662657180919384,"tmx","curr.feb"
"BEAL",-0.252550588136755,FALSE,FALSE,-0.453053131577797,0.0174126346203491,-0.0193920254117563,-0.034787556446612,0.00133702421972026,-0.0440785427201085,"tmx","curr.mar"
"BEAL",-0.152269814468101,FALSE,FALSE,-0.404388361654836,0.158649239573779,-0.0137414740846317,-0.0364937214326923,0.0143171804718152,-0.0247654964159823,"tmx","curr.apr"
"BEAL",0.214631880849957,FALSE,FALSE,-0.031901843898068,0.423349012092759,0.017621453252751,-0.00261916751929017,0.0347573007171565,0.0328965777664303,"tmx","curr.may"
"BEAL",-0.251956087325293,TRUE,FALSE,-0.470160473863809,-0.0107343903881597,-0.0275167999135574,-0.0513474860794722,-0.00117233155841022,-0.0398885520483254,"tmx","curr.jun"
"BEAL",-0.203989303365503,FALSE,FALSE,-0.465093832143082,0.0509636412178354,-0.0249122359827353,-0.0567996807151338,0.00622394525404746,-0.0301871280643381,"tmx","curr.jul"
"BEAL",-0.149930717787943,FALSE,FALSE,-0.367136875375412,0.079112002886119,-0.0196370642739333,-0.048085479249655,0.0103616357503976,-0.0262288219430356,"tmx","curr.aug"
"BEAL",0.081867762723982,FALSE,FALSE,-0.20283186223831,0.344107654223546,0.00918555321549204,-0.0227577107569055,0.0386088377715323,0.0121059187007484,"tmx","curr.sep"
"BEAL",-0.145400767171035,FALSE,FALSE,-0.419081210045162,0.14610562512337,-0.0146331349612989,-0.0421763380321209,0.0147040718741208,-0.022697434977978,"tmx","curr.oct"
"BEAL",0.112313452230336,FALSE,FALSE,-0.163821290127682,0.359844568827096,0.0056368561251322,-0.00822196294696269,0.0180600989606186,0.0164538591723016,"tmn","curr.jan"
"BEAL",-0.0225152372322785,FALSE,FALSE,-0.287334191154223,0.257896231176582,-0.00135502595814826,-0.0172925243318924,0.015520870783981,-0.00359759730979047,"tmn","curr.feb"
"BEAL",-0.156426150207205,FALSE,FALSE,-0.392995357670684,0.116049657706829,-0.0129567045355833,-0.0325516208539945,0.00961233862989807,-0.0261341817523069,"tmn","curr.mar"
"BEAL",0.0547084851778789,FALSE,FALSE,-0.244181936138518,0.343612620141036,0.0067673366973742,-0.0302048461384604,0.0425042346977938,0.00888974579777048,"tmn","curr.apr"
"BEAL",0.089269468136583,FALSE,FALSE,-0.180727342611064,0.347464732269615,0.0101765938143388,-0.0206026628733093,0.0396104907862309,0.0132806608477801,"tmn","curr.may"
"BEAL",-0.176951736466305,FALSE,FALSE,-0.358752952433801,0.034075838769837,-0.0239432210491313,-0.0485426219244059,0.00461077894116131,-0.0291572984501588,"tmn","curr.jun"
"BEAL",-0.062636694333846,FALSE,FALSE,-0.322471832204731,0.205132425451967,-0.00758488430888328,-0.0390491798163884,0.0248401632876889,-0.00910265872558332,"tmn","curr.jul"
"BEAL",0.0236683164972817,FALSE,FALSE,-0.230800591809284,0.253073052853016,0.002689101674855,-0.0262226617623248,0.0287531717925892,0.003813386853668,"tmn","curr.aug"
"BEAL",0.0209154733806058,FALSE,FALSE,-0.241758895091353,0.260259346968031,0.00234858402998478,-0.0271469390047279,0.0292243419415105,0.00299465578691276,"tmn","curr.sep"
"BEAL",-0.0933213209078005,FALSE,FALSE,-0.373882863813533,0.155682853719657,-0.00965340984265609,-0.0386754546809712,0.0161042554671395,-0.0137551407810911,"tmn","curr.oct"
"FRAM",0.190581454471555,FALSE,FALSE,-0.0285513010309185,0.383899204998023,0.00998078758495689,-0.00149523715019339,0.0201048755228751,0.0240443910815611,"tmx","curr.jan"
"FRAM",0.132611602155785,FALSE,FALSE,-0.0402893242324767,0.293562613043436,0.00757697708645273,-0.00230199531244275,0.0167731718515571,0.0167307214284169,"tmx","curr.feb"
"FRAM",0.0409496383589314,FALSE,FALSE,-0.163197778785929,0.249228592470984,0.00234575632711236,-0.00934861057385332,0.0142767939135806,0.00516634276971372,"tmx","curr.mar"
"FRAM",0.0446637992124466,FALSE,FALSE,-0.188938556161294,0.253117459295649,0.00319602162248275,-0.0135199360882827,0.0181124061813209,0.00563493367405627,"tmx","curr.apr"
"FRAM",-0.268068001593132,TRUE,FALSE,-0.454434751694547,-0.0599032371304754,-0.0180809908377719,-0.0306512919592145,-0.00404042957485439,-0.0338203519572774,"tmx","curr.may"
"FRAM",0.0928013399744163,FALSE,FALSE,-0.0937574922711883,0.265862110897174,0.00804097019423991,-0.00812381805098009,0.0230361901034105,0.011708126152279,"tmx","curr.jun"
"FRAM",0.157169470395887,FALSE,FALSE,-0.0248082611019014,0.342589873082929,0.0170876912823132,-0.00269718989249329,0.0372468646292591,0.0198290238825131,"tmx","curr.jul"
"FRAM",0.0704435844482652,FALSE,FALSE,-0.166676490431085,0.290293113412466,0.0066976882746188,-0.0158473931211543,0.0276007076745672,0.00888739724627228,"tmx","curr.aug"
"FRAM",0.00322843109514591,FALSE,FALSE,-0.218778039630543,0.221932161754752,0.000308541989004777,-0.0209086734419285,0.0212101137034942,0.000407309620166357,"tmx","curr.sep"
"FRAM",-0.0458965326324651,FALSE,FALSE,-0.207027068476898,0.112781869230805,-0.00369425925105431,-0.0166638222774686,0.0090779289819899,-0.00579045942829307,"tmx","curr.oct"
"FRAM",0.187508825354843,FALSE,FALSE,-0.0260538068308471,0.386554668090397,0.0080458262033663,-0.00111794418902886,0.0165866949017979,0.0236567379579365,"tmn","curr.jan"
"FRAM",0.20654415590481,TRUE,FALSE,0.0493170445040053,0.373975959315975,0.00987178070288782,0.00235710880380693,0.0178741859935308,0.0260582986626719,"tmn","curr.feb"
"FRAM",0.119078867816217,FALSE,FALSE,-0.0966532507325518,0.30140550367483,0.00770875211449308,-0.00625699559141859,0.0195119449519722,0.0150233865895382,"tmn","curr.mar"
"FRAM",0.143996152670491,FALSE,FALSE,-0.0559407132794894,0.313401068139005,0.0140916959702966,-0.00547444851321811,0.0306699344883684,0.0181670342408172,"tmn","curr.apr"
