domainID,siteID,horizontalPosition,verticalPosition,date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF,publicationDate
D02,SCBI,000,060,2015-08-28,20.0745,15.5582,24.3751,6.1828,0.0085,86400,1,20200619T035709Z
D02,SCBI,000,060,2015-08-29,22.6183,18.9737,26.7019,5.4769,0.008,86400,1,20200619T035709Z
D02,SCBI,000,060,2015-08-30,24.1398,21.5809,27.2298,1.7923,0.0046,86400,1,20200619T035709Z
D02,SCBI,000,060,2015-08-31,24.9256,22.1203,27.679,1.2471,0.0038,86400,1,20200619T035709Z
D02,SCBI,000,060,2015-09-01,25.6727,22.876,29.7651,3.5834,0.0064,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-02,25.3571,20.7737,28.7605,2.5273,0.0054,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-03,24.9842,22.8745,29.1087,3.0736,0.006,86399,1,20200619T023136Z
D02,SCBI,000,060,2015-09-04,24.928,21.5777,29.8118,2.7502,0.0056,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-05,22.6247,20.1141,25.7808,2.4522,0.0053,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-06,22.121,18.7806,26.3447,4.7961,0.0075,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-07,23.9911,19.8965,28.712,6.3663,0.0086,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-08,26.008,22.3286,29.6825,3.276,0.0062,86350,1,20200619T023136Z
D02,SCBI,000,060,2015-09-09,25.6928,23.5661,28.5601,1.1805,0.0037,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-10,21.0694,17.8062,26.5834,4.2647,0.007,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-11,19.4764,15.3045,25.696,11.4151,0.0115,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-12,19.5715,16.6975,23.8337,3.0063,0.0059,86088,1,20200619T023136Z
D02,SCBI,000,060,2015-09-13,15.3828,13.0378,18.411,1.5521,0.0042,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-14,16.3943,12.6359,22.2127,10.3546,0.0109,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-15,19.6342,16.1526,23.9569,4.5836,0.0073,86387,1,20200619T023136Z
D02,SCBI,000,060,2015-09-16,20.8059,14.0861,25.6995,7.8257,0.0095,86400,1,20200619T023136Z
D02,SCBI,000,060,2015-09-17,21.5964,17.1536,25.6011,5.2985,0.0078,86400,0,20200619T023136Z
D02,SCBI,000,060,2015-09-18,21.9926,17.8743,25.7922,4.9987,0.0076,86400,0,20200619T023136Z
D02,SCBI,000,060,2015-09-19,22.3041,18.14,26.4935,4.9198,0.0075,86400,0,20200619T023136Z
D02,SCBI,000,060,2015-09-20,19.5589,14.3604,24.5916,8.4207,0.0099,86400,0,20200619T023136Z
D02,SCBI,000,060,2015-09-21,13.4663,10.9989,19.1852,4.4446,0.0072,86400,0,20200619T023136Z
D02,SCBI,000,060,2015-09-22,12.628,12.2129,12.8707,0.0218,7e-04,41730,1,20200619T023136Z
D02,SCBI,000,060,2015-09-23,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-24,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-25,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-26,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-27,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-28,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-29,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-09-30,NA,NA,NA,0,NA,0,1,20200619T023136Z
D02,SCBI,000,060,2015-10-01,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-02,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-03,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-04,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-05,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-06,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-07,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-08,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-09,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-10,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-11,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-12,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-13,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-14,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-15,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-16,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-17,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-18,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-19,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-20,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-21,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-22,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-23,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-24,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-25,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-26,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-27,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-28,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-29,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-30,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-10-31,NA,NA,NA,0,NA,0,1,20200619T025610Z
D02,SCBI,000,060,2015-11-01,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-02,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-03,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-04,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-05,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-06,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-07,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-08,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-09,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-10,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-11,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-12,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-13,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-14,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-15,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-16,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-17,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-18,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-19,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-20,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-21,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-22,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-23,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-24,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-25,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-26,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-27,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-28,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-29,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2015-11-30,NA,NA,NA,0,NA,0,1,20200619T023630Z
D02,SCBI,000,060,2016-01-01,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-02,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-03,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-04,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-05,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-06,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-07,4.6128,1.7326,6.1074,1.8235,0.0083,26639,1,20200619T094954Z
D02,SCBI,000,060,2016-01-08,-0.1272,-1.9551,2.9967,1.5311,0.0042,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-09,4.1638,2.9016,5.9487,0.9061,0.0032,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-10,7.6116,2.8609,12.5151,4.4814,0.0072,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-11,-1.6615,-5.0586,2.8686,5.4369,0.0079,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-12,-0.4563,-2.8959,4.2186,5.5804,0.008,86397,1,20200619T094954Z
D02,SCBI,000,060,2016-01-13,-6.3284,-10.1048,-1.3286,6.6264,0.0088,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-14,1.2069,-6.6402,9.9141,33.4702,0.0197,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-15,8.3594,4.2016,11.3248,3.1033,0.006,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-16,5.3462,2.9992,9.3872,3.5666,0.0064,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-17,0.3201,-1.4059,3.3419,1.8023,0.0046,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-18,-7.629,-12.1807,-0.2834,18.1154,0.0145,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-19,-11.3385,-13.4883,-7.5452,4.4732,0.0072,85474,1,20200619T094954Z
D02,SCBI,000,060,2016-01-20,-8.2963,-12.2781,-3.4647,7.1038,0.0091,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-21,-5.8931,-8.6772,-3.3425,2.4563,0.0053,86292,1,20200619T094954Z
D02,SCBI,000,060,2016-01-22,-7.0392,-8.5971,-5.292,0.3468,0.002,86400,1,20200619T094954Z
D02,SCBI,000,060,2016-01-23,-8.942,-9.141,-8.5503,0.0197,0.001,21462,1,20200619T094954Z
D02,SCBI,000,060,2016-01-24,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-25,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-26,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-27,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-28,NA,NA,NA,0,NA,0,1,20200619T094954Z
D02,SCBI,000,060,2016-01-29,-0.7083,-2.3357,1.5907,1.1417,0.0069,23713,1,20200619T094954Z
D02,SCBI,000,060,2016-01-30,0.3771,-3.0378,6.8799,10.6115,0.0111,86329,0,20200619T094954Z
D02,SCBI,000,060,2016-01-31,11.8807,5.5164,15.9542,7.2969,0.0092,86400,0,20200619T094954Z
D02,SCBI,000,060,2016-02-01,11.6364,6.1272,15.1073,8.5232,0.0099,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-02,4.9583,2.1361,7.2998,1.3213,0.0039,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-03,6.9317,3.075,15.7959,10.7078,0.0111,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-04,8.3586,3.2325,13.8216,9.5321,0.0105,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-05,0.8164,-1.5333,3.3121,1.5751,0.0043,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-06,0.6762,-1.2663,3.8466,2.1572,0.005,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-07,3.0203,1.3127,4.6509,0.4476,0.0023,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-08,2.4374,0.0579,5.9171,2.4309,0.0053,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-09,0.4986,-1.5126,3.7998,0.922,0.0033,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-10,-3.4656,-6.7726,-1.0132,1.4033,0.004,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-11,-7.8456,-9.6654,-5.6932,1.0755,0.0035,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-12,-7.4211,-9.9817,-2.8043,4.9082,0.0075,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-13,-8.8185,-11.7522,-4.2349,4.8469,0.0075,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-14,-11.2287,-13.8935,-5.7947,6.2838,0.0085,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-15,-7.9438,-9.2406,-3.1678,1.9377,0.0047,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-16,1.5828,-5.3483,7.3832,18.0458,0.0145,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-17,2.7171,0.119,6.2366,1.7521,0.0045,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-18,0.091,-3.0627,2.836,2.2598,0.0051,86301,0,20200619T101040Z
D02,SCBI,000,060,2016-02-19,-1.1417,-3.7379,4.1045,5.8975,0.0083,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-20,10.2911,3.7036,18.1079,29.2457,0.0184,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-21,14.1922,9.812,17.3135,3.306,0.0062,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-22,5.2424,1.6563,9.8982,3.9545,0.0068,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-23,3.1032,1.2923,6.7273,2.9299,0.0058,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-24,3.7522,0.7178,16.0123,14.9438,0.0132,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-25,6.7916,2.6098,15.6654,15.0108,0.0132,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-26,-0.2136,-2.3812,3.0201,2.0234,0.0048,86396,0,20200619T101040Z
D02,SCBI,000,060,2016-02-27,-0.1247,-3.3032,6.4403,11.1163,0.0113,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-28,9.9761,4.0747,17.974,20.8968,0.0156,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-02-29,13.0178,10.1342,15.3159,1.0491,0.0035,86400,0,20200619T101040Z
D02,SCBI,000,060,2016-03-01,11.9608,8.3527,17.7307,6.9723,0.009,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-02,4.7439,-2.191,15.8173,42.672,0.0222,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-03,-1.6521,-4.36,2.694,4.0333,0.0068,86396,0,20200619T074255Z
D02,SCBI,000,060,2016-03-04,-1.2542,-2.5384,1.392,1.425,0.0041,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-05,0.9156,-1.3125,3.6045,2.2976,0.0052,86313,0,20200619T074255Z
D02,SCBI,000,060,2016-03-06,2.6815,-1.221,7.7421,6.1058,0.0084,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-07,7.8606,3.0621,16.5985,17.4649,0.0142,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-08,18.3321,15.1732,23.1207,5.9308,0.0083,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-09,21.1122,16.304,25.961,5.7445,0.0082,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-10,20.9088,18.4349,23.9293,2.1248,0.005,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-11,17.391,11.3554,22.4666,11.1338,0.0114,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-12,13.2804,9.7104,16.9865,3.7553,0.0066,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-13,12.7609,7.665,17.4994,6.9911,0.009,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-14,7.2897,6.1853,8.5271,0.4842,0.0024,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-15,9.0091,5.8448,16.5355,11.7103,0.0116,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-16,15.1944,10.2785,22.0412,9.5488,0.0105,86312,0,20200619T074255Z
D02,SCBI,000,060,2016-03-17,14.8891,11.7553,21.778,4.789,0.0074,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-18,11.7596,9.0827,14.9752,2.9211,0.0058,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-19,4.4099,-0.6113,13.43,22.1684,0.016,86288,0,20200619T074255Z
D02,SCBI,000,060,2016-03-20,0.7889,-0.6202,3.2258,1.9798,0.0048,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-21,3.135,1.1648,7.7027,4.2334,0.007,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-22,7.6018,4.3552,14.6333,11.6776,0.0116,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-23,16.2845,11.1228,22.9227,11.5898,0.0116,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-24,18.6185,12.3053,22.3655,6.0619,0.0084,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-25,16.5789,9.8584,21.0173,4.3663,0.0071,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-26,6.5363,0.5567,13.6876,15.64,0.0135,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-27,9.3193,7.0695,11.7878,1.8795,0.0047,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-28,11.0273,8.2742,16.1453,6.3523,0.0086,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-29,8.6853,5.4115,12.6635,4.7124,0.0074,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-30,9.327,5.1926,16.1393,12.0283,0.0118,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-03-31,14.7702,11.1931,19.0066,6.1117,0.0084,86400,0,20200619T074255Z
D02,SCBI,000,060,2016-04-01,19.5836,15.594,25.1436,8.9262,0.0102,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-02,13.0657,7.1992,21.5499,15.2118,0.0133,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-03,3.7807,-3.2396,12.9746,21.0964,0.0156,86284,0,20200619T084739Z
D02,SCBI,000,060,2016-04-04,14.413,9.9849,20.6115,6.7983,0.0089,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-05,1.3752,-4.5131,11.8046,15.1586,0.0132,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-06,4.3589,-0.7024,10.7914,13.1172,0.0123,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-07,9.3712,6.1489,13.0173,2.0648,0.0049,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-08,5.0287,2.1596,9.7147,3.7426,0.0066,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-09,3.3916,-0.8119,6.8249,3.7615,0.0066,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-10,1.0732,-4.3838,9.3019,21.5101,0.0158,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-11,11.2802,5.9469,20.199,25.5372,0.0172,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-12,14.4986,9.2651,18.7707,10.9452,0.0113,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-13,6.9602,2.1528,12.8,9.4645,0.0105,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-14,9.6119,4.9663,15.0439,8.417,0.0099,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-15,10.9925,6.5776,16.0334,7.6292,0.0094,86317,0,20200619T084739Z
D02,SCBI,000,060,2016-04-16,13.1899,9.3739,19.8723,11.8883,0.0117,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-17,15.9606,9.2343,22.4747,12.8809,0.0122,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-18,21.2991,15.6009,28.288,11.7507,0.0117,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-19,22.5314,19.2039,25.5983,3.1736,0.0061,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-20,14.4118,9.3582,20.6169,9.7933,0.0106,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-21,14.8128,9.4309,21.9446,16.6704,0.0139,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-22,18.4053,15.1096,21.0638,2.6471,0.0055,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-23,14.7402,12.5378,17.278,2.3347,0.0052,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-24,12.2728,6.0471,19.1431,15.6888,0.0135,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-25,18.745,13.8097,24.9759,13.9421,0.0127,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-26,22.4557,19.058,24.9092,1.2434,0.0038,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-27,15.7762,11.2667,23.251,17.6329,0.0143,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-28,10.6885,9.2733,12.6825,0.3463,0.002,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-29,7.9617,6.2113,10.249,1.4574,0.0041,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-04-30,9.8716,9.0156,11.436,0.3599,0.002,86400,0,20200619T084739Z
D02,SCBI,000,060,2016-05-01,10.6178,9.1088,14.7008,3.2375,0.0061,86400,0,20200619T051944Z
D02,SCBI,000,060,2016-05-02,16.0564,12.3481,24.3799,18.3522,0.0158,73466,0,20200619T051944Z
D02,SCBI,000,060,2016-05-03,16.5123,14.3102,19.938,2.1026,0.0049,86400,0,20200619T051944Z
D02,SCBI,000,060,2016-05-04,12.9773,11.4407,15.2162,0.5899,0.0026,86400,0,20200619T051944Z
D02,SCBI,000,060,2016-05-05,9.2457,7.6708,12.2691,1.5013,0.0044,77945,0,20200619T051944Z
D02,SCBI,000,060,2016-05-06,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-07,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-08,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-09,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-10,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-11,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-12,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-13,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-14,15.4721,15.4204,15.5089,7e-04,9e-04,900,1,20200619T051944Z
D02,SCBI,000,060,2016-05-15,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-16,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-17,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-18,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-19,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-20,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-21,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-22,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-23,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-24,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-25,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-26,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-27,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-28,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-29,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-30,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-05-31,NA,NA,NA,0,NA,0,1,20200619T051944Z
D02,SCBI,000,060,2016-06-01,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-02,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-03,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-04,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-05,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-06,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-07,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-08,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-09,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-10,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-11,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-12,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-13,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-14,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-15,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-16,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-17,NA,NA,NA,0,NA,0,1,20200625T005018Z
