2015,2,26,-99.9,40,17
2015,2,27,-99.9,40,17
2015,2,28,-99.9,34,11
2015,3,1,-99.9,29,8
2015,3,2,-99.9,30,22
2015,3,3,-99.9,45,24
2015,3,4,-99.9,46,26
2015,3,5,-99.9,56,32
2015,3,6,-99.9,32,7
2015,3,7,-99.9,27,4
2015,3,8,-99.9,50,10
2015,3,9,-99.9,58,35
2015,3,10,-99.9,63,32
2015,3,11,-99.9,48,35
2015,3,12,-99.9,64,39
2015,3,13,-99.9,59,38
2015,3,14,-99.9,54,38
2015,3,15,-99.9,61,41
2015,3,16,-99.9,61,39
2015,3,17,-99.9,77,39
2015,3,18,-99.9,66,31
2015,3,19,-99.9,67,30
2015,3,20,-99.9,67,30
2015,3,21,-99.9,38,33
2015,3,22,-99.9,65,34
2015,3,23,-99.9,65,30
2015,3,24,-99.9,47,27
2015,3,25,-99.9,50,34
2015,3,26,-99.9,60,33
2015,3,27,-99.9,74,41
2015,3,28,-99.9,49,25
2015,3,29,-99.9,28,20
2015,3,30,-99.9,49,19
2015,3,31,-99.9,60,42
2015,4,1,-99.9,69,35
2015,4,2,-99.9,61,30
2015,4,3,-99.9,73,40
2015,4,4,-99.9,71,50
2015,4,5,-99.9,57,39
2015,4,6,-99.9,66,37
2015,4,7,-99.9,77,42
2015,4,8,-99.9,72,50
2015,4,9,-99.9,50,44
2015,4,10,-99.9,54,44
2015,4,11,-99.9,79,45
2015,4,12,-99.9,65,38
2015,4,13,-99.9,70,37
2015,4,14,-99.9,78,52
2015,4,15,-99.9,65,44
2015,4,16,-99.9,65,44
2015,4,17,-99.9,67,45
2015,4,18,-99.9,78,53
2015,4,19,-99.9,78,52
2015,4,20,-99.9,78,50
2015,4,21,-99.9,79,51
2015,4,22,-99.9,66,48
2015,4,23,-99.9,68,40
2015,4,24,-99.9,68,38
2015,4,25,-99.9,62,36
2015,4,26,-99.9,48,38
2015,4,27,-99.9,62,38
2015,4,28,-99.9,57,34
2015,4,29,-99.9,69,42
2015,4,30,-99.9,73,42
2015,5,1,-99.9,68,48
2015,5,2,-99.9,64,51
2015,5,3,-99.9,74,47
2015,5,4,-99.9,79,46
2015,5,5,-99.9,85,54
2015,5,6,-99.9,83,57
2015,5,7,-99.9,82,56
2015,5,8,-99.9,79,60
2015,5,9,-99.9,81,59
2015,5,10,-99.9,76,59
2015,5,11,-99.9,82,61
2015,5,12,-99.9,84,61
2015,5,13,-99.9,86,58
2015,5,14,-99.9,86,46
2015,5,15,-99.9,67,46
2015,5,16,-99.9,74,46
2015,5,17,-99.9,82,64
2015,5,18,-99.9,83,64
2015,5,19,-99.9,86,66
2015,5,20,-99.9,86,54
2015,5,21,-99.9,70,53
2015,5,22,-99.9,71,46
2015,5,23,-99.9,74,45
2015,5,24,-99.9,72,43
2015,5,25,-99.9,80,50
2015,5,26,-99.9,84,62
2015,5,27,-99.9,85,64
2015,5,28,-99.9,82,67
2015,5,29,-99.9,85,64
2015,5,30,-99.9,85,63
2015,5,31,-99.9,84,67
2015,6,1,-99.9,84,67
2015,6,2,-99.9,84,59
2015,6,3,-99.9,62,55
2015,6,4,-99.9,62,55
2015,6,5,-99.9,60,55
2015,6,6,-99.9,73,58
2015,6,7,-99.9,76,53
2015,6,8,-99.9,77,53
2015,6,9,-99.9,87,64
2015,6,10,-99.9,81,57
2015,6,11,-99.9,82,57
2015,6,12,-99.9,89,68
2015,6,13,-99.9,90,68
2015,6,14,-99.9,87,68
2015,6,15,-99.9,88,68
2015,6,16,-99.9,89,68
2015,6,17,-99.9,88,67
2015,6,18,-99.9,71,67
2015,6,19,-99.9,88,67
2015,6,20,-99.9,88,67
2015,6,21,-99.9,85,68
2015,6,22,-99.9,89,70
2015,6,23,-99.9,88,69
2015,6,24,-99.9,93,66
2015,6,25,-99.9,83,61
2015,6,26,-99.9,80,61
2015,6,27,-99.9,78,66
2015,6,28,-99.9,77,62
2015,6,29,-99.9,72,55
2015,6,30,-99.9,80,57
2015,7,1,-99.9,83,63
2015,7,2,-99.9,84,65
2015,7,3,-99.9,73,60
2015,7,4,-99.9,75,60
2015,7,5,-99.9,80,65
2015,7,6,-99.9,78,66
2015,7,7,-99.9,81,66
2015,7,8,-99.9,87,66
2015,7,9,-99.9,86,71
2015,7,10,-99.9,86,70
2015,7,11,-99.9,86,67
2015,7,12,-99.9,86,60
2015,7,13,-99.9,81,59
2015,7,14,-99.9,81,60
2015,7,15,-99.9,86,68
2015,7,16,-99.9,83,58
2015,7,17,-99.9,79,57
2015,7,18,-99.9,81,57
2015,7,19,-99.9,89,57
2015,7,20,-99.9,93,70
2015,7,21,-99.9,90,71
2015,7,22,-99.9,86,64
2015,7,23,-99.9,82,61
2015,7,24,-99.9,82,60
2015,7,25,-99.9,84,60
2015,7,26,-99.9,84,64
2015,7,27,-99.9,86,67
2015,7,28,-99.9,85,69
2015,7,29,-99.9,87,69
2015,7,30,-99.9,86,69
2015,7,31,-99.9,86,63
2015,8,1,-99.9,86,62
2015,8,2,-99.9,86,59
2015,8,3,-99.9,86,59
2015,8,4,-99.9,89,64
2015,8,5,-99.9,89,64
2015,8,6,-99.9,87,63
2015,8,7,-99.9,87,62
2015,8,8,-99.9,71,62
2015,8,9,-99.9,82,62
2015,8,10,-99.9,84,67
2015,8,11,-99.9,84,67
2015,8,12,-99.9,82,62
2015,8,13,-99.9,81,61
2015,8,14,-99.9,79,56
2015,8,16,-99.9,87,56
2015,8,17,-99.9,90,66
2015,8,18,-99.9,91,66
2015,8,19,-99.9,81,70
2015,8,20,-99.9,85,69
2015,8,21,-99.9,85,64
2015,8,22,-99.9,81,57
2015,8,23,-99.9,80,47
2015,8,24,-99.9,82,49
2015,8,25,-99.9,89,61
2015,8,26,-99.9,84,57
2015,8,27,-99.9,89,55
2015,8,28,-99.9,79,47
2015,8,29,-99.9,80,56
2015,8,30,-99.9,85,56
2015,8,31,-99.9,86,56
2015,9,1,-99.9,87,66
2015,9,2,-99.9,89,55
2015,9,3,-99.9,88,54
2015,9,4,-99.9,90,64
2015,9,6,-99.9,91,61
2015,9,7,-99.9,84,44
2015,9,8,-99.9,88,60
2015,9,9,-99.9,90,69
2015,9,10,-99.9,89,69
2015,9,11,-99.9,71,51
2015,9,12,-99.9,83,51
2015,9,13,-99.9,70,58
2015,9,14,-99.9,67,53
2015,9,15,-99.9,77,49
2015,9,16,-99.9,80,50
2015,9,17,-99.9,82,54
2015,9,18,-99.9,81,55
2015,9,19,-99.9,82,56
2015,9,20,-99.9,84,60
2015,9,21,-99.9,75,54
2015,9,22,-99.9,57,54
2015,9,23,-99.9,68,51
2015,9,24,-99.9,73,50
2015,9,25,-99.9,75,45
2015,9,26,-99.9,67,45
2015,9,27,-99.9,67,56
2015,9,28,-99.9,62,55
2015,9,29,-99.9,76,62
2015,9,30,-99.9,76,62
2015,10,1,-99.9,69,53
2015,10,2,-99.9,69,51
2015,10,3,-99.9,51,44
2015,10,4,-99.9,50,44
2015,10,5,-99.9,52,47
2015,10,6,-99.9,64,44
2015,10,7,-99.9,72,41
2015,10,8,-99.9,76,53
2015,10,9,-99.9,75,54
2015,10,10,-99.9,79,53
2015,10,11,-99.9,79,40
2015,10,12,-99.9,71,40
2015,10,13,-99.9,74,46
2015,10,14,-99.9,77,54
2015,10,15,-99.9,68,45
2015,10,16,-99.9,68,43
2015,10,17,-99.9,65,39
2015,10,18,-99.9,55,36
2015,10,19,-99.9,51,29
2015,10,20,-99.9,58,28
2015,10,21,-99.9,73,39
2015,10,22,-99.9,75,41
2015,10,23,-99.9,79,45
2015,10,24,-99.9,66,51
2015,10,25,-99.9,62,50
2015,10,26,-99.9,66,40
2015,10,27,-99.9,58,37
2015,10,28,-99.9,58,37
2015,10,29,-99.9,68,37
2015,10,30,-99.9,66,44
2015,10,31,-99.9,66,36
2015,11,1,-99.9,66,34
2015,11,2,-99.9,68,35
2015,11,3,-99.9,62,41
2015,11,4,-99.9,72,40
2015,11,5,-99.9,74,46
2015,11,6,-99.9,78,46
2015,11,7,-99.9,81,58
2015,11,8,-99.9,65,43
2015,11,9,-99.9,55,31
2015,11,10,-99.9,50,31
2015,11,11,-99.9,52,42
2015,11,12,-99.9,61,41
2015,11,13,-99.9,71,38
2015,11,14,-99.9,57,42
2015,11,15,-99.9,52,34
2015,11,16,-99.9,65,36
2015,11,17,-99.9,65,38
2015,11,18,-99.9,59,41
2015,11,19,-99.9,60,50
2015,11,20,-99.9,65,42
2015,11,21,-99.9,53,29
2015,11,22,-99.9,51,28
2015,11,23,-99.9,45,26
2015,11,24,-99.9,40,27
2015,11,25,-99.9,52,27
2015,11,26,-99.9,53,28
2015,11,27,-99.9,61,36
2015,11,28,-99.9,67,41
2015,11,30,-99.9,47,37
2015,12,1,-99.9,37,34
2015,12,2,-99.9,43,35
2015,12,3,-99.9,51,38
2015,12,4,-99.9,45,32
2015,12,5,-99.9,49,28
2015,12,6,-99.9,51,28
2015,12,7,-99.9,54,26
2015,12,8,-99.9,55,31
2015,12,9,-99.9,54,16
2015,12,10,-99.9,48,20
2015,12,11,-99.9,60,36
2015,12,12,-99.9,65,44
2015,12,13,-99.9,74,45
2015,12,14,-99.9,70,52
2015,12,15,-99.9,68,56
2015,12,16,-99.9,59,40
2015,12,17,-99.9,51,40
2015,12,18,-99.9,51,38
2015,12,19,-99.9,43,29
2015,12,20,-99.9,41,28
2015,12,21,-99.9,46,26
2015,12,22,-99.9,58,36
2015,12,23,-99.9,60,48
2015,12,24,-99.9,70,48
2015,12,25,-99.9,71,57
2015,12,26,-99.9,61,52
2015,12,27,-99.9,57,45
2015,12,28,-99.9,74,42
2015,12,29,-99.9,42,36
2015,12,30,-99.9,55,37
2015,12,31,-99.9,49,40
2016,1,1,-99.9,55,37
2016,1,2,-99.9,42,31
2016,1,3,-99.9,47,29
2016,1,4,-99.9,52,32
2016,1,5,-99.9,35,12
2016,1,6,-99.9,29,11
2016,1,7,-99.9,40,13
2016,1,8,-99.9,46,19
2016,1,9,-99.9,36,28
2016,1,10,-99.9,47,34
2016,1,11,-99.9,57,25
2016,1,12,-99.9,37,24
2016,1,13,-99.9,42,16
2016,1,14,-99.9,30,15
2016,1,15,-99.9,53,23
2016,1,16,-99.9,51,32
2016,1,17,-99.9,51,34
2016,1,18,-99.9,34,14
2016,1,19,-99.9,19,10
2016,1,20,-99.9,22,9
2016,1,21,-99.9,26,9
2016,1,22,-99.9,29,14
2016,1,23,-99.9,29,14
2016,1,24,-99.9,34,18
2016,1,25,-99.9,41,8
2016,1,26,-99.9,41,15
2016,1,27,-99.9,58,15
2016,1,28,-99.9,40,18
2016,1,29,-99.9,42,17
2016,1,30,-99.9,42,17
2016,1,31,-99.9,49,21
2016,2,1,-99.9,64,43
2016,2,2,-99.9,54,31
2016,2,3,-99.9,46,31
2016,2,4,-99.9,56,40
2016,2,5,-99.9,48,34
2016,2,6,-99.9,40,18
2016,2,8,-99.9,43,24
2016,2,9,-99.9,45,24
2016,2,10,-99.9,39,26
2016,2,11,-99.9,34,16
2016,2,12,-99.9,25,13
2016,2,13,-99.9,30,15
2016,2,14,-99.9,18,8
2016,2,15,-99.9,24,8
2016,2,17,-99.9,48,29
2016,2,18,-99.9,47,28
2016,2,19,-99.9,41,20
2016,2,20,-99.9,45,23
2016,2,21,-99.9,68,39
2016,2,22,-99.9,58,35
2016,2,23,-99.9,50,34
2016,2,24,-99.9,38,35
2016,2,26,-99.9,44,34
2016,2,27,-99.9,36,27
2016,2,29,-99.9,69,38
2016,3,1,-99.9,60,36
2016,3,2,-99.9,68,36
2016,3,3,-99.9,39,24
2016,3,4,-99.9,40,22
2016,3,5,-99.9,37,24
2016,3,6,-99.9,42,31
2016,3,7,-99.9,49,32
2016,3,8,-99.9,62,34
2016,3,9,-99.9,77,49
2016,3,10,-99.9,83,50
2016,3,11,-99.9,81,55
2016,3,12,-99.9,71,48
2016,3,13,-99.9,63,53
2016,3,14,-99.9,56,44
2016,3,15,-99.9,48,44
2016,3,16,-99.9,64,44
2016,3,17,-99.9,74,43
2016,3,18,-99.9,66,39
2016,3,19,-99.9,66,20
2016,3,20,-99.9,43,32
2016,3,21,-99.9,41,33
2016,3,22,-99.9,50,32
2016,3,23,-99.9,63,33
2016,3,24,-99.9,77,51
2016,3,25,-99.9,77,49
2016,3,26,-99.9,69,39
2016,3,27,-99.9,61,37
2016,3,28,-99.9,58,48
2016,3,29,-99.9,66,46
2016,3,30,-99.9,61,35
2016,3,31,-99.9,66,33
2016,4,1,-99.9,71,54
2016,4,2,-99.9,82,50
2016,4,3,-99.9,63,30
2016,4,4,-99.9,59,30
2016,4,5,-99.9,72,30
2016,4,6,-99.9,48,28
2016,4,7,-99.9,56,29
2016,4,8,-99.9,60,40
2016,4,9,-99.9,53,39
2016,4,10,-99.9,44,27
2016,4,11,-99.9,55,26
2016,4,12,-99.9,76,45
2016,4,13,-99.9,65,33
2016,4,14,-99.9,59,33
2016,4,15,-99.9,64,36
2016,4,16,-99.9,64,40
2016,4,17,-99.9,72,39
2016,4,18,-99.9,76,42
2016,4,19,-99.9,88,51
2016,4,20,-99.9,81,47
2016,4,21,-99.9,70,43
2016,4,22,-99.9,74,51
2016,4,23,-99.9,71,57
2016,4,24,-99.9,67,42
2016,4,25,-99.9,71,40
2016,4,26,-99.9,80,48
2016,4,27,-99.9,NA,NA
2016,4,28,-99.9,NA,NA
2016,4,29,-99.9,63,46
2016,4,30,-99.9,56,46
2016,5,1,-99.9,57,46
2016,5,2,-99.9,64,52
2016,5,3,-99.9,80,57
2016,5,4,-99.9,72,53
2016,5,5,-99.9,63,51
2016,5,6,-99.9,55,50
2016,5,7,-99.9,55,50
2016,5,8,-99.9,69,50
2016,5,9,-99.9,72,48
2016,5,10,-99.9,66,51
2016,5,11,-99.9,65,56
2016,11,12,-99.9,61,33
2016,11,14,-99.9,51,28
2016,11,19,-99.9,73,36
2016,11,20,-99.9,71,35
2016,12,16,-99.9,24,11
2017,1,9,-99.9,19,9
2017,4,4,-99.9,65,46
2017,4,5,-99.9,76,53
2017,4,6,-99.9,73,50
2017,4,7,-99.9,59,40
2017,4,8,-99.9,46,38
2017,4,9,-99.9,63,37
2017,4,10,-99.9,73,36
2017,4,11,-99.9,81,53
2017,4,12,-99.9,86,55
2017,4,13,-99.9,78,47
2017,4,14,-99.9,68,49
2017,4,15,-99.9,73,52
2017,4,17,-99.9,NA,NA
2017,4,18,-99.9,71,28
2017,4,19,-99.9,71,NA
2017,4,20,-99.9,64,48
2017,4,21,-99.9,84,53
2017,4,22,-99.9,83,57
2017,4,23,-99.9,57,NA
2017,4,24,-99.9,58,42
2017,4,25,-99.9,54,48
2017,4,26,-99.9,55,47
2017,4,27,-99.9,76,54
2017,4,28,-99.9,81,56
2017,4,29,-99.9,83,59
2017,4,30,-99.9,87,65
2017,5,1,-99.9,85,NA
2017,5,2,-99.9,79,61
2017,5,3,-99.9,74,55
2017,5,4,-99.9,62,46
2017,5,5,-99.9,62,46
2017,5,6,-99.9,75,51
2017,5,7,-99.9,54,46
2017,5,8,-99.9,59,37
2017,5,9,-99.9,63,36
2017,5,10,-99.9,67,35
2017,5,11,-99.9,74,NA
2017,5,12,-99.9,55,47
2017,5,13,-99.9,51,41
2017,5,14,-99.9,59,45
2017,5,15,-99.9,79,NA
2017,5,16,-99.9,75,NA
2017,5,17,-99.9,80,31
2017,5,18,-99.9,93,49
2017,5,19,-99.9,90,69
2017,5,20,-99.9,90,64
2017,5,21,-99.9,69,57
2017,5,22,-99.9,66,56
2017,5,23,-99.9,72,NA
2017,9,9,-99.9,74,50
2017,11,10,-99.9,48,40
2017,12,13,-99.9,48,17
2017,12,14,-99.9,38,17
2017,12,21,-99.9,52,26
2017,12,26,-99.9,33,25
2017,12,28,-99.9,25,8
2017,12,29,-99.9,20,8
2017,12,30,-99.9,32,10
2017,12,31,-99.9,33,11
2018,1,1,-99.9,18,5
2018,1,2,-99.9,21,5
2018,1,4,-99.9,NA,5
2018,1,5,-99.9,NA,5
2018,1,6,-99.9,NA,3
2018,1,8,-99.9,24,4
2018,1,14,-99.9,32,14
2018,1,15,-99.9,23,6
2018,3,8,-99.9,51,30
2018,10,21,-99.9,67,34
2018,10,22,-99.9,57,31
2018,11,11,-99.9,47,32
2018,12,10,-99.9,38,18
2018,12,24,-99.9,45,25
2018,12,26,-99.9,47,25
2019,1,13,-99.9,28,25
2019,1,14,-99.9,32,25
2019,1,21,-99.9,19,1
2019,1,26,-99.9,41,12
2019,1,27,-99.9,49,9
2019,1,28,-99.9,NA,NA
2019,1,29,-99.9,39,30
2019,1,31,-99.9,22,-3
2019,2,25,-99.9,NA,NA
2019,3,8,-99.9,33,18
2019,3,9,-99.9,39,29
2011,1,5,-99.9,3.668523,3.668523
2011,2,4,-99.9,3.927928,0.7471935
2011,2,5,-99.9,5.660956,0.3813692
2011,2,6,-99.9,8.246126,-0.9195327
2011,2,7,-99.9,7.380778,-2.911019
2011,2,8,-99.9,3.86143,-6.137581
2011,2,9,-99.9,-0.5847468,-9.966474
2011,2,10,-99.9,1.914613,-8.16435
2011,2,11,-99.9,7.0087,-9.518566
2011,2,12,-99.9,7.318558,-4.413717
2011,2,13,-99.9,13.70578,-1.205095
2011,2,14,-99.9,18.72144,4.799481
2011,2,15,-99.9,8.099588,-2.612744
2011,2,16,-99.9,13.56933,0.001027121
2011,2,17,-99.9,21.90197,5.899782
2011,2,18,-99.9,24.03259,9.674113
2011,2,19,-99.9,14.04365,3.025889
2011,2,20,-99.9,9.774737,-3.975865
2011,2,21,-99.9,9.352146,-1.280505
2011,2,22,-99.9,0.3247607,-4.979406
2011,2,23,-99.9,6.49347,-2.758632
2011,2,24,-99.9,6.361238,0.8837473
2011,2,25,-99.9,18.68132,1.567151
2011,2,26,-99.9,8.082653,-0.4363201
2011,2,27,-99.9,15.77277,1.380433
2011,2,28,-99.9,23.11774,4.650598
2011,3,1,-99.9,8.023691,-2.03245
2011,3,2,-99.9,16.4888,0.4200139
2011,3,3,-99.9,3.924572,-5.957597
2011,3,4,-99.9,8.667812,-2.965894
2011,3,5,-99.9,13.788,3.624673
2011,3,6,-99.9,13.6833,1.179075
2011,3,7,-99.9,33.03947,-2.410816
2011,3,8,-99.9,11.88644,-3.302401
2011,3,9,-99.9,9.971533,3.491657
2011,3,10,-99.9,16.51043,8.992462
2011,3,11,-99.9,9.586034,2.317265
2011,3,12,-99.9,20.26589,1.029799
2011,3,13,-99.9,18.61967,4.120143
2011,3,14,-99.9,13.24747,1.687362
2011,3,15,-99.9,11.64855,4.478118
2011,3,16,-99.9,16.119,4.500079
2011,3,17,-99.9,21.55691,-3.006271
2011,3,18,-99.9,27.79153,11.14494
2011,3,19,-99.9,18.71722,4.572019
2011,3,20,-99.9,10.67071,0.4419131
2011,3,21,-99.9,23.72053,5.524382
2011,3,22,-99.9,18.23951,9.087505
2011,3,23,-99.9,15.2494,7.005481
2011,3,24,-99.9,9.037786,-0.7047554
2011,3,25,-99.9,8.053526,-3.596207
2011,3,26,-99.9,7.079453,-3.035863
2011,3,27,-99.9,4.354502,-2.261807
2011,3,28,-99.9,7.870893,-4.572229
2011,3,29,-99.9,9.874829,-4.596822
2011,3,30,-99.9,7.451708,3.176399
2011,3,31,-99.9,5.845469,2.222487
2011,4,1,-99.9,8.457177,1.226259
2011,4,2,-99.9,9.195248,1.324719
2011,4,3,-99.9,14.21768,0.005095911
2011,4,4,-99.9,29.03488,8.152047
2011,4,5,-99.9,22.45956,2.695981
2011,4,6,-99.9,18.60444,0.2189901
2011,4,7,-99.9,21.56175,3.017345
2011,4,8,-99.9,13.29394,5.496711
2011,4,9,-99.9,8.745144,5.326268
2011,4,10,-99.9,17.21336,6.351119
2011,4,11,-99.9,28.93994,14.5806
2011,4,12,-99.9,17.94962,11.26901
2011,4,13,-99.9,13.07593,6.449
2011,4,14,-99.9,20.19024,4.03188
2011,4,15,-99.9,19.80565,5.447831
2011,4,16,-99.9,16.94025,9.132104
2011,4,17,-99.9,19.42117,5.647627
2011,4,18,-99.9,24.04032,7.742163
2011,4,19,-99.9,17.79631,11.17708
2011,4,20,-99.9,29.73495,13.57535
2011,4,21,-99.9,16.80308,6.279706
2011,4,22,-99.9,7.92476,4.910871
2011,4,23,-99.9,21.53362,6.302084
2011,4,24,-99.9,28.84163,14.27145
2011,4,25,-99.9,28.9641,16.23583
2011,4,26,-99.9,27.75455,18.30295
2011,4,27,-99.9,26.66565,19.17546
2011,4,28,-99.9,23.65381,10.6368
2011,4,29,-99.9,18.24769,9.401805
2011,4,30,-99.9,18.40903,6.376115
2011,5,1,-99.9,16.11222,10.54324
2011,5,2,-99.9,23.99597,12.10252
2011,5,3,-99.9,26.70922,15.2018
2011,5,4,-99.9,NA,NA
2011,5,5,-99.9,NA,NA
2011,5,6,-99.9,NA,NA
2011,5,7,-99.9,NA,NA
2011,5,8,-99.9,NA,NA
2011,5,9,-99.9,NA,NA
2011,5,10,-99.9,NA,NA
2011,5,11,-99.9,NA,NA
2011,5,12,-99.9,NA,NA
2011,5,13,-99.9,NA,NA
2011,5,14,-99.9,NA,NA
2011,5,15,-99.9,NA,NA
2011,5,16,-99.9,NA,NA
2011,5,17,-99.9,NA,NA
2011,5,18,-99.9,NA,NA
2011,5,19,-99.9,NA,NA
2011,5,20,-99.9,NA,NA
2011,5,21,-99.9,NA,NA
2011,5,22,-99.9,NA,NA
2011,5,23,-99.9,NA,NA
2011,5,24,-99.9,NA,NA
2011,5,25,-99.9,NA,NA
2011,5,26,-99.9,NA,NA
2011,5,27,-99.9,NA,NA
2011,5,28,-99.9,NA,NA
2011,5,29,-99.9,NA,NA
2011,5,30,-99.9,NA,NA
2011,5,31,-99.9,NA,NA
2011,6,1,-99.9,NA,NA
2011,6,2,-99.9,NA,NA
2011,6,3,-99.9,NA,NA
2011,6,4,-99.9,26.6581,10.57132
2011,6,5,-99.9,25.45755,16.25965
2011,6,6,-99.9,26.432,14.36974
2011,6,7,-99.9,26.66389,14.80424
2011,6,8,-99.9,32.59819,17.88223
2011,6,9,-99.9,32.72875,19.38195
2011,6,10,-99.9,29.82646,18.36871
2011,6,11,-99.9,27.67562,18.82886
2011,6,12,-99.9,29.40692,18.29552
2011,6,13,-99.9,22.58645,12.8591
2011,6,14,-99.9,21.25352,11.81181
2011,6,15,-99.9,23.58456,9.987462
2011,6,16,-99.9,23.77781,13.84746
2011,6,17,-99.9,27.71829,14.88104
2011,6,18,-99.9,26.80837,17.38943
2011,6,19,-99.9,24.07552,19.68692
2011,6,20,-99.9,23.16322,18.48154
2011,6,21,-99.9,30.00256,19.37178
2011,6,22,-99.9,28.25099,19.97294
2011,6,23,-99.9,25.3862,21.15728
2011,6,24,-99.9,26.20276,16.5552
2011,6,25,-99.9,23.8739,14.80759
2011,6,26,-99.9,25.08922,14.17234
2011,6,27,-99.9,24.55932,18.17493
2011,6,28,-99.9,29.93419,20.22071
2011,6,29,-99.9,27.43674,15.80799
2011,6,30,-99.9,26.1141,13.75717
2011,7,1,-99.9,28.03244,14.27986
2011,7,2,-99.9,29.49731,14.14961
2011,7,3,-99.9,31.01266,19.21853
2011,7,4,-99.9,26.4669,18.84413
2011,7,5,-99.9,28.4412,18.6128
2011,7,6,-99.9,28.18888,19.83136
2011,7,7,-99.9,30.36125,19.12465
2011,7,8,-99.9,27.09164,19.34498
2011,7,9,-99.9,28.04508,17.79196
2011,7,10,-99.9,29.01852,17.44158
2011,7,11,-99.9,31.49186,20.1152
2011,7,12,-99.9,31.6026,20.17657
2011,7,13,-99.9,29.3624,17.58225
2011,7,14,-99.9,24.6704,14.31653
2011,7,15,-99.9,25.38755,15.38284
2011,7,16,-99.9,26.50068,15.73899
2011,7,17,-99.9,28.34826,17.39802
2011,7,18,-99.9,30.55219,19.34394
2011,7,19,-99.9,29.82364,21.62656
2011,7,20,-99.9,31.32086,21.38751
2011,7,21,-99.9,33.75158,23.04152
2011,7,22,-99.9,35.19769,23.49158
2011,7,23,-99.9,32.711,21.95667
2011,7,24,-99.9,30.01966,22.56908
2011,7,25,-99.9,30.61489,22.13164
2011,7,26,-99.9,31.97302,20.45353
2011,7,27,-99.9,29.95167,18.46002
2011,7,28,-99.9,30.4097,18.36083
