"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",-0.0465905026697109,FALSE,FALSE,-0.19581716319371,0.101020625351758,-0.00215151705409125,-0.0090427005924736,0.00466506231538411,-0.00592851147026815,"tmx","prev.jan"
"CACO",0.0480499704251674,FALSE,FALSE,-0.15921516714638,0.249452151427288,0.00251728188030332,-0.00834109681609966,0.0130685071236108,0.00654497772223972,"tmx","prev.feb"
"CACO",0.0116884337263776,FALSE,FALSE,-0.164504389684221,0.182355082177158,0.000624646595510405,-0.00879134958269654,0.00974531608960782,0.00155130001910008,"tmx","prev.mar"
"CACO",0.0308730285849561,FALSE,FALSE,-0.155136922102896,0.205582804126245,0.00229147179151295,-0.011514642298299,0.015258859207126,0.00412984730683506,"tmx","prev.apr"
"CACO",-0.0550708543510159,FALSE,FALSE,-0.251331191878186,0.176459542482285,-0.00425877238161292,-0.0194360946679036,0.0136460753124624,-0.00694772747098381,"tmx","prev.may"
"CACO",-0.00936653832935802,FALSE,FALSE,-0.243144251199244,0.228587794901046,-0.000910589808722718,-0.0236378338940426,0.0222226941390799,-0.00124459623423803,"tmx","prev.jun"
"CACO",0.00677125442639114,FALSE,FALSE,-0.182091796473425,0.172302633300793,0.000672641599626693,-0.018088600655944,0.0171161666044658,0.000835521482668723,"tmx","prev.jul"
"CACO",-0.214700377340346,TRUE,FALSE,-0.390718719055381,-0.0215868675141725,-0.0219444736669445,-0.0399352658235028,-0.00220638851028026,-0.0263067963230545,"tmx","prev.aug"
"CACO",-0.196450158837075,TRUE,FALSE,-0.375338797645566,-0.0120540059217591,-0.0146605053599135,-0.0280104454343043,-0.000899555487613213,-0.0240015021907362,"tmx","prev.sep"
"CACO",-0.127520709939348,FALSE,FALSE,-0.309271514603104,0.0631226435467251,-0.00968547107671049,-0.0234898340117735,0.00479429998976711,-0.0157127031524842,"tmx","prev.oct"
"CACO",-0.117042842268214,FALSE,FALSE,-0.293759655980367,0.0889028657382102,-0.00853498204035665,-0.0214215012160097,0.00648296254351925,-0.0152552240686577,"tmx","prev.nov"
"CACO",0.0175108506699877,FALSE,FALSE,-0.181748740659427,0.226487608236413,0.00093957316960862,-0.00975202424782446,0.0121525609439688,0.0022313784632061,"tmx","prev.dec"
"CACO",0.025104606346285,FALSE,FALSE,-0.154900781781295,0.207882272209599,0.00116582227405644,-0.00719337237072881,0.00965375756068278,0.0032207604576526,"tmx","curr.jan"
"CACO",-0.0850236275662125,FALSE,FALSE,-0.271524425409458,0.105604337336975,-0.00444753020085594,-0.0142032646318012,0.0055240936324648,-0.0114803809579817,"tmx","curr.feb"
"CACO",-0.151427571759068,FALSE,FALSE,-0.32133084948424,0.0511584066969905,-0.00814918146967385,-0.0172926460738462,0.00275312570247424,-0.0202383146248105,"tmx","curr.mar"
"CACO",0.0718945542453102,FALSE,FALSE,-0.158508788377071,0.289228124312803,0.00534945609067043,-0.0117941589917268,0.0215205889714413,0.00942705044458454,"tmx","curr.apr"
