"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.0253357437126699,FALSE,FALSE,-0.15478732743511,0.206744720083396,0.00116687492548112,-0.0071289579344751,0.00952193204102731,0.00322366856651255,"tmx","curr.jan"
"CACO",-0.0830737382027696,FALSE,FALSE,-0.281475739512256,0.116046628412741,-0.00430793065872118,-0.0145964054846233,0.00601779622773501,-0.0111200335622611,"tmx","curr.feb"
"CACO",-0.156517158333049,FALSE,FALSE,-0.348130683867872,0.0369812075273938,-0.00835496999076723,-0.0185834029160698,0.00197407672362825,-0.0207493859332064,"tmx","curr.mar"
"CACO",0.0671044431099129,FALSE,FALSE,-0.145534413670156,0.296046623056875,0.00495115672128117,-0.0107379430783811,0.0218431620862987,0.00872514950668785,"tmx","curr.apr"
"CACO",-0.221933601039661,TRUE,FALSE,-0.401207854362766,-0.0322508688430947,-0.017402616339399,-0.0314601589354689,-0.00252890726982957,-0.0282948435418821,"tmx","curr.may"
"CACO",-0.28863474931552,TRUE,FALSE,-0.432151231189046,-0.119179922625586,-0.0280675634788405,-0.0420234644048293,-0.0115893531587226,-0.0383759843588458,"tmx","curr.jun"
"CACO",-0.205945584988422,FALSE,FALSE,-0.407052178512803,0.0218148468388297,-0.0200907791389514,-0.0397094961612772,0.0021281217065839,-0.0250540655207777,"tmx","curr.jul"
"CACO",-0.133067764915329,FALSE,FALSE,-0.299937959277041,0.0532048430971462,-0.0134797997632367,-0.0303837945652804,0.00538966467078115,-0.0161615778727965,"tmx","curr.aug"
"CACO",0.00198171968479226,FALSE,FALSE,-0.213393760948748,0.230870778968945,0.000148425441541777,-0.0159826152175495,0.0172915965716674,0.000243197914725882,"tmx","curr.sep"
"CACO",0.156187453403893,FALSE,FALSE,-0.0288897487361226,0.331158332398143,0.011859623548468,-0.00219365600087123,0.0251455099086886,0.0193271612333073,"tmx","curr.oct"
"CACO",0.0206473003023744,FALSE,FALSE,-0.163848398351412,0.202424565587768,0.00102664464141283,-0.00814702540807271,0.0100651461695989,0.00260757917003133,"tmn","curr.jan"
"CACO",-0.0642743326933189,FALSE,FALSE,-0.23532025432011,0.10896396276268,-0.00412473766418271,-0.0151014296915463,0.00699264764661721,-0.00891081789025975,"tmn","curr.feb"
"CACO",-0.0191110841026096,FALSE,FALSE,-0.184858387200345,0.177739223859778,-0.0013603721142992,-0.0131586567089271,0.0126518978440898,-0.00253421353739346,"tmn","curr.mar"
"CACO",-0.0583447763158003,FALSE,FALSE,-0.249373615358943,0.153197027459513,-0.00616211679100018,-0.0263377364602154,0.0161799913351272,-0.00752811021563043,"tmn","curr.apr"
"CACO",-0.16898862346055,FALSE,FALSE,-0.363696542524321,0.0261022636637588,-0.0155067091370259,-0.0333734684831208,0.00239519206774507,-0.0212469658664747,"tmn","curr.may"
"CACO",-0.210697242180772,TRUE,FALSE,-0.409502538360835,-0.0110019371806767,-0.0254200618004202,-0.0494053919492229,-0.00132735445496337,-0.0281133116812098,"tmn","curr.jun"
