"","tag","year","L","K","doy_ip","r","theta","a","b","ML_value"
"38",102177,2016,709.809769827065,713.775539972168,185.59226818146,0.0330981974585283,3.96305689924499,710.50113190345,713.761779485904,286.441098796435
"39",102177,2017,712.13385308225,717.120498398586,194.536034742773,0.0261998178813453,6.81003702868074,714.196658601182,717.09257201399,290.447553229771
"40",102177,2018,716.740267479976,719.300397111532,160.010144531414,0.0459647997685596,2.01938645841332,716.874122639239,719.292747471153,118.55968071735
"41",192466,2011,779.529111546445,785.474564792902,172.367149901734,0.0406506058088839,2.91887635946203,780,785.465390565056,932.144342282929
"42",192466,2012,783.836077281851,791.946723081527,179.302170687711,0.0256257673601141,4.11109931062911,785.647836057315,791.869752896168,1283.36015629217
"43",192466,2013,791.968983201812,797.380995154386,171.905930686227,0.06462204431237,4.98519582107857,792.030726261146,797.378348571912,750.84713499594
"44",192466,2014,808.65832427411,814.465598582194,172.209454187464,0.0424083687723587,1.83620728022783,809,814.451622237597,513.172405293573
"45",192466,2015,813.952150051476,821.973322088208,175.546776812352,0.037570509753179,2.08460727495403,814.510778477397,821.904965094071,805.31397849025
"46",192466,2016,822.510931673726,826.836110542854,201.2727345433,0.0464593585524566,2.86958400911373,822.606476307946,826.808043153853,354.673851265408
"47",192466,2017,825.785437982248,832.503427720808,193.063047692869,0.0302867874513451,4.48248826340174,827.498176362231,832.454244210815,484.417051588562
"48",192466,2018,832.042951584858,837.938987187743,174.969833658299,0.0400173597166882,2.58257417848495,832.444393520857,837.929517877859,562.444151191762
"49",192466,2019,837.178077710825,842.856555367213,165.275244918916,0.0465681791658813,3.12609436483178,837.674125414262,842.784198941757,613.717019171936
"50",192619,2011,749.272317169118,752.220945977417,189.993217346898,0.0523428073820641,3.14861849843956,749.499455065696,752.219961323483,215.548615024777
"51",192619,2012,752.117282615579,758.22085552125,173.270749639495,0.0352465282238399,2.93274761241922,752.362985399108,758.193905507458,869.961777337959
"52",192619,2013,758.215623453649,763.315873426743,172.750924752945,0.0613839110800573,4.21751530304723,758.278906858779,763.311987848902,652.134491851375
"53",192619,2014,786.226242065324,792.344147640777,170.201630481941,0.0279177888378115,1.79408472019846,787.11952967832,792.207314650819,416.410793456379
"54",192619,2015,792.154458640133,799.105165510528,180.373160705431,0.0345920994671777,1.78526016334505,792.612953498339,799.007647137568,553.002066711865
"55",192619,2016,800.261553072064,806.779944919941,195.335825797683,0.0389045180595075,2.49567501702357,800.597935910017,806.738990906407,727.185677777536
"56",192619,2017,807.337123060744,813.504269211276,188.457829905207,0.0364232250079152,3.00495589087985,808.18945979698,813.376541991419,406.346228019917
"57",192619,2018,813.081947242952,817.868816647218,193.786120141768,0.0284451246677644,2.10181486576621,813.452916918178,817.791192909783,278.865484607467
"58",192619,2019,818.014523154615,823.877136626195,172.015186598386,0.0591084290639375,3.56617924187298,818.191392232116,823.811694370901,651.857124347055
"59",30225,2013,300.963058047363,301.204135642978,251.262384424633,0.0656137192563776,1.97557740327167,300.964910313327,301.199841712356,3.32574823559064
"60",30225,2014,300.893340799988,302.353614715975,145.847101635695,0.0649596563261747,1.0059072587706,300.933840483254,302.353549709889,43.8712804604762
"61",30225,2015,302.238840273087,303.587403659334,149.950925086006,0.0975462199678589,3.26166172914699,302.244095511178,303.587403558035,39.6749214616761
"62",30225,2016,303.305795908927,304.66534871775,141.773750204328,0.0363747098112198,1.12490428297748,303.544363821613,304.630434595192,38.9163248246608
"63",30225,2017,304.312937883364,305.974471907012,163.635844212782,0.0293302902741755,2.19091346651373,304.811328645447,305.957758677105,32.2012660756743
"64",30225,2018,306.148046197109,307.800940156461,175.561420362105,0.0592580149909605,6.87607457668905,306.232337422543,307.800866097164,55.8081493948205
"65",30225,2019,307.613963134471,308.721608668208,143.735227436534,0.0651227864940241,1.77195900930675,307.746099142567,308.721596264134,32.13439885286
"66",130838,2011,623.366926185934,628.415638950796,170.132005779664,0.0634807074527299,2.5687346161719,623.4,628.4134054191,809.756301168434
"67",130838,2012,627.47569667343,633.585008573834,169.274910707659,0.0666176757846499,2.1531677703225,627.500231902511,633.58166478239,1048.42553391125
"68",130838,2013,632.854005357009,638.341045235592,185.643867270245,0.0954250118561859,2.80148645771436,632.986228129227,638.340538177712,779.327959751268
"69",130838,2014,652.072864782066,657.417067993434,172.94843624579,0.0739583626272111,0.971699232611859,652.105145866917,657.406914023006,593.769460978176
"70",130838,2015,657.359886627298,662.903834348457,178.895118840577,0.0731010328482878,2.10732815851781,657.453111550689,662.903591787106,563.380063100631
"71",130838,2016,662.397640832577,666.751096786667,184.076086075389,0.0805615193618412,2.82009127901984,662.408641793135,666.75007528614,473.963104705534
"72",130838,2017,665.890698205598,669.521729785952,171.282493914159,0.0938651037647541,4.54245991488684,665.933596760353,669.521226598562,233.066371542936
"73",130838,2018,669.753123033188,674.565937202038,190.396325083725,0.0345183938745255,2.32955134541907,669.906497618661,674.39510435953,333.823717057746
"74",130838,2019,672.988447296306,677.787680535876,172.149453518718,0.097008550615104,2.28175653536355,672.999819339397,677.760196314649,578.61577744588
"75",91477,2011,208.361325336909,209.325105441394,164.1987404748,0.138742098602547,2.51670232226917,208.379255820978,209.325105441391,40.7824034039844
"76",91477,2012,209.449148910709,210.54735592691,186.747717764411,0.0677723082623192,4.45132094893508,209.45165556561,210.511685247924,33.4732561562453
"77",91477,2013,210.561258762435,211.781555115001,166.770297892738,0.094368299466804,1.21548044824734,210.56375880886,211.781552234209,42.4552469552895
"78",91477,2014,209.939239057098,210.788256868053,186.817393018891,0.0597904549091359,5.9259096889059,209.972865828565,210.786220364977,16.8830942731216
"79",91477,2015,210.722113203402,211.521974086765,152.608682013986,0.0492439054503643,2.66283965869777,210.768262955098,211.50543034769,13.5355766152778
"80",91477,2016,211.609123621551,212.204765537438,148.709489321376,0.0495632601386095,0.717808048014955,211.640352473432,212.191721065951,10.8545037239323
"81",91477,2017,212.214994575101,212.9986020765,181.051473540459,0.0444254489284732,3.12721365981101,212.300088262317,212.998056196566,10.028728055818
"82",91477,2018,213.100158865746,213.969420941674,151.479928998094,0.0557326905731567,0.928135715680543,213.115010438029,213.966970971973,17.7814889633978
"83",91477,2019,213.966548125761,214.825886365804,119.141686330949,0.0369925940964761,0.430243502590141,214.061575166316,214.822321788509,15.7543790767006
"84",102264,2012,385.343754996282,385.624507151348,167.242502276458,13.4250277248903,5.77113849982277,385.378913477278,385.624507151348,6.7838773215988
"85",102264,2013,385.355782994794,386.52183263871,171.331615272103,0.0428232645044835,3.64090665417488,385.454965264772,386.511952789204,30.3716299460585
"86",102264,2014,464.150485827503,466.237034168177,161.981588659724,0.0310598578014862,1.7272936951834,464.420408369301,466.193326125176,57.1899086182719
"87",102264,2015,465.80728927643,467.258097799579,112.378342349731,0.0441884368724383,0.657812507152188,466.045245884009,467.257673544012,37.1559813279836
"88",102264,2016,464.909515631647,468.702018054719,132.229109134856,0.0368678791296742,5.82427089470163,467.237261481544,468.699844966224,368.541435815697
"89",102264,2017,468.875757963629,470.153027101339,221.561303136549,0.0225826696723652,7.82526402694491,469.355831757316,470.129122600167,17.6154683344055
"90",102264,2018,470.128658202257,471.627736390299,159.008446796173,0.0460100180784335,2.31645095695081,470.221775239457,471.624392296298,43.7596794160014
"91",102264,2019,471.523061317534,472.611704770978,161.140766695177,0.0947378754635923,27.1164227600642,471.558379433206,472.611235612393,32.3283859344616
"92",122482,2011,537.503582246948,541.053676200032,167.250801219093,0.101298573701077,2.71900628712922,537.692686333343,540.971083584376,438.608348233418
"93",122482,2012,540.651278711736,544.018526410486,169.803973566634,0.0502338699595219,1.10273501439084,540.769396893384,544.008027258614,239.677001116564
"94",122482,2013,544.203685099793,547.763582556221,180.652373834249,0.0890791808608784,1.90706694117617,544.236506525064,547.763544838949,333.60423185122
"95",122482,2014,562.436151445839,566.870974254535,174.086075981509,0.0666056512620511,1.102184686597,562.606454039147,566.855991884814,348.49547245755
"96",122482,2015,566.598654743244,571.051736121261,183.412318348759,0.0555821572691002,2.31407731992645,566.659099564057,571.04962297472,314.91149170411
"97",122482,2016,570.642373303691,573.626584904221,186.746477305345,0.064525855607179,2.94862059753238,570.675203393262,573.624646261073,203.835488161952
"98",122482,2017,573.018223965955,576.924142858508,178.423054464868,0.0554006187102788,2.94912093140765,573.274586527353,576.850300767872,207.991449592641
"99",122482,2018,576.681691133485,580.431526433579,177.332519300807,0.0707033478173748,2.06260676687267,576.684854748261,580.429096949644,294.395380377233
"100",122482,2019,579.640334925971,582.378507313594,173.155116923723,0.0945626981043954,8.52256742612274,579.647076128456,582.37466303685,179.78818646634
"101",82203,2011,611.084943039532,616.261836456481,167.10914353301,0.0963266341903617,2.11253053645041,611.29938055485,616.261836396222,933.873335046206
"102",82203,2012,615.831208496664,619.553035715958,179.961465015027,0.064003885532785,3.28622795273197,615.912057849346,619.543174324508,378.526006724304
"103",82203,2013,619.324151130852,623.784246510575,175.950021651666,0.0802611547531967,0.980185899083909,619.352079784549,623.774082107446,502.347167548631
"104",82203,2014,627.689819282748,631.076461606594,190.383038538649,0.0741024012054064,2.73963508970164,627.742647561341,631.07609490939,241.280266857666
"105",82203,2015,631.200284439805,635.964361339226,180.809105034679,0.0596587356803913,1.09603858819771,631.289631971201,635.961882214291,378.032702471717
"106",82203,2016,635.85449858245,640.576574302084,195.616705778546,0.0663202772062859,2.95485259546194,635.874562184063,640.572819341035,492.284551008696
"107",82203,2017,640.507537265134,644.459597615281,189.815858872868,0.0719214342417232,3.30121714191351,640.549302984355,644.45948719214,229.387807818835
"108",82203,2018,644.268091776901,648.698560532875,178.209628684373,0.0893699826509856,2.3587864157827,644.392448242714,648.640260168672,431.960172697832
"109",82203,2019,642.914145515502,656.968904043012,101.437257222955,0.161953272907986,7.56516346774595,648.845121461571,656.499796075707,5135.94190280002
"110",60457,2013,99.5000073872395,99.5408869347424,165.499886414972,3.31921894490623,3.28315688250866,99.5000073872395,99.5329175896971,2.29370281930109
"111",60457,2014,99.0670850974193,99.8743319983593,193.890238933836,0.0485409750035333,12.3879969983337,99.1295974020788,99.8739545182613,14.2321407855638
"112",60457,2015,99.8146543665367,100.201838357593,140.402560203519,0.100391492321939,0.141951106345099,99.8298323024251,100.197913283744,5.93513644219428
"113",60457,2016,100.666546728233,100.791623653695,177.912021416341,0.891236930478716,22.0356353480875,100.666546728233,100.78825738196,3.86019574875619
"114",60457,2017,100.821925738836,101.10914166485,186.099403250687,0.0680607460893967,2.0440717233145,100.830519006578,101.103119704239,3.66000877563669
"115",60457,2018,101.104887086947,101.582863450739,179.862546587385,0.0145630534255765,0.944923159035169,101.20446339653,101.518904864257,4.49878558687556
"116",60457,2019,101.235578623445,102.269859322161,148.372976520996,0.0180287273066743,0.475807622478693,101.449385946663,102.019175518104,15.7912451885433
"117",162543,2011,870.132778416403,873.815825363218,231.29606384595,0.0168390096784323,1.50830659827585,870.3,873.473924859404,138.387079139367
"118",162543,2012,872.270182046727,875.279988860446,191.3227287714,0.0151523362547171,2.08109680956318,873.072882653432,875.115210902171,104.731820397942
"119",162543,2013,873.417123898672,879.04928488801,86.2883605890115,0.012273757655209,0.457735718209387,875.317281889719,878.294630201949,172.799388014608
"120",162543,2014,888.572299277567,893.105890600941,174.438642211401,0.0148637970240132,1.67868077897657,890,892.723365690451,122.249709248481
"121",162543,2015,892.194267313478,894.515054669543,180.113197677849,0.0295962132158737,2.94475517080918,892.564655390324,894.496219711974,61.454398099102
"122",162543,2016,881.644500593854,896.486385511071,246.93301535915,0.0135493324855579,52.2476600918902,894.573655856543,896.374287929192,5617.18567245032
"123",162543,2017,883.948181220488,898.214425319101,151.227426581258,0.0215919420939378,19.7129518597449,896.584313564546,898.151310044533,3546.6597257461
"124",162543,2018,899.482412032448,900.286551238106,98.1956230416513,0.0125249791475209,0.0275844337855559,899.516017512393,899.672549583857,17.0011717934237
"125",162543,2019,902.052990976491,903.051456012197,170.955357414699,0.019549963759855,1.58956641412144,902.288066257618,903.011659993491,13.276097637053
"126",160910,2011,915.852515270161,925.054044115135,174.684884326225,0.05007198175137,1.61418467167073,916.2,925.05029470105,2107.23605170613
"127",160910,2012,924.540895942373,933.268504043177,174.121376897107,0.0564139390900293,1.36990249292701,924.685095825524,933.262166549468,2149.95834187338
"128",160910,2013,933.824482379357,941.833521787901,191.392897055025,0.0700143569012473,1.90841696683689,933.852229436861,941.799584443742,1547.72804944325
"129",160910,2014,973.076020410009,981.9206906688,187.53559801306,0.0605490728663213,1.1305964471421,973.093812757262,981.812731072884,1461.23252679343
"130",160910,2015,980.953005144015,990.175000640644,177.407390346316,0.0445261602837058,1.80249776552797,981.233595670708,990.158346968715,1185.09760332942
"131",160910,2016,989.722793151092,997.696510022091,196.973435456815,0.0484793670380588,1.93828583087499,989.842369049479,997.644398194413,1210.24955181457
"132",160910,2017,996.949036891992,1003.90191596502,190.382117637093,0.0511812598434905,1.86688630695963,997.135381145567,1003.89702236343,595.998634322843
"133",160910,2018,1003.99996227305,1010.73818445268,174.504322029463,0.0606662639952161,1.18463346905495,1004.06720583591,1010.73682841413,877.553235513208
"134",160910,2019,1010.6115133027,1015.44832974919,185.574312265881,0.0746018840803314,2.84077692662793,1010.63646831388,1015.43222641038,557.745429042944
"135",60458,2013,268.631061470415,273.245173673203,200.250164224594,0.0591448877242244,3.3889874846583,269.5,273.241861373167,289.804119447188
"136",60458,2014,273.613324103848,278.256096879149,214.901055522598,0.0668845565154405,12.859065353463,273.723762107954,278.254879195337,420.590408219194
"137",60458,2015,278.206745747262,282.955382058139,179.756300045355,0.063419727143706,2.20162215823063,278.289688004221,282.954663187655,387.873039340592
"138",60458,2016,283.007869260572,287.629531192032,201.024918986005,0.0629746390776274,4.46714546826865,283.089881000819,287.628741372233,451.498193019016
"139",60458,2017,287.5881033733,291.566131009485,190.98519596384,0.0645683992099981,4.22401599395804,287.701525564715,291.565903958657,222.455098071933
"140",60458,2018,291.663266997614,295.929265329962,179.853375777957,0.0648946030382038,2.19815838806823,291.694164405161,295.902062217447,365.629632814047
"141",60458,2019,295.740002499713,300.318087974626,197.624683586306,0.0610312141105745,5.69444676477344,295.765240409247,300.199650613428,452.652058588926
"142",60459,2013,99.2669361482511,101.602997132234,211.815299220992,0.048607935674895,3.42109429892815,99.7,101.594506803153,65.9623423509743
"143",60459,2014,99.6429917635935,104.369229560408,231.395197885329,0.0433997794181759,4.96406408600186,99.69999695,104.321238220608,344.215726176193
"144",60459,2016,106.278572129944,109.382641776897,201.002244874338,0.0403920161846884,1.66136816956084,106.434499108994,109.364059204434,163.735879517954
"145",60459,2018,110.155524574608,112.611997959467,160.359700802465,0.0557031691270804,0.47927688011526,110.192813205353,112.610898667851,114.252765732359
"146",60459,2019,112.68666404997,113.688944657712,183.098622485244,0.10845650641775,16.8060393938707,112.696766179881,113.688944594876,29.7643395623218
"147",60462,2013,208.696029595725,213.295245791366,205.341510346578,0.0575561776489042,3.84666440169731,209.5,213.29066374901,283.66410653691
"148",60462,2014,213.314495742037,217.840486735208,203.38132650774,0.0676689820160979,5.9508285500349,213.41039594326,217.839386272294,404.617708523997
"149",60462,2015,217.929348180987,222.841454244113,174.929734446577,0.0632599445383208,1.12205627702745,218.000518188462,222.840357249776,415.583423613482
"150",60462,2016,222.805703153972,228.064102624107,202.52336455705,0.0526659491063181,2.77569731255157,222.858593492998,228.059039276493,541.99773020078
"151",60462,2017,228.068885053842,232.092837922546,194.166321659902,0.0624812379096861,1.88197488121251,228.163685796023,232.092014882355,219.973680505897
"152",60462,2018,232.151791276312,236.821820750528,195.934594461018,0.0584210098496368,1.97371134051746,232.193114757491,236.754295483493,411.785813663382
"153",60462,2019,236.87973420276,241.571842634472,191.82564703316,0.0733452062497513,4.81156272295666,236.958835205325,241.518946136053,516.290310542436
"154",60463,2013,467.789685863463,470.221537543807,208.024414058574,0.0702281835918626,4.65074413016242,468.020095481587,470.210853409019,87.9732028511627
"155",60463,2014,469.264245888281,474.260653008243,178.33240474172,0.0543893263996029,1.12633556771845,469.361555638457,474.254729670601,445.244121349289
"156",60463,2015,473.180445925733,477.973118467991,177.595166441911,0.0785435960710635,3.37742136968507,473.210098384897,477.973059316812,432.011377221582
"157",60463,2016,476.321625916649,481.432719159681,190.222251247246,0.0333074308203439,2.34081247341892,476.792552636618,481.312323109908,440.357277022582
"158",60463,2017,476.878676530705,483.079672356067,160.257357567021,0.0333948433677289,5.85919216120007,480.014651066144,482.975333127432,581.440136452477
"159",60463,2018,482.379148476972,487.971235807423,179.389853058593,0.0540324955517305,1.20189250430983,482.452148450834,487.938813457615,576.633456351836
"160",60463,2019,486.512770246578,490.045051473254,182.890906949247,0.0690507844548717,3.54018965834461,486.556028018857,490.044897581724,290.709741147632
"161",92139,2011,110.992184632768,111.117105206976,182.090536161313,3.55868988562915,-1.43349301968632,111.117109542315,111.117105206976,6.43554687546192
"162",92139,2012,111.024113044662,111.273247483599,211.959919636559,8.2212982874334,1.39007071613839,111.054569189775,111.273247483599,6.48998647156972
"163",92139,2013,111.211439725975,111.532757577346,197.475586591566,0.0723082669966279,68.0192142643934,111.21526326907,111.531042145233,6.67574632106503
"164",92139,2014,112.409364643294,113.999503150386,163.032639016004,0.0198272454771299,10.6003007370487,113.5,113.989640187244,51.6054536788741
"165",92139,2015,113.939246752425,114.35920842714,150.142828983592,0.0873098793657048,10.0359361398705,113.95305532917,114.358490960133,6.65725167930331
"166",92139,2016,113.652413258536,114.949915390643,281.498047356556,0.00792306741626705,5.89525123414262,114.401669354147,114.785131502856,18.9766782583581
"167",92139,2017,115.149813196919,115.396180373498,203.779354483069,11.2363632498046,14.5765298634775,115.149813196919,115.396180373498,4.35471626136496
"168",92139,2018,115.59974146463,115.867689990062,185.1268438907,0.0593771282279271,1.91853986145083,115.607767646273,115.867615300279,4.80551719307424
"169",92139,2019,115.8612470334,116.069724416071,107.52579480712,3.28655495523306,8.07804707283245,115.8612470334,116.069724416071,5.39114514994926
"170",181030,2011,742.963400232932,747.664657086981,175.008274388039,0.0248531089196814,2.53043034912934,744,747.558040964122,472.504377685309
"171",181030,2012,746.911149838868,751.822654868821,238.931085458311,0.0226549136828024,7.15540235940802,747.71856427213,751.646124776521,382.098267956398
"172",181030,2013,751.084727510492,754.315283542553,179.674840539518,0.0470995431786983,2.54613957520637,751.250472778672,754.311296151835,214.594270095224
"173",181030,2014,764.754798860281,768.930624386506,171.264972450052,0.0318360374093295,2.05146264026453,765.25434970001,768.838912965355,221.968260365443
"174",181030,2015,768.310719190302,771.546224165259,165.900010582135,0.0352744608633774,2.92955853475247,768.816256358545,771.538356963239,138.61908192813
"175",181030,2016,767.472644084308,775.803765277413,200.510088281236,0.0136466554478182,3.92408927608051,771.543595626414,775.297247889601,878.137329856279
"176",181030,2017,776.075945518122,777.771238334713,193.84083977897,0.0397858044540677,1.22913970802386,776.191930195712,777.761805855923,32.7059963208568
"177",181030,2018,777.442221939139,781.591529270917,178.855031251027,0.0352826131534186,1.85079982402943,777.734992256929,781.517697200127,255.159198571342
"178",172470,2011,666.083055077946,676.650777768257,162.390699518633,0.0420043378766061,2.32602867660794,667,676.648986672455,3096.57573860405
"179",172470,2012,674.351388232017,685.76315450346,168.607169583567,0.0235346261819275,2.67470318361865,676.983647945135,685.676796014786,2358.15817106248
"180",172470,2013,685.074607741498,694.273602704747,184.872940273462,0.0377148975889592,2.3817988179129,685.765208777887,694.175977007567,1500.37306519185
"181",172470,2014,709.33255537836,718.002034294348,173.629456242171,0.0328737000545033,1.8356768972749,710.141931549308,717.725819403792,940.977949923266
"182",172470,2015,717.444183792355,725.429852587697,178.39460128872,0.0445746028714883,1.82871124223818,717.685112861061,725.415091681287,889.717195556669
"183",172470,2016,727.519541894799,732.05583089941,200.002604145386,0.0377989989272948,2.40595674779912,727.731535641374,732.015024566574,343.763859651789
"184",172470,2017,731.726203774102,738.811702301235,188.12701229923,0.0303160989385134,2.53752843805652,733.020949599798,738.751235897631,466.968145185056
"185",172470,2018,738.801237627343,747.96867759049,179.526795773304,0.0371193029374641,1.42133111102146,738.996924154474,747.921714100406,1252.61751593151
"186",172470,2019,748.388379290908,758.573331079,169.64302038705,0.0393758378173914,1.68044230900956,749.171190835666,758.549270597073,1770.30285910761
"187",190067,2011,690.526520485852,695.714347376568,176.591471919779,0.0674769958638832,1.85703670640355,690.799861539037,695.713973011389,827.543076183977
"188",190067,2012,695.081525797416,701.196914164023,179.451903544757,0.0605576705633284,2.70413844452416,695.197070736195,701.192516624548,1007.25494396117
"189",190067,2013,700.849834846651,705.813814822145,181.839142080054,0.0845421710230536,2.17874486909901,700.881497345261,705.813726561718,629.531783019247
"190",190067,2014,725.796141039905,731.062645040615,177.63853278556,0.0564516836474697,0.649397335093819,725.849967585158,731.021667897212,502.776680495643
"191",190067,2015,730.034785621846,736.142005574771,176.511529819327,0.067492967223287,2.20137180376652,730.297745260913,736.141561377971,657.740948237462
"192",190067,2016,735.519419040615,739.963257096246,182.514936215086,0.0610024958058971,1.81833888137126,735.562831882732,739.95373159874,433.804335455975
"193",190067,2017,739.123016313316,743.753308064151,192.325679564927,0.0430858104765059,2.13403323942081,739.385253482591,743.744466193557,238.846249196545
"194",190067,2018,743.567087443797,748.408188665369,179.157983787252,0.078497247106986,2.35437487348435,743.594831473185,748.38217001336,505.12593089805
"195",72324,2011,644.617347060897,650.02610099621,162.2502314689,0.0712906293452893,1.08008087880343,644.8,650.026092723325,907.104019884561
"196",72324,2012,649.813781496884,654.752802257833,180.386502268173,0.0571003979501251,1.90601620487631,649.902454424685,654.752400363537,591.77616202221
"197",72324,2013,654.542936401869,661.840020780364,180.772778565136,0.0677986528189646,1.3444326405139,654.640308461668,661.83724173214,1269.88776023081
"198",72324,2014,667.187222735538,672.936897446673,174.742023028269,0.0702872056420457,0.907652081361464,667.317161732427,672.935946603244,656.922011446549
"199",72324,2015,672.654427425377,677.499428437859,180.856196969845,0.0753310551005976,2.50719395837576,672.726486647023,677.499272875449,435.009939450483
"200",72324,2016,677.392895605126,681.513139857975,185.263912974671,0.0805269977825119,2.39400966143185,677.400956713509,681.512415291706,402.133723550819
"201",72324,2017,681.05730351803,685.558279601904,186.591768043335,0.0655026222633864,2.92379640699607,681.149829085099,685.478106355263,286.549014770253
"202",72324,2018,685.358813011237,689.335322598455,179.099128845876,0.0668818562810458,1.14465295122312,685.38514976254,689.327993740266,320.518363382527
"203",72324,2019,688.899223068181,693.446462129353,182.457428101122,0.0863979709418784,3.70039884669016,688.913959150677,693.445923131901,513.721852430721
"204",142380,2011,545.401915252936,551.667779800327,125.133651363769,0.0241841423314473,0.541966897415917,545.7,551.522431795187,753.75377459853
