"","tag","year","L","K","doy_ip","r","theta","a","b"
"24",132539,2019,624.631432739657,627.560427487332,168.550918281865,0.115749030797607,3.24462100696307,624.632188308301,627.548513432377
"25",72308,2011,652.901361162299,654.586277748285,162.701031665521,0.0497493794527494,2.87817888798011,652.904477763384,654.585248623937
"26",72308,2013,655.404900229911,657.215933004068,166.505495389166,0.0633228599549046,3.34308419619512,655.480688207555,657.210607699325
"27",72308,2014,652.389233589475,655.933956458745,108.985250360403,0.0249079176306521,2.01621025713869,654.209420477297,655.87598090105
"28",72308,2015,653.723582279919,657.028594955283,173.298124373243,0.020515752343903,7.83579605457497,655.579304629525,657.001109329212
"29",72308,2016,653.391830499281,658.457886734411,184.637717035003,0.0174811201023156,8.72387538949591,656.702037518732,658.399112344688
"30",72308,2017,621.985905893051,659.359898933471,253.210208264909,0.0123042911412745,195.824968678309,658.25424967726,659.274098992986
"31",72308,2018,658.885641453197,660.866889713433,167.41986472674,0.0448044354721448,3.08496841070779,659.000399848924,660.86062757392
"32",72308,2019,660.270457258074,662.314900192693,188.770910637952,0.0542087208054704,5.02631507923727,660.346177685456,662.29865827873
"33",102177,2011,682.849128187715,689.358099328329,265.265333002268,0.0146455626861279,6.11654828433036,685,688.887629831558
"34",102177,2012,687.997461318473,691.88928822545,168.239236107909,0.0343301966551134,3.29978520572849,688.4756572,691.885308734454
"35",102177,2013,691.881511582302,695.290914304019,180.475925304701,0.0526375667353721,2.3581435340184,691.982901137498,695.284153001004
"36",102177,2014,702.421609737892,707.201321387514,161.50590622295,0.0396908692512946,1.70362885948738,702.7999878,707.173973065612
"37",102177,2015,706.939322806323,710.373643473632,165.951243107815,0.0387673866889361,2.2954676245202,707.2729712,710.367093869574
"38",102177,2016,709.809773718491,713.775539118389,185.592265823356,0.0330982513425239,3.96305856779575,710.501132527529,713.761778751053
"39",102177,2017,712.141278552869,717.12085075671,194.515059912683,0.0262158177060044,6.79189109746544,714.196928807875,717.09296046484
"40",102177,2018,716.740268072953,719.30039706778,160.010144677225,0.0459648184924282,2.01938611349204,716.874123076212,719.292747430855
"41",192466,2011,779.528448771106,785.474792691892,172.272395970203,0.0406455631998603,2.90804577973274,780,785.465616982059
"42",192466,2012,783.792273345714,791.945825620277,177.630429203368,0.0254795907487743,3.95974626412621,785.6478361,791.86998839774
"43",192466,2013,791.967207470943,797.388329365768,171.949094035193,0.0642763462173856,4.9033537730803,792.029862756997,797.385666226977
"44",192466,2014,808.655691786004,814.470410444657,172.26497214265,0.0423511921597119,1.82479858021647,809,814.45619258051
"45",192466,2015,813.952150040127,821.973322094096,175.54677579232,0.0375705095762842,2.08460718513188,814.510778472913,821.9049651
"46",192466,2016,822.510964190876,826.835930465607,201.27019581065,0.0464745443716473,2.87158563233824,822.606432383342,826.807883044025
"47",192466,2017,826.504789343053,832.506085327147,189.821494941047,0.0343133590235087,3.6374027929092,827.58506431161,832.4542442
"48",192466,2018,832.046568260037,837.933263734149,174.94912809087,0.0396521273455475,2.57658139881208,832.444608026818,837.923310120409
"49",192466,2019,837.178077552898,842.85655543424,165.275246131125,0.0465681705703636,3.12609390346609,837.6741254,842.784199005307
"50",192619,2011,749.272317270389,752.220946196066,189.993219263555,0.0523427950429228,3.14861687159887,749.499455073303,752.219961539895
"51",192619,2012,752.11728236276,758.220855578536,173.270748704755,0.0352465265849171,2.93274776154435,752.362985373028,758.193905563003
"52",192619,2013,758.215623465764,763.315873418051,172.75092496891,0.0613839109928887,4.21751527989624,758.278906869981,763.311987840199
"53",192619,2014,786.226241588039,792.344147690207,170.201630367739,0.0279177849759126,1.79408487350955,787.119529593628,792.2073147
"54",192619,2015,792.154461760264,799.105165473087,180.373159680171,0.0345921526498695,1.78525649996738,792.612953419983,799.0076471
"55",192619,2016,800.261551036055,806.779944671589,195.3358022048,0.0389045070145658,2.49567425973664,800.597934508774,806.738990634127
"56",192619,2017,807.337122646005,813.504269190189,188.457823902081,0.0364232330022158,3.00495695164574,808.189459384092,813.376541997329
"57",192619,2018,813.081947398109,817.868816655567,193.786120912849,0.0284451254163106,2.10181466191628,813.452916868257,817.791192918189
"58",192619,2019,818.012277557665,823.87746067371,172.035357913916,0.059260112501281,3.59335756266796,818.1913922,823.812029054297
"59",30225,2013,300.96305802599,301.204135651467,251.262384384085,0.0656137134564656,1.97557787164687,300.964910292697,301.199841720083
"60",30225,2014,300.893340790406,302.35361502022,145.847101560369,0.0649579072892937,1.00590736516806,300.933844264273,302.353549996599
"61",30225,2015,302.238840287414,303.587403650784,149.950925121567,0.0975462199679926,3.26166150211085,302.244095525033,303.587403549485
"62",30225,2016,303.305795894385,304.665348706213,141.773750014221,0.0363747120680868,1.12490467391618,303.544363856999,304.630434585461
"63",30225,2017,304.312938839787,305.974471857602,163.635844376856,0.0293303040861664,2.19091234703977,304.811328852107,305.957758644902
"64",30225,2018,306.143788541909,307.800619335258,175.678000760067,0.0585801295835462,6.79245712247433,306.231948557853,307.800536339131
"65",30225,2019,307.613963098008,308.721608951158,143.735227483773,0.0651227680349289,1.77195789704922,307.746099138742,308.721596547035
"66",130838,2011,623.366926167852,628.415638944609,170.132005390738,0.0634807067758688,2.56873457153497,623.4,628.413405412909
"67",130838,2012,627.471529860017,633.587857055059,169.249182753272,0.0661811346638374,2.13122218374116,627.496904178239,633.584037807283
"68",130838,2013,632.854005319267,638.341045251193,185.643867287921,0.0954250123852449,2.80148644875386,632.986228091562,638.340538193315
"69",130838,2014,652.072864749418,657.417067982547,172.948436179323,0.0739583625161917,0.97169924212874,652.10514583446,657.406914012111
"70",130838,2015,657.359885931338,662.903834660969,178.895121663641,0.0731010142259036,2.10732718280408,657.453110874773,662.903592098836
"71",130838,2016,662.397640808056,666.751096773566,184.076085801435,0.0805615194248596,2.82009132747357,662.408641769013,666.750075273041
"72",130838,2017,665.890698246181,669.521729797106,171.28249417465,0.093865107058338,4.54245986813068,665.93359679028,669.521226609716
"73",130838,2018,669.753123071934,674.565936709432,190.396324932453,0.0345183502905194,2.32955137435735,669.906498441673,674.395103719044
"74",130838,2019,672.988447314072,677.78768052382,172.149453613529,0.0970085515559876,2.28175651576896,672.999819356936,677.760196302665
"75",91477,2011,208.361325366646,209.325105421379,164.19874048036,0.138742106777802,2.5167022944861,208.379255850671,209.325105421376
"76",91477,2012,209.449148912323,210.547355897775,186.747717442725,0.0677723214019935,4.45132291314227,209.45165556464,210.511685219351
"77",91477,2013,210.56125874939,211.78155510606,166.770297886651,0.0943682994614701,1.21548052662814,210.563758795837,211.781552225268
"78",91477,2014,209.941876859248,210.790468526147,189.490393950743,0.0639621437360333,7.86471862384117,209.968703226699,210.789440019308
"79",91477,2015,210.722113157205,211.521974087498,152.608682037061,0.0492438985083133,2.66283937232734,210.76826293001,211.505430348121
"80",91477,2016,211.609123654353,212.204765537728,148.709489350581,0.0495632738960669,0.717807683812591,211.640352468421,212.191721066616
"81",91477,2017,212.2149946737,212.998602075391,181.05147360196,0.0444254541032711,3.12721291705728,212.300088303191,212.998056195784
"82",91477,2018,213.100158820967,213.969420937696,151.479928969366,0.05573268308835,0.928136080481885,213.115010401289,213.966970967853
"83",91477,2019,213.975479377102,214.823630195514,151.643935659171,0.0381592419748894,1.43130396343774,214.06159655619,214.820990594267
"84",102264,2012,385.343755042171,385.624507161122,167.242502294446,13.4250277194619,5.77113713500874,385.378913523171,385.624507161122
"85",102264,2013,385.355782974127,386.521832756358,171.331615959508,0.0428232498810789,3.64090243503651,385.454965264641,386.511952902823
"86",102264,2014,464.150485766472,466.237034182991,161.98158866317,0.0310598551556603,1.72729370329106,464.420408368268,466.193326140009
"87",102264,2015,465.807289343598,467.258097806226,112.378342535967,0.0441884370238899,0.657811926319197,466.04524576314,467.257673550311
"88",102264,2016,464.845270034073,468.708202573182,191.774348052917,0.0356550524946656,47.8602472537499,467.239881066859,468.705454616845
"89",102264,2017,468.861635756699,470.158337083224,227.713331579597,0.0221238746568775,8.70503841720265,469.355888504146,470.1291226
"90",102264,2018,470.128583346312,471.627733947255,159.041069385251,0.045994047425465,2.31937741018538,470.221775194974,471.624388304578
"91",102264,2019,471.523061297239,472.611704782573,161.14076648367,0.0947378737914733,27.1164228447841,471.5583794,472.611235623989
"92",122482,2011,537.503582362687,541.053676168431,167.250801264367,0.101298571599173,2.71900625317379,537.692686445312,540.971083553687
"93",122482,2012,540.651278709327,544.018526448437,169.803973594632,0.050233868171089,1.1027349552787,540.769396895391,544.008027295061
"94",122482,2013,544.203685130043,547.763582585658,180.652374032093,0.0890791798628939,1.90706681483604,544.236506555332,547.763544868378
"95",122482,2014,562.436151445839,566.870974263033,174.086075985639,0.0666056491269221,1.1021846696208,562.606454041489,566.855991893046
"96",122482,2015,566.553597710074,570.975239883106,175.299205160306,0.0571340179524199,1.52162645254758,566.6590996,570.973580161885
"97",122482,2016,570.64237331342,573.626584891016,186.746477384581,0.0645258548131247,2.94862059140582,570.6752034,573.624646247841
"98",122482,2017,573.013985655036,576.917348385235,178.852518106455,0.0558343365854184,3.0995711562316,573.2745865,576.850636160715
"99",122482,2018,576.681691144858,580.431526442906,177.33251935734,0.0707033483215878,2.06260680060771,576.684854759495,580.429096958978
"100",122482,2019,579.640334899354,582.378507313342,173.155116701792,0.0945626983108177,8.52256752497761,579.647076102003,582.374663036604
"101",82203,2011,611.08494304536,616.261836448047,167.109142097903,0.0963266339093614,2.11253029123339,611.299380561779,616.261836387788
"102",82203,2012,615.831208449764,619.553035716205,179.961464822686,0.0640038841185213,3.28622794455628,615.91205780493,619.543174324724
"103",82203,2013,619.324151171659,623.784246491517,175.950021632907,0.0802611564692878,0.980185937377435,619.352079825121,623.774082088465
"104",82203,2014,627.692878853488,631.067351017714,189.098220969859,0.0826831813301805,3.13554016796562,627.730415578461,631.067238938836
"105",82203,2015,631.199637406195,635.963426010004,180.81492038687,0.0597085050651583,1.09849407176418,631.288517724647,635.960967075631
"106",82203,2016,635.854498538627,640.576574312305,195.6167056663,0.0663202750899614,2.95485254949681,635.874562144477,640.572819351089
"107",82203,2017,640.507537276132,644.459597630654,189.815858731648,0.0719214355759618,3.30121719187818,640.549303,644.459487207534
"108",82203,2018,644.268091754783,648.69856054188,178.209628719523,0.0893699806954312,2.35878636232359,644.392448220592,648.64026017761
"109",82203,2019,643.751301790657,656.883357740012,95.492695186435,0.175636128789898,2.77040837621569,648.793933751208,656.499319378553
"110",60457,2013,99.5000073856416,99.5408869301419,165.499886398612,3.31921894520526,3.28315722363292,99.5000073856416,99.5329175850968
"111",60457,2014,99.0670850944273,99.8743319987594,193.890238937067,0.0485409739274283,12.3879969660622,99.1295974055756,99.8739545186157
"112",60457,2015,99.8146543636151,100.201838338215,140.402560166956,0.100391492321841,0.141951607375887,99.829832299989,100.197913264279
"113",60457,2016,100.666546750105,100.791623648729,177.91202134969,0.891236930182297,22.035631867587,100.666546750105,100.788257376885
"114",60457,2017,100.821925726629,101.109141679951,186.099403262864,0.0680607255284189,2.04407154575444,100.830519,101.103119719297
"115",60457,2018,101.104901943076,101.582866801309,179.759766480764,0.0145592961155551,0.943471314365939,101.2044634,101.518879959147
"116",60457,2019,101.3080810054,102.04146161868,159.761529456286,0.037537084585653,0.822412148367734,101.405263414376,102.018780196986
"117",162543,2011,870.131588217213,873.816332026225,231.303205554421,0.0168283739626701,1.50880535828769,870.3,873.473994838466
"118",162543,2012,872.300855631288,875.277315564096,190.901982369419,0.0153216660150592,2.03935035768779,873.0728827,875.116685538973
"119",162543,2013,873.417119185898,879.049284889215,86.2883590143324,0.0122737420960148,0.457734929939118,875.317281871194,878.294626265213
"120",162543,2014,889.365406784713,892.756474161933,173.955769216643,0.0217379253753882,1.55867746717536,890.000301930297,892.621574861236
"121",162543,2015,892.194261903034,894.515057322486,180.1132067619,0.029595701467002,2.94470017232491,892.5646554,894.496220741915
"122",162543,2016,880.027154012211,896.482082058369,54.5977131367275,0.0134472030997245,4.38688097371336,894.580884635027,896.369775656208
"123",162543,2017,893.41519631128,898.261306125169,162.357743961948,0.0228496519280511,6.65462955590486,896.602696460358,898.19095455679
"124",162543,2018,899.482412007196,900.286551212783,98.1956229951263,0.0125249851865961,0.0275842820264353,899.516017404912,899.672548868202
"125",162543,2019,902.052951658475,903.051463434303,170.955340781466,0.0195470057569143,1.58972405453415,902.28810046851,903.011653636477
"126",160910,2011,915.852514817035,925.05404478763,174.684879096904,0.0500719172875852,1.61418498791115,916.2,925.050295339451
"127",160910,2012,924.540895912561,933.268504485732,174.121379187825,0.0564139347984583,1.36990217957812,924.685095796211,933.262166991092
"128",160910,2013,933.824500926313,941.833491792542,191.39285066633,0.0700153428624962,1.90839149255708,933.852247261926,941.799554691007
"129",160910,2014,973.076020408534,981.920690640421,187.535598099446,0.0605490731623826,1.13059647362469,973.093812755506,981.812731045232
"130",160910,2015,980.953005726691,990.175000219724,177.407363214472,0.0445261831874972,1.8024956497721,981.2335957,990.158346599138
"131",160910,2016,989.722793152833,997.696510061161,196.973435345315,0.0484793636215571,1.9382858685952,989.842369094938,997.6443982283
"132",160910,2017,996.949036658428,1003.90191634802,190.382155800212,0.0511812496463948,1.8668895968854,997.135381046236,1003.89702273861
"133",160910,2018,1003.9999660736,1010.73818438991,174.504291506026,0.0606658252103408,1.18461048217508,1004.06720996204,1010.73682824654
"134",160910,2019,1010.61146023181,1015.44833138278,185.567999017702,0.0746001454443032,2.84009582875291,1010.63641891067,1015.4322280434
"135",60458,2013,268.631059881196,273.245173888503,200.250165372366,0.0591448523059401,3.3889868960585,269.5,273.241861574443
"136",60458,2014,273.544267450119,278.249260944584,212.143258760989,0.0637854671306828,9.71372428635799,273.724582546836,278.247477623276
"137",60458,2015,278.206750261546,282.955397829608,179.81708728637,0.0634200706126109,2.2100960077324,278.289688,282.954678978805
"138",60458,2016,283.00826180284,287.627289970659,203.060693847486,0.0629811967127742,5.05956677008415,283.089881,287.626498279667
"139",60458,2017,287.588103432726,291.566130975511,190.985195886017,0.0645683911851741,4.22401609075799,287.7015256,291.565903924459
"140",60458,2018,291.663267022779,295.92926537502,179.853376114188,0.0648946009871467,2.19815818415442,291.6941644,295.902062261793
"141",60458,2019,295.740002466565,300.31808798176,197.624683667072,0.0610312130784809,5.6944467181922,295.765240378935,300.199650621299
"142",60459,2013,99.3058582999193,101.603422094396,208.032572723236,0.0493399059020304,2.75794100954154,99.7,101.595375348538
"143",60459,2014,99.6429917647733,104.369229559527,231.395197884696,0.0433997795207128,4.96406410499233,99.69999695,104.321238220264
"144",60459,2016,106.283399967279,109.382056063334,198.289524920361,0.0404860911407424,1.48154567940063,106.4344991,109.363616137306
"145",60459,2018,110.155524584941,112.611997959577,160.35970080973,0.0557031699358916,0.479276904540426,110.192813254556,112.610898668156
"146",60459,2019,112.686664028831,113.68894467934,183.098622534485,0.108456498830078,16.8060388502291,112.696766159021,113.688944616504
"147",60462,2013,208.755869836496,213.286083283412,205.419543051403,0.0590627266465018,3.876168196388,209.5,213.28219287951
"148",60462,2014,213.305486189405,217.864597547125,204.052850954679,0.0677191205190606,5.97086931103943,213.409695934386,217.863446949455
"149",60462,2015,217.929348118348,222.841454145724,174.929734416192,0.0632599754704265,1.12205667647401,218.0005182,222.840357156234
"150",60462,2016,222.805704113682,228.064102245911,202.523366308961,0.0526659648115917,2.77569739648728,222.858594348409,228.059038908207
"151",60462,2017,228.068884076451,232.09283662829,194.166319800043,0.0624812215137977,1.8819771457376,228.1636858,232.092013587552
"152",60462,2018,232.151791967097,236.821821776286,195.934595965782,0.0584209266662115,1.97371194199291,232.193114774001,236.754296458094
"153",60462,2019,236.879734402986,241.571842921379,191.825953992988,0.0733452688047863,4.81167976179736,236.958835360969,241.518946418179
"154",60463,2013,467.789685855221,470.221537540454,208.024413751313,0.0702281854831103,4.65074444018631,468.020095470902,470.210853405809
"155",60463,2014,469.264245867876,474.260652972715,178.33240470798,0.0543893270490105,1.12633559771006,469.361555616566,474.254729635727
"156",60463,2015,473.180445921811,477.973118456032,177.595166315253,0.0785435966596546,3.37742142621429,473.2100984,477.97305930486
"157",60463,2016,476.321625928531,481.432718139292,190.222251296065,0.0333074465760776,2.34081302125219,476.792552018057,481.312322184701
"158",60463,2017,476.815910858465,483.082062411067,161.563916320163,0.0330119103498602,6.1191313679398,480.016608192981,482.973517553105
"159",60463,2018,482.379157866075,487.971247231801,179.389853029949,0.0540337056620198,1.20189668800847,482.452155347592,487.938825425592
"160",60463,2019,486.512770292927,490.045051475904,182.890907191264,0.0690507852783909,3.5401896525368,486.556028063707,490.044897584389
"161",92139,2011,110.992184659027,111.117105204253,182.090535895751,3.55868987654261,-1.4334938264265,111.117109568642,111.117105204253
"162",92139,2012,111.024113003442,111.273247490957,211.959919560707,8.22129827025504,1.3900716823768,111.054569148544,111.273247490957
"163",92139,2013,111.211439773414,111.532757590109,197.47558655262,0.0723082743019791,68.019214713903,111.215263312834,111.531042158047
"164",92139,2014,112.406947298799,113.999500836267,160.835208773823,0.0198147750747819,10.1620671635933,113.5,113.989619094495
"165",92139,2015,113.939246780347,114.359208409984,150.142828567597,0.0873099151243915,10.0359414422141,113.953055332043,114.358490942967
"166",92139,2016,113.661191171175,114.948715015318,279.930562037447,0.00796766349497637,5.81495909588632,114.401713618333,114.785115313225
"167",92139,2017,115.149813242345,115.396180408761,203.779355006416,11.2363632712051,14.5765235083703,115.149813242345,115.396180408761
"168",92139,2018,115.599741507095,115.867689991459,185.126843920874,0.0593771285011721,1.91853941404779,115.607767688537,115.867615301672
"169",92139,2019,115.861252807266,116.069724461584,108.26655227122,3.09579872107617,8.14986032328735,115.861252807266,116.069724461584
"170",181030,2011,742.966709878659,747.665173507952,175.035049869311,0.0248602511699243,2.52507452372296,744,747.558530724066
"171",181030,2012,746.973217643567,751.821112264113,268.838167656584,0.0230519064576099,14.2742270484875,747.7185643,751.650664650459
"172",181030,2013,751.084727547761,754.315283551636,179.674840728103,0.0470995426600109,2.54613943677196,751.250472814739,754.311296160448
"173",181030,2014,764.754798903304,768.930624351398,171.264972451028,0.0318360385171609,2.05146262278505,765.254349688383,768.838912928121
"174",181030,2015,768.250574801446,771.552046058417,166.49293879359,0.0343819104407025,3.03993474002712,768.8162564,771.543101412038
"175",181030,2016,767.495201261024,775.810808679652,172.045366676652,0.0136067310979191,2.63698666234143,771.545995773251,775.299116093068
"176",181030,2017,776.075945521269,777.771238356659,193.840839786746,0.0397857948414599,1.22913961682489,776.1919302,777.761805865781
"177",181030,2018,777.55001366529,781.62178384427,179.793285307393,0.0366962729134905,1.73862708080633,777.734944719923,781.541153241328
"178",172470,2011,666.106534768527,676.639871646978,162.555934956148,0.0419291199240263,2.34007283837901,667,676.638059502796
"179",172470,2012,674.275619632741,685.765244952558,168.574649527375,0.0233675358263074,2.6930760704902,676.9836479,685.676551725469
"180",172470,2013,685.074607478655,694.2736027289,184.872920532877,0.0377148940299772,2.38179679178375,685.765208754744,694.175977006272
"181",172470,2014,709.332633018667,718.001998004854,173.628853261474,0.0328743691502679,1.83559972621754,710.141939226882,717.725819389477
"182",172470,2015,717.444183980174,725.42985257704,178.394601711819,0.0445746047958879,1.82871121295897,717.685112993649,725.4150916741
"183",172470,2016,727.519541966322,732.05583105088,200.002605572254,0.0377989976726528,2.40595603879646,727.731535672298,732.015024705585
"184",172470,2017,731.729211527522,738.810657635515,188.141114054927,0.0303369516398601,2.53863646161143,733.021460011222,738.7512359
"185",172470,2018,738.801237664283,747.968677552568,179.526795794746,0.0371193033520216,1.42133111814806,738.99692418169,747.92171406563
"186",172470,2019,748.38712463359,758.572571928956,169.570380073566,0.0398638854466903,1.69662186913393,749.171190850936,758.550377874175
"187",190067,2011,690.526520890475,695.714347401098,176.591473798421,0.0674769910156879,1.85703601402953,690.799861546205,695.713973035888
"188",190067,2012,695.081525829509,701.196913577664,179.451905696123,0.0605576769148733,2.70413852889421,695.197070743181,701.192516038504
"189",190067,2013,700.849831562352,705.813815659822,181.839101873213,0.0845437336684837,2.17876041956513,700.881493817544,705.813727416822
"190",190067,2014,725.796141073642,731.062644398418,177.638532726179,0.056451698926568,0.649397637304402,725.849967600977,731.021667276616
"191",190067,2015,730.034785612844,736.142005593265,176.511529979687,0.0674929660422609,2.20137177108102,730.297745253875,736.141561396385
"192",190067,2016,735.519439180555,739.963247625036,182.514496394298,0.0610039122481759,1.81831940653709,735.562847219561,739.953722292099
"193",190067,2017,739.124153576996,743.754177814515,192.320019707434,0.0430939045281215,2.13097966351336,739.3852535,743.74533509029
"194",190067,2018,743.567061062977,748.408205876498,179.158551690168,0.0784934851073573,2.35392984825994,743.594805484748,748.382187147796
"195",72324,2011,644.617347040148,650.026100999582,162.250231556058,0.0712906302645851,1.08008092002438,644.8,650.026092726699
"196",72324,2012,649.81378154456,654.752802272821,180.386502434566,0.0571003972449663,1.90601611111526,649.902454408197,654.75240037846
"197",72324,2013,654.542936379619,661.840020774781,180.772778504034,0.0677986523261293,1.34443266239958,654.640308440175,661.837241726499
"198",72324,2014,667.187222718526,672.936897476403,174.742022997378,0.0702872037009613,0.90765206709923,667.317161716825,672.935946632723
"199",72324,2015,672.654427615419,677.499429807142,180.856201148855,0.0753309805048328,2.50719192305624,672.726486891191,677.499274243067
"200",72324,2016,677.392895641895,681.51313984264,185.263912903893,0.080527000874929,2.39400973548203,677.400956748275,681.512415276395
"201",72324,2017,681.060192138079,685.557118583285,186.807758664492,0.0654991391564669,2.97575362416594,681.1498291,685.477979756046
"202",72324,2018,685.358813008348,689.335322590316,179.099128837754,0.0668818554498749,1.14465295666947,685.385149759909,689.32799373206
"203",72324,2019,688.899223039408,693.446462141927,182.457428410862,0.0863979684052202,3.70039870877974,688.913959122727,693.445923144467
"204",142380,2011,545.468681447755,551.725926713418,215.853083890033,0.0237165892341098,4.49211804691468,545.7,551.55569193624
"205",142380,2012,551.318462348461,556.147610055999,159.175568720826,0.0344653400414998,1.26652493477362,551.632737687083,556.094962197654
"206",142380,2013,555.705452392647,560.781846296813,173.781168465195,0.0411382874899746,2.1930337512029,556.022034297718,560.770023427797
"207",142380,2014,573.548178634265,580.473095953865,169.481531099898,0.0292683278996298,2.76717438991145,574.9000244,580.291289743256
"208",142380,2015,579.022657951343,583.648762286298,132.144023052993,0.0295070055897742,0.959437128948237,579.957405082135,583.620408469513
"209",142380,2016,578.513513699558,588.418571994757,107.844178117964,0.0151040120158777,1.53556644567347,584.081916230827,588.005726475003
"210",142380,2017,588.590084492155,588.94789922184,206.032539623389,23.7602565823769,9.98127908202899,588.590084492155,588.909793334645
"211",142380,2018,589.134865309756,593.787354729083,255.485710903224,0.0222032732518923,3.94279530686047,589.580778907056,593.473589954601
"212",30339,2013,148.25483963374,149.161853900071,198.214858156021,0.111322247654061,4.03819581323706,148.280303443264,149.125958363452
"213",30339,2014,587.800334535436,591.481531111532,188.076393058048,0.0687732559825521,1.46213871070821,587.817223263146,591.461223299088
"214",30339,2015,591.231602987758,595.481025613579,182.997870377073,0.0618045639202575,0.941994348207902,591.296081510872,595.478773945286
"215",30339,2016,594.876670646832,599.678372520351,201.140896530535,0.050450558159221,1.8839848538638,594.921210253396,599.64499218803
"216",30339,2017,599.082457645249,603.798319027676,193.524426510771,0.0498433649968166,1.4905940867507,599.179414149327,603.79253952497
"217",30339,2018,603.248283648256,606.9791214915,193.277958658721,0.0491507571611811,1.22783044339953,603.257958537021,606.914170176195
"218",30339,2019,606.146515513004,611.292014752265,188.376941367036,0.0780906458406244,1.50353671555612,606.181640531556,611.291757992799
"219",172202,2011,538.802595734015,540.073735712662,204.677550961455,0.04543558636588,2.23723582710872,538.813791913667,540.050114360719
"220",172202,2012,539.042391284947,541.691556923274,174.045981823046,0.0207571556242989,4.37843192511464,540.0490515,541.66852084191
"221",172202,2013,542.635048129999,543.814906863068,175.069134133511,0.0634391054540234,4.5060637519746,542.67364937511,543.707847882237
"222",172202,2014,554.941285071938,558.372185960813,164.193482452642,0.0464247827940258,2.80688202752596,555.17892502818,558.343978994951
"223",172202,2015,558.410373991237,561.686144544055,181.312906767823,0.0351144574787372,2.49930333572221,558.6974636,561.669782417093
"224",172202,2016,556.017402710074,564.619928994263,183.294670462434,0.0185643428113264,9.90245349947412,561.712264920234,564.545243489032
"225",172202,2017,563.578030442362,567.927212136079,151.195579892945,0.0199466863180342,1.55080169417489,565.29960252674,567.830726487827
"226",172202,2018,566.976919041914,571.844583267953,105.32724895866,0.0211373623977888,0.54849994892117,567.994772,571.734681814467
"227",172202,2019,570.170146500326,574.519052530813,155.165386953877,0.030811833290097,3.67726858861997,571.6382498,574.500041944631
"228",82365,2011,427.929003695532,430.229687805409,204.517149849584,0.0258122887275078,3.76019116673912,428,430.162375139763
"229",82365,2012,429.34061008462,432.203863013297,185.078435252971,0.0185746087773974,2.81071375486206,430.104354468306,432.093681000272
"230",82365,2013,431.90463347656,433.844657263845,181.144331127191,0.0437010817168586,2.22998201990548,431.98118671214,433.806199584844
"231",82365,2014,437.754289117404,439.929463003396,169.184225195628,0.0293208173980442,2.3997591783951,438.104252070163,439.872799988852
"232",82365,2015,439.807788482381,440.3583554915,162.361399027803,0.113536166761403,568.572301122072,439.851921401523,440.35835549142
"233",82365,2016,441.361462607171,442.775832612794,205.224565846686,0.0371452802051859,6.78763167016341,441.515089495861,442.759098665656
"234",82365,2017,441.249331863221,443.815497564982,183.387880583671,0.0215820823891766,8.72920250271142,442.870456224409,443.799073188491
"235",82365,2018,443.707182200507,444.922931223123,166.234802673043,0.0487377118233027,2.92132562953508,443.799126210629,444.920388855634
"236",82365,2019,444.694754523707,445.540407167933,149.915583260694,0.0998591169395682,5.98889993240034,444.7282554194,445.540407151817
"237",122189,2011,629.046004870647,630.243137078496,191.175448504977,0.0592588574079605,2.86119673579992,629.099878349411,630.243100783984
"238",122189,2012,629.57691988044,632.931912361017,164.054953296358,0.0208713082323745,2.02299173624885,630.381239400249,632.884801185327
"239",122189,2013,632.98513413613,635.329329602717,180.061859827481,0.0497759482292459,2.99955090339867,633.053826991576,635.327524029924
"240",122189,2014,664.55474028953,667.90585315492,173.199435652914,0.0287156525941075,2.22203764722518,665.0999756,667.866768480225
"241",122189,2015,666.812165850147,670.719060674508,168.486251021254,0.0274229141602793,2.88345350303522,667.69552687043,670.688105905817
"242",122189,2016,669.712103505195,673.486413307076,182.287948192277,0.021640189336855,4.1519959274343,671.187330517757,673.435662269946
"243",122189,2017,587.42999432105,676.214011417754,208.42708172968,0.0135182571617111,143.638796258346,673.874823728179,676.07370290458
"244",122189,2018,675.865677517944,678.766132053249,164.650305922189,0.0437990497932534,1.39610246012511,676.023980225292,678.76286452255
"245",122189,2019,678.211240195336,681.168740530142,167.945297410127,0.0362819312416059,2.78366041504014,678.647495872639,681.124385654883
"246",102364,2011,609.693333834535,612.904646180389,173.078070640399,0.0386872562188054,2.42518614612056,610,612.903180772695
"247",102364,2012,611.312489131653,616.847817160397,213.691377192656,0.017389615912055,4.9522038202294,613.014456419918,616.603597393299
"248",102364,2013,616.51775529561,619.468269006726,162.433639420054,0.0678703454374864,2.10424464690111,616.537767556336,619.460041795078
"249",102364,2014,629.73478907793,634.103571435487,183.538303080358,0.0256313174808701,2.39273599423108,630.500790896665,634.013208452032
"250",102364,2015,630.821132472966,637.584229349918,275.503746852743,0.0167577981882916,17.836173767067,633.680726394107,637.364174082722
"251",102364,2016,636.980102901901,641.974012088837,178.604618522753,0.0273071604822906,2.46166841276975,638.004240036011,641.871431671991
"252",102364,2017,636.763217343475,645.168952729428,181.037994337164,0.016340721557002,7.02602016657867,642.483423251364,645.043249512178
"253",102364,2018,644.618249553281,648.434309774218,173.011565813679,0.032620149143829,2.12361104356375,644.97823548681,648.415108283084
"254",102364,2019,647.703617325568,650.169126816166,170.666692097978,0.0606186383131894,15.5835811845551,648.017644161085,650.169092846023
