"","plot","tag","year","L","K","doy_ip","r","theta","a","b"
"472","B4","251","2003","18.8887717787135","19.1050150031306","181.976516676918","0.0255881074445969","2.33373079793225","18.9562961150854","19.1021992066455"
"473","B4","253","1998","11.9856953451515","12.0259320803971","204.724966403922","0.102227083897445","6.74976446925286","11.9871749723057","12.0259318220235"
"474","B4","253","1999","12.0406585764681","12.0815309042974","146.003099645684","0.0471944616547384","0.22574192571051","12.0406704580511","12.081404979499"
"475","B4","253","2000","12.0816540127206","12.1541671659464","168.083729866522","0.0797249167420832","0.203564136954812","12.0816941728988","12.1525200177175"
"476","B4","253","2001","12.1516436585496","12.1983409683609","184.014165932541","0.139943874667298","4.35971044765814","12.1517133147294","12.1973827357733"
"477","B4","253","2002","12.2020771239304","12.2545297882158","219.39715432136","0.0706538036124808","16.7992290987977","12.2054484961856","12.2545270454654"
"478","B4","253","2003","12.2645548527919","12.3247881157103","212.447937084871","0.098077777305942","11.5317751484173","12.2677759097194","12.3247879489905"
"479","B4","254","2000","13.1994046458531","13.2412487952255","187.965477348316","0.0200317470731225","3.09906200744336","13.21307451","13.2381368689478"
"480","B4","254","2003","13.2255434900376","13.2386754492477","182.270387431003","0.0132746304881925","1.06228717360012","13.2315045172129","13.236909875651"
"481","B4","255","1998","18.6212920172131","18.84714260835","198.250682487584","0.0805544226525033","6.89427466488069","18.642281090367","18.8471355169311"
"482","B4","255","1999","18.8932579733801","19.0054145222262","233.591742969339","0.0524707705523444","32.4410550106864","18.8984411276419","19.0053085911324"
"483","B4","255","2000","19.0087689491043","19.1652765905228","195.741628203184","0.0767935747129662","2.86262228907977","19.0089499203036","19.1621291074387"
"484","B4","255","2001","19.1596386132512","19.3025091472763","186.987309833159","0.074816901205207","2.42426322393879","19.16401085","19.3024966085815"
"485","B4","255","2002","19.3115882939453","19.4204274352804","173.404807473056","0.0771919807407949","0.925791254830925","19.3124617895936","19.4204258888686"
"486","B4","255","2003","19.4232024434473","19.5171905136055","168.586227780123","0.073114958705117","0.197678247621257","19.4236601903596","19.5171819496274"
"487","B4","256","1998","14.1874279662527","14.2657863953554","192.406584153132","0.118630113861786","18.6412006215055","14.1967269962946","14.2642804892404"
"488","B4","256","1999","14.2867441695873","14.355408092253","244.118507983242","0.029204781662679","7.19652395734816","14.2871992724506","14.35292477"
"489","B4","256","2000","14.35398936036","14.4441808882362","172.940801260476","0.104997692841502","0.301905195956583","14.35484143","14.4441802958526"
"490","B4","256","2001","14.4434170593335","14.5112282433962","172.218559043618","0.130563907398624","1.57969159439699","14.44372544","14.5112282409578"
"491","B4","256","2002","14.4284132737283","14.5267521968008","157.980947845895","0.108750736647698","0.177179924003873","14.4304042875284","14.5267521830158"
"492","B4","256","2003","14.5320822298149","14.634365915823","185.136139872371","0.119797232208678","1.11895983498034","14.5329606145493","14.6320297644706"
"493","B4","257","1998","12.1150854224068","12.1381848294007","142.083493397753","0.0145473986487659","1.10968770592884","12.12821250529","12.1355625421326"
"494","B4","257","1999","12.1609984516431","12.1702866300488","112.715198521554","0.0590735981974058","10.0286376876327","12.1611563066302","12.1702866155332"
"495","B4","257","2000","12.1602510078807","12.1987308443986","261.458558573454","0.0308067084310129","7.056258156973","12.1620169","12.1970394596865"
"496","B4","257","2001","12.1926614338897","12.2056743564625","196.372096139746","0.0270125245169746","1.00163480653601","12.1958540696598","12.2049290233179"
"497","B4","257","2002","12.1978703455568","12.2261879041589","183.443507665899","0.0153335810064113","1.00020964830012","12.2049674684737","12.2230396471234"
"498","B4","257","2003","12.229408411906","12.2460829311613","182.199535582333","0.018759596222609","1.03148532391006","12.235001427557","12.2449068612766"
"499","B4","258","1998","11.4900136869991","11.5059150244262","196.273138659783","0.0247443971973245","2.12131094167456","11.4968206304616","11.5053979562802"
"500","B4","258","1999","11.5091020964778","11.5334880634407","40.1327895685151","47.1912004713036","37.0327820607295","11.50913121","11.5318385829003"
"501","B4","258","2000","11.5084753247965","11.5400568964736","158.022540887614","0.0265339119148324","1.4784821004982","11.5151978783863","11.5395446475525"
"502","B4","258","2002","11.5158691016259","11.5212685830896","142.911889994474","0.115073900786638","2.46240148707825","11.5162234116288","11.5212685830861"
"503","B4","258","2003","11.5311935539478","11.5371882332137","168.045746958611","0.0112770943090116","1.01312837159208","11.5338895100438","11.536265462124"
"504","B4","259","2000","12.7657396514363","12.7985368725461","134.427694444884","0.187050591585597","14.7486991419259","12.7659891847263","12.7976918678439"
"505","B4","259","2002","12.7987576944758","12.7965181454525","113.49978257581","3.85734943584379","5.62410938947724",NA,"12.7965181454525"
"506","B4","259","2003","12.7971917819611","12.8048646966392","173.710526794372","2.90160855095446","17.2082041982969","12.7971917819611","12.8037521895802"
"507","B4","260","1999","11.0972468597447","11.1091824734486","102.85948974857","9.82322470123022","16.0233060627179","11.0972468597447","11.1077259183855"
"508","B4","260","2000","11.0033508220635","11.1644347871733","119.33836896918","0.00321842261527504","1.53867269371855","11.0978209195734","11.1213001501416"
"509","B4","260","2001","11.119264790906","11.1253762060124","152.886407230119","7.83064838948303","18.9838416735129","11.11926671","11.1253762060124"
"510","B4","260","2002","10.9307717014416","11.2584261361148","130.007409768787","0.00208135942276467","0.893819151184257","11.0912113728729","11.1174751809008"
"511","B4","260","2003","11.1201860792459","11.131219991672","136.953473603165","0.00628023636903422","0.807740193953441","11.1258856763037","11.1280836544911"
"512","B4","261","1998","15.3106813868595","15.3496515651785","-66.3703073057509","0.00895266815067818","0.243525203595802","15.3355477201996","15.3445560871652"
"513","B4","261","1999","15.3880861881717","15.4186318433054","75.3865779021514","6.37489454901342","13.652987309484","15.38809582","15.4186318433054"
"514","B4","261","2000","15.4182403230026","15.4309964198617","199.08761661991","5.2196793253582","3.05689261889538","15.4185227718274","15.4303139286627"
"515","B4","261","2001","15.4493723819912","15.4603269898519","182.62027711777","0.217125772087246","5.82413822396803","15.449684197664","15.4602073440416"
"516","B4","261","2002","15.474944854622","15.5060361669807","197.589818246681","0.0546108775044261","1.79427085971453","15.475456964422","15.5060133151061"
"517","B4","261","2003","15.5253590164658","15.5406205740668","198.040117660603","0.0823908571209077","0.535407579612416","15.5256137744066","15.5406191203456"
"518","B4","262","1998","22.447342143377","23.0989882361944","188.426002513428","0.0415997642277917","24.0300724841783","22.9715641374924","23.0987574837716"
"519","B4","262","1999","23.0847815155432","23.3774089957498","186.158287224946","0.0463844779834728","5.12059854837313","23.09069326","23.3771184089272"
"520","B4","262","2000","23.3649075584979","23.6718949014631","195.215624503238","0.0414256888859712","5.22832321096342","23.3873729101251","23.6707088535085"
"521","B4","262","2001","23.6393339362098","24.0131807807684","165.545620608768","0.057163607975907","2.03074567226044","23.7078121684938","24.0130962534419"
"522","B4","262","2002","23.9747864765737","24.4215246489678","144.531213380956","0.0322395606434766","1.04510220053587","24.0945224896015","24.4199879827201"
"523","B4","262","2003","24.3542461784959","24.7119223546384","183.647053642738","0.0368669589684675","2.49299885125238","24.4191376737915","24.7000040790294"
"524","B4","263","1998","16.6035360601129","16.674300352406","177.034479832593","0.154295163958908","18.3834752109909","16.6129287298963","16.674300352392"
"525","B4","263","1999","16.6706196062777","16.8096349523569","96.2790553766662","0.611551117644616","0.169697993521034","16.6706196062777","16.8096349523569"
"526","B4","263","2000","16.7952925068908","16.8102265923146","214.119482301119","9.61491875340025","-2.53338653979675","16.8102705082254","16.8102265923146"
"527","B4","263","2001","16.8099777354798","16.8634513444137","187.994741110734","0.0947733941622512","12.5488051791175","16.8119717161486","16.8634512398337"
"528","B4","263","2002","16.7965609213149","16.9007137950684","176.422189092574","0.0524698544358505","1.11605199760514","16.8003728982251","16.9006612182311"
"529","B4","263","2003","16.8921011867157","17.0233166515292","199.243372592279","0.0785633143920246","5.47536883476044","16.8933045716752","17.0233145251813"
"530","B4","264","1998","10.4579392784643","10.4945465792371","235.745858692884","0.0481344905843224","8.71123238051286","10.4632554630753","10.4941941409462"
"531","B4","264","1999","10.5005509269176","10.5409563232035","174.547536863215","0.107606084638691","3.91733327616128","10.5022052860219","10.540956309055"
"532","B4","264","2000","10.5461727116691","10.6658187846523","191.559673930767","0.089045156435598","2.44253357670184","10.54717941","10.663813480011"
"533","B4","264","2001","10.6812119284182","10.7647996447838","187.840342289805","0.112326275269833","5.44454966114947","10.68203447","10.7647995929358"
"534","B4","264","2002","10.6791474182259","10.7973447209632","150.549482525623","0.106504527607817","0.0898930858027842","10.6818643489961","10.7973446997153"
"535","B4","264","2003","10.8093368357373","10.9048764633624","197.36903486156","0.113113997090961","5.97177041408451","10.8108594181456","10.9039689515326"
"536","B4","265","1998","21.7274579633896","21.7882278678799","155.555772129361","0.166239416828774","0.431082214018791","21.7323750560309","21.7859427339322"
"537","B4","265","1999","21.6720605904349","21.9242891460241","656.174414825126","0.0071312050232804","99.2883693499137","21.7952980814421","21.8951706"
"538","B4","265","2000","21.8863878507818","22.0559291123956","197.8985350096","0.0674417441671345","3.52335625829055","21.8869269944743","22.0510622998703"
"539","B4","265","2001","22.0104203307792","22.0906469111273","163.313665850376","0.0434362223912781","6.80530588512887","22.0573076","22.089723926696"
"540","B4","265","2002","22.0912191561774","22.2248365473328","197.399456198826","0.0504113198016667","2.77205953391064","22.1","22.2247317198055"
"541","B4","265","2003","22.2221736298672","22.3323250874139","258.453377022606","0.0417948033883492","35.2932143239869","22.23312082","22.3320666038548"
"542","B4","266","1999","19.9776112413789","20.0551497774584","118.565070503334","0.199596299528437","58.9089687738901","19.9776112420328","20.0551497774584"
"543","B4","266","2000","20.018946880574","20.0395211169306","132.515246954738","0.0455471313276392","0.0572129983862462","20.0195585","20.0384347115629"
"544","B4","266","2001","20.0332005200695","20.046491737103","180.566049323474","0.179176570581052","12.262776424154","20.0332115743091","20.046417523344"
"545","B4","266","2002","20.0415508208661","20.0578222508656","172.551426827677","0.00795760389388173","1.20515777925649","20.048494214908","20.0512587591522"
"546","B4","266","2003","20.0552125912117","20.1014840498573","179.56171857414","0.0416689126492895","0.990219084822006","20.0584868638083","20.0968133004309"
"547","B4","267","2000","20.0829928648319","20.1113479797643","186.242211578758","0.0478080305509705","2.78492742474906","20.0839213667471","20.1104066573868"
"548","B4","267","2001","20.0868826536777","20.1054874393815","181.327717659174","0.179254020502714","6.27919315084718","20.0871986944217","20.1054874393798"
"549","B4","267","2002","19.9819511706753","20.1715998140564","274.149763966236","0.00218605967293335","2.16019729645342","20.0962071096316","20.1155359497594"
"550","B4","267","2003","20.0913667677956","20.1280360975274","108.370753944714","0.0188390569897478","0.239369455875302","20.0995435671429","20.1253040686881"
"551","B4","268","1998","21.9673607945165","22.0272557397076","157.27000337282","0.118898574708292","0.339188482319163","21.9785658169586","22.0272557344366"
"552","B4","268","1999","22.0291144735542","22.096420226903","217.997503859987","0.073942962739535","45.1910757475538","22.0298129902812","22.0964167624929"
"553","B4","268","2000","22.0913591602005","22.146581710896","183.510385527072","0.0491064252438176","1.85496746405476","22.0925941778381","22.1444693675106"
"554","B4","268","2001","22.1450880026073","22.1745554317038","228.194680011865","0.0613234129411388","54.8803115312253","22.1480262064988","22.1740808503705"
"555","B4","268","2002","22.1238314977257","22.2439949066866","455.381196555749","0.00523358756676091","5.26268284789929","22.1817535","22.2104076582087"
"556","B4","268","2003","22.1965189435944","22.2445653350642","180.807220081419","0.0404164468176943","0.97378821689386","22.1999506478616","22.2404278858174"
"557","B4","269","1998","27.5035797008111","27.5283530682756","150.908324784792","0.227328715572797","0.0137594961558727","27.5050639982431","27.5276671261307"
"558","B4","269","1999","27.4654378098369","27.6622141070863","94.2489725587485","0.014108408964202","1.79322493459345","27.53226049","27.6563719886507"
"559","B4","269","2000","27.6651962824421","27.8154023301104","195.669876545442","0.0575178768988648","2.11238576089891","27.66672018","27.8152050115816"
"560","B4","269","2001","27.7987526338789","27.9064489769718","172.868935097475","0.0714598295538208","2.3425037935186","27.8074942614814","27.9064437645847"
"561","B4","269","2002","27.9057243054797","28.0362846610264","252.429290558972","0.0445929357370373","28.2214060981964","27.912392429279","28.0360474125666"
"562","B4","269","2003","28.0340254970028","28.1893576286253","229.722330052805","0.0518962326777274","19.5147681925838","28.0427075073511","28.189276149555"
"563","B4","270","1999","12.8694291587283","12.8733450108232","66.0158823304118","3.76943706405532","13.6823500631599","12.8694291587283","12.8729865632435"
"564","B4","270","2001","12.8629702815316","12.8642945676748","165.569646214577","12.7773456546864","9.07379032981575","12.8629702815316","12.8642945676748"
"565","B4","270","2002","12.5688573057263","12.6599035007596","117.693355183853","0.431516774898056","20.1702767651142","12.6265386707399","12.6599035007596"
"566","B4","270","2003","12.6340691188245","12.6365280871015","122.221896958721","-2.3432089307808","5.41024187842034","12.6365280641321","12.6340691188245"
"567","B4","271","1998","10.4312306483958","10.4513203694773","193.676940146963","0.095345149398898","1.89186943534991","10.432034222351","10.4512149302514"
"568","B4","271","1999","10.4576634843923","10.4848979002344","178.774204773603","0.0243587634514322","1.08378432239917","10.458085131061","10.4822958048446"
"569","B4","271","2000","10.490687298022","10.5399262834711","216.257703178433","0.0878834325707984","8.42807282874427","10.49069624576","10.5399218508584"
"570","B4","271","2001","10.5577929273844","10.593461794143","194.201116129505","0.163230915167064","5.23372713728596","10.5583478680598","10.5934617939276"
"571","B4","271","2002","10.5786568763849","10.6521392679183","177.249306034907","0.0291742501294624","1.39542094820074","10.5913075229277","10.6513065146816"
"572","B4","271","2003","10.6667596036528","10.7167532683807","200.31519741439","0.117830053029798","2.05338898800631","10.6667658990147","10.7167532452512"
"573","B4","272","1998","21.0476546077001","21.2235086849067","207.01279331206","0.0584472603071562","21.5091940827206","21.1141479478624","21.2208145291182"
"574","B4","272","1999","21.2474568933071","21.32660803874","207.671848830884","0.0323525062999252","1.85528414168949","21.24904903","21.3245132512271"
"575","B4","272","2000","21.3170374886796","21.441106030747","205.255886696467","0.0591697604787008","3.54189068941789","21.3176425785346","21.4409612653755"
"576","B4","272","2001","21.4303998441952","21.5547037492825","190.612808004575","0.0734723296077471","3.6511106460907","21.43522608","21.5546927433669"
"577","B4","272","2002","21.5645536690668","21.7170198448057","204.615241662126","0.0760563696932778","3.57435457318133","21.5668227474758","21.7170127371153"
"578","B4","272","2003","21.7264930692623","21.8640750726978","231.733145227876","0.0626343450904289","21.6529121896497","21.7288525942021","21.8594793242231"
"579","B4","273","1998","13.791945928122","13.8781668629721","185.075077194068","0.0897879596297408","3.63221270843008","13.80250754","13.8781662645261"
"580","B4","273","1999","13.8984271073644","13.9344234139955","152.324122337382","0.101816822384553","0.134698280136367","13.8999356072309","13.9344233351292"
"581","B4","273","2000","13.9435585348845","14.0221897966312","202.181307663896","0.0886140944625227","3.50457116865455","13.9435774500423","14.0195577200219"
"582","B4","273","2002","14.0137498696322","14.0912854981842","207.621533205884","0.064235014684674","6.23880551912261","14.0147761602391","14.0882061671777"
"583","B4","273","2003","14.1015081590167","14.1512386036395","192.446404927274","0.0615579409981389","0.979150660720296","14.1020011899399","14.1512162682516"
"584","B4","274","1999","23.6719273861559","24.2807628141427","185.548907341222","0.000418463902761132","4.84426783454834","24.1735199910902","24.1806570727877"
"585","B4","274","2000","24.1616429126671","24.2118871125883","342.375977503513","0.0097363696179204","6.56541080706721","24.1801835369364","24.2023387348006"
"586","B4","274","2001","24.1815531671164","24.1980978952825","174.06300928821","0.0953426194151968","8.64799953738988","24.1830204567782","24.1975545531689"
"587","B4","274","2002","24.2000183735471","24.2140602638449","176.156031363701","0.0260577718363579","1.03386526962219","24.2023026364858","24.2137393473762"
"588","B4","274","2003","24.1986606805081","24.268755436691","463.37890108705","0.00604150400894563","7.53969855133991","24.2331099146805","24.2517941685269"
"589","B4","275","1998","10.0699760823904","10.1404607662648","-24.3153807078356","0.00197232481146778","1.19040012511381","10.1151183147111","10.1189070426146"
"590","B4","275","1999","10.1378252676536","10.1524198815844","104.999604206136","0.0323125566549377","1.00559122108564","10.1383829448234","10.1522377079082"
"591","B4","275","2000","10.1311903075066","10.1660484517435","174.022340587887","0.0196540866476572","1.03434787943622","10.14156819","10.1633310262996"
"592","B4","275","2001","10.162140741778","10.1802422103349","186.393358638727","0.0492643316608187","1.25135971947876","10.1632787912679","10.1796173268536"
"593","B4","275","2002","10.180272662575","10.2187538763195","269.296714761506","0.022461430397143","9.68617046086151","10.1887600518137","10.217495507056"
"594","B4","275","2003","10.194818151185","10.2573307235358","320.411232588278","0.00742802009084013","3.58592466407565","10.2225497445944","10.2435074507877"
"595","B4","277","1998","22.7226383922635","22.9556101213733","202.952355498104","0.0494053593858115","2.92733588678907","22.7574341816582","22.95504374674"
"596","B4","277","1999","22.9691739387348","23.2377865699322","187.661959318246","0.0299466706549571","1.37388358513844","22.98069355","23.2311895867066"
"597","B4","277","2000","23.2510429850988","23.426437468989","183.260706794822","0.0550391452110737","1.10222965249333","23.2524528151711","23.4201070064888"
"598","B4","277","2001","23.3437711272216","23.7292099861602","206.720940582427","0.0393052235162535","6.01114184584792","23.4237640475945","23.7249453145448"
"599","B4","277","2002","23.7059673900211","24.0913445632961","211.072493396149","0.0407245590201709","4.10895898582677","23.7320830875588","24.0901911159142"
"600","B4","277","2003","23.9196668634348","24.3165004812713","168.366617029629","0.0204805533421692","2.41963932981673","24.1034356918293","24.3089906103483"
"601","B4","278","1999","14.8862256578231","14.9025116874972","95.0577660414037","5.63908344206195","6.98674107114219","14.8862256578231","14.9024230135408"
"602","B4","278","2000","14.9001132841378","14.9075819862089","175.759853591544","7.58415449081429","-8.46041513900154","14.9077505267378","14.9075819862089"
"603","B4","278","2002","14.8940518198087","14.9163282421933","130.516949225603","0.00674316457571193","1.19637897021851","14.9071034303402","14.9120966184668"
"604","B4","278","2003","14.9227881707241","14.9456214923113","93.4760709461412","0.0167119753724062","0.180985896751135","14.9288137151114","14.9430008768034"
"605","B4","279","1998","12.5369597362494","12.8313119093036","146.513438635874","0.973014144142149","20.7349591163797","12.8096390980187","12.8313119093036"
"606","B4","279","1999","12.8328695784207","12.857546957549","104.955670250031","0.00705346721467418","1.12610248118068","12.8416915144511","12.853024900269"
"607","B4","279","2000","12.8317748161556","12.8673247211275","97.1755964373883","0.00336864164082299","1.2309626181712","12.8534127094155","12.8522463712754"
"608","B4","279","2001","12.8490164823486","12.8578306568701","157.662735015137","0.294924361874872","0.00866971564310357","12.8490164823486",NA
"609","B4","279","2002","12.8500158343307","12.8516798395084","126.05032250401","2.2338307159415","15.5585364592949","12.8500158343307","12.851167538485"
"610","B4","279","2003","12.8422981448081","12.8519307920706","118.535386656109","0.00605718135765498","1.87658639572107","12.8490783238008","12.8506079432177"
"611","B4","280","1998","22.3548806776451","22.3852584484935","190.318607317527","0.0208674526939378","1.06550989810881","22.3660019962712","22.3827659821117"
"612","B4","280","1999","22.4040594081841","22.5038339872995","252.401882687557","0.032925148697614","9.42985668860662","22.4108009110376","22.5016742775393"
"613","B4","280","2000","22.4646943503673","22.6089566171048","152.055888023902","0.0357471193167512","0.712108857706401","22.4765306223526","22.6050097891334"
"614","B4","280","2001","22.4875465052962","22.84178707287","171.046150902638","0.0264902418282872","1.58644654742773","22.6046722390304","22.83323867"
"615","B4","280","2002","22.8264146991155","23.103403970463","175.530164093213","0.034923043878318","0.867535915022852","22.8502950249933","23.1012911647758"
"616","B4","280","2003","22.9626555837147","23.2590802246832","182.563978308536","0.0225033981951632","3.74625093787307","23.1010887570584","23.2553715432619"
"617","C1","351","1998","20.0715677959258","20.2622677925645","192.936975644989","0.0414173189459673","4.54438147129173","20.14853539","20.2618291228379"
"618","C1","351","1999","20.3053824841819","20.5553586477206","210.950295136841","0.039091574139515","5.50419218852183","20.305820369213","20.5539688099689"
"619","C1","351","2000","20.5943840421165","20.9733070831854","197.762944211231","0.0487593639227207","2.75867764302809","20.60429166","20.9722741969788"
"620","C1","351","2001","20.9625164721277","21.2569738870068","188.127794933702","0.0467399554195874","3.53569055933692","21.01221898651","21.2556534495085"
"621","C1","351","2002","21.0957783773642","21.4660272519262","192.952818088609","0.0508672180599435","2.95340872066099","21.1268309956677","21.4658214847546"
"622","C1","351","2003","21.5230637465635","21.759645969803","205.70605939445","0.0563725969479255","6.57702223534981","21.5409756020604","21.7595819048721"
"623","C1","352","1998","43.6244722137514","43.7130742526414","168.511734738968","0.0833148770424824","0.531666870562156","43.6311481970163","43.7086073293743"
"624","C1","352","1999","43.642723296708","43.9288575184056","197.198519790427","0.0275876459761463","4.53249550136381","43.64952436","43.9252018493995"
"625","C1","352","2000","43.9134234953758","44.1022415318913","207.813798829032","0.0390628217812458","2.93970248044459","43.92116703","44.1003647500216"
"626","C1","352","2001","44.0779554671512","44.1752187666608","198.800406480186","0.103650416872377","8.22274122408619","44.07952184","44.1702055791866"
"627","C1","352","2002","44.0469269098701","44.4284112649986","113.587445601562","0.0174732382733571","0.718476343196756","44.2038529963313","44.4142890633009"
"628","C1","352","2003","44.3306981287426","44.5867099715489","150.999438209761","0.0226050681237488","1.02156933283769","44.41692037","44.581088342581"
"629","C1","353","1998","4.46511964464254","38.9012791200996","235.18925924067","0.00667604149263015","717.087671860509","38.8143955191315","38.8707686283429"
"630","C1","353","1999","38.8678234566506","39.0288108453216","180.177493953624","0.0325738296488579","1.51622704273636","38.87409892","39.0266963805414"
"631","C1","353","2000","38.9610276464649","39.1845153533314","193.121030245029","0.033696688993716","6.39499829896585","39.0023155493637","39.183500024274"
"632","C1","353","2001","39.1352134502208","39.3624689951131","175.706303301498","0.0518413666225011","3.40556595641905","39.1838993136862","39.3623628935072"
"633","C1","353","2002","39.248962620555","39.6032762386618","184.981689423633","0.0202191934671454","2.48625221117475","39.3773747256857","39.5940389622408"
"634","C1","353","2003","39.4486349768615","39.8117226415244","211.530184438911","0.0229289341034725","5.50439603124259","39.590957783168","39.8060697540744"
"635","C1","354","1998","23.662495719292","23.7360127611806","197.485223933072","0.119523374633558","15.795049296898","23.66640147","23.736012745665"
"636","C1","354","1999","23.7257483468471","23.8092597430764","187.386979366668","0.0254609526808162","1.43771547354513","23.7268878062391","23.80416939"
"637","C1","354","2000","23.7998886007542","23.9169337128306","225.020155312023","0.0793164066354552","12.1211546506573","23.8","23.9169041472521"
"638","C1","354","2001","23.9045867260847","24.0083523822934","192.18804289315","0.0915120054700124","3.95064507517639","23.90721448","24.0083510189911"
"639","C1","354","2002","24.0110043469295","24.080161278235","224.169086944421","0.0541071289199569","6.81978629524198","24.0120783653611","24.0801013941545"
"640","C1","354","2003","24.1007322555381","24.1856954784773","214.436558742392","0.0768752404023109","4.30449004085754","24.1026911348469","24.1856885974383"
"641","C1","355","1998","11.6934688795206","11.724003396331","216.215338430476","0.0780549657841926","3.21669813696188","11.6946484962972","11.72383846"
"642","C1","355","1999","11.7326497723436","11.8741422331204","198.737616262978","0.0917074910362228","12.1428180956562","11.73347907","11.8741411533622"
"643","C1","355","2000","11.863314575744","12.0725301818871","205.484633189384","0.070258149948928","8.10117616874704","11.8639845360078","12.0724913606571"
"644","C1","355","2001","12.0666182126989","12.1827402227019","188.044686142611","0.0640322920515903","5.63928425997718","12.07935482","12.1827243635358"
"645","C1","355","2002","12.2615158332155","12.3127632317453","219.293647906526","0.109155690107489","55.3931270978029","12.2615390926192","12.3117169951665"
"646","C1","355","2003","12.3190388309745","12.4120215505407","186.096964638792","0.0773157902047746","1.60661520275154","12.3235419245259","12.4120193954588"
"647","C1","356","1998","34.9350987272203","35.0865706967826","183.779708935555","0.0486856358631343","3.71848925077","34.9913626236487","35.0864480004621"
"648","C1","356","1999","35.0668939919322","35.2627466086177","186.656997871792","0.0363378438643699","3.21056430536119","35.07105117","35.2617593057312"
"649","C1","356","2000","35.2292829099856","35.4996075255098","195.473413043776","0.0319011175986788","2.98173084942034","35.2576226204988","35.4945045936466"
"650","C1","356","2001","35.4011264903417","35.7033807675835","184.294128164497","0.0456208225774077","5.34138910252116","35.4861324589992","35.7022736532012"
"651","C1","356","2002","34.5681890643447","35.9432217191718","122.896027271915","0.0195831991366586","6.4356657578996","35.7214083281201","35.9386462865428"
"652","C1","356","2003","35.8343324055978","36.1453363467282","202.843165864544","0.025577011090574","4.4029438557947","35.9383729540227","36.1416659758757"
"653","C1","359","1998","13.9206916970624","13.9364550199218","179.713242836187","8.96531206052905","-4.08781107556455","13.9367187768513","13.9364550199218"
"654","C1","359","1999","13.9314813155196","13.9593383020765","238.061181591965","0.0372141960934932","9.07602741901252","13.9331202368071","13.9590354429713"
"655","C1","359","2000","13.9445820508519","14.0336477123454","158.659625702258","0.0387983057552758","0.576804787065643","13.948575156053","14.0322886510061"
"656","C1","359","2001","13.997808967059","14.0717453347162","161.115236102219","0.0523675393866116","1.61303134577045","14.0135390822685","14.0697911932408"
"657","C1","359","2002","13.9208342895213","14.173465464246","179.831753166476","0.020946491571901","7.77375318016737","14.08734959","14.1717162912126"
"658","C1","359","2003","14.1217915621188","14.2500555040624","172.348607953267","0.0216539786770753","2.05989539845467","14.17341398","14.2474516486595"
"659","C1","360","2000","16.4703921517956","16.5960959752689","200.693286027358","0.0761217761378033","2.85964272978025","16.4704988334321","16.5960693032506"
"660","C1","360","2001","16.610477587833","16.6974683836034","194.813626554156","0.0746682463495252","1.63684403675961","16.6148883761218","16.6974477593359"
"661","C1","360","2002","16.7236495696479","16.8559357155685","205.513108433851","0.0705846957426918","2.84141936550455","16.7271211286579","16.8559202616223"
"662","C1","360","2003","16.8544406766729","16.9825499704699","213.728554010453","0.0913056856233971","13.3014823739303","16.858586690676","16.9825492642423"
"663","C1","361","1998","56.0877721650809","56.4795198483876","192.956199930752","0.0392931402858179","2.01082944463962","56.1822332102989","56.4769559270521"
"664","C1","361","1999","56.4166901329006","56.8346607253689","171.355167263961","0.0324739960118407","1.53138392103073","56.4195549035429","56.8305167176266"
"665","C1","361","2000","56.7625200423591","57.175388183501","175.144670975748","0.0326300550501358","1.59048030627642","56.8043114154274","57.1671550327131"
"666","C1","361","2001","57.0324702528307","57.3998945645622","176.94981174954","0.0446561327322153","5.15412307249898","57.1634417937695","57.3991854882385"
"667","C1","361","2002","57.2845946840939","57.7212127142694","172.622912229152","0.0236366067152138","1.52803169919212","57.4012535395581","57.7124117818664"
"668","C1","361","2003","57.6251618697917","58.0379255226347","208.560097480503","0.030263642042952","2.93286400568394","57.69199386","58.0328597986175"
"669","C1","362","1998","40.1141338127354","40.3787492184705","160.402190488486","0.058158684557341","21.5904029681828","40.3531654186852","40.3784766789151"
"670","C1","362","1999","40.3222388318997","40.4643572537837","130.094689057501","0.0772515902949936","0.929274277762972","40.32670585","40.4643569488589"
"671","C1","362","2000","40.3854170545431","40.5940079788367","169.141572911104","0.0400213967765192","6.50190464254331","40.43732127","40.5935203369633"
"672","C1","362","2001","40.342461613756","40.7074065508505","140.824062999612","0.0610286771072349","4.66621762075076","40.58627869","40.7054441266842"
"673","C1","362","2002","39.9675365315194","40.8403443185253","148.441673265151","0.020387132838972","13.1943648250056","40.7203992060078","40.8383054570564"
"674","C1","362","2003","40.3849474408517","40.9530335419864","166.065127126129","0.0313190515279943","16.1051096804678","40.8288439808327","40.9527310959012"
"675","C1","363","1998","32.941374953926","33.3031512457504","192.128907413558","0.0192886845455329","8.73353024455769","33.2242867307011","33.2983354660375"
"676","C1","363","1999","33.2888383231342","33.4764380292893","218.428164037992","0.0398386159635534","10.2890641182357","33.2971883498551","33.4757335121841"
"677","C1","363","2000","33.4117136273579","33.6805770549328","231.415380777153","0.0288828822863269","12.8800965612381","33.46465628","33.6771635980997"
"678","C1","363","2001","33.523122011139","33.8817469065134","164.22891051277","0.0383430415766749","3.10425838866779","33.6762028005546","33.8807053040765"
"679","C1","363","2002","33.7869171021461","34.1062425461773","144.065226205049","0.0244724195350461","1.07522046345083","33.8920120759569","34.1021880376305"
