"X1","tag","year","L","K","doy_ip","r","theta","a","b","ML_value","tag_year"
21,132539,2016,61.3388067322434,61.6474933091042,174.878546900751,0.0803519696049114,1.05659090385297,61.3393822192625,61.6453403600619,-20.4098,"1325392016"
22,132539,2017,61.6234263541044,62.1459498139943,166.102520817006,0.202794144266061,22.0887240632161,61.62651617,62.1300023530942,-14.8848,"1325392017"
23,132539,2018,62.0751890858396,62.4998481368701,146.189267966478,0.0909802400421519,0.098005911308529,62.0822350801745,62.4998469200192,-18.8061,"1325392018"
24,132539,2019,62.4631791383893,62.755183692997,178.831647622177,0.114996915407844,10.4076570261624,62.4632579011643,62.7541233951935,-19.736,"1325392019"
25,72308,2011,65.2900823883584,65.4587599773653,180.668416995026,0.0495366255231075,6.98632552093674,65.2904032918868,65.458754204452,-31.5301,"723082011"
26,72308,2013,65.5396640550765,65.7196550991118,176.156148569942,0.0637256946303155,6.55099860293219,65.5470163503203,65.7192913290963,-22.0404,"723082013"
31,72308,2018,65.8891583985998,66.0875980407707,182.902743575055,0.0446798567638721,5.98788934756046,65.8997091765644,66.0870843316181,-19.2845,"723082018"
32,72308,2019,66.0250149364123,66.2304126160696,156.593753964419,0.0521891509680032,0.880273393808982,66.0341278905989,66.2284103151262,-20.4067,"723082019"
34,102177,2012,68.8000247178177,69.1888539382521,172.290221456824,0.0343762955486933,3.79346370025043,68.84756572,69.1884594387969,-24.8638,"1021772012"
35,102177,2013,69.1870752847857,69.5256703976139,191.957714131677,0.0534490675191738,4.61301019914049,69.1972108285761,69.5254657238185,-20.6665,"1021772013"
36,102177,2014,70.2479226022534,70.7201704126947,150.642599391548,0.040807345121103,1.07646586292792,70.27999878,70.7171451157821,-19.1548,"1021772014"
37,102177,2015,70.6965093823091,71.0394443315712,173.068549114171,0.0388223564874458,2.91089177977251,70.72729712,71.0387697077393,-17.9656,"1021772015"
38,102177,2016,70.98156570837,71.3827443415122,166.993186510061,0.0317906852569706,1.97994880212223,71.0522678084641,71.3783641189408,-20.5327,"1021772016"
40,102177,2018,71.6740439660944,71.929945291508,170.239832480373,0.046291689508891,3.26834113283637,71.687386880407,71.9294044827072,-19.2867,"1021772018"
41,192466,2011,77.9545665798645,78.5463346568585,182.818771118132,0.0410950655847401,4.53450548019367,78,78.546193526072,-31.3536,"1924662011"
43,192466,2013,79.1617906978217,79.7548476574231,223.302058163523,0.0483217421978934,38.2921688947953,79.1916748404226,79.751087983618,-18.904,"1924662013"
44,192466,2014,80.8692097175663,81.4464979529853,178.257133648655,0.0429990135790273,2.35501414411951,80.9,81.4451948972994,-19.342,"1924662014"
45,192466,2015,81.3932652175424,82.195278195438,180.098873383112,0.037572871043188,2.50974750038404,81.4498715094463,82.19049651,-17.7495,"1924662015"
46,192466,2016,82.2534816203075,82.6883763203124,203.614612073873,0.0457985252683096,2.97154331821876,82.2630563865329,82.6794226320058,-20.547,"1924662016"
47,192466,2017,82.6739240031957,83.2525733244913,202.528529341288,0.036493483201999,5.62610045760501,82.7616359297139,83.2385959429431,-14.9691,"1924662017"
48,192466,2018,83.2186218589461,83.7941752526981,192.329200913917,0.0419865355862867,5.23818492221478,83.2446311260924,83.7934537791967,-19.2487,"1924662018"
49,192466,2019,83.7161686213864,84.2860601483484,145.161985003313,0.0461277168191816,1.22740877830789,83.76741254,84.2787374552022,-20.3627,"1924662019"
50,192619,2011,74.9352432556368,75.226748265971,195.802460119636,0.0543869669781142,3.91809801103071,74.9502485500061,75.2266661764784,-28.7156,"1926192011"
51,192619,2012,75.2072808362812,75.8225668338506,190.720003600217,0.0345672241214688,5.3169277983396,75.2365939475131,75.8195717048561,-25.9327,"1926192012"
52,192619,2013,75.8349957703105,76.3479837862145,154.658204470468,0.0597703354010731,1.06945124547743,75.840550360193,76.3466363800824,-19.9547,"1926192013"
53,192619,2014,78.5954364130551,79.2356961289322,162.547880809206,0.0264698592667219,1.60065275522372,78.707001751506,79.22073147,-19.1949,"1926192014"
54,192619,2015,79.2045554522245,79.9071927212361,184.512926349217,0.0338695284486503,2.16595793748764,79.2564041927791,79.90076471,-17.7847,"1926192015"
55,192619,2016,80.0189158075116,80.6778862186344,203.367086434493,0.0379963167815717,3.41678950999115,80.0562355391648,80.6741517580452,-20.5776,"1926192016"
56,192619,2017,80.6571721229117,81.3497103236604,181.833308455858,0.0314639337649678,2.80415954900306,80.806426188661,81.3321262994413,-14.8351,"1926192017"
58,192619,2019,81.7834624349523,82.3991839977618,203.477962966436,0.0506246120707684,14.3527358459888,81.81913922,82.3810334874557,-18.5284,"1926192019"
60,30225,2014,30.0900432864083,30.2375469009144,164.495779910478,0.0651028031475836,3.34437628894109,30.0940532794586,30.2316940467434,-19.291,"302252014"
61,30225,2015,30.2249882440235,30.3587428034908,156.775762140261,0.099947629457561,6.4898431521761,30.2254327943005,30.3587427966242,-17.8751,"302252015"
62,30225,2016,30.333960132081,30.4657430623862,220.392521354355,0.0376575885415902,20.7738577201125,30.3551803759797,30.4628532538694,-20.6697,"302252016"
63,30225,2017,30.4315492899048,30.5971037239313,193.656935499488,0.029499200295418,5.35401922396157,30.4811577289352,30.5959236420201,-15.203,"302252017"
64,30225,2018,30.6144225760208,30.7775933103291,163.63161094584,0.0617136149855416,3.819392426087,30.6233353354167,30.7775888012914,-19.2136,"302252018"
65,30225,2019,30.7690282212405,30.8744559517547,154.215297241101,0.0906212226216995,5.05004161536217,30.7745241991032,30.8744559363181,-20.5512,"302252019"
66,130838,2011,62.3372336030213,62.8416928949801,166.651914587934,0.0634715106162839,2.05186928397458,62.34,62.841392407428,-31.3711,"1308382011"
67,130838,2012,62.7391890417516,63.3552226358329,160.61245624177,0.0644012983865225,1.27043445864284,62.7423283362264,63.3549112039953,-24.5432,"1308382012"
68,130838,2013,63.2984316554978,63.8368563886215,187.355343827515,0.0881034970322296,2.79618558647349,63.2989919069237,63.8368484832933,-21.7022,"1308382013"
69,130838,2014,65.2148735212338,65.7490073567392,173.725665725026,0.0750093723315912,0.931223181700604,65.2174692613424,65.7480527929289,-18.6483,"1308382014"
70,130838,2015,65.7364859217474,66.2907713134412,180.122041222311,0.0729002677491785,2.29462546344501,65.7458002488903,66.2907463282482,-17.8672,"1308382015"
71,130838,2016,66.2492015235634,66.6846975888014,192.947750958768,0.0868007216554088,5.80619640079768,66.2498115065486,66.6836954273145,-20.0095,"1308382016"
72,130838,2017,66.5851431555465,66.9553503692906,160.953238633631,0.0920188333795404,1.73687061724881,66.59051341,66.9549496907742,-15.158,"1308382017"
73,130838,2018,66.9517797336497,67.4456133944255,149.04847682228,0.0327360737341808,0.722533967407866,66.9749574544133,67.4331039965129,-18.8139,"1308382018"
74,130838,2019,67.2975043119045,67.7706981927809,179.750347036149,0.0973421649732144,5.0734419470761,67.2997316445748,67.770697902104,-20.4909,"1308382019"
75,91477,2011,20.8342797777839,20.9356278598186,133.309130637741,0.109126973060602,0.0634723069682479,20.8381221790395,20.9356278597229,-31.6787,"914772011"
76,91477,2012,20.9432697277791,21.0551737891907,210.612292677619,0.0617233757549897,17.2078688534921,20.9437139557327,21.0511056210986,-23.485,"914772012"
77,91477,2013,21.0564472473285,21.179856866346,184.288913781518,0.0933051881043826,6.11014100922437,21.0564844211885,21.1787971977145,-22.1064,"914772013"
78,91477,2014,20.9936838808586,21.0787204876201,120.073599019413,0.0607721016835724,0.109035793280807,20.996803414087,21.0787065826392,-19.3421,"914772014"
80,91477,2016,21.1633625003602,21.219830601541,141.443277596886,0.0525980215178679,0.429474534261718,21.1656109093809,21.2192283627137,-20.734,"914772016"
81,91477,2017,21.2216626594571,21.2999087866185,188.547235387957,0.0445443470172845,4.34500078955581,21.2300563995078,21.2998548954572,-15.2177,"914772017"
82,91477,2018,21.3107530050328,21.397339041186,168.055972004168,0.0573121598319091,2.30874191016778,21.3113944586433,21.396600413354,-19.3445,"914772018"
83,91477,2019,21.395254685531,21.4828982316111,164.774883599043,0.0355264236478648,2.31680982670509,21.4062306014109,21.4826814183991,-20.7158,"914772019"
84,102264,2012,38.5315534169959,38.5631867272491,132.153182596176,0.0945088791709267,0.159213850726783,38.5315761145677,38.5631867262177,-22.0816,"1022642012"
85,102264,2013,38.5341989660503,38.6515150832776,164.579672923519,0.0422351816720268,2.83329885935729,38.5455004702693,38.6506978103327,-22.1165,"1022642013"
86,102264,2014,46.4059264873358,46.6221004395372,149.903689401993,0.029774320028091,1.35647215294414,46.43999939,46.6193957486574,-19.3448,"1022642014"
87,102264,2015,46.578297520107,46.7271734746131,103.969097970972,0.0429380388874665,0.472907788212462,46.6040778280135,46.7271197134316,-17.9693,"1022642015"
90,102264,2018,47.0112099476321,47.1619905585006,179.100012670297,0.045331170957981,5.95899240565343,47.0223810860917,47.1619293820767,-19.2878,"1022642018"
91,102264,2019,47.1544697470497,47.2615216852425,174.404579668389,0.0911957748201274,74.901049992006,47.1571691075124,47.2615216791508,-20.6729,"1022642019"
92,122482,2011,53.7556128648165,54.1025705989234,135.383059566189,0.105965136762308,0.0932258169259647,53.7699913355054,54.0972705659041,-31.1607,"1224822011"
93,122482,2012,54.0653040804082,54.4018980624456,175.697749640177,0.0502799242216522,1.47588921676662,54.0769414878003,54.400962537582,-21.9629,"1224822012"
94,122482,2013,54.4189198032337,54.7760154541428,154.411983212913,0.0878352068567263,0.190453567236419,54.4235031064526,54.776011058255,-21.9472,"1224822013"
95,122482,2014,56.2436644051504,56.683088272677,175.804477803211,0.0684592765219514,1.29920525335017,56.2608088759267,56.6819933949747,-17.7373,"1224822014"
96,122482,2015,56.6566071489781,57.1018554520405,224.539249431454,0.0528070793308072,19.6242322200556,56.66590996,57.1015483353026,-17.7575,"1224822015"
97,122482,2016,57.0827724256699,57.3623614757563,191.824329425716,0.0820667499921841,4.62795918545038,57.0832688463511,57.3623590153552,-20.4286,"1224822016"
98,122482,2017,57.3052436181002,57.6894333638826,198.137556318946,0.0585100817371604,10.0267303671982,57.32745865,57.6893988836515,-15.1719,"1224822017"
99,122482,2018,57.6670635871915,58.041780729571,167.100160532768,0.0716664257623607,1.04994474416073,57.6673648669326,58.0417696986076,-19.195,"1224822018"
100,122482,2019,57.9578945004401,58.2338257156115,184.42077717044,0.0856924338056789,18.9288539090948,57.9591258895388,58.2331806907719,-18.9922,"1224822019"
101,82203,2011,61.1085101734527,61.6260496123435,191.670195686742,0.0963185078404084,22.5224217447036,61.1297847108148,61.6260496063161,-31.0296,"822032011"
102,82203,2012,61.588674639522,61.9527958460464,206.356008255808,0.069599388908649,22.8225246359708,61.5924054481077,61.9527936348268,-24.8108,"822032012"
103,82203,2013,61.9324097241391,62.3784282134125,184.907052700536,0.0802587075287981,2.01220607462265,61.9348837232178,62.3775402824886,-22.0151,"822032013"
104,82203,2014,62.7707505754504,63.1135854825571,174.573417906828,0.0773734310360751,0.828257323059536,62.7751680385781,63.1080667886116,-19.1056,"822032014"
105,82203,2015,63.1189920590095,63.5969390194807,205.254220527393,0.0596649286756142,4.71855689387158,63.1287461975108,63.5966908175023,-17.915,"822032015"
106,82203,2016,63.5913723700555,64.0616792199881,189.151244189699,0.0706874936017632,1.86689010438852,63.5926705390351,64.0612506078725,-20.5934,"822032016"
107,82203,2017,64.0501137112118,64.4453467781035,189.758534337824,0.073681535346531,3.47908559503754,64.0549303,64.4453384658499,-15.1488,"822032017"
108,82203,2018,64.437177423492,64.8668877268401,174.231132638293,0.0923380893670945,1.49842384806796,64.4377255296992,64.866481627262,-18.8781,"822032018"
121,162543,2015,89.2366444212634,89.4417699064707,191.895489202059,0.0384459264573488,5.97072231577944,89.25646554,89.4413434226839,-17.949,"1625432015"
126,160910,2011,91.5958741250836,92.512622418868,191.628671178419,0.0501984269452976,3.50776884423581,91.62,92.5118161703558,-28.7425,"1609102011"
127,160910,2012,92.4550631769514,93.3383066526256,176.029936748209,0.0546760717721578,1.41152847284559,92.4686976560028,93.3361234947475,-25.2482,"1609102012"
128,160910,2013,93.3799667141881,94.1863778628858,170.812435747491,0.0689481319890461,0.453007186966678,93.3852340504088,94.180019501826,-21.0505,"1609102013"
129,160910,2014,97.3076191951791,98.1915925110473,190.193955935264,0.0603798605135169,1.32220802225055,97.3094219795809,98.180831208823,-17.9497,"1609102014"
130,160910,2015,98.0913228769262,99.0164117053151,178.971782125995,0.0441758759475082,1.9562283395849,98.12335957,99.0146863692089,-17.535,"1609102015"
131,160910,2016,98.9751451407905,99.7693775214335,194.068940365501,0.0490003446810955,1.67605820492416,98.9864259617469,99.7646761694864,-20.1951,"1609102016"
132,160910,2017,99.6975602779721,100.394032036585,190.448445773477,0.0511364715519597,1.81813654692294,99.7157570158484,100.380465453238,-15.0796,"1609102017"
133,160910,2018,100.394616494725,101.074315380233,187.886841872311,0.0582269501654219,2.5728725007728,100.405069793253,101.074123404489,-18.7886,"1609102018"
134,160910,2019,101.060823381297,101.543150778051,181.818495020837,0.0736282653792626,2.08824027284127,101.063343948489,101.541436788052,-20.5881,"1609102019"
135,60458,2013,26.8547647299749,27.3236123696642,209.561896035265,0.0573200784051273,5.87473870744306,26.95,27.3232137683726,-15.2048,"604582013"
136,60458,2014,27.3602162324736,27.8268206741015,207.799052955243,0.065445879376934,7.57165063972593,27.3725994373634,27.8266730989304,-18.8872,"604582014"
137,60458,2015,27.8196647073586,28.2939988804876,186.386961654639,0.0635287795813541,3.42217574988775,27.8289688,28.2939294466664,-17.903,"604582015"
138,60458,2016,28.2998174084946,28.7636512594101,214.382898160834,0.0623488088205729,10.0795331866565,28.3089881,28.7635644919901,-20.702,"604582016"
139,60458,2017,28.7583008119103,29.1549900447732,204.883772185307,0.0648839367799492,10.6599725771771,28.77015256,29.1549688200846,-15.1505,"604582017"
140,60458,2018,29.1641903179155,29.595892044713,197.031666310528,0.0631016034487657,6.3197156518082,29.1704918082022,29.5899702352397,-19.174,"604582018"
141,60458,2019,29.5715442986243,30.0322422748193,189.806863177862,0.0583245072833715,3.33602732504113,29.5747324646593,30.0198857551183,-20.4793,"604582019"
142,60459,2013,9.91966519676149,10.1596754652295,226.773477590121,0.0458387265676243,6.7037587140039,9.97,10.1585423247669,-15.2089,"604592013"
143,60459,2014,9.9552019904203,10.4459743643271,203.135383844176,0.0378074263707228,1.39044651468944,9.97556641176438,10.4370024,-19.1884,"604592014"
144,60459,2016,10.6291926339591,10.9431033122697,236.339971953476,0.0390904310701469,6.05381721114622,10.64344991,10.9407260177558,-20.6766,"604592016"
145,60459,2018,11.0139295282728,11.2576820747908,181.951305283144,0.0565908115375217,1.72509756416873,11.0191648546671,11.2575921750398,-19.3151,"604592018"
146,60459,2019,11.2690876206705,11.3694242430236,189.071846227585,0.113927487202873,38.1437174424809,11.2700005879585,11.36942424029,-20.7001,"604592019"
147,60462,2013,20.8691062598239,21.3297172644358,209.846537278332,0.0574128394773012,4.97110212784915,20.95,21.3292509488041,-15.2062,"604622013"
148,60462,2014,21.334705232727,21.7885296668575,205.388458410229,0.0683921413173341,6.57469164872271,21.3408679118287,21.7884228285394,-19.2821,"604622014"
149,60462,2015,21.7927665407939,22.2871671613698,195.319162714269,0.0612759510699731,3.70239869024248,21.80005182,22.2870157893148,-17.8531,"604622015"
150,60462,2016,22.2805940587456,22.806400102587,215.711525420178,0.0526700884444978,5.55955896819117,22.2858804184179,22.8058940334783,-20.7053,"604622016"
151,60462,2017,22.8021996332608,23.2048771039899,183.175030567514,0.0620778416170781,1.01318345776921,22.81636858,23.2047957513686,-15.1774,"604622017"
152,60462,2018,23.2145154391186,23.6803604499473,191.202014929254,0.0586907675301192,1.52504765795705,23.2194188081367,23.6755535625761,-19.2657,"604622018"
153,60462,2019,23.6857342291896,24.1525309842255,210.396133927036,0.0740990479296602,20.4212230380714,23.6934932569425,24.1525167379949,-20.5522,"604622019"
163,92139,2013,11.1205302997973,11.1528442013405,151.255369039537,0.0705959215625038,2.62224931189736,11.1210041925774,11.152676168271,-22.0727,"921392013"
165,92139,2015,11.3867946083912,11.4356368842344,152.454523009417,0.0612063423069178,8.63021680680848,11.39338885,11.4353875764983,-17.9786,"921392015"
168,92139,2018,11.5615279239246,11.5926771968229,145.080842420928,0.0380737491947183,0.154163296668223,11.5630530553051,11.5910482007248,-19.3281,"921392018"
170,181030,2011,74.3422666322357,74.7578007266208,183.291439602021,0.0299100049048852,3.15089398140746,74.4,74.7529730726306,-31.6149,"1810302011"
172,181030,2013,75.1082894509307,75.4313998864363,181.96513818893,0.0469530749752531,2.83595065041339,75.1252262673698,75.4309939854085,-22.0335,"1810302013"
173,181030,2014,76.4711783494281,76.8915278453565,166.458036617777,0.0320654245867554,1.84999108799801,76.5228624028333,76.8836978945014,-19.3007,"1810302014"
174,181030,2015,76.8393033401019,77.1530378860114,163.426541331316,0.0375478482525059,2.71997001458609,76.88162564,77.152492978154,-17.9707,"1810302015"
176,181030,2017,77.6145501563186,77.7821286920546,252.988592774302,0.0389447352718567,9.49381402469803,77.6199836867675,77.7807895997912,-15.1879,"1810302017"
177,181030,2018,77.7523210356702,78.1600728605672,149.170086859126,0.036555488245051,0.589790395986045,77.7734954813841,78.152236761801,-18.8137,"1810302018"
178,172470,2011,66.6070322310744,67.6697298603119,166.392767065934,0.0413212183026574,2.69112016559564,66.7,67.6695212195449,-31.3448,"1724702011"
180,172470,2013,68.5283868967492,69.4247377690067,188.452316703755,0.0400070714480436,2.69146996567235,68.5765311183649,69.4168224492668,-21.2644,"1724702013"
181,172470,2014,70.9274417926603,71.7994565854637,174.595526581271,0.0324059769301939,1.90390552102943,71.0123251437575,71.7725138798948,-18.8746,"1724702014"
182,172470,2015,71.7396788576371,72.5481410517544,184.303587067931,0.0432511683264521,2.30446767977886,71.7664627108105,72.54344312,-17.7831,"1724702015"
183,172470,2016,72.7510961664849,73.205107140849,201.712268801063,0.0377402019161307,2.5854480330944,72.7725877993688,73.2012486468891,-20.6562,"1724702016"
184,172470,2017,73.1529899188317,73.8825395571705,165.691432428228,0.0291426023928037,1.35554814245949,73.2999792656846,73.87512359,-15.1601,"1724702017"
185,172470,2018,73.873273147483,74.8027596690266,179.686404805333,0.0358653557499952,1.41095546427523,73.89775885,74.7953456547312,-18.8909,"1724702018"
186,172470,2019,74.8438663740789,75.853672255093,190.074547064158,0.0402802196911695,3.88400742509991,74.9171576963637,75.8516013837158,-20.0274,"1724702019"
187,190067,2011,69.0516070929487,69.5750241182521,189.246194017035,0.066165046470958,4.15146503830384,69.0799842782771,69.5750208815714,-31.1274,"1900672011"
188,190067,2012,69.5082685488344,70.1188567573633,144.768655307706,0.0607292648611606,0.332046627773796,69.5198892094752,70.1184917736107,-24.7199,"1900672012"
189,190067,2013,70.0844370838232,70.5849499297368,204.479830200848,0.0823354878953113,13.2940720208326,70.0879081118693,70.584937665652,-21.8754,"1900672013"
190,190067,2014,72.5808738508161,73.111235892978,171.893256355081,0.0543991569616976,0.43789514840996,72.5866730101302,73.1023449659228,-18.869,"1900672014"
191,190067,2015,73.0344285857846,73.6213818301861,192.375564312454,0.0738780511848623,5.84863484118521,73.0441781546355,73.6213591361621,-17.6207,"1900672015"
192,190067,2016,73.5481787275586,73.9935954523038,174.813836175245,0.0601816427009782,1.1977601708239,73.5530603562763,73.9931557988776,-20.3074,"1900672016"
193,190067,2017,73.9148604829885,74.3747854074699,198.061086447189,0.0436700060395409,2.7261126970799,73.93852535,74.3739655875686,-15.1692,"1900672017"
194,190067,2018,74.3554532053301,74.8390381771719,199.840420973586,0.0812780150996756,14.032103811953,74.3593632599822,74.8367819498164,-18.4509,"1900672018"
195,72324,2011,64.4591158531697,64.9904234808489,172.918795617889,0.0747738107606153,2.67957123156212,64.48,64.9904231013197,-30.2478,"723242011"
196,72324,2012,64.9760702002516,65.4777547174838,189.792207492005,0.0549160044428332,3.13681027330066,64.9886932068328,65.4768829825826,-23.4165,"723242012"
197,72324,2013,65.4559895723045,66.1820884491324,184.381022055519,0.0690981356998788,1.70909935494955,65.4643594032994,66.1819629812224,-21.7787,"723242013"
198,72324,2014,66.71998778101,67.2842427659873,187.923384338514,0.0747282106960113,2.6883335332575,66.7317746503425,67.284194391655,-18.9136,"723242014"
199,72324,2015,67.2630819084443,67.7570676408417,203.374378753198,0.0714756455617548,11.4290021698759,67.2719932218613,67.757039455046,-17.7806,"723242015"
200,72324,2016,67.745320110434,68.1551093396497,194.261862147201,0.0845064636734278,4.99252348211853,67.7458705623145,68.1514232411235,-20.5306,"723242016"
201,72324,2017,68.1081531196375,68.5548143729238,186.811636371209,0.0670449154962144,3.02610146489818,68.11498291,68.5478956668126,-15.1487,"723242017"
202,72324,2018,68.5401799882549,68.9426810266654,200.131130069414,0.0629136791097625,3.75646569711056,68.5421307016988,68.9376077920836,-19.2644,"723242018"
203,72324,2019,68.8878169942086,69.3426623628328,206.372393553989,0.0864976992313059,30.4502585856296,68.8893022792006,69.3426604509958,-20.6459,"723242019"
205,142380,2012,55.1317996110739,55.6147850092949,169.269868654625,0.0344622172618666,1.79368439457142,55.1632430820432,55.6094959139034,-22.8258,"1423802012"
206,142380,2013,55.5704175038534,56.0783720443931,182.924699115185,0.0411146022790388,3.18850079830604,55.6023658038325,56.0771834578841,-21.9743,"1423802013"
207,142380,2014,57.3839774038403,58.0445444057159,171.012272226375,0.0311891623648404,2.78883654601407,57.4925755704784,58.0294086226078,-19.1194,"1423802014"
208,142380,2015,57.8950344172313,58.364783971522,172.080185472508,0.0289199769463342,3.16261657874877,57.9949194218453,58.3617151680357,-17.902,"1423802015"
212,30339,2013,14.8258576932994,14.9155769512584,202.608010012573,0.113570310455551,6.86200427239187,14.828142872568,14.9125477161102,-16.5835,"303392013"
213,30339,2014,58.7760514607918,59.1396465190143,196.186686469389,0.0716894483145971,3.05165145906834,58.7842028408559,59.1395767212496,-19.0685,"303392014"
214,30339,2015,59.1231318358355,59.5503790691292,216.55141252764,0.0630116792448507,7.850698228102,59.1293680797134,59.5501850889815,-17.8196,"303392015"
215,30339,2016,59.4874907545313,59.9676113907964,202.247082425664,0.0504490300872957,1.99721033947437,59.4919562590283,59.9645916127746,-20.577,"303392016"
216,30339,2017,59.9085811712912,60.38010131782,194.365147040728,0.0498914486357083,1.54863375683009,59.9182011266936,60.3795247945163,-15.074,"303392017"
217,30339,2018,60.3248761184622,60.6975484285936,194.634650937585,0.0492998807450946,1.31849170186393,60.325828828248,60.6912832364207,-19.2887,"303392018"
218,30339,2019,60.6138634276648,61.149087414832,136.733155276188,0.0683915487013106,0.0371167552497527,60.6186877801446,61.1251541194183,-20.0714,"303392019"
219,172202,2011,53.8799751921996,54.0065905985198,213.129069101092,0.0459270605086909,3.45999323511576,53.8810773089501,54.004720859266,-31.6975,"1722022011"
221,172202,2013,54.2620407307844,54.3769910064058,99.1802449419376,0.085655630326471,0.0143502538540362,54.2723449985994,54.3710079486941,-21.9541,"1722022013"
222,172202,2014,55.4930212663655,55.8377893549307,133.854123933813,0.0462387190141556,0.667309054853283,55.5164788225007,55.8347122013565,-17.8013,"1722022014"
223,172202,2015,55.8424912393842,56.170927516363,185.545343282191,0.0349075363556873,2.78409999437841,55.86974636,56.169176324368,-17.969,"1722022015"
227,172202,2019,57.086812281728,57.4482975986606,197.938715374386,0.0383752545485373,17.0640770267634,57.16382498,57.4475993277405,-20.5421,"1722022019"
230,82365,2013,43.1899457306432,43.3842290760827,180.183324140566,0.0442498615776148,2.18578879502682,43.198271833676,43.3805964254353,-22.0858,"823652013"
231,82365,2014,43.7777154766641,43.993141918713,161.708563223421,0.0297235594673548,1.88733284318101,43.8108696199485,43.9874493007011,-19.3423,"823652014"
233,82365,2016,44.1172711046125,44.2795438891308,115.716223695464,0.0307908522541195,0.401086235178405,44.1471198275911,44.2764960540761,-20.6616,"823652016"
235,82365,2018,44.3716158759856,44.4915224418405,172.829658405465,0.0508262286958169,4.27916974679406,44.3798294300842,44.4914987054934,-19.2774,"823652018"
236,82365,2019,44.4687801905635,44.5519498573668,123.231218990303,0.0871522812918412,0.393172978575108,44.4726980594783,44.5519498393272,-20.6198,"823652019"
237,122189,2011,62.9051948617032,63.0250152354735,198.962609546302,0.0595856722393421,4.41926658337657,62.909972916176,63.0220588492915,-31.7009,"1221892011"
239,122189,2013,63.288418914973,63.5423217077336,206.703828249081,0.039085168913575,6.45216528794293,63.3055748739984,63.5413760388082,-21.9808,"1221892013"
240,122189,2014,66.4498454043087,66.7968989221321,198.249838602162,0.0267658174050338,4.03522640444907,66.50999756,66.7913430679123,-19.3025,"1221892014"
244,122189,2018,67.5912980713271,67.8749591887244,175.286549578451,0.0465849313656443,2.26984017914278,67.6021996072225,67.8747451227008,-19.2369,"1221892018"
245,122189,2019,67.8319637207094,68.1156094868222,183.767949431565,0.0394101281701868,5.1778337621227,67.8644698751072,68.1124453528572,-20.4673,"1221892019"
246,102364,2011,60.9536225264928,61.2939219540761,185.115094988408,0.0312375160813436,3.03224969434676,61,61.2932521743718,-31.2814,"1023642011"
248,102364,2013,61.6324848583503,61.9270959295442,207.465249534269,0.0681155958783796,78.6053374476897,61.6358718094259,61.9268296589806,-19.7283,"1023642013"
249,102364,2014,62.981751811435,63.4015542467256,195.723530977873,0.0276582304646887,3.65798431976277,63.0498876353516,63.3952349877417,-19.1036,"1023642014"
251,102364,2016,63.7167484736821,64.1988908750923,110.399967162279,0.0282660300998018,0.332104872156643,63.804034308514,64.1891382304142,-20.5043,"1023642016"
253,102364,2018,64.4625381021124,64.8466246841035,196.054290484485,0.0320521441780811,4.23288965539097,64.4981231829027,64.8444302051834,-19.2234,"1023642018"
254,102364,2019,64.7345144446446,65.0174421885096,188.888388959486,0.0462995818138034,25.0586355138136,64.8021460118833,65.0174007518946,-20.5729,"1023642019"
255,172499,2011,101.742313321712,102.043632920009,176.726933687785,0.032863007198757,1.80401395098208,101.75,102.043053182317,-31.1824,"1724992011"
