"tot","perc","tag","DOY","sp","year","dbh","max_rate_DOY","max_rate","wood_type","site_tag","site","realtag","tag_year","dbh_total_growth"
0.116099171345738,0.5,"H2343",183,"betual",1998,43.37888038,184,0.00148159254769809,"diffuse-porous","H2343","H2","343","H23431998",0.116120631406602
0.116099171345738,0.75,"H2343",204,"betual",1998,43.37888038,184,0.00148159254769809,"diffuse-porous","H2343","H2","343","H23431998",0.116120631406602
0.31617789541264,0.25,"A111",129,"acerru",1998,18.45917882,157,0.0032480692566601,"diffuse-porous","A111","A1","11","A1111998",0.3167680438563
0.31617789541264,0.5,"A111",156,"acerru",1998,18.45917882,157,0.0032480692566601,"diffuse-porous","A111","A1","11","A1111998",0.3167680438563
0.31617789541264,0.75,"A111",183,"acerru",1998,18.45917882,157,0.0032480692566601,"diffuse-porous","A111","A1","11","A1111998",0.3167680438563
0.15194422164328,0.25,"A118",162,"acerru",1998,26.13068979,176,0.00307868436235736,"diffuse-porous","A118","A1","18","A1181998",0.1519443578748
0.15194422164328,0.5,"A118",175,"acerru",1998,26.13068979,176,0.00307868436235736,"diffuse-porous","A118","A1","18","A1181998",0.1519443578748
0.15194422164328,0.75,"A118",189,"acerru",1998,26.13068979,176,0.00307868436235736,"diffuse-porous","A118","A1","18","A1181998",0.1519443578748
0.0850649120374758,0.25,"A225",162,"acerru",1998,14.12737371,174,0.00210417160436727,"diffuse-porous","A225","A2","25","A2251998",0.0850649156555008
0.0850649120374758,0.5,"A225",173,"acerru",1998,14.12737371,174,0.00210417160436727,"diffuse-porous","A225","A2","25","A2251998",0.0850649156555008
0.0850649120374758,0.75,"A225",184,"acerru",1998,14.12737371,174,0.00210417160436727,"diffuse-porous","A225","A2","25","A2251998",0.0850649156555008
0.129095491228226,0.25,"A227",152,"acerru",1998,10.66946902,164,0.00322561894076756,"diffuse-porous","A227","A2","27","A2271998",0.129095501824199
0.129095491228226,0.5,"A227",163,"acerru",1998,10.66946902,164,0.00322561894076756,"diffuse-porous","A227","A2","27","A2271998",0.129095501824199
0.129095491228226,0.75,"A227",174,"acerru",1998,10.66946902,164,0.00322561894076756,"diffuse-porous","A227","A2","27","A2271998",0.129095501824199
0.127417719832927,0.25,"A229",151,"acerru",1998,15.63971833,169,0.00214202194325708,"diffuse-porous","A229","A2","29","A2291998",0.1274195641031
0.127417719832927,0.5,"A229",168,"acerru",1998,15.63971833,169,0.00214202194325708,"diffuse-porous","A229","A2","29","A2291998",0.1274195641031
0.127417719832927,0.75,"A229",184,"acerru",1998,15.63971833,169,0.00214202194325708,"diffuse-porous","A229","A2","29","A2291998",0.1274195641031
0.0877400640774511,0.25,"A230",176,"acerru",1998,22.57171998,186,0.0024445606673531,"diffuse-porous","A230","A2","30","A2301998",0.087740064364997
0.0877400640774511,0.5,"A230",185,"acerru",1998,22.57171998,186,0.0024445606673531,"diffuse-porous","A230","A2","30","A2301998",0.087740064364997
0.0877400640774511,0.75,"A230",195,"acerru",1998,22.57171998,186,0.0024445606673531,"diffuse-porous","A230","A2","30","A2301998",0.087740064364997
0.0358657532351376,0.25,"A356",190,"acerru",1998,11.2194885,200,0.00115592731149583,"diffuse-porous","A356","A3","56","A3561998",0.0358657532544999
0.0358657532351376,0.5,"A356",199,"acerru",1998,11.2194885,200,0.00115592731149583,"diffuse-porous","A356","A3","56","A3561998",0.0358657532544999
0.0358657532351376,0.75,"A356",207,"acerru",1998,11.2194885,200,0.00115592731149583,"diffuse-porous","A356","A3","56","A3561998",0.0358657532544999
0.0748957366143586,0.25,"A360",149,"acerru",1998,20.62228167,166,0.00127233712182928,"diffuse-porous","A360","A3","60","A3601998",0.0748968646889985
0.0748957366143586,0.5,"A360",165,"acerru",1998,20.62228167,166,0.00127233712182928,"diffuse-porous","A360","A3","60","A3601998",0.0748968646889985
0.0748957366143586,0.75,"A360",181,"acerru",1998,20.62228167,166,0.00127233712182928,"diffuse-porous","A360","A3","60","A3601998",0.0748968646889985
0.247060450737582,0.25,"A366",125,"acerru",1998,24.29296705,155,0.00239634584134762,"diffuse-porous","A366","A3","66","A3661998",0.247781689261199
0.247060450737582,0.5,"A366",154,"acerru",1998,24.29296705,155,0.00239634584134762,"diffuse-porous","A366","A3","66","A3661998",0.247781689261199
0.247060450737582,0.75,"A366",182,"acerru",1998,24.29296705,155,0.00239634584134762,"diffuse-porous","A366","A3","66","A3661998",0.247781689261199
0.0798163430752084,0.25,"A369",83,"acerru",1998,13.19928167,147,0.000499675381721687,"diffuse-porous","A369","A3","69","A3691998",0.0809595657261006
0.0798163430752084,0.5,"A369",111,"acerru",1998,13.19928167,147,0.000499675381721687,"diffuse-porous","A369","A3","69","A3691998",0.0809595657261006
0.0798163430752084,0.75,"A369",139,"acerru",1998,13.19928167,147,0.000499675381721687,"diffuse-porous","A369","A3","69","A3691998",0.0809595657261006
0.124879013449593,0.25,"B1152",167,"acerru",1998,15.19484919,182,0.00249567741130541,"diffuse-porous","B1152","B1","152","B11521998",0.1248791335519
0.124879013449593,0.5,"B1152",181,"acerru",1998,15.19484919,182,0.00249567741130541,"diffuse-porous","B1152","B1","152","B11521998",0.1248791335519
0.124879013449593,0.75,"B1152",195,"acerru",1998,15.19484919,182,0.00249567741130541,"diffuse-porous","B1152","B1","152","B11521998",0.1248791335519
0.607629378880738,0.25,"B1156",135,"acerru",1998,33.70123022,160,0.00694559266973727,"diffuse-porous","B1156","B1","156","B11561998",0.608109944400198
0.607629378880738,0.5,"B1156",159,"acerru",1998,33.70123022,160,0.00694559266973727,"diffuse-porous","B1156","B1","156","B11561998",0.608109944400198
0.607629378880738,0.75,"B1156",183,"acerru",1998,33.70123022,160,0.00694559266973727,"diffuse-porous","B1156","B1","156","B11561998",0.608109944400198
0.0689096670877589,0.25,"B1159",147,"acerru",1998,28.36371338,159,0.00169878435951887,"diffuse-porous","B1159","B1","159","B11591998",0.0689096789553005
0.0689096670877589,0.5,"B1159",158,"acerru",1998,28.36371338,159,0.00169878435951887,"diffuse-porous","B1159","B1","159","B11591998",0.0689096789553005
0.0689096670877589,0.75,"B1159",169,"acerru",1998,28.36371338,159,0.00169878435951887,"diffuse-porous","B1159","B1","159","B11591998",0.0689096789553005
0.0753120313348283,0.25,"B1162",151,"acerru",1998,31.52753851,176,0.000875416964095876,"diffuse-porous","B1162","B1","162","B11621998",0.0753457438759995
0.0753120313348283,0.5,"B1162",175,"acerru",1998,31.52753851,176,0.000875416964095876,"diffuse-porous","B1162","B1","162","B11621998",0.0753457438759995
0.0753120313348283,0.75,"B1162",199,"acerru",1998,31.52753851,176,0.000875416964095876,"diffuse-porous","B1162","B1","162","B11621998",0.0753457438759995
0.51204952819575,0.25,"B2187",132,"acerru",1998,28.37489726,157,0.00602216500981356,"diffuse-porous","B2187","B2","187","B21871998",0.512416593417601
0.51204952819575,0.5,"B2187",156,"acerru",1998,28.37489726,157,0.00602216500981356,"diffuse-porous","B2187","B2","187","B21871998",0.512416593417601
0.51204952819575,0.75,"B2187",179,"acerru",1998,28.37489726,157,0.00602216500981356,"diffuse-porous","B2187","B2","187","B21871998",0.512416593417601
0.235754024410539,0.25,"B2194",163,"acerru",1998,20.2006603,186,0.00294697985053816,"diffuse-porous","B2194","B2","194","B21941998",0.235807391661499
0.235754024410539,0.5,"B2194",185,"acerru",1998,20.2006603,186,0.00294697985053816,"diffuse-porous","B2194","B2","194","B21941998",0.235807391661499
0.235754024410539,0.75,"B2194",207,"acerru",1998,20.2006603,186,0.00294697985053816,"diffuse-porous","B2194","B2","194","B21941998",0.235807391661499
0.0564271901110978,0.25,"B3211",124,"acerru",1998,16.80824594,146,0.000881197209952944,"diffuse-porous","B3211","B3","211","B32111998",0.056434574737299
0.0564271901110978,0.5,"B3211",142,"acerru",1998,16.80824594,146,0.000881197209952944,"diffuse-porous","B3211","B3","211","B32111998",0.056434574737299
0.0564271901110978,0.75,"B3211",159,"acerru",1998,16.80824594,146,0.000881197209952944,"diffuse-porous","B3211","B3","211","B32111998",0.056434574737299
0.0262492800831335,0.25,"B3217",163,"acerru",1998,11.59638421,206,0.000178070501569039,"diffuse-porous","B3217","B3","217","B32171998",0.0267424005508001
0.0262492800831335,0.5,"B3217",204,"acerru",1998,11.59638421,206,0.000178070501569039,"diffuse-porous","B3217","B3","217","B32171998",0.0267424005508001
0.0262492800831335,0.75,"B3217",244,"acerru",1998,11.59638421,206,0.000178070501569039,"diffuse-porous","B3217","B3","217","B32171998",0.0267424005508001
0.0848949244296815,0.25,"B3218",187,"acerru",1998,12.81770553,203,0.00160289552906967,"diffuse-porous","B3218","B3","218","B32181998",0.0848953563631003
0.0848949244296815,0.5,"B3218",202,"acerru",1998,12.81770553,203,0.00160289552906967,"diffuse-porous","B3218","B3","218","B32181998",0.0848953563631003
0.0848949244296815,0.75,"B3218",217,"acerru",1998,12.81770553,203,0.00160289552906967,"diffuse-porous","B3218","B3","218","B32181998",0.0848953563631003
0.0402367345438144,0.25,"B4253",174,"acerru",1998,12.01418224,186,0.00102809155130323,"diffuse-porous","B4253","B4","253","B42531998",0.0402367352455997
0.0402367345438144,0.5,"B4253",185,"acerru",1998,12.01418224,186,0.00102809155130323,"diffuse-porous","B4253","B4","253","B42531998",0.0402367352455997
0.0402367345438144,0.75,"B4253",196,"acerru",1998,12.01418224,186,0.00102809155130323,"diffuse-porous","B4253","B4","253","B42531998",0.0402367352455997
0.225850347369189,0.25,"B4255",160,"acerru",1998,18.8229711,174,0.00454711005179931,"diffuse-porous","B4255","B4","255","B42551998",0.225850591136901
0.225850347369189,0.5,"B4255",173,"acerru",1998,18.8229711,174,0.00454711005179931,"diffuse-porous","B4255","B4","255","B42551998",0.225850591136901
0.225850347369189,0.75,"B4255",187,"acerru",1998,18.8229711,174,0.00454711005179931,"diffuse-porous","B4255","B4","255","B42551998",0.225850591136901
0.0783584288963226,0.25,"B4256",157,"acerru",1998,14.26035906,168,0.00232271340298773,"diffuse-porous","B4256","B4","256","B42561998",0.0783584291026997
0.0783584288963226,0.5,"B4256",167,"acerru",1998,14.26035906,168,0.00232271340298773,"diffuse-porous","B4256","B4","256","B42561998",0.0783584291026997
0.0783584288963226,0.75,"B4256",176,"acerru",1998,14.26035906,168,0.00232271340298773,"diffuse-porous","B4256","B4","256","B42561998",0.0783584291026997
0.036595008754345,0.25,"B4264",167,"acerru",1998,10.48457849,191,0.000440484352385084,"diffuse-porous","B4264","B4","264","B42641998",0.0366073007728005
0.036595008754345,0.5,"B4264",190,"acerru",1998,10.48457849,191,0.000440484352385084,"diffuse-porous","B4264","B4","264","B42641998",0.0366073007728005
0.036595008754345,0.75,"B4264",213,"acerru",1998,10.48457849,191,0.000440484352385084,"diffuse-porous","B4264","B4","264","B42641998",0.0366073007728005
0.0200897198270091,0.25,"B4271",174,"acerru",1998,10.44484446,187,0.000478773584857706,"diffuse-porous","B4271","B4","271","B42711998",0.020089721081499
0.0200897198270091,0.5,"B4271",186,"acerru",1998,10.44484446,187,0.000478773584857706,"diffuse-porous","B4271","B4","271","B42711998",0.020089721081499
0.0200897198270091,0.75,"B4271",198,"acerru",1998,10.44484446,187,0.000478773584857706,"diffuse-porous","B4271","B4","271","B42711998",0.020089721081499
0.175830972142137,0.25,"B4272",135,"acerru",1998,21.21066501,155,0.00256884374912758,"diffuse-porous","B4272","B4","272","B42721998",0.175854077206601
0.175830972142137,0.5,"B4272",154,"acerru",1998,21.21066501,155,0.00256884374912758,"diffuse-porous","B4272","B4","272","B42721998",0.175854077206601
0.175830972142137,0.75,"B4272",172,"acerru",1998,21.21066501,155,0.00256884374912758,"diffuse-porous","B4272","B4","272","B42721998",0.175854077206601
0.0862209117711163,0.25,"B4273",157,"acerru",1998,13.87312615,171,0.00193474688100892,"diffuse-porous","B4273","B4","273","B42731998",0.0862209348500986
0.0862209117711163,0.5,"B4273",170,"acerru",1998,13.87312615,171,0.00193474688100892,"diffuse-porous","B4273","B4","273","B42731998",0.0862209348500986
0.0862209117711163,0.75,"B4273",182,"acerru",1998,13.87312615,171,0.00193474688100892,"diffuse-porous","B4273","B4","273","B42731998",0.0862209348500986
0.0735170418058644,0.25,"C1354",164,"acerru",1998,23.73044399,174,0.00219486899196042,"diffuse-porous","C1354","C1","354","C13541998",0.0735170418886
0.0735170418058644,0.5,"C1354",173,"acerru",1998,23.73044399,174,0.00219486899196042,"diffuse-porous","C1354","C1","354","C13541998",0.0735170418886
0.0735170418058644,0.75,"C1354",183,"acerru",1998,23.73044399,174,0.00219486899196042,"diffuse-porous","C1354","C1","354","C13541998",0.0735170418886
0.781333421614672,0.25,"C3402",79,"acerru",1998,28.69053173,146,0.0041418747091484,"diffuse-porous","C3402","C3","402","C34021998",0.789800103837699
0.781333421614672,0.5,"C3402",104,"acerru",1998,28.69053173,146,0.0041418747091484,"diffuse-porous","C3402","C3","402","C34021998",0.789800103837699
0.781333421614672,0.75,"C3402",129,"acerru",1998,28.69053173,146,0.0041418747091484,"diffuse-porous","C3402","C3","402","C34021998",0.789800103837699
0.0676007132853194,0.25,"C3403",161,"acerru",1998,26.32417421,179,0.00110864134384769,"diffuse-porous","C3403","C3","403","C34031998",0.0676016291932982
0.0676007132853194,0.5,"C3403",178,"acerru",1998,26.32417421,179,0.00110864134384769,"diffuse-porous","C3403","C3","403","C34031998",0.0676016291932982
0.0676007132853194,0.75,"C3403",194,"acerru",1998,26.32417421,179,0.00110864134384769,"diffuse-porous","C3403","C3","403","C34031998",0.0676016291932982
0.0334603197003815,0.25,"C3413",172,"acerru",1998,22.20768369,182,0.00110035814358511,"diffuse-porous","C3413","C3","413","C34131998",0.0334603197030994
0.0334603197003815,0.5,"C3413",181,"acerru",1998,22.20768369,182,0.00110035814358511,"diffuse-porous","C3413","C3","413","C34131998",0.0334603197030994
0.0334603197003815,0.75,"C3413",189,"acerru",1998,22.20768369,182,0.00110035814358511,"diffuse-porous","C3413","C3","413","C34131998",0.0334603197030994
0.420374367863285,0.25,"C3416",134,"acerru",1998,28.52009929,159,0.0046597349219013,"diffuse-porous","C3416","C3","416","C34161998",0.420799195871702
0.420374367863285,0.5,"C3416",158,"acerru",1998,28.52009929,159,0.0046597349219013,"diffuse-porous","C3416","C3","416","C34161998",0.420799195871702
0.420374367863285,0.75,"C3416",183,"acerru",1998,28.52009929,159,0.0046597349219013,"diffuse-porous","C3416","C3","416","C34161998",0.420799195871702
0.0514349583423694,0.25,"C4456",146,"acerru",1998,17.13981734,187,0.000351472629038341,"diffuse-porous","C4456","C4","456","C44561998",0.0522113996570006
0.0514349583423694,0.5,"C4456",186,"acerru",1998,17.13981734,187,0.000351472629038341,"diffuse-porous","C4456","C4","456","C44561998",0.0522113996570006
0.0514349583423694,0.75,"C4456",226,"acerru",1998,17.13981734,187,0.000351472629038341,"diffuse-porous","C4456","C4","456","C44561998",0.0522113996570006
0.0725972546078317,0.25,"C4487",157,"acerru",1998,22.47763371,185,0.000723768128015223,"diffuse-porous","C4487","C4","487","C44871998",0.0727010154727026
0.0725972546078317,0.5,"C4487",184,"acerru",1998,22.47763371,185,0.000723768128015223,"diffuse-porous","C4487","C4","487","C44871998",0.0727010154727026
0.0725972546078317,0.75,"C4487",212,"acerru",1998,22.47763371,185,0.000723768128015223,"diffuse-porous","C4487","C4","487","C44871998",0.0727010154727026
0.314740986235439,0.25,"C4489",136,"acerru",1998,31.14248908,156,0.00447023021803261,"diffuse-porous","C4489","C4","489","C44891998",0.314790123764102
0.314740986235439,0.5,"C4489",155,"acerru",1998,31.14248908,156,0.00447023021803261,"diffuse-porous","C4489","C4","489","C44891998",0.314790123764102
0.314740986235439,0.75,"C4489",174,"acerru",1998,31.14248908,156,0.00447023021803261,"diffuse-porous","C4489","C4","489","C44891998",0.314790123764102
0.11095974401433,0.25,"C4491",185,"acerru",1998,26.9341098,200,0.00222169373756387,"diffuse-porous","C4491","C4","491","C44911998",0.110959956095797
0.11095974401433,0.5,"C4491",199,"acerru",1998,26.9341098,200,0.00222169373756387,"diffuse-porous","C4491","C4","491","C44911998",0.110959956095797
0.11095974401433,0.75,"C4491",213,"acerru",1998,26.9341098,200,0.00222169373756387,"diffuse-porous","C4491","C4","491","C44911998",0.110959956095797
0.12756145187733,0.25,"C4494",173,"acerru",1998,23.80743363,195,0.00161614873029947,"diffuse-porous","C4494","C4","494","C44941998",0.1275916950914
0.12756145187733,0.5,"C4494",194,"acerru",1998,23.80743363,195,0.00161614873029947,"diffuse-porous","C4494","C4","494","C44941998",0.1275916950914
0.12756145187733,0.75,"C4494",216,"acerru",1998,23.80743363,195,0.00161614873029947,"diffuse-porous","C4494","C4","494","C44941998",0.1275916950914
0.279570683460481,0.25,"C5505",144,"acerru",1998,17.48066429,165,0.00382531976720202,"diffuse-porous","C5505","C5","505","C55051998",0.279610097319601
0.279570683460481,0.5,"C5505",165,"acerru",1998,17.48066429,165,0.00382531976720202,"diffuse-porous","C5505","C5","505","C55051998",0.279610097319601
0.279570683460481,0.75,"C5505",185,"acerru",1998,17.48066429,165,0.00382531976720202,"diffuse-porous","C5505","C5","505","C55051998",0.279610097319601
0.181333674814482,0.25,"C5508",145,"acerru",1998,17.25724083,162,0.00317939591241156,"diffuse-porous","C5508","C5","508","C55081998",0.181336097656498
0.181333674814482,0.5,"C5508",161,"acerru",1998,17.25724083,162,0.00317939591241156,"diffuse-porous","C5508","C5","508","C55081998",0.181336097656498
0.181333674814482,0.75,"C5508",176,"acerru",1998,17.25724083,162,0.00317939591241156,"diffuse-porous","C5508","C5","508","C55081998",0.181336097656498
0.0801465560328367,0.25,"C5509",159,"acerru",1998,14.78800792,169,0.00263995120188376,"diffuse-porous","C5509","C5","509","C55091998",0.0801465560532009
0.0801465560328367,0.5,"C5509",168,"acerru",1998,14.78800792,169,0.00263995120188376,"diffuse-porous","C5509","C5","509","C55091998",0.0801465560532009
0.0801465560328367,0.75,"C5509",176,"acerru",1998,14.78800792,169,0.00263995120188376,"diffuse-porous","C5509","C5","509","C55091998",0.0801465560532009
0.110120397862294,0.25,"C5512",169,"acerru",1998,13.42239252,178,0.00369747119042252,"diffuse-porous","C5512","C5","512","C55121998",0.110120397868901
0.110120397862294,0.5,"C5512",177,"acerru",1998,13.42239252,178,0.00369747119042252,"diffuse-porous","C5512","C5","512","C55121998",0.110120397868901
0.110120397862294,0.75,"C5512",185,"acerru",1998,13.42239252,178,0.00369747119042252,"diffuse-porous","C5512","C5","512","C55121998",0.110120397868901
0.151549014981272,0.25,"C5514",153,"acerru",1998,11.14290792,172,0.00227233301823482,"diffuse-porous","C5514","C5","514","C55141998",0.1515556425926
0.151549014981272,0.5,"C5514",171,"acerru",1998,11.14290792,172,0.00227233301823482,"diffuse-porous","C5514","C5","514","C55141998",0.1515556425926
0.151549014981272,0.75,"C5514",190,"acerru",1998,11.14290792,172,0.00227233301823482,"diffuse-porous","C5514","C5","514","C55141998",0.1515556425926
0.0237219917354423,0.25,"D1526",180,"acerru",1998,19.05329204,187,0.00104281852711097,"diffuse-porous","D1526","D1","526","D15261998",0.0237219917354992
0.0237219917354423,0.5,"D1526",186,"acerru",1998,19.05329204,187,0.00104281852711097,"diffuse-porous","D1526","D1","526","D15261998",0.0237219917354992
0.0237219917354423,0.75,"D1526",192,"acerru",1998,19.05329204,187,0.00104281852711097,"diffuse-porous","D1526","D1","526","D15261998",0.0237219917354992
0.0377441543122305,0.25,"D1527",180,"acerru",1998,11.66398769,216,0.000300901831936429,"diffuse-porous","D1527","D1","527","D15271998",0.0381273834676001
0.0377441543122305,0.5,"D1527",214,"acerru",1998,11.66398769,216,0.000300901831936429,"diffuse-porous","D1527","D1","527","D15271998",0.0381273834676001
0.0377441543122305,0.75,"D1527",249,"acerru",1998,11.66398769,216,0.000300901831936429,"diffuse-porous","D1527","D1","527","D15271998",0.0381273834676001
0.0819047324661,0.25,"D1529",167,"acerru",1998,22.16800411,183,0.00154961989478863,"diffuse-porous","D1529","D1","529","D15291998",0.0819049027281977
0.0819047324661,0.5,"D1529",182,"acerru",1998,22.16800411,183,0.00154961989478863,"diffuse-porous","D1529","D1","529","D15291998",0.0819049027281977
0.0819047324661,0.75,"D1529",196,"acerru",1998,22.16800411,183,0.00154961989478863,"diffuse-porous","D1529","D1","529","D15291998",0.0819049027281977
0.0528323040669072,0.25,"D1537",171,"acerru",1998,9.558835283,180,0.00179006387400449,"diffuse-porous","D1537","D1","537","D15371998",0.0528323040690495
0.0528323040669072,0.5,"D1537",179,"acerru",1998,9.558835283,180,0.00179006387400449,"diffuse-porous","D1537","D1","537","D15371998",0.0528323040690495
0.0528323040669072,0.75,"D1537",187,"acerru",1998,9.558835283,180,0.00179006387400449,"diffuse-porous","D1537","D1","537","D15371998",0.0528323040690495
0.037399312709006,0.25,"D1540",180,"acerru",1998,10.85150032,192,0.000890152161614921,"diffuse-porous","D1540","D1","540","D15401998",0.0373993158762005
0.037399312709006,0.5,"D1540",191,"acerru",1998,10.85150032,192,0.000890152161614921,"diffuse-porous","D1540","D1","540","D15401998",0.0373993158762005
0.037399312709006,0.75,"D1540",203,"acerru",1998,10.85150032,192,0.000890152161614921,"diffuse-porous","D1540","D1","540","D15401998",0.0373993158762005
0.0735550695896983,0.25,"D1549",164,"acerru",1998,11.30414177,177,0.0018019016517421,"diffuse-porous","D1549","D1","549","D15491998",0.0735550727410992
0.0735550695896983,0.5,"D1549",176,"acerru",1998,11.30414177,177,0.0018019016517421,"diffuse-porous","D1549","D1","549","D15491998",0.0735550727410992
0.0735550695896983,0.75,"D1549",187,"acerru",1998,11.30414177,177,0.0018019016517421,"diffuse-porous","D1549","D1","549","D15491998",0.0735550727410992
0.0356881460695373,0.25,"D1552",190,"acerru",1998,11.5365089,201,0.000987130329061614,"diffuse-porous","D1552","D1","552","D15521998",0.0356881465295995
0.0356881460695373,0.5,"D1552",200,"acerru",1998,11.5365089,201,0.000987130329061614,"diffuse-porous","D1552","D1","552","D15521998",0.0356881465295995
0.0356881460695373,0.75,"D1552",210,"acerru",1998,11.5365089,201,0.000987130329061614,"diffuse-porous","D1552","D1","552","D15521998",0.0356881465295995
0.204621996662382,0.25,"D2576",173,"acerru",1998,16.7062895,185,0.00504915001456041,"diffuse-porous","D2576","D2","576","D25761998",0.204622003242701
0.204621996662382,0.5,"D2576",184,"acerru",1998,16.7062895,185,0.00504915001456041,"diffuse-porous","D2576","D2","576","D25761998",0.204622003242701
0.204621996662382,0.75,"D2576",195,"acerru",1998,16.7062895,185,0.00504915001456041,"diffuse-porous","D2576","D2","576","D25761998",0.204622003242701
0.229911953763555,0.25,"D2580",153,"acerru",1998,27.08756706,174,0.00320975289531944,"diffuse-porous","D2580","D2","580","D25801998",0.229931916201998
