"X1","plot","tag","year","L","K","doy_ip","r","theta","a","b","ML_value","site_tag","tag_year"
37,"A1",11,1998,18.1839951123103,18.5007631561666,167.193165187891,0.041016659533844,1.52402383606837,18.3074889452531,18.4999733939112,-23.506,"A111","A1111998"
38,"A1",11,1999,18.5075655614379,18.7063727200151,223.415294160809,0.059543867258527,12.4136085418537,18.5121505180598,18.7062053335367,-24.8028,"A111","A1111999"
39,"A1",11,2000,18.7056498807486,18.8837703551314,195.167932520934,0.0790809538647212,2.71572495710099,18.7058119311751,18.8798499966973,-26.2149,"A111","A1112000"
40,"A1",11,2001,18.8807539760324,19.0301418180958,184.374237059514,0.095838309209502,2.74917054608097,18.88421966,19.0301409814724,-19.3533,"A111","A1112001"
41,"A1",11,2002,19.0455241177626,19.1943158206138,218.292245726552,0.0784846428009216,9.1298975325254,19.047164775959,19.1926974946554,-24.8688,"A111","A1112002"
42,"A1",11,2003,19.2164469180249,19.308173586901,197.806173109002,0.113401284171794,2.03688781726412,19.21650499,19.3081735326964,-13.8285,"A111","A1112003"
43,"A1",14,1998,55.6991286352151,56.0236693994634,188.113791812121,0.039617772859085,1.96481666792211,55.7868549062064,56.02193593686,-23.4618,"A114","A1141998"
44,"A1",14,1999,55.9355704811001,56.3577839436917,215.393612472976,0.0265488502033577,5.2971284120558,55.9437964180533,56.3495161510667,-24.7634,"A114","A1141999"
45,"A1",14,2000,56.3011834098457,56.7314401134981,222.009902833476,0.0342163696929062,5.61540523771055,56.3294559835199,56.725824087294,-26.1209,"A114","A1142000"
46,"A1",14,2001,56.6980364697554,57.0958952858507,186.760222623815,0.0605450586030743,2.76657835993963,56.7255290835359,57.0952716654533,-18.2275,"A114","A1142001"
48,"A1",14,2003,57.3626111819689,57.6923290302939,168.367975900201,0.0366284956818695,1.91828684013314,57.4393163412004,57.6916145219209,-13.7986,"A114","A1142003"
51,"A1",15,2000,22.1438767537781,22.2000886323819,190.756031370342,0.0307532628680457,1.54239474441051,22.14803972,22.1987733991063,-26.2592,"A115","A1152000"
56,"A1",17,1999,18.5896384903999,18.6794103759844,172.585432622948,0.0305695054306069,1.28962982503435,18.5903230147253,18.6758505714998,-24.8324,"A117","A1171999"
57,"A1",17,2000,18.6786476205759,18.7099594518935,209.813178080804,0.0645367200858008,50.5165434744484,18.6795203126352,18.7097909604855,-26.2403,"A117","A1172000"
58,"A1",17,2001,18.7738114467084,18.8100400713408,201.731058547268,0.104220051507644,5.97165426600749,18.77395551,18.8100398550257,-19.3694,"A117","A1172001"
59,"A1",17,2002,18.8422216063578,18.8654077805622,204.068021594003,0.0855668211713332,1.62019567670084,18.8428470013071,18.8654070138414,-24.8988,"A117","A1172002"
60,"A1",18,1998,26.0034310146258,26.1553753725006,191.569983807041,0.0810766836827398,3.43024536112422,26.0219356999147,26.1553700909119,-23.4705,"A118","A1181998"
62,"A1",18,2000,26.2488380605641,26.3981524550737,188.193283785951,0.0924922901899715,0.890343799779981,26.2488599359645,26.3959916159227,-26.2253,"A118","A1182000"
63,"A1",18,2001,26.3933925102928,26.5331164754436,185.769502402052,0.0964985071559761,3.8328002214565,26.39738229,26.533115880476,-19.3478,"A118","A1182001"
64,"A1",18,2002,26.54321208021,26.6437055527089,191.164805074657,0.0702617493091212,0.732248672655669,26.5454855874971,26.6436883100385,-24.8726,"A118","A1182002"
65,"A1",18,2003,26.649715046772,26.7742050511104,171.533392826274,0.0472401516296555,0.394076117988696,26.65440625,26.7738934944031,-13.8257,"A118","A1182003"
66,"A1",19,1998,47.4931732873333,47.8439526199401,190.234790881171,0.0292162136097847,4.95402179693574,47.6953465966607,47.8413463307612,-23.5027,"A119","A1191998"
67,"A1",19,1999,47.7946342456847,48.0742361832809,196.94138516067,0.0356198205903998,4.78272943628048,47.79703351,48.0727560702319,-24.7971,"A119","A1191999"
68,"A1",19,2000,48.0474270384984,48.3244557149198,224.316400505007,0.042281232109037,15.0676675922511,48.0633466450192,48.3146671880238,-26.1331,"A119","A1192000"
69,"A1",19,2001,48.2344421578748,48.5513407956702,185.521846661087,0.0499350100106888,5.26391134656577,48.3043913415026,48.5511427752621,-19.3372,"A119","A1192001"
70,"A1",19,2002,48.834505116024,49.1030860447689,204.124696816951,0.0668756900324219,8.71513309051148,48.8654031762164,49.0942203355072,-23.9374,"A119","A1192002"
71,"A1",19,2003,49.0509433642229,49.3852275139767,172.517894195143,0.0336093044652983,1.342435286204,49.1121252,49.3833641862826,-13.7821,"A119","A1192003"
72,"A2",25,1998,14.0490698848854,14.1341348005409,173.429031453826,0.0989671089825854,0.935335800729282,14.0540322669001,14.1341345552345,-23.5128,"A225","A2251998"
74,"A2",25,2000,14.1851278643049,14.2584288677258,200.510884320919,0.0987469356759669,4.2957220354891,14.1851363825434,14.2577928047383,-26.2719,"A225","A2252000"
75,"A2",25,2001,14.2701026108656,14.3427455340737,190.454972811372,0.0968905764324772,6.08324642912644,14.2710349929065,14.3424059164467,-19.3648,"A225","A2252001"
76,"A2",25,2002,14.3433436738813,14.4675836240914,206.188157152927,0.0524659512833432,4.18226631440999,14.3469473764752,14.4675038105242,-24.8712,"A225","A2252002"
77,"A2",25,2003,14.5000026506378,14.555988646202,199.294334192775,0.0493401957196583,1.26590381507116,14.5012576538378,14.5558624480781,-13.8288,"A225","A2252003"
79,"A2",26,1999,40.003301531819,40.1411662172937,204.340929458901,0.0346724152621781,5.2194495536402,40.0108603074657,40.1402147742995,-24.8288,"A226","A2261999"
81,"A2",26,2001,40.0978179060797,40.5778786035081,169.983521115845,0.0317361250041466,4.34614263372925,40.3504572293828,40.5761020113858,-19.3442,"A226","A2262001"
84,"A2",27,1998,10.5451464539886,10.6742419558128,181.962073679298,0.100003746704378,5.79742029203166,10.5628555166488,10.672741785363,-23.5116,"A227","A2271998"
85,"A2",27,1999,10.6833474368079,10.7531880556413,188.332507686213,0.0254187796415431,1.74393065548976,10.6844816011258,10.7495545336876,-24.8852,"A227","A2271999"
86,"A2",27,2000,10.7445103845842,10.8757545044729,205.801655308376,0.100387523307778,13.3722379244391,10.7445338218021,10.8757535664088,-26.2738,"A227","A2272000"
87,"A2",27,2001,10.8941998668348,10.9796898992441,165.231765467011,0.125291375421076,0.552606034247694,10.89473119,10.9796898920611,-19.3674,"A227","A2272001"
88,"A2",27,2002,10.9846064815334,11.10297300369,168.626847744026,0.093966326472507,0.57918217570733,10.9877485825082,11.1029728544701,-24.8844,"A227","A2272002"
89,"A2",27,2003,11.1195789789485,11.2720076400445,201.521817987486,0.104912025496716,10.2781628527943,11.1209216634507,11.2720075669156,-13.8201,"A227","A2272003"
90,"A2",29,1998,15.5287428524796,15.6561624165827,175.470701570978,0.0672556369847443,1.57519983222365,15.551465852641,15.6548278166312,-23.5117,"A229","A2291998"
92,"A2",29,2000,15.7052532409915,15.7984890302376,188.472051314669,0.0714630292689921,2.42686324072095,15.70665011,15.7984737138389,-26.2661,"A229","A2292000"
93,"A2",29,2001,15.7859178136222,15.8227503679081,195.672511214102,0.115653925241954,47.3340632466439,15.7865271918429,15.8219791755191,-19.3472,"A229","A2292001"
94,"A2",29,2002,15.8160154318536,15.8684671374646,121.990745795482,0.0819026691795469,0.0129783018512781,15.8187382841563,15.8684671374646,-24.8834,"A229","A2292002"
95,"A2",29,2003,15.8987483032493,15.940567718404,208.115207376154,0.045720929272476,2.00467488641114,15.9000670084889,15.9404309453057,-13.8333,"A229","A2292003"
96,"A2",30,1998,22.5005992063537,22.5883392707187,204.843259169957,0.111553248952468,7.75894423316581,22.5028759354969,22.5883390721099,-23.4976,"A230","A2301998"
97,"A2",30,1999,22.5849515888497,22.7069489906541,229.386155495361,0.0426117158651848,9.20945530772059,22.5850306213055,22.7062988402188,-24.8618,"A230","A2301999"
98,"A2",30,2000,22.702332835846,22.8327080767524,201.134485801685,0.0733506592730978,2.30393967174221,22.7024488273983,22.8293805749103,-26.2421,"A230","A2302000"
99,"A2",30,2001,22.8312998461304,22.924726426638,188.202053907337,0.11788633769938,4.07319280657967,22.83161832,22.924366604892,-19.358,"A230","A2302001"
100,"A2",30,2002,22.9281934213804,23.018629558403,227.789270569861,0.0690912668218319,10.2303790360081,22.928502720092,23.0186133586889,-24.8811,"A230","A2302002"
103,"A2",31,1999,39.3719709195036,39.603028314565,186.631402250874,0.0337736283693724,4.43050832630183,39.38005452,39.6019003786376,-24.8091,"A231","A2311999"
104,"A2",31,2000,39.5168423205913,39.8169152649375,198.431964711727,0.0282679457752331,5.83270632522424,39.5869123931869,39.804927804721,-26.1693,"A231","A2312000"
105,"A2",31,2001,39.6360549058679,40.0375227066884,168.751256802715,0.0414019724432089,4.09915160956731,39.8051575340906,40.0370955797472,-19.3465,"A231","A2312001"
107,"A2",31,2003,40.2526968046701,40.4629358945921,202.79283033221,0.0640636527304339,9.12810546184122,40.2607681292409,40.4503930798744,-12.8871,"A231","A2312003"
108,"A2",32,1998,40.9264369982349,41.2096656543909,205.251029443535,0.0372144292472147,13.5501201274844,41.0960979023155,41.2091167072229,-23.4933,"A232","A2321998"
109,"A2",32,1999,41.1245321604745,41.4114039577236,173.550202489152,0.0373006457466725,5.56813742188189,41.13482309,41.4109438476206,-24.8073,"A232","A2321999"
110,"A2",32,2000,41.3895843889864,41.6768683055046,205.258808001907,0.0347986272173769,6.25354048212249,41.422684939561,41.6680835113635,-26.1909,"A232","A2322000"
111,"A2",32,2001,41.6096398457872,41.936212819241,180.821440055811,0.0510699303715131,4.11927950160313,41.6777848624093,41.9356207547966,-19.342,"A232","A2322001"
114,"A2",33,1998,30.6329132939053,30.9188110209981,181.473168588357,0.0357215133761732,14.819053844876,30.8635492212974,30.9185600154661,-23.5078,"A233","A2331998"
115,"A2",33,1999,30.9161494121985,31.0571308352013,178.538864679293,0.0325500516507786,2.28554290244141,30.92284849,31.055957208409,-24.8095,"A233","A2331999"
116,"A2",33,2000,31.059320820355,31.2116256485379,152.629043879109,0.0514664748578582,0.695498366455874,31.06433296949,31.2098364254361,-26.1969,"A233","A2332000"
117,"A2",33,2001,31.1769451994735,31.3483958536882,184.490190009771,0.0461786110621659,7.43930747709023,31.23584005,31.3479281528289,-19.3601,"A233","A2332001"
121,"A2",34,1999,40.1638690755988,40.4028990586037,171.822217156865,0.0381975832927535,7.71328883737507,40.16844335,40.4026676119683,-24.814,"A234","A2341999"
122,"A2",34,2000,40.3497477001932,40.5970049353689,155.245840955866,0.0317158105135368,1.99995806505917,40.4048403772633,40.5896932794284,-26.19,"A234","A2342000"
127,"A3",51,1999,21.4497284598745,21.629040931182,193.640955508989,0.0467026213688173,5.36187689208174,21.4550852283934,21.6288083993076,-24.8118,"A351","A3511999"
128,"A3",51,2000,21.562519114131,21.8158243754378,188.046600713166,0.0340516735817311,4.34035340010871,21.6005185426256,21.8130225781682,-26.2106,"A351","A3512000"
129,"A3",51,2001,21.7591386192692,22.0246719818945,214.853705984714,0.0516264861254684,21.6644735527219,21.8093225,22.0241360539328,-19.3275,"A351","A3512001"
130,"A3",51,2002,21.9484203808257,22.2860333356336,129.065857326483,0.0289072529250241,0.629846262561628,22.0421953143089,22.2838361526281,-24.8424,"A351","A3512002"
131,"A3",51,2003,22.2379159875625,22.5116299220475,199.512702228596,0.0324804348241365,2.93213075440786,22.2849823133264,22.50899125,-13.8014,"A351","A3512003"
132,"A3",52,1998,13.232583982996,13.3594871951479,189.942051389435,0.0507033961607819,2.7138583412086,13.2612951319809,13.3593359058673,-23.5111,"A352","A3521998"
133,"A3",52,1999,13.3780102401498,13.4702840574073,95.4389635096982,0.0465785461230374,0.0351964415809584,13.3780583106599,13.4700936616536,-24.8401,"A352","A3521999"
134,"A3",52,2000,13.4731748117869,13.6659213525487,218.997822851038,0.0787211748284325,12.5634465461093,13.4757967264283,13.6658908125531,-26.2337,"A352","A3522000"
135,"A3",52,2001,13.6706070505176,13.8489420811549,185.766606265236,0.0828323444208783,3.20809047546243,13.6752225,13.8489377601011,-19.3634,"A352","A3522001"
136,"A3",52,2002,13.6920342136479,13.7906103152813,186.038216708221,0.112864988761877,0.681812953705921,13.6924326284875,13.7880429480837,-24.8469,"A352","A3522002"
137,"A3",52,2003,13.7653867964178,13.9377021745093,201.883638073117,0.0428727101280276,2.86999754987406,13.7779598313789,13.9372897097225,-13.8045,"A352","A3522003"
140,"A3",53,2000,11.5870758250071,11.653118054405,183.26883638714,0.0830827501806977,0.653450509803142,11.5871017567552,11.6508176955859,-26.2222,"A353","A3532000"
142,"A3",54,1998,33.2535515351843,33.5760999611651,170.123820652038,0.0436047997781567,1.70506721918012,33.3739419403303,33.5755248403181,-23.4828,"A354","A3541998"
143,"A3",54,1999,33.5979713045201,33.8249945056638,171.401117073907,0.0455120674889569,1.5827091154822,33.60261022,33.8245833155859,-24.8463,"A354","A3541999"
144,"A3",54,2000,33.8232718561904,34.0965306037665,173.954552220124,0.0402591404329365,1.362690139776,33.8373962841757,34.0858873333932,-26.206,"A354","A3542000"
145,"A3",54,2001,33.9878374523795,34.350728846902,184.115478892011,0.0441586280910116,5.13723680516885,34.0938065747963,34.3503060565971,-19.3569,"A354","A3542001"
146,"A3",54,2002,34.3333109577064,34.5997882425261,147.645182754652,0.0403586948804625,0.546979175870803,34.3639210915418,34.5993057719899,-24.8566,"A354","A3542002"
147,"A3",54,2003,34.5909025636991,34.8548956152712,197.549647899124,0.0458106924702734,3.03595631754374,34.6103137964356,34.8426456846448,-13.721,"A354","A3542003"
148,"A3",56,1998,11.1978203062047,11.2336860594592,222.860238948924,0.129058997647525,20.1909895515082,11.1980404317802,11.2336860022166,-23.483,"A356","A3561998"
149,"A3",56,1999,11.2504075382057,11.3019457823909,187.347740648333,0.0600140540017965,1.70511128720956,11.25140746,11.3019107927822,-24.8945,"A356","A3561999"
150,"A3",56,2000,11.3026894651032,11.3940715470656,185.975446138895,0.0764606133866822,0.861469123263252,11.302758902769,11.3920201453302,-26.2496,"A356","A3562000"
151,"A3",56,2001,11.400555779404,11.5528001561216,201.084580622762,0.0718698665241249,5.46295352433329,11.40593104,11.552777371974,-19.3593,"A356","A3562001"
152,"A3",56,2002,11.5625788499457,11.7185715051813,176.439142821187,0.0801808609270881,0.48792091555205,11.5662094414894,11.7174028678582,-24.8525,"A356","A3562002"
153,"A3",56,2003,11.7261408470968,11.8889552170988,199.410030613523,0.0911630744673312,3.86157180231664,11.72711157,11.8889543664362,-13.8215,"A356","A3562003"
155,"A3",57,1999,55.0579759533914,55.2886658237213,183.748684527454,0.0315524097179382,1.04488630736321,55.06063535,55.2831643277365,-24.7498,"A357","A3571999"
156,"A3",57,2000,55.2852931371426,55.5868610597981,181.758674214037,0.0423154586133415,1.12918461917728,55.2933762191575,55.580284779499,-25.9361,"A357","A3572000"
157,"A3",57,2001,55.4661084532814,55.8842638942294,190.549907971671,0.0368666611957043,4.21835329959717,55.5866821253795,55.8810466802801,-19.3411,"A357","A3572001"
159,"A3",57,2003,56.117485050784,56.4130568621254,185.885890899881,0.0285392988728693,1.09245055589951,56.1576802312273,56.4069514728423,-13.794,"A357","A3572003"
160,"A3",58,1998,38.5417759066914,38.8158949599305,204.75780617383,0.0324898132596948,5.0415377783331,38.6590114133268,38.8136786079232,-23.4999,"A358","A3581998"
161,"A3",58,1999,38.8055122297383,39.0586026654107,222.281956546647,0.0326362186728979,8.55373423293483,38.81215266,39.0562822522112,-24.8079,"A358","A3581999"
162,"A3",58,2000,39.0364451821368,39.3466701479634,175.658910649379,0.0382149174651884,1.48052191035627,39.0554712970981,39.3447288224976,-26.0857,"A358","A3582000"
164,"A3",58,2002,39.6982322128991,40.0126770993298,211.260296432717,0.0433080966638025,5.15389355703849,39.72510139,40.0121040418432,-24.8382,"A358","A3582002"
165,"A3",58,2003,39.8558352543464,40.3172493625019,197.825193829723,0.02711263880483,3.73192516105453,39.99931059,40.3125432421333,-13.7868,"A358","A3582003"
166,"A3",60,1998,20.5558477372067,20.6307446018957,174.173833096645,0.0679645855786346,1.77762734710716,20.5713952149815,20.6307379634218,-23.5174,"A360","A3601998"
167,"A3",60,1999,20.6642447917762,20.7218830566652,234.334183211222,0.0368186097023172,6.8361140771638,20.6643294756597,20.7211412820793,-24.887,"A360","A3601999"
168,"A3",60,2000,20.7117501750823,20.8357048016892,194.310184977849,0.0550016085777521,2.90441415300298,20.7131796772898,20.8355626087664,-26.2661,"A360","A3602000"
169,"A3",60,2001,20.7761284924597,20.9792762135097,133.832609020444,0.0307623433680786,0.538504133531952,20.83927168,20.9770281541075,-19.3079,"A360","A3602001"
170,"A3",60,2002,20.9681192563314,21.0633719128607,188.901636969532,0.135934069738926,8.84720142397747,20.9699755990153,21.0633719126359,-24.8576,"A360","A3602002"
172,"A3",61,1998,45.2622944128293,45.7032922803426,160.613455018593,0.101855497625874,30.4413212964037,45.6472655865344,45.703292273057,-23.51,"A361","A3611998"
173,"A3",61,1999,45.6734204889648,45.8836799116901,199.045615231755,0.038802438181006,7.68630817201685,45.67740325,45.8831370820779,-24.7711,"A361","A3611999"
174,"A3",61,2000,45.853769047604,46.0950682915353,192.117362196652,0.036640783607586,4.47561442674876,45.8801773220917,46.0902609242603,-26.1541,"A361","A3612000"
175,"A3",61,2001,45.9697599025776,46.369521547292,163.247361545354,0.0431626602700699,2.19744550285127,46.095651113081,46.3690250997093,-19.3406,"A361","A3612001"
178,"A3",66,1998,24.0772412558303,24.3250229450915,193.767978622244,0.0386884151583911,4.55250167066758,24.18139188,24.3242302739276,-23.4964,"A366","A3661998"
179,"A3",66,1999,24.3304745546246,24.5646043418259,203.277673620296,0.0478278240759942,5.34899360373268,24.33124244,24.5641764481342,-24.7938,"A366","A3661999"
180,"A3",66,2000,24.5591458812798,24.8811453535456,181.163707898451,0.0591194689458323,1.02801599085815,24.5610484073366,24.8800192772507,-26.2388,"A366","A3662000"
181,"A3",66,2001,24.859018465925,25.207585549565,181.71868235071,0.0779457639196993,1.45471800462734,24.8758869318184,25.2075618091674,-18.9561,"A366","A3662001"
182,"A3",66,2002,25.2063503568047,25.4792478316034,198.393905559218,0.0558727212355526,2.9600110897863,25.21808924,25.4791386876461,-24.8506,"A366","A3662002"
183,"A3",66,2003,25.45345644281,25.6499206130279,222.110872283072,0.0509469959670825,9.96899518424996,25.46361538,25.6497717934361,-13.8209,"A366","A3662003"
185,"A3",67,1999,12.1002945930942,12.2123866625533,151.482818877096,0.0250505579083191,0.713999582746241,12.1022981724522,12.2087085793062,-24.8769,"A367","A3671999"
186,"A3",67,2000,12.2375286849257,12.3724999340649,202.075618409868,0.0513778965231216,1.18713025003879,12.2390394201277,12.3708478667799,-26.2261,"A367","A3672000"
187,"A3",69,1998,13.1216343214868,13.2025938872129,181.350181118855,0.038615982234393,15.0979203235504,13.18650739,13.20247574,-23.5186,"A369","A3691998"
191,"A3",70,1998,41.1415313810551,42.0543920352958,186.649241927353,0.0824288691192312,843.719053990188,42.024541922557,42.0541225510099,-23.5009,"A370","A3701998"
192,"A3",70,1999,42.0560907831245,42.188753813749,213.667134816349,0.03891808336815,11.8436249769706,42.05896033,42.188365839332,-24.8615,"A370","A3701999"
193,"A3",70,2000,42.1742316165146,42.3600333290199,162.06793268095,0.0363919831405836,1.36128679605693,42.1932943098758,42.3587055264498,-26.2267,"A370","A3702000"
194,"A3",70,2001,42.1661496756066,42.5061270154013,163.322197852275,0.0449090845075489,6.34106865253227,42.354413528025,42.505658017693,-19.361,"A370","A3702001"
197,"B1",152,1998,15.0950660109363,15.2199451444882,195.027606585394,0.0799496190154542,2.83283289673392,15.10453689,15.2199372874498,-23.5069,"B1152","B11521998"
198,"B1",152,1999,15.2438724832996,15.3769592832006,207.130137192263,0.0809726495122764,20.1298431684445,15.2438726921674,15.371984684578,-24.8661,"B1152","B11521999"
199,"B1",152,2000,15.3908826103779,15.6118942548982,188.682737417821,0.0894378442639267,1.585706061863,15.3909561958425,15.6100864633139,-26.2139,"B1152","B11522000"
200,"B1",152,2001,15.6315465236632,15.7498170226819,190.210490382804,0.13273106609017,14.3675135578579,15.6322286,15.7498170188204,-19.2581,"B1152","B11522001"
201,"B1",152,2002,15.7817107786534,15.9070338537162,176.427690899393,0.100661048622535,0.408244157594834,15.7835089896496,15.9070336741011,-24.8644,"B1152","B11522002"
202,"B1",152,2003,15.9224579418181,16.037969207551,210.791547545231,0.101307145826475,10.9331534211835,15.9225622732475,16.0379690047764,-13.8257,"B1152","B11522003"
204,"B1",153,1999,48.1613907290694,48.476012391062,160.311110553046,0.0349335470938178,0.738687992080755,48.1624106002789,48.4728090690344,-24.7087,"B1153","B11531999"
205,"B1",153,2000,48.45398866289,48.825051714847,206.441159981075,0.0400491733750431,4.95939474441814,48.4733062512449,48.821863132012,-26.0722,"B1153","B11532000"
206,"B1",153,2001,48.7877930752888,49.1898371195781,161.401311922089,0.0576086705238361,1.17388608264744,48.8437795908557,49.1830012088064,-18.7108,"B1153","B11532001"
207,"B1",153,2002,49.1765849323731,49.5766708034661,194.89172779353,0.0318729989630584,2.82653245970853,49.2494808,49.5739790976225,-24.8422,"B1153","B11532002"
208,"B1",153,2003,49.4735575807781,50.0069059459881,201.552159025169,0.0284433758627565,2.71622505254409,49.5810000921161,49.9998460055061,-13.793,"B1153","B11532003"
209,"B1",156,1998,33.1910283776826,33.7991383220828,168.161820416179,0.0456892612050265,1.46450932550501,33.4022100325545,33.7951806132801,-23.4242,"B1156","B11561998"
210,"B1",156,1999,33.7936389539671,34.1441457065661,162.796844516414,0.0742627637726825,0.409001531358982,33.7936401212348,34.1441135056716,-24.5002,"B1156","B11561999"
211,"B1",156,2000,34.1440330519738,34.6026371760369,189.458256096115,0.0708345210760481,1.34381301148642,34.1447451104386,34.5980815049651,-26.0906,"B1156","B11562000"
212,"B1",156,2001,34.5420538644693,35.0076803301282,186.118371524004,0.0557885381707597,2.04491779257555,34.57490902,35.0058155974178,-19.2831,"B1156","B11562001"
213,"B1",156,2002,34.831443493116,35.6351499312106,194.799337622592,0.0256349609297342,1.13588556789185,34.9751546157193,35.6068708433454,-23.805,"B1156","B11562002"
214,"B1",156,2003,35.6290442763076,35.9843668114723,199.403167790265,0.0624935527287769,1.19639675735587,35.6334679720285,35.9841874461634,-13.7596,"B1156","B11562003"
215,"B1",159,1998,28.2989174186628,28.3678270976181,185.531807874167,0.0986293167271067,13.6945552294052,28.3138853246982,28.366673948638,-23.5152,"B1159","B11591998"
216,"B1",159,1999,28.3476211795682,28.4999641245653,163.077093115269,0.0505427577319702,0.85392508148141,28.3476652608852,28.4997881772913,-24.8253,"B1159","B11591999"
217,"B1",159,2000,28.5052027739289,28.6618477868015,218.664540332835,0.0520243422315264,10.5691409757236,28.51126662,28.6616091603634,-26.2302,"B1159","B11592000"
218,"B1",159,2001,28.639647559469,28.8111122615799,184.77278844685,0.0683384726971066,4.00397804954418,28.6519421316985,28.8092137491262,-19.3529,"B1159","B11592001"
219,"B1",159,2002,28.7977608993212,28.9363067974603,208.896630188244,0.0394037299998608,3.54080123440013,28.8130925194622,28.9357978016215,-24.8484,"B1159","B11592002"
220,"B1",159,2003,28.9191757027324,29.0455079761162,190.899349456723,0.0433070555476949,1.73737471410132,28.92966469,29.0452127913829,-13.8184,"B1159","B11592003"
222,"B1",160,1999,34.7498676364691,34.8559600675586,254.62672747671,0.0330159302176366,7.99723680411274,34.75193289,34.8530748456218,-24.8378,"B1160","B11601999"
223,"B1",160,2000,34.835344832255,35.0252033994112,212.846038353008,0.0657011733475014,5.20340664936081,34.8357454116342,35.0246792292132,-26.2391,"B1160","B11602000"
224,"B1",160,2001,35.0145100142738,35.110143910891,190.686724278142,0.0957127887314606,4.48149793867275,35.01557949,35.1101433009296,-19.3629,"B1160","B11602001"
