"tag","year","L","K","doy_ip","r","theta","a","b","ML_value","tag_year"
60567,2014,53.65250644,54.10908069,197.1110869,0.068338115,3.301641348,53.65604858,54.1089585,-19.1524,"605672014"
60567,2015,54.09231586,54.4806388,167.3887943,0.069997721,0.636414898,54.09937527,54.47208697,-17.892,"605672015"
60567,2016,54.44163402,54.86742156,203.5402199,0.049886668,3.645610423,54.44877414,54.86575015,-20.5537,"605672016"
60567,2017,54.84355945,55.19635935,201.8733713,0.05441649,2.890645922,54.84961996,55.19616227,-15.1713,"605672017"
60567,2018,55.17934112,55.59096895,184.0818933,0.064267991,1.442430183,55.18390477,55.59089222,-19.2493,"605672018"
60567,2019,55.57917102,55.85865149,243.6418603,0.07519138,97.97153595,55.57974748,55.83359496,-20.054,"605672019"
112137,2011,54.83460906,55.20067199,179.9612771,0.049053841,2.603353799,54.85,55.20027312,-31.4946,"1121372011"
112137,2013,55.55568111,55.86253418,177.8949241,0.051175393,3.804708794,55.57246854,55.86239353,-22.0833,"1121372013"
112137,2014,57.11819307,57.60804816,166.17546,0.031729695,2.749875037,57.2,57.60040971,-19.239,"1121372014"
112137,2015,57.63766518,57.89329076,218.6894848,0.036185793,7.726615343,57.65961506,57.89189399,-17.9203,"1121372015"
112137,2016,57.8206773,58.28043647,199.3580197,0.028423152,4.642863213,57.91144795,58.27458012,-20.6057,"1121372016"
112137,2018,58.60484856,58.98616956,181.7245843,0.035874967,2.218119565,58.62567522,58.98310633,-19.2354,"1121372018"
112137,2019,58.9330792,59.34091747,167.8983468,0.035332994,1.962382516,58.98167525,59.33629134,-20.6337,"1121372019"
202072,2011,69.21377145,69.39052855,198.0734137,0.065633582,10.24911208,69.22,69.39019693,-31.4869,"2020722011"
202072,2013,69.55838242,69.8530896,181.8263003,0.059350456,5.100295916,69.56853632,69.85139043,-21.9752,"2020722013"
202072,2014,70.96026521,71.4234035,133.2359202,0.032125591,0.719932572,71.02340664,71.40852998,-19.1069,"2020722014"
202072,2015,71.32613428,71.75183487,177.5297646,0.035404358,3.291474339,71.37761185,71.75047038,-17.9274,"2020722015"
202072,2019,72.71499531,72.97407983,157.7016699,0.109875315,9.961613748,72.71905108,72.97407983,-17.9274,"2020722019"
142729,2011,46.33823312,46.51689539,155.4381316,0.08258532,1.327235658,46.35,46.51689538,-30.2471,"1427292011"
142729,2012,46.48713771,46.66652897,157.7572855,0.082607697,1.260935299,46.48945062,46.66652891,-24.8182,"1427292012"
142729,2013,46.64411079,46.87357125,174.1186871,0.086804637,1.789732269,46.6460326,46.86998259,-22.0306,"1427292013"
142729,2014,47.40664329,47.58383496,183.3759508,0.085841726,4.166736987,47.41403751,47.58383306,-19.2145,"1427292014"
142729,2015,47.58281031,47.76556484,171.8748328,0.119599177,6.458645563,47.58389959,47.76556484,-17.9075,"1427292015"
142729,2017,47.78336488,47.98385717,178.4583412,0.029596247,1.73403325,47.82247295,47.98206781,-15.1979,"1427292017"
142729,2018,47.98309111,48.20644957,173.4520023,0.077883804,1.725603123,47.98713061,48.2064469,-19.2266,"1427292018"
142729,2019,48.14952858,48.31203737,169.1834011,0.079893341,3.240074948,48.15486678,48.31203672,-20.5968,"1427292019"
192484,2011,39.50826888,40.05361145,179.9506179,0.036512335,5.590066642,39.59,40.0530271,-30.16,"1924842011"
192484,2013,40.38037084,40.70048961,163.4331563,0.088708243,16.5694597,40.38305991,40.6970802,-21.4513,"1924842013"
30467,2012,60.01607179,60.35617734,195.7816545,0.058823469,1.897542661,60.02836885,60.35612457,-22.1066,"304672012"
30467,2013,60.32947878,60.66922451,145.4044559,0.07587284,0.051179318,60.33086334,60.66917859,-21.9995,"304672013"
30467,2014,60.7922619,61.38807992,202.8925882,0.047566424,0.918322757,60.79738809,61.3772295,-18.5134,"304672014"
30467,2017,61.77267161,61.99254055,212.4541264,0.094269278,10.28041188,61.77279116,61.98706918,-15.1753,"304672017"
30467,2018,61.96971302,62.20340465,169.493845,0.081940232,0.545443814,61.97405795,62.20340102,-19.2207,"304672018"
30467,2019,62.20622853,62.48650114,197.6758402,0.067455084,3.2715934,62.20725726,62.48645727,-19.321,"304672019"
111030,2011,58.12392121,58.39060712,140.5206123,0.098058893,0.174394846,58.13808096,58.39060712,-31.386,"1110302011"
111030,2012,58.33216082,58.59936141,181.5318145,0.064025796,3.393652243,58.33755342,58.59935687,-24.8063,"1110302012"
111030,2013,58.55492583,58.8577424,201.3556877,0.095054613,21.08723006,58.55632314,58.85774139,-22.0235,"1110302013"
111030,2014,60.04119756,60.3514782,204.0412871,0.073787867,9.989895617,60.0507677,60.35145207,-19.1143,"1110302014"
111030,2015,60.3028274,60.59763044,175.5568827,0.098092101,5.597090698,60.30292205,60.595928,-17.9455,"1110302015"
111030,2016,60.60989389,60.86154258,190.1644212,0.057270429,2.468856479,60.61285155,60.86108794,-20.6326,"1110302016"
111030,2017,60.84108586,61.04360519,160.380789,0.073433616,0.538908717,60.84338993,61.04133372,-15.1055,"1110302017"
111030,2018,61.05788433,61.34094943,207.10832,0.07521436,20.53384691,61.06710302,61.34094427,-19.215,"1110302018"
111030,2019,61.31924021,61.69117102,140.5624605,0.033966197,0.182165077,61.33784464,61.6782217,-18.9036,"1110302019"
131239,2011,55.91303429,56.68420874,170.367701,0.030016363,2.825569203,55.94,56.68170142,-31.1877,"1312392011"
131239,2013,57.29573718,57.87374077,168.7457723,0.048406923,3.319660071,57.32957512,57.87346582,-21.8119,"1312392013"
131239,2014,58.64225842,59.31176022,185.9509142,0.034565305,3.471297938,58.70999756,59.30803812,-19.2092,"1312392014"
131239,2015,59.24899256,59.93381516,181.9761474,0.033535151,3.264653694,59.32147316,59.93055403,-17.9208,"1312392015"
131239,2018,59.00845153,59.57005692,138.8767812,0.036485164,0.606316407,59.04686374,59.56838872,-19.1806,"1312392018"
131239,2019,59.49732728,60.15834454,174.3246644,0.041795185,2.946082973,59.54435354,60.15408521,-18.876,"1312392019"
190694,2011,127.231978,127.7846521,206.5063659,0.038386502,11.61239549,127.25,127.7755588,-23.3109,"1906942011"
190694,2013,127.9277851,128.2731608,176.8575549,0.053866664,6.132971776,127.9555333,128.2672555,-21.9186,"1906942013"
190694,2014,126.5359418,126.9890808,174.7341189,0.077021232,16.41765616,126.5500811,126.9886698,-19.014,"1906942014"
190694,2015,126.8872712,127.3537471,150.1804205,0.045728028,0.804023822,126.9040226,127.3495827,-17.5788,"1906942015"
190694,2017,128.5222258,128.8442154,151.8296916,0.033081667,2.177024079,128.6338003,128.8407659,-15.1131,"1906942017"
190694,2018,128.814208,129.2053413,130.605932,0.050767705,0.100014481,128.8206829,129.2049501,-18.561,"1906942018"
190694,2019,129.1526714,129.5038004,108.025562,0.068687234,0.051578683,129.1571588,129.5034121,-20.172,"1906942019"
90660,2011,91.1776583,91.6092476,204.2768952,0.038409631,3.739947591,91.19,91.60835097,-28.3797,"906602011"
90660,2013,92.25087655,93.01675716,183.2818174,0.040938425,2.025372669,92.28644451,93.01383794,-21.9879,"906602013"
90660,2014,94.67337057,95.35939265,179.0476911,0.036665787,2.949773026,94.74000244,95.35664607,-19.2014,"906602014"
90660,2015,95.35142293,96.1300626,195.536469,0.032661482,2.105121822,95.38311693,96.12016317,-17.7905,"906602015"
90660,2016,96.01155668,97.13110257,209.8985298,0.026368943,3.320574913,96.17354287,97.09328581,-19.5814,"906602016"
90660,2017,97.05729692,98.02482352,193.4053725,0.028513245,2.898401137,97.25484912,98.00788289,-14.6615,"906602017"
90660,2018,97.87541536,98.93527246,230.0783034,0.026651637,6.749753428,97.99832702,98.91787225,-18.6098,"906602018"
190413,2011,96.50641042,97.09475493,194.1325805,0.052224738,3.574734596,96.52990109,97.09470437,-30.9476,"1904132011"
190413,2012,97.02378214,97.65836994,181.1179368,0.051533139,1.652261847,97.03822399,97.65698161,-24.8063,"1904132012"
190413,2013,97.64283768,98.24917331,189.7874955,0.083256464,2.27328498,97.64480631,98.24914994,-21.8303,"1904132013"
190413,2014,100.1186968,100.7235319,196.4566726,0.063252778,1.99749246,100.1232224,100.7174207,-17.5203,"1904132014"
190413,2015,100.9365623,101.5234104,187.740279,0.045889132,1.861786482,100.9699428,101.5220277,-16.4438,"1904132015"
190413,2016,101.4733853,102.0177516,195.66294,0.052042476,1.170285013,101.4771114,102.0139407,-20.5001,"1904132016"
190413,2017,101.9354563,102.5716601,181.2530931,0.042516742,1.050506301,101.9638089,102.5576644,-15.1151,"1904132017"
190413,2018,102.5212448,102.9772749,186.4252459,0.066489202,2.345789541,102.5261273,102.9772289,-19.0335,"1904132018"
190413,2019,102.9450065,103.4117093,200.3894201,0.073565333,8.886059376,102.9477594,103.4062181,-19.1513,"1904132019"
122130,2011,63.87182889,64.23765624,188.7498281,0.047852244,14.87832049,63.91,64.23764474,-31.2969,"1221302011"
70536,2011,56.44182677,56.90622323,176.1238732,0.038425121,4.209420957,56.45,56.90607948,-31.5161,"705362011"
70536,2013,57.17472973,57.62206175,145.1771124,0.042658073,0.623471616,57.20416089,57.61222907,-21.9285,"705362013"
70536,2014,58.36952043,58.70879369,175.0020068,0.053468015,2.875143984,58.38977892,58.70730449,-18.9598,"705362014"
70536,2015,58.62800676,58.94621895,213.3869032,0.038652604,21.42716719,58.65901751,58.93514379,-17.9198,"705362015"
70536,2016,58.84313032,59.23476218,158.6034585,0.032860773,1.898720348,58.91961078,59.23172071,-20.191,"705362016"
70536,2017,59.14030862,59.52392215,214.0671462,0.032697395,12.83847549,59.24996087,59.51810778,-15.0311,"705362017"
70536,2019,59.86336946,60.04154818,138.5730872,0.044642026,0.407609845,59.8695047,60.03294657,-21.9507,"705362019"
72357,2011,81.47161172,82.46125188,189.2625278,0.031796688,2.942906078,81.49,82.45511659,-30.5125,"723572011"
72357,2013,83.52089199,84.59365079,200.2206455,0.033571879,4.319263322,83.61823753,84.58556255,-21.4898,"723572013"
72357,2014,87.95342714,89.32759246,210.9867088,0.027059462,4.331347129,88.12999878,89.29963958,-19.046,"723572014"
72357,2015,89.19935271,90.47065703,181.054324,0.031364965,2.234777316,89.32973606,90.45945728,-17.6778,"723572015"
72357,2017,91.76988611,92.74477808,212.5421829,0.027616914,2.46071338,91.8874663,92.7237131,-15.0098,"723572017"
72357,2018,92.60396124,93.83350623,177.4097519,0.030045133,1.512019347,92.69419601,93.81941372,-18.6195,"723572018"
122136,2011,56.16346423,56.42020343,185.6653165,0.039573698,2.321272727,56.18,56.42003112,-31.6235,"1221362011"
122136,2012,56.57154375,56.95116352,176.7781618,0.122097703,26.66706103,56.57158433,56.95116352,-22.5453,"1221362012"
122136,2013,56.95057253,57.53366944,167.2234005,0.084745594,2.846319746,56.95143462,57.50579497,-20.2538,"1221362013"
122136,2014,58.72965759,59.3966714,161.2142042,0.043494674,1.532003855,58.77000122,59.39563243,-17.693,"1221362014"
122136,2015,59.34116521,60.09384459,188.2965836,0.037898427,2.451493268,59.37625188,60.08896968,-17.6745,"1221362015"
122136,2018,61.54679949,61.93321378,197.5179661,0.053156765,1.352101182,61.54929697,61.93256452,-17.2537,"1221362018"
122136,2019,61.82648086,62.65033858,187.1224359,0.037933516,3.546813301,61.89532478,62.63552378,-20.5537,"1221362019"
60581,2013,68.47368771,68.9467437,203.9577711,0.080327169,4.354052865,68.51,68.94401805,-15.1904,"605812013"
60581,2014,68.48593063,68.96410097,188.6190998,0.075649841,2.664465812,68.48819562,68.96306792,-18.9512,"605812014"
60581,2015,68.94687031,69.48116149,200.7923546,0.065024485,7.603880661,68.95864584,69.48108639,-17.8556,"605812015"
60581,2016,69.4150245,69.85767786,160.4733173,0.054248977,0.41883075,69.42056613,69.85539611,-20.364,"605812016"
60581,2017,69.69027201,70.17864022,176.4406321,0.032569761,2.019332351,69.77746115,70.1763968,-15.1364,"605812017"
60581,2018,70.21905041,70.58341212,188.9759188,0.056275173,4.486171179,70.22117628,70.58333217,-19.0857,"605812018"
60581,2019,70.55340862,70.77246733,147.7189572,0.08037438,0.126474557,70.55404083,70.77204402,-20.6266,"605812019"
40563,2013,36.42882048,36.99685756,220.8177737,0.04908371,3.831803661,36.50042255,36.98995796,-15.185,"405632013"
40563,2014,36.99189509,37.60635767,175.7632802,0.047796268,0.64012167,37.01064124,37.6038366,-19.1967,"405632014"
40563,2015,37.59695462,38.08704806,188.7787186,0.050986512,2.312736315,37.60830795,38.08651099,-17.8747,"405632015"
40563,2016,38.07206974,38.71567702,201.9122145,0.047108984,1.916296834,38.09208817,38.71405006,-20.6169,"405632016"
40563,2017,38.67130848,39.27250105,198.1099894,0.041502324,2.899922255,38.71302315,39.27118672,-15.1744,"405632017"
40563,2018,39.25705201,39.91916558,153.9731681,0.043749271,0.369714927,39.27571369,39.91738984,-18.9529,"405632018"
40563,2019,39.97813262,40.63268154,214.4503758,0.062533492,6.642935561,39.98663373,40.63243122,-17.3748,"405632019"
40564,2013,5.777263757,5.856630159,223.4297805,0.077332096,7.504815645,5.78,5.855604064,-15.199,"405642013"
40564,2014,5.776010665,5.992457525,193.3493455,0.069998968,2.745872581,5.779871953,5.992412404,-19.3431,"405642014"
40564,2015,6.005120298,6.250694334,185.9840953,0.05977374,2.499485355,6.010737362,6.250619057,-17.9382,"405642015"
40564,2016,6.266785521,6.398863067,180.8188941,0.117736274,9.48534311,6.26684316,6.398306622,-19.348,"405642016"
40564,2017,5.776410278,5.853124259,198.120146,0.072122434,3.674237995,5.779819448,5.851728009,-15.2024,"405642017"
40564,2018,5.859982461,6.036293942,224.3365269,0.048707463,8.115241013,5.865687802,6.035990656,-19.2842,"405642018"
40564,2019,6.039369829,6.242270452,159.4184768,0.030407767,0.435009567,6.059517695,6.23390565,-20.4723,"405642019"
122427,2011,81.01688987,81.43422305,195.6764888,0.05534483,12.79107568,81.02,81.43419134,-30.0968,"1224272011"
122427,2012,81.45002369,81.91931262,128.994981,0.031611527,0.641152614,81.47608511,81.91387106,-26.0172,"1224272012"
122427,2013,81.88763015,82.41339972,165.4849188,0.04437985,1.402243134,81.9220041,82.4125246,-21.8803,"1224272013"
122427,2018,85.16168097,85.29279871,216.4424058,0.095318421,72.9582385,85.16216636,85.29279851,-18.1298,"1224272018"
122427,2019,85.21108091,85.58975544,180.4190857,0.040135558,6.790920316,85.26708466,85.58031248,-20.2794,"1224272019"
160985,2012,83.63504251,83.99860302,214.7261625,0.053042701,8.47923528,83.64799756,83.99852637,-23.4564,"1609852012"
160985,2014,84.58879554,84.90293423,176.2704781,0.05576363,0.878179039,84.5903084,84.902574,-19.1526,"1609852014"
160985,2015,84.85649427,85.21485386,219.2981825,0.04973195,10.2169175,84.86673884,85.21438417,-17.8772,"1609852015"
160985,2016,85.17248495,85.51214516,190.5662036,0.057843757,2.747205277,85.17659785,85.51165351,-20.489,"1609852016"
160985,2017,85.42039635,85.82521854,214.7458172,0.042603684,11.13581707,85.46310339,85.82480868,-15.2032,"1609852017"
160985,2018,85.84628491,86.2470647,176.0723274,0.041688217,1.253770697,85.85154073,86.24093764,-18.8674,"1609852018"
160985,2019,86.21485101,87.34079487,214.8291882,0.359728957,8.633757392,86.25488513,87.33895953,-18.3871,"1609852019"
40567,2013,9.319430873,9.431060915,229.6905522,0.065357732,13.67732804,9.33,9.430988633,-15.2174,"405672013"
40567,2014,9.328333779,9.506959165,186.243699,0.075848894,3.783393754,9.330000305,9.506950716,-19.3535,"405672014"
40567,2015,9.51947615,9.670795486,190.241932,0.072063622,3.938930518,9.525444516,9.670786331,-17.94,"405672015"
40567,2016,9.686818954,9.927299037,195.310451,0.05410781,1.59171192,9.695578898,9.927066634,-20.6673,"405672016"
40567,2018,10.12945922,10.23483126,169.6076336,0.06524986,1.778429374,10.13013052,10.2348258,-19.3489,"405672018"
40567,2019,10.25117476,10.41477583,197.8620785,0.080717547,8.592560497,10.25180087,10.41477359,-20.7252,"405672019"
112482,2011,26.06769337,26.15066637,177.1589358,0.184849803,39.49891456,26.06811928,26.14695788,-31.5481,"1124822011"
112482,2012,26.10920776,26.23450336,191.6636945,0.047455539,3.027439902,26.11068503,26.23344373,-23.4435,"1124822012"
112482,2013,26.20851555,26.35734115,198.6340485,0.08260536,19.45024569,26.21097467,26.35733965,-22.0897,"1124822013"
112482,2014,26.30476118,26.50434661,200.2285396,0.042156705,1.855521942,26.31686107,26.50275613,-17.3787,"1124822014"
40568,2013,16.95669013,17.3998014,232.0176487,0.055663898,5.561432579,16.99,17.39784978,-15.2039,"405682013"
40568,2014,16.96983943,17.52752885,160.5705012,0.043268022,0.402164717,16.98967665,17.52422228,-19.2265,"405682014"
40568,2015,17.53613596,17.95722642,178.8870568,0.069922126,1.999481287,17.54030514,17.95346531,-17.8441,"405682015"
40568,2017,16.96174544,17.4450477,217.929911,0.043432054,5.457952489,16.99,17.44399823,-15.111,"405682017"
40568,2018,17.44136809,17.92248208,204.9901387,0.048415747,3.287416865,17.44681217,17.91796565,-18.8419,"405682018"
40569,2013,27.97356169,28.34055852,211.3364988,0.072633926,5.020504811,28.00011624,28.3400229,-15.2132,"405692013"
40569,2014,28.34898035,28.95370923,189.7262263,0.055422231,1.450003324,28.36548837,28.95278606,-19.112,"405692014"
40569,2016,29.65050903,30.33101762,206.5871165,0.050855871,3.171496753,29.66176443,30.33015351,-20.5533,"405692016"
40569,2017,30.35291561,30.89718676,197.1000624,0.063497952,2.77389996,30.3611099,30.89710669,-15.1858,"405692017"
40569,2018,30.92198782,31.47524429,188.5586215,0.059702898,1.733828432,30.92694474,31.47311788,-19.1236,"405692018"
40569,2019,31.46050699,32.13484215,198.2917688,0.060040691,3.411643548,31.46904218,32.13318274,-20.5704,"405692019"
121221,2016,11.78773482,11.80961225,197.3366823,0.150068434,45.90100108,11.78784824,11.80961225,-20.708,"1212212016"
121221,2017,11.76619455,11.86042275,119.8700121,0.031589625,0.878186326,11.80214869,11.85914565,-15.1442,"1212212017"
121221,2018,11.84976052,11.8853253,184.2783425,0.054622373,0.713561455,11.84980473,11.88418216,-19.368,"1212212018"
121221,2019,11.87079645,11.9375939,182.4259577,0.026929737,1.597935736,11.87818189,11.93560527,-20.7301,"1212212019"
90612,2013,53.18730366,53.59499272,168.7404601,0.040395373,1.852634401,53.21318878,53.59398433,-22.0194,"906122013"
90612,2014,55.14615005,55.66744259,184.8577965,0.036091507,3.41767907,55.19980852,55.66506255,-19.1809,"906122014"
90612,2015,55.59162849,56.11075619,181.0563057,0.030246756,3.5219313,55.66051286,56.10741097,-17.8177,"906122015"
90612,2017,56.51509717,56.99162566,217.5014417,0.033435098,11.87761796,56.62654723,56.98927665,-15.1065,"906122017"
90612,2018,56.99007996,57.44117658,171.2376729,0.040855551,2.140277904,57.01450754,57.44050738,-19.2208,"906122018"
90612,2019,57.37692456,57.88031156,130.8030189,0.037421705,0.730919041,57.44467781,57.87174466,-20.4717,"906122019"
30343,2015,60.13873439,60.22852996,221.7969135,0.05315486,54.28996342,60.14301886,60.22545417,-17.8899,"303432015"
121305,2013,73.72735945,74.1594824,195.4303973,0.02951807,3.192593423,73.77581742,74.15373494,-21.8128,"1213052013"
121305,2014,75.30433922,75.82209834,196.276388,0.026624867,3.114200795,75.37989668,75.81180164,-19.0734,"1213052014"
121305,2018,77.06025793,77.39632112,151.1034088,0.034241079,1.672493428,77.10654082,77.39313997,-18.1267,"1213052018"
121305,2019,77.48841846,77.86972147,147.3593205,0.028952445,0.532341785,77.51829638,77.85252922,-20.3792,"1213052019"
110788,2011,62.07397021,62.39384777,194.3600666,0.061249462,5.916294102,62.08989823,62.39384361,-31.418,"1107882011"
110788,2012,62.35773571,62.71426447,170.4220643,0.074972273,2.194190965,62.35891119,62.71426371,-24.8511,"1107882012"
110788,2013,62.67417571,63.08761053,190.0586078,0.065835545,2.751032968,62.67686538,63.08442821,-21.9397,"1107882013"
110788,2014,63.7953167,64.22891284,181.7246203,0.066503473,1.638080548,63.79946818,64.22881131,-19.0052,"1107882014"
110788,2015,64.1915016,64.57128057,189.6159882,0.066201417,3.474602658,64.19546649,64.5702564,-17.9067,"1107882015"
110788,2016,64.52778878,64.92793922,181.3046256,0.056511426,1.88118434,64.53410833,64.92744546,-20.6375,"1107882016"
110788,2017,64.90027056,65.21112693,171.2506565,0.053630628,1.124343014,64.9115981,65.21102688,-15.213,"1107882017"
110788,2018,65.21895307,65.62568382,183.5452755,0.075180136,2.417287043,65.22217595,65.62567306,-18.8762,"1107882018"
110788,2019,65.62309556,65.89335381,201.3008144,0.084902634,12.47940536,65.62325497,65.8933422,-19.3263,"1107882019"
90752,2011,48.46030653,48.65255044,198.4914914,0.042954617,3.678405861,48.47,48.65175809,-31.6384,"907522011"
90752,2012,48.60348155,49.04935643,181.544935,0.036431105,3.504486264,48.63352863,49.04619422,-24.4514,"907522012"
90752,2013,48.99212139,49.58994892,205.5576211,0.045920475,8.72430897,49.02370759,49.58913252,-21.9198,"907522013"
90752,2014,50.96720633,51.57983481,160.8511429,0.036995486,1.316116164,51.01000061,51.56151148,-17.6437,"907522014"
90752,2016,51.81085067,52.22453036,179.1628388,0.02895113,1.456027518,51.86003256,52.21247023,-20.5539,"907522016"
90752,2017,52.1772299,52.69624487,197.255589,0.042573696,8.17666361,52.25749082,52.6866802,-14.9984,"907522017"
90752,2018,52.68525435,53.02521207,155.1652073,0.037959971,1.075101178,52.7070737,53.02439288,-19.2367,"907522018"
90752,2019,52.9739839,53.46096605,178.8981997,0.041968537,3.76687015,53.01790864,53.46043942,-20.6325,"907522019"
110791,2011,63.43941806,63.71837337,166.8737917,0.061683556,1.373078633,63.46,63.71837069,-31.2797,"1107912011"
110791,2012,63.68507669,64.01551177,168.7971147,0.067625105,2.165804139,63.69277402,64.01550963,-24.8094,"1107912012"
110791,2013,63.99016861,64.2730305,194.7769539,0.078395842,6.066335511,63.99265024,64.27302008,-22.0408,"1107912013"
110791,2014,65.11115274,65.37494967,179.8006184,0.065231493,1.254580168,65.12006538,65.37486699,-19.1406,"1107912014"
110791,2015,65.36148973,65.66499774,193.8804549,0.07238394,8.540674134,65.3624667,65.66498712,-17.9529,"1107912015"
110791,2016,65.68169163,65.85130019,158.2315923,0.066950071,0.402396732,65.68281583,65.85128854,-20.6379,"1107912016"
110791,2017,65.83075352,66.01427642,162.3657281,0.038537013,0.695818387,65.84522851,66.01108706,-15.193,"1107912017"
110791,2018,66.02625016,66.26721404,197.7601753,0.062904453,4.096163534,66.02835522,66.26716952,-19.3252,"1107912018"
70493,2013,53.91818255,54.21496493,220.5239701,0.074932853,12.40391718,53.94139607,54.2136007,-15.206,"704932013"
70493,2014,53.89720062,54.26758418,203.0343657,0.06685001,4.36804413,53.8995041,54.26544749,-19.1651,"704932014"
70493,2015,54.24693243,54.63220826,181.6770833,0.07337787,2.059715362,54.25396779,54.63218784,-17.8837,"704932015"
70493,2016,54.60022154,55.07579247,190.9001129,0.055756697,2.060098622,54.60510393,55.07479316,-20.5617,"704932016"
70493,2018,55.27971444,55.52677768,144.7469754,0.064505461,0.176354393,55.28148574,55.52632674,-18.8843,"704932018"
70493,2019,55.58042594,55.86603726,211.547894,0.062593595,10.58308123,55.59037736,55.85312955,-20.618,"704932019"
60577,2013,54.59442111,54.92865888,216.8824736,0.074017777,8.59264458,54.62,54.92858748,-15.2146,"605772013"
60577,2014,54.6111055,54.95786413,179.9329884,0.070019314,1.077882142,54.61924483,54.9577923,-19.2929,"605772014"
60577,2015,54.96659957,55.37259856,211.7694846,0.060317149,9.228903895,54.97964488,55.372449,-17.8608,"605772015"
60577,2016,55.39535359,55.79870691,220.8025454,0.064971,8.541812562,55.39863118,55.79860314,-20.641,"605772016"
60577,2017,55.80491975,56.12028037,201.0540252,0.053045165,3.270626603,55.81372472,56.12010508,-15.1886,"605772017"
60577,2018,56.1403375,56.58524372,193.9476794,0.063063123,3.063252474,56.14357672,56.57203697,-19.0518,"605772018"
60577,2019,56.56579429,56.92496989,179.3038841,0.07485045,0.960693095,56.56822087,56.92179156,-20.3292,"605772019"
40875,2011,86.61894141,87.08750982,151.3406358,0.063858323,4.382278565,86.62,87.07784338,-28.476,"408752011"
40562,2014,8.09108075,8.158504066,171.7555636,0.056470859,2.129770342,8.092549834,8.157455277,-19.3521,"405622014"
40562,2015,8.166315878,8.220495726,156.3189803,0.086919335,0.441205289,8.166350157,8.220219178,-17.9589,"405622015"
40562,2016,8.230151843,8.272170629,196.4139629,0.132827021,39.35483344,8.232300184,8.272170629,-20.7358,"405622016"
40562,2017,8.283200458,8.340199946,183.4229234,0.06388438,1.537771541,8.286435394,8.340193925,-15.2,"405622017"
40562,2018,8.348065956,8.406791501,171.6327457,0.087771978,2.388728069,8.348080357,8.406791391,-19.3288,"405622018"
122303,2011,60.7686585,60.97308222,180.7292463,0.076532789,5.830279368,60.78001615,60.97308213,-31.4258,"1223032011"
122303,2012,60.91635929,61.21235774,221.9450382,0.041850019,24.81405687,60.93124658,61.21123815,-24.7249,"1223032012"
122303,2013,61.16671265,61.51851663,188.4186377,0.048546325,3.612671807,61.18141349,61.51404802,-22.0176,"1223032013"
122303,2014,62.35342214,62.71850718,107.2573026,0.027774173,0.412784223,62.43015251,62.71436885,-19.2076,"1223032014"
122303,2015,62.63592207,62.99030286,230.8579703,0.033930467,13.87565738,62.66817551,62.98831905,-17.9076,"1223032015"
122303,2018,63.50543649,63.82881365,183.0202717,0.042054879,2.276863904,63.51844246,63.82724231,-19.2483,"1223032018"
122303,2019,63.75904956,64.03720353,131.1915886,0.037991603,0.502803467,63.78354686,64.03658457,-20.5014,"1223032019"
70581,2011,57.93844012,58.51457481,193.2874937,0.035020959,4.35163454,57.95,58.51400838,-31.6141,"705812011"
70581,2012,58.43488541,59.19067492,183.7751572,0.029169312,2.967317258,58.51843029,59.18750424,-24.6633,"705812012"
70581,2013,59.14099228,59.76185044,185.4557812,0.037939083,3.788965635,59.19043726,59.75988785,-21.9502,"705812013"
70581,2014,61.4085751,62.05750885,160.4712025,0.036807231,1.1801311,61.45,62.03799234,-19.1486,"705812014"
70581,2015,61.97657714,62.74048218,175.8370396,0.034099409,2.09744562,62.03489258,62.73620358,-17.8897,"705812015"
70581,2016,62.70632877,63.20003456,224.5907306,0.033951712,12.52510434,62.77410044,63.19519444,-19.2469,"705812016"
70581,2017,63.30870491,63.53064627,170.6763857,0.041934465,1.145215504,63.33098731,63.53027715,-15.0644,"705812017"
70581,2018,63.53130621,63.94798019,133.1416557,0.031494798,0.497697734,63.57111648,63.94500652,-17.79,"705812018"
70581,2019,63.93821364,64.2213207,183.8633525,0.053281973,10.43017855,63.95941906,64.21939196,-20.4931,"705812019"
100754,2013,41.76997617,42.10414723,180.9111331,0.04124434,6.637920868,41.80977985,42.10340452,-21.8618,"1007542013"
100754,2018,44.34864298,44.66608713,179.0549401,0.053553375,5.653896128,44.36195813,44.66604171,-19.1255,"1007542018"
100754,2019,44.657912,44.85956929,145.7883534,0.130906756,2.310006815,44.66580769,44.85085613,-20.4585,"1007542019"
131087,2011,62.99784689,63.4745311,191.4860482,0.03028926,3.808701391,63.01,63.47347312,-31.6186,"1310872011"
131087,2013,63.86885343,64.29206894,188.9895734,0.032764158,3.229464188,63.91119626,64.28886216,-21.9991,"1310872013"
131087,2015,66.87678539,67.4762419,194.1258963,0.030474891,5.645373824,66.95807275,67.46887504,-17.9171,"1310872015"
131087,2016,67.48207778,67.95306872,220.5183853,0.028605571,5.017797244,67.54228246,67.94390588,-20.6274,"1310872016"
131087,2017,67.9787613,68.36914552,191.6363399,0.030085923,2.06618773,68.03647758,68.36509381,-15.2128,"1310872017"
131087,2018,68.34719573,68.84968233,168.0569968,0.037070257,1.465775477,68.37255121,68.84803707,-19.032,"1310872018"
131087,2019,68.81307165,69.26682521,160.3206671,0.040181964,1.833466078,68.85465641,69.26537429,-20.5609,"1310872019"
