"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.0726863232451376,FALSE,FALSE,-0.308768304880687,0.370034212271405,0.00344575051181456,-0.0146373966528279,0.0175417536532003,0.00875187664484135,"tmn","curr.jan"
"CACO",0.0899979684849198,FALSE,FALSE,-0.289699558086279,0.45642311330928,0.00668881862157136,-0.0215310171041604,0.0339222259236912,0.0144500934339083,"tmn","curr.feb"
"CACO",-0.10401907590745,FALSE,FALSE,-0.475978248831573,0.316046383934381,-0.00907082687060063,-0.0415069664064728,0.027560348971941,-0.016897885519118,"tmn","curr.mar"
"CACO",-0.287266624291149,FALSE,FALSE,-0.583806992691839,0.11118285179268,-0.0281706499390433,-0.0572507247010321,0.0109030876970299,-0.034415407039476,"tmn","curr.apr"
"CACO",-0.0352747950594408,FALSE,FALSE,-0.30906433459088,0.299857952606323,-0.00258105973844095,-0.0226142635061764,0.0219406317575863,-0.00353651362628865,"tmn","curr.may"
"CACO",-0.263455640468322,FALSE,FALSE,-0.545221174543037,0.0779331173225668,-0.0296980476252724,-0.0614600787407814,0.00878501377202369,-0.0328445491505018,"tmn","curr.jun"
"CACO",-0.296859285150479,FALSE,FALSE,-0.648038819027773,0.0934843862884627,-0.0398358885248958,-0.0869610736329494,0.0125447771967711,-0.0366491567096126,"tmn","curr.jul"
"CACO",-0.0900592292175774,FALSE,FALSE,-0.380645646042493,0.211989847972816,-0.00832940043847792,-0.0352051648520242,0.0196065228183521,-0.00897546523071881,"tmn","curr.aug"
"CACO",0.0554989097491891,FALSE,FALSE,-0.301414399066254,0.360824011188522,0.00240652786008207,-0.0130698450124677,0.01564594763097,0.00664839739682008,"tmx","curr.jan"
"CACO",-0.0538361157826655,FALSE,FALSE,-0.377268520466024,0.277376224875925,-0.00292437645421498,-0.0204932165355548,0.015067069553472,-0.00754867403766665,"tmx","curr.feb"
"CACO",-0.19386033759391,FALSE,FALSE,-0.561185443744318,0.316013082715258,-0.0115307727037912,-0.0333791938918774,0.0187963926682468,-0.0286364227763163,"tmx","curr.mar"
"CACO",0.016633654605432,FALSE,FALSE,-0.362243914474804,0.384605637735445,0.00112669838665411,-0.0245369790160694,0.0260516742600324,0.00198551821844923,"tmx","curr.apr"
"CACO",-0.0571165078942886,FALSE,FALSE,-0.37256491374888,0.275689913421303,-0.00395719867304917,-0.0258123865877867,0.0191006033068929,-0.0064339933222901,"tmx","curr.may"
"CACO",-0.135621681548003,FALSE,FALSE,-0.43256270108541,0.120828538511219,-0.0115396429665896,-0.036805465573161,0.0102809387015362,-0.0157778268970999,"tmx","curr.jun"
"CACO",-0.123136685627435,FALSE,FALSE,-0.550393087547445,0.355530791140248,-0.0106033657472652,-0.0473946426468688,0.0306149462580198,-0.013222853047929,"tmx","curr.jul"
"CACO",-0.176129006741762,FALSE,FALSE,-0.544416848239568,0.198308078599357,-0.0138291173977211,-0.0427459658512747,0.0155705511011478,-0.0165803915236831,"tmx","curr.aug"
"CAGL",0.0139362538516338,FALSE,FALSE,-0.397917717695316,0.380140932617345,0.00042060917914808,-0.0120095289874964,0.0114730089829716,0.00106830707532957,"tmn","curr.jan"
"CAGL",-0.158883098297523,FALSE,FALSE,-0.579268319944042,0.316326257573479,-0.00751789027773926,-0.027409307329561,0.0149676467911777,-0.0162411665026853,"tmn","curr.feb"
"CAGL",-0.0745047876962408,FALSE,FALSE,-0.539551968514333,0.383344102877318,-0.00413637245820021,-0.0299549595581627,0.0212825784514679,-0.0077055762677644,"tmn","curr.mar"
"CAGL",0.250364950537396,FALSE,FALSE,-0.140342768591811,0.615375115850181,0.0156310011812586,-0.00876200113846221,0.0384196315903035,0.0190960190571241,"tmn","curr.apr"
"CAGL",-0.0951208618445169,FALSE,FALSE,-0.513399704384706,0.380431729496665,-0.00443109338887908,-0.023916120941693,0.0177219643388847,-0.00607139072208921,"tmn","curr.may"
"CAGL",0.0198676958720904,FALSE,FALSE,-0.306984876522202,0.395539942492354,0.00142583565683097,-0.0220312403547556,0.0283865304430558,0.00157690262680671,"tmn","curr.jun"
"CAGL",-0.0127168673089546,FALSE,FALSE,-0.423768981890792,0.359620287130858,-0.00108643958356422,-0.0362038373938739,0.0307234246846766,-0.000999528215083921,"tmn","curr.jul"
