"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",0.0163229446431867,FALSE,FALSE,-0.157286949932801,0.194123479039285,0.000758014373168346,-0.00730418263169435,0.00901481874121546,0.00209412941728951,"tmx","curr.jan"
"CACO",-0.0774190043009546,FALSE,FALSE,-0.280691170312665,0.0946333802895469,-0.00404973734484039,-0.0146827710462835,0.0049502100638917,-0.0104535608301401,"tmx","curr.feb"
"CACO",-0.145803360286053,FALSE,FALSE,-0.327901385544866,0.0599337111405068,-0.00784651056644925,-0.0176462441015308,0.00322537489415796,-0.019486638031274,"tmx","curr.mar"
"CACO",0.0701432305225904,FALSE,FALSE,-0.13936535508999,0.297652675996387,0.00521914539532524,-0.0103697540855569,0.0221474343533758,0.00919741111720872,"tmx","curr.apr"
"CACO",-0.189347195261237,FALSE,FALSE,-0.383384998099684,0.0145500299572384,-0.0146917136945449,-0.0297473781911217,0.00112895717353442,-0.0238871978926607,"tmx","curr.may"
"CACO",-0.277993255134979,TRUE,TRUE,-0.428432123874933,-0.0893524588299901,-0.0272775586660755,-0.0420390861201126,-0.00876753983297084,-0.0372958331600809,"tmx","curr.jun"
"CACO",-0.197448412577512,FALSE,FALSE,-0.402201802312883,0.0386560170951554,-0.0194140189965794,-0.0395462963142105,0.00380083405290906,-0.0242101165215093,"tmx","curr.jul"
"CACO",-0.126476478643035,FALSE,FALSE,-0.300221967913221,0.0389143612162213,-0.0129271303080677,-0.0306856147656704,0.00397742745287136,-0.0154989559797035,"tmx","curr.aug"
"CACO",0.0132360171041019,FALSE,FALSE,-0.174090515932829,0.191482432997346,0.000664142634538195,-0.00873532672180601,0.00960799963602569,0.0016868587531595,"tmn","curr.jan"
"CACO",-0.0521015910954645,FALSE,FALSE,-0.225861572991139,0.125855206202456,-0.00335071801994628,-0.0145254382202678,0.00809390459024457,-0.00723867564636238,"tmn","curr.feb"
"CACO",-0.0158990291085885,FALSE,FALSE,-0.193811608123558,0.163641314042551,-0.00114204659076251,-0.0139217234458764,0.0117545545412731,-0.00212749871908051,"tmn","curr.mar"
"CACO",-0.0501511432306622,FALSE,FALSE,-0.247457234953317,0.142491192445587,-0.00534525108995529,-0.0263746939679499,0.015187115440733,-0.00653016499040921,"tmn","curr.apr"
"CACO",-0.139214127074914,FALSE,FALSE,-0.332602859116611,0.0520926454767749,-0.0126722902604909,-0.0302759501550211,0.00474185442087577,-0.0173633048918043,"tmn","curr.may"
"CACO",-0.202605644302728,TRUE,FALSE,-0.390556239531271,-0.000605822859204629,-0.0245922813126252,-0.0474057321749783,-7.3534803190962e-05,-0.0271978280352723,"tmn","curr.jun"
"CACO",-0.102019751826723,FALSE,FALSE,-0.30173163774926,0.125301085294423,-0.0137651760643993,-0.0407116175392438,0.0169064467346239,-0.0126640101024557,"tmn","curr.jul"
"CACO",-0.0542567493592357,FALSE,FALSE,-0.230377775097863,0.120565168394854,-0.00643556522491416,-0.0273258390066181,0.0143006172360336,-0.0069347358603875,"tmn","curr.aug"
"CAGL",-0.0922069324102299,FALSE,FALSE,-0.278642701957242,0.123134658134593,-0.00359088106711901,-0.0108513836952908,0.00479532179461842,-0.00992035236114423,"tmx","curr.jan"
"CAGL",-0.0697262651947103,FALSE,FALSE,-0.261952946675008,0.117346408074135,-0.0029061801610121,-0.0109181590985791,0.00489098049578244,-0.00750170406364557,"tmx","curr.feb"
"CAGL",-0.123681210977931,FALSE,FALSE,-0.346451803953262,0.0841316545033609,-0.0053580516882115,-0.0150088009195425,0.00364470682231754,-0.0133066046259442,"tmx","curr.mar"
"CAGL",0.162868607054906,FALSE,FALSE,-0.0433753274070812,0.350552633382756,0.00994339523613567,-0.00264813478609784,0.0214018124660317,0.0175226951848379,"tmx","curr.apr"
"CAGL",-0.214057326714222,TRUE,FALSE,-0.39826692418813,-0.0194633710877354,-0.0141644876652721,-0.0263539072534526,-0.00128791984805501,-0.0230299832234096,"tmx","curr.may"
"CAGL",-0.101157320964598,FALSE,FALSE,-0.290947087005115,0.108390215826515,-0.00795987097895806,-0.0228940550439735,0.00852901327490101,-0.0108833060773947,"tmx","curr.jun"
"CAGL",-0.0304042533474247,FALSE,FALSE,-0.225284613259854,0.183091715735252,-0.00262310960371752,-0.0194363014233259,0.0157961332718252,-0.00327113047359646,"tmx","curr.jul"
"CAGL",-0.0894540236143099,FALSE,FALSE,-0.290669058971199,0.117772285653494,-0.00802718155615957,-0.0260832684193158,0.0105683286343897,-0.00962417262107743,"tmx","curr.aug"
