"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"ACRU",0.236235202207079,TRUE,FALSE,0.0432121425041264,0.430942979111156,0.0163790811408011,0.00299606147487928,0.0298789086299378,0.0391422015252905,"tmx","curr.jan"
"ACRU",-0.121777288332621,FALSE,FALSE,-0.308704122597493,0.0547325534316215,-0.00923885898757938,-0.0234204086543012,0.004152386295577,-0.020423000929093,"tmx","curr.feb"
"ACRU",-0.153155656720693,FALSE,FALSE,-0.316450427607798,0.0209744217064275,-0.011209814434103,-0.0231617339315464,0.00153516611939744,-0.0253673933648704,"tmx","curr.mar"
"ACRU",-0.229704273200906,TRUE,FALSE,-0.432560819758381,-0.0100828421189513,-0.0205997526930289,-0.0387918160491641,-0.00090422372731215,-0.0369851294760866,"tmx","curr.apr"
"ACRU",0.156883247664826,FALSE,FALSE,-0.0628540208870778,0.330524956353333,0.0144718893326041,-0.00579804694208227,0.0304896836418673,0.0269667124394596,"tmx","curr.may"
"ACRU",-0.141980168230126,FALSE,FALSE,-0.357707482799503,0.0574166788779466,-0.0176792769332624,-0.0445414999034405,0.00714948699614256,-0.0255380667087329,"tmx","curr.jun"
"ACRU",-0.132733511853571,FALSE,FALSE,-0.315179884353546,0.0507718358483424,-0.0187263656975874,-0.044466342316317,0.00716301371037942,-0.0227823761169184,"tmx","curr.jul"
"ACRU",-0.1124054283718,FALSE,FALSE,-0.308050236141064,0.0875537723818449,-0.0154370285122752,-0.0423056105688549,0.0120240641416822,-0.0205297711419578,"tmx","curr.aug"
"ACRU",0.0759455517682148,FALSE,FALSE,-0.138595870721609,0.277955166098849,0.00962267609962517,-0.0175607806072684,0.0352182908848937,0.0126350710626266,"tmx","curr.sep"
"ACRU",0.15368594350028,FALSE,FALSE,-0.109458605088793,0.378255406586772,0.0162108586638712,-0.0115457402038573,0.0398985411116152,0.0251085698403784,"tmx","curr.oct"
"ACRU",0.173179591827164,FALSE,FALSE,-0.0200266078615655,0.374045384661987,0.00944127154031472,-0.0010917951755028,0.0203919180530218,0.0274734548210774,"tmn","curr.jan"
"ACRU",-0.0635807258282289,FALSE,FALSE,-0.257584314337745,0.114157066161064,-0.00408907068118393,-0.0165660340295093,0.00734178961011371,-0.0108550076265932,"tmn","curr.feb"
"ACRU",-0.0910463514897833,FALSE,FALSE,-0.280977318628149,0.108208522664657,-0.00777217095769433,-0.0239856262209209,0.00923721954221995,-0.0156269957195193,"tmn","curr.mar"
"ACRU",-0.110593112753062,FALSE,FALSE,-0.340630301978352,0.111665035896069,-0.014475622390954,-0.0445853770059361,0.014615927282136,-0.0189397613581441,"tmn","curr.apr"
"ACRU",0.0957527756470143,FALSE,FALSE,-0.103027144228916,0.284180179472094,0.0125298640010727,-0.0134817617231911,0.0371867966910137,0.0163099438517993,"tmn","curr.may"
"ACRU",-0.266063646506502,TRUE,FALSE,-0.437048930759228,-0.0765725319049643,-0.0419673738677463,-0.0689376249499124,-0.0120781178362788,-0.0513001011185997,"tmn","curr.jun"
"ACRU",-0.0517948942123803,FALSE,FALSE,-0.273155597904119,0.148679526300772,-0.00692763851077483,-0.0365349378206082,0.019886091627904,-0.00854887949097633,"tmn","curr.jul"
"ACRU",-0.00367224104304694,FALSE,FALSE,-0.177890653473862,0.175475046651846,-0.000456092664312696,-0.0220940349906609,0.0217940164084191,-0.000644027445825957,"tmn","curr.aug"
"ACRU",-0.01703698874904,FALSE,FALSE,-0.269614354978542,0.204450721977918,-0.0021570024449062,-0.0341350711347563,0.0258848974819013,-0.00273830662985938,"tmn","curr.sep"
"ACRU",0.0340468054941835,FALSE,FALSE,-0.192817122241649,0.260139753813198,0.0039677928574655,-0.0224707836556991,0.03031651992429,0.00564463420943315,"tmn","curr.oct"
"BEAL",0.112898687245059,FALSE,FALSE,-0.147102500224452,0.359729838522677,0.0074752805825696,-0.00973999335517881,0.0238185362690933,0.0179020797980399,"tmx","curr.jan"
"BEAL",-0.0407465760495555,FALSE,FALSE,-0.292186014565209,0.206886367634668,-0.00280683865991114,-0.0201273108339108,0.0142514221116233,-0.00623205459423193,"tmx","curr.feb"
"BEAL",-0.248353988170133,FALSE,FALSE,-0.467287120159364,0.00429415744903494,-0.0190697906713975,-0.0358805092301347,0.00032972566402687,-0.0433460953626398,"tmx","curr.mar"
"BEAL",-0.135651259717904,FALSE,FALSE,-0.409592539155834,0.147482563760761,-0.012241745197317,-0.036963368489869,0.0133094522701879,-0.0220626182418513,"tmx","curr.apr"
"BEAL",0.224986455608148,FALSE,FALSE,-0.0163952548124453,0.42536843468486,0.0184715723232777,-0.0013460638517463,0.0349230969663593,0.0344836209979492,"tmx","curr.may"
"BEAL",-0.249594561283722,FALSE,FALSE,-0.472720256401396,0.000949480528503308,-0.027258891322158,-0.0516270467944235,0.000103695314536746,-0.0395146858900488,"tmx","curr.jun"
"BEAL",-0.205284507302566,FALSE,FALSE,-0.422228304785499,0.025841653225182,-0.0250704130321861,-0.0515647192958916,0.00315591725991754,-0.0303787973649951,"tmx","curr.jul"
"BEAL",-0.140588774539116,FALSE,FALSE,-0.340493472066101,0.0802205370522114,-0.0184135102035786,-0.0445958793132279,0.0105068251884965,-0.0245945459941805,"tmx","curr.aug"
"BEAL",0.0938910133545819,FALSE,FALSE,-0.188442590729738,0.35066702323395,0.0105345605025596,-0.0211432362094602,0.0393447981923422,0.0138838162493048,"tmx","curr.sep"
"BEAL",-0.147367295397224,FALSE,FALSE,-0.420474496879643,0.130679505579208,-0.0148310463856944,-0.042316558435943,0.0131515870171921,-0.0230044151089271,"tmx","curr.oct"
"BEAL",0.102323692148093,FALSE,FALSE,-0.155156951343214,0.362869290445539,0.00513548394584321,-0.0077871118211395,0.0182119055362616,0.0149903647974585,"tmn","curr.jan"
"BEAL",-0.0138078077347946,FALSE,FALSE,-0.292188137559729,0.245181292719945,-0.000830990040777537,-0.0175846475421019,0.0147556524792722,-0.00220628063778896,"tmn","curr.feb"
"BEAL",-0.152092714031138,FALSE,FALSE,-0.38826529940447,0.103734020814963,-0.0125977680528869,-0.0321598323498969,0.0085922402118007,-0.0254101927742023,"tmn","curr.mar"
"BEAL",0.0511182663026068,FALSE,FALSE,-0.227456079526904,0.329009875793442,0.006323233376523,-0.0281358891407522,0.0406979026930866,0.00830636036759901,"tmn","curr.apr"
"BEAL",0.108151490906003,FALSE,FALSE,-0.153361034987282,0.358062784102029,0.012329117853392,-0.0174829422935992,0.0408186537894738,0.0160897482743688,"tmn","curr.may"
"BEAL",-0.167841851336157,FALSE,FALSE,-0.373953754617007,0.0331255037065036,-0.0227105685883013,-0.0505994322957805,0.00448218973968453,-0.0276562132113769,"tmn","curr.jun"
"BEAL",-0.0501696506194791,FALSE,FALSE,-0.314761519722644,0.206762909108624,-0.00607520878636506,-0.0381155125980919,0.0250376039418421,-0.00729088935531678,"tmn","curr.jul"
"BEAL",0.0224858645401488,FALSE,FALSE,-0.220788398581529,0.269981502089894,0.00255475610199911,-0.0250851154741966,0.0306742437525366,0.00362287280722357,"tmn","curr.aug"
"BEAL",0.0386703237354747,FALSE,FALSE,-0.223697222388973,0.245911152561613,0.00434226388792576,-0.0251188062777414,0.0276131931222216,0.0055367768469257,"tmn","curr.sep"
"BEAL",-0.0933743102281455,FALSE,FALSE,-0.393504664081042,0.198648819024662,-0.0096588912012738,-0.040705186772099,0.0205487711291535,-0.0137629511673367,"tmn","curr.oct"
"QURU",0.0274775060691703,FALSE,FALSE,-0.138640646291213,0.197109391733114,0.00117731222905041,-0.00594025265288664,0.00844542793526857,0.00281350291457352,"tmx","curr.jan"
