"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month"
"ACRU",0.0904615776610359,FALSE,FALSE,-0.0904487497685913,0.283331971461676,0.0118374768538691,-0.0118357982419786,0.0370758032399796,0.0154086734554382,"tmn","curr.may"
"ACRU",-0.263439328326105,TRUE,FALSE,-0.444216698546802,-0.0827312819490209,-0.0415534287697566,-0.0700682280762247,-0.013049564214056,-0.0507941026863093,"tmn","curr.jun"
"ACRU",-0.0574997175565265,FALSE,FALSE,-0.260797708686117,0.148917976751346,-0.00769066649832167,-0.0348820530998194,0.0199179847044209,-0.0094904751449116,"tmn","curr.jul"
"ACRU",-0.00865463019181771,FALSE,FALSE,-0.18345071664616,0.189262203940943,-0.00107490583993693,-0.0227845953314103,0.0235063825705446,-0.00151782503154527,"tmn","curr.aug"
"ACRU",-0.0268593258901731,FALSE,FALSE,-0.257989060379543,0.195270611327157,-0.00340057931991651,-0.0326632271814515,0.0247226309916263,-0.00431702287546319,"tmn","curr.sep"
"ACRU",0.0309096357804974,FALSE,FALSE,-0.195474002766702,0.25465160900007,0.00360218911279854,-0.022780414806623,0.0296769350506375,0.00512452152251174,"tmn","curr.oct"
"BEAL",0.114506564009172,FALSE,FALSE,-0.123033108705661,0.345766367795263,0.00758174178461923,-0.00814630383189733,0.0228939829005732,0.01815703704191,"tmx","curr.jan"
"BEAL",-0.046912131771087,FALSE,FALSE,-0.321047372646548,0.217572680080012,-0.00323155459525707,-0.0221154331129882,0.0149875515686604,-0.00717505603350949,"tmx","curr.feb"
"BEAL",-0.248230806082859,TRUE,FALSE,-0.459919597918284,-0.00233671359221977,-0.0190603321696996,-0.0353147961206355,-0.000179423891643385,-0.0433245959595447,"tmx","curr.mar"
"BEAL",-0.141710458103814,FALSE,FALSE,-0.429658434669834,0.148319935682807,-0.0127885529666998,-0.0387742000335584,0.0133850202651065,-0.0230480995497137,"tmx","curr.apr"
"BEAL",0.205911742587448,FALSE,FALSE,-0.0422064298244347,0.44419592375159,0.0169055227575151,-0.00346518246577133,0.0364688492429654,0.0315600442311947,"tmx","curr.may"
"BEAL",-0.247538743147415,FALSE,FALSE,-0.474149006782063,0.0134742506798409,-0.0270343699108441,-0.0517830844546705,0.0014715590477622,-0.0391892180293494,"tmx","curr.jun"
"BEAL",-0.200367768038656,FALSE,FALSE,-0.433008902125721,0.0596474608985334,-0.024469955229805,-0.0528813019820594,0.00728445853365532,-0.0296511992244559,"tmx","curr.jul"
"BEAL",-0.149168536658082,FALSE,FALSE,-0.350895149113362,0.0749490812840796,-0.019537238167207,-0.0459582312298156,0.00981640018911509,-0.0260954862701434,"tmx","curr.aug"
"BEAL",0.0872253905098276,FALSE,FALSE,-0.196233358893932,0.359125031196445,0.00978667841420555,-0.02201735946849,0.0402937856771779,0.0128981598008624,"tmx","curr.sep"
"BEAL",-0.132703622336204,FALSE,FALSE,-0.402588279534128,0.154413190880505,-0.0133552941520225,-0.0405164893066228,0.0155401453920894,-0.0207153779028902,"tmx","curr.oct"
"BEAL",0.099359290794505,FALSE,FALSE,-0.142894022628972,0.370584166011708,0.00498670476048746,-0.00717165246642948,0.0185991044222919,0.0145560816244858,"tmn","curr.jan"
"BEAL",-0.013339822739135,FALSE,FALSE,-0.304056668166627,0.264161839596837,-0.000802825477792897,-0.0182989268051411,0.0158979515122652,-0.00213150365258387,"tmn","curr.feb"
"BEAL",-0.151361127961527,FALSE,FALSE,-0.378623867723202,0.119521060083647,-0.0125371711224265,-0.0313612370931017,0.00989987325797,-0.0252879663863168,"tmn","curr.mar"
"BEAL",0.0543161437786104,FALSE,FALSE,-0.231154529821726,0.323713503728712,0.00671880480436827,-0.0285933804845937,0.0400427514323625,0.00882599306738326,"tmn","curr.apr"
"BEAL",0.103171952685382,FALSE,FALSE,-0.170882688281101,0.351906150952321,0.0117614574997233,-0.0194803861257284,0.0401168062694167,0.0153489400264084,"tmn","curr.may"
"BEAL",-0.173208819757061,FALSE,FALSE,-0.368134625306514,0.0182134995638469,-0.0234367694938792,-0.0498120498028081,0.00246445643791963,-0.028540557740263,"tmn","curr.jun"
"BEAL",-0.0585095459162328,FALSE,FALSE,-0.309934040294906,0.197107638658244,-0.00708511426823681,-0.0375309371610845,0.0238684153357707,-0.00850288212570194,"tmn","curr.jul"
"BEAL",0.0203883068913751,FALSE,FALSE,-0.238432217498012,0.247789604072552,0.00231643979475056,-0.0270897372648762,0.0281528869786613,0.00328491895387016,"tmn","curr.aug"
"BEAL",0.030846869544495,FALSE,FALSE,-0.246921357554994,0.25829450860538,0.00346377363155461,-0.0277266283417499,0.0290037116016636,0.00441662278967214,"tmn","curr.sep"
"BEAL",-0.0892832605458084,FALSE,FALSE,-0.410014244743969,0.179531087601458,-0.0092357019569929,-0.0424129824496493,0.0185711812826452,-0.0131599489404546,"tmn","curr.oct"
"QURU",0.0256539997962386,FALSE,FALSE,-0.152302147487976,0.182604401046354,0.00109918154901459,-0.00652559880423121,0.00782394129544048,0.00262678872731354,"tmx","curr.jan"
"QURU",-0.13601067181216,FALSE,FALSE,-0.31495998080354,0.0611654683063558,-0.00630001849085371,-0.0145889559731138,0.00283318636837522,-0.0139265339653939,"tmx","curr.feb"
"QURU",-0.0751348476092164,FALSE,FALSE,-0.278817214457099,0.111153576245941,-0.00339964873829537,-0.0126157252128084,0.00502939883776616,-0.00769327872050765,"tmx","curr.mar"
"QURU",-0.123786200629894,FALSE,FALSE,-0.30349186820004,0.0590659653254857,-0.00705955219281148,-0.0173082029559815,0.00336854401308251,-0.0126748342946215,"tmx","curr.apr"
"QURU",0.0220645767910757,FALSE,FALSE,-0.189677167992882,0.214621871830716,0.00121244734695769,-0.0104227505149536,0.0117934606933178,0.00225925711577496,"tmx","curr.may"
"QURU",-0.176230700126658,TRUE,FALSE,-0.325892491284285,-0.0187259400624541,-0.0124918886745736,-0.0231004740835557,-0.00132736440596782,-0.0180447813275165,"tmx","curr.jun"
"QURU",-0.0226901179328785,FALSE,FALSE,-0.207510620110451,0.154099758225698,-0.00190968304791499,-0.0174648503220443,0.0129695974627348,-0.00232330811884698,"tmx","curr.jul"
"QURU",-0.0419959027511896,FALSE,FALSE,-0.209435839267718,0.126205185296335,-0.00323337872592861,-0.0161250346527213,0.00971688032655734,-0.00430008438513961,"tmx","curr.aug"
"QURU",-0.0630121173582327,FALSE,FALSE,-0.248581576090048,0.11445764518234,-0.00491374153790653,-0.0193846146931984,0.00892551002953963,-0.00645199660386026,"tmx","curr.sep"
"QURU",0.160938001890193,FALSE,FALSE,-0.0947979253779618,0.374459894418906,0.0106392914238344,-0.00626690242593661,0.024754799341794,0.0164789168363332,"tmx","curr.oct"
"QURU",0.0389639903386982,FALSE,FALSE,-0.139546258949702,0.227767776836782,0.00137104180276622,-0.00491027106763401,0.00801455756075903,0.00398963792803385,"tmn","curr.jan"
"QURU",-0.0813359771370768,FALSE,FALSE,-0.255530212808213,0.103869411432098,-0.00313723628978665,-0.00985613851306886,0.0040063806745,-0.00832823066834322,"tmn","curr.feb"
"QURU",-0.0369316967771145,FALSE,FALSE,-0.208850237640076,0.132570452851086,-0.00188077208289136,-0.0106358421284908,0.00675124157558596,-0.00378154539429403,"tmn","curr.mar"
"QURU",-0.107059808716759,FALSE,FALSE,-0.297807820523766,0.0878476476295455,-0.00837836474512579,-0.0233060620433229,0.00687484540336564,-0.0109621696779915,"tmn","curr.apr"
"QURU",-0.00562969645536897,FALSE,FALSE,-0.190300070419336,0.190689341321856,-0.000442842126088997,-0.0149693484271279,0.0149999691818103,-0.000576441229617863,"tmn","curr.may"
"QURU",-0.10385038614598,FALSE,FALSE,-0.269452393004245,0.0704253022508628,-0.00869904836230371,-0.0225707335819389,0.00589918952587185,-0.0106335474320622,"tmn","curr.jun"
"QURU",0.0474002606504618,FALSE,FALSE,-0.11426542989204,0.201676886695749,0.00393302592794362,-0.00948114825247568,0.0167340941496194,0.00485345253517201,"tmn","curr.jul"
"QURU",0.025969898429067,FALSE,FALSE,-0.158049305434485,0.202185143339035,0.00188316779976965,-0.0114607056929053,0.0146611490440688,0.00265913452033912,"tmn","curr.aug"
"QURU",-0.0887680858051332,FALSE,FALSE,-0.252194436535334,0.0995301991616288,-0.00715971064985035,-0.0203410851627334,0.00802774353480575,-0.00908922620215788,"tmn","curr.sep"
"QURU",0.145208825321343,FALSE,FALSE,-0.0767283812155651,0.333321218436945,0.0104514430136246,-0.00552254521739649,0.0239908814909587,0.0148683600409348,"tmn","curr.oct"
"TSCA",0.255914493913659,TRUE,FALSE,0.0100049300844911,0.430830381583907,0.0153389340170603,0.000599672805023254,0.0258229953864592,0.0366564913695483,"tmx","curr.jan"
"TSCA",0.179877682741818,TRUE,FALSE,0.00294822737937903,0.35602624779762,0.0117973563802322,0.000193360780249848,0.0233501369484171,0.0260786987482153,"tmx","curr.feb"
"TSCA",0.28221781616601,TRUE,FALSE,0.101469351238376,0.432070746125497,0.0178568637095014,0.00642030471488506,0.0273385590294807,0.0404094187860701,"tmx","curr.mar"
"TSCA",0.0242106496661181,FALSE,FALSE,-0.134297527676121,0.198100935762099,0.00187695884834892,-0.0104115724426777,0.0153580060581865,0.00336992230256062,"tmx","curr.apr"
"TSCA",-0.124286832428363,FALSE,FALSE,-0.309582754085411,0.0882784359860051,-0.00991126656851575,-0.0246877093961206,0.00703977319410129,-0.0184685129440455,"tmx","curr.may"
"TSCA",-0.0204193654929522,FALSE,FALSE,-0.274586606785451,0.207607567487111,-0.00219803412481015,-0.029557761338792,0.0223478304486493,-0.00317510395472459,"tmx","curr.jun"
"TSCA",-0.0732744293435378,FALSE,FALSE,-0.263236815945135,0.117414204855159,-0.00893677318143882,-0.0321051659928526,0.0143201950048635,-0.0108724207985194,"tmx","curr.jul"
"TSCA",0.153067628951831,FALSE,FALSE,-0.081759856944129,0.35110436936605,0.0181725198411574,-0.00970670698110138,0.0416838698182845,0.0241677129192956,"tmx","curr.aug"
"TSCA",-0.109054469739638,FALSE,FALSE,-0.299567079465234,0.0740326805471345,-0.0119451710153511,-0.0328127769849752,0.00810909476678648,-0.0156846269241117,"tmx","curr.sep"
"TSCA",-0.0961236186639931,FALSE,FALSE,-0.258955653271913,0.0563442032373195,-0.00876510976377466,-0.0236130802858395,0.00513779165611593,-0.0135760464775876,"tmx","curr.oct"
"TSCA",0.236536636510769,FALSE,FALSE,-0.0212076641735628,0.434315783559092,0.0111477589495753,-0.000999498139391436,0.0204689122773259,0.0324392165345144,"tmn","curr.jan"
"TSCA",0.185558084672747,TRUE,FALSE,0.0329059670447799,0.346077596269454,0.0103165477512474,0.00182948633532809,0.0192410158460484,0.0273867128380084,"tmn","curr.feb"
"TSCA",0.327531128074981,TRUE,TRUE,0.149764712765752,0.494922446710657,0.0241706179817411,0.0110520965768404,0.0365234946074906,0.0485982804283111,"tmn","curr.mar"
"TSCA",0.352085627616369,TRUE,TRUE,0.173823530490251,0.500651489667068,0.0398394043431844,0.0196685844930496,0.056650017971187,0.0521254831420618,"tmn","curr.apr"
"TSCA",0.0283992285375094,FALSE,FALSE,-0.14348137399557,0.191288662469271,0.00321260183674812,-0.0162310227909359,0.021639119794617,0.00418179762933286,"tmn","curr.may"
"TSCA",0.0691462268389942,FALSE,FALSE,-0.175505631958968,0.2958557939995,0.00942866307620465,-0.023931652490173,0.0403423979627934,0.0115254142598197,"tmn","curr.jun"
"TSCA",0.0961559040143772,FALSE,FALSE,-0.107548256861963,0.292237563032628,0.0111180749691833,-0.0124353215213649,0.0337901158323297,0.01371998307004,"tmn","curr.jul"
"TSCA",0.217435412426317,FALSE,FALSE,-0.0229201077846247,0.416199951676786,0.0233457354022866,-0.00246089984037474,0.0446868053269998,0.0329654377684863,"tmn","curr.aug"
"TSCA",0.0461308965484215,FALSE,FALSE,-0.129357391787893,0.243574978817454,0.00504899652047648,-0.0141580821077134,0.0266591224654302,0.00640968241774938,"tmn","curr.sep"
"TSCA",-0.0120295072041078,FALSE,FALSE,-0.192878970318355,0.168218352113236,-0.00121192524937208,-0.0194317930265573,0.0169473333258555,-0.00172410077028346,"tmn","curr.oct"
