"X1","plot","tag","year","L","K","doy_ip","r","theta","a","b","ML_value","site_tag","tag_year"
41,"A1",11,2003,19.2164469180249,19.308173586901,197.806173109002,0.113401284171794,2.03688781726412,19.21650499,19.3081735326964,2.3861517578716,"A111","A1112003"
48,"A1",14,1999,55.9355704811001,56.3577839436917,215.393612472976,0.0265488502033577,5.2971284120558,55.9437964180533,56.3495161510667,6.44272116458949,"A114","A1141999"
49,"A1",14,2000,56.3011834098457,56.7314401134981,222.009902833476,0.0342163696929062,5.61540523771055,56.3294559835199,56.725824087294,7.07998374938444,"A114","A1142000"
50,"A1",14,2001,56.6980364697554,57.0958952858507,186.760222623815,0.0605450586030743,2.76657835993963,56.7255290835359,57.0952716654533,5.57514012541018,"A114","A1142001"
51,"A1",14,2002,56.8513087383637,57.4372775567902,139.14824490827,0.0203912129048801,1.39501409383563,57.1120956459494,57.4267413025394,9.29849049827689,"A114","A1142002"
52,"A1",14,2003,57.3626111819689,57.6923290302939,168.367975900201,0.0366284956818695,1.91828684013314,57.4393163412004,57.6916145219209,3.25169879201067,"A114","A1142003"
55,"A1",15,2000,22.1438767537781,22.2000886323819,190.756031370342,0.0307532628680457,1.54239474441051,22.14803972,22.1987733991063,4.33256389027401,"A115","A1152000"
62,"A1",17,1999,18.5896384903999,18.6794103759844,172.585432622948,0.0305695054306069,1.28962982503435,18.5903230147253,18.6758505714998,4.17351194240661,"A117","A1171999"
67,"A1",18,1999,26.079243558116,26.2690262886426,197.782943587783,0.0215592829070993,2.80318737996639,26.0872272197637,26.25849967,4.47958509219999,"A118","A1181999"
68,"A1",18,2000,26.2488380605641,26.3981524550737,188.193283785951,0.0924922901899715,0.890343799779981,26.2488599359645,26.3959916159227,4.85318732464058,"A118","A1182000"
69,"A1",18,2001,26.3933925102928,26.5331164754436,185.769502402052,0.0964985071559761,3.8328002214565,26.39738229,26.533115880476,3.51310473004338,"A118","A1182001"
70,"A1",18,2002,26.54321208021,26.6437055527089,191.164805074657,0.0702617493091212,0.732248672655669,26.5454855874971,26.6436883100385,4.28923999522339,"A118","A1182002"
71,"A1",18,2003,26.649715046772,26.7742050511104,171.533392826274,0.0472401516296555,0.394076117988696,26.65440625,26.7738934944031,2.41235240852062,"A118","A1182003"
73,"A1",19,1999,47.7946342456847,48.0742361832809,196.94138516067,0.0356198205903998,4.78272943628048,47.79703351,48.0727560702319,5.41136796355913,"A119","A1191999"
74,"A1",19,2000,48.0474270384984,48.3244557149198,224.316400505007,0.042281232109037,15.0676675922511,48.0633466450192,48.3146671880238,5.82718868838771,"A119","A1192000"
75,"A1",19,2001,48.2344421578748,48.5513407956702,185.521846661087,0.0499350100106888,5.26391134656577,48.3043913415026,48.5511427752621,4.80661548216585,"A119","A1192001"
77,"A1",19,2003,49.0509433642229,49.3852275139767,172.517894195143,0.0336093044652983,1.342435286204,49.1121252,49.3833641862826,3.13243502668419,"A119","A1192003"
80,"A2",25,2000,14.1851278643049,14.2584288677258,200.510884320919,0.0987469356759669,4.2957220354891,14.1851363825434,14.2577928047383,4.43179885582393,"A225","A2252000"
81,"A2",25,2001,14.2701026108656,14.3427455340737,190.454972811372,0.0968905764324772,6.08324642912644,14.2710349929065,14.3424059164467,3.25734294794786,"A225","A2252001"
82,"A2",25,2002,14.3433436738813,14.4675836240914,206.188157152927,0.0524659512833432,4.18226631440999,14.3469473764752,14.4675038105242,4.35062733742124,"A225","A2252002"
83,"A2",25,2003,14.5000026506378,14.555988646202,199.294334192775,0.0493401957196583,1.26590381507116,14.5012576538378,14.5558624480781,2.29083784875426,"A225","A2252003"
85,"A2",26,1999,40.003301531819,40.1411662172937,204.340929458901,0.0346724152621781,5.2194495536402,40.0108603074657,40.1402147742995,4.35759541522826,"A226","A2261999"
87,"A2",26,2001,40.0978179060797,40.5778786035081,169.983521115845,0.0317361250041466,4.34614263372925,40.3504572293828,40.5761020113858,7.17135798370945,"A226","A2262001"
88,"A2",26,2002,40.4721481425377,40.8377867324294,194.760838190684,0.0239448460712733,4.22432340140214,40.6067005951079,40.8334205650479,6.10183343421858,"A226","A2262002"
89,"A2",26,2003,40.4201733340918,41.0653623674282,198.77449457783,0.0217692194366617,10.4605871770413,40.8351495295559,41.0607929982923,7.09657492275341,"A226","A2262003"
91,"A2",27,1999,10.6833474368079,10.7531880556413,188.332507686213,0.0254187796415431,1.74393065548976,10.6844816011258,10.7495545336876,4.11904686394914,"A227","A2271999"
92,"A2",27,2000,10.7445103845842,10.8757545044729,205.801655308376,0.100387523307778,13.3722379244391,10.7445338218021,10.8757535664088,4.74671951126155,"A227","A2272000"
93,"A2",27,2001,10.8941998668348,10.9796898992441,165.231765467011,0.125291375421076,0.552606034247694,10.89473119,10.9796898920611,3.30586882296439,"A227","A2272001"
94,"A2",27,2002,10.9846064815334,11.10297300369,168.626847744026,0.093966326472507,0.57918217570733,10.9877485825082,11.1029728544701,4.41203233946066,"A227","A2272002"
95,"A2",27,2003,11.1195789789485,11.2720076400445,201.521817987486,0.104912025496716,10.2781628527943,11.1209216634507,11.2720075669156,2.60150901108556,"A227","A2272003"
97,"A2",29,1999,15.6379840969132,15.7205598729704,140.382718669768,0.0171419178148667,1.01194371048809,15.6454483644052,15.715588925856,4.13024799040371,"A229","A2291999"
98,"A2",29,2000,15.7052532409915,15.7984890302376,188.472051314669,0.0714630292689921,2.42686324072095,15.70665011,15.7984737138389,4.49375199575762,"A229","A2292000"
103,"A2",30,1999,22.5849515888497,22.7069489906541,229.386155495361,0.0426117158651848,9.20945530772059,22.5850306213055,22.7062988402188,4.29404057745097,"A230","A2301999"
104,"A2",30,2000,22.702332835846,22.8327080767524,201.134485801685,0.0733506592730978,2.30393967174221,22.7024488273983,22.8293805749103,4.67679821771842,"A230","A2302000"
105,"A2",30,2001,22.8312998461304,22.924726426638,188.202053907337,0.11788633769938,4.07319280657967,22.83161832,22.924366604892,3.3279208858266,"A230","A2302001"
106,"A2",30,2002,22.9281934213804,23.018629558403,227.789270569861,0.0690912668218319,10.2303790360081,22.928502720092,23.0186133586889,4.24328037374816,"A230","A2302002"
109,"A2",31,1999,39.3719709195036,39.603028314565,186.631402250874,0.0337736283693724,4.43050832630183,39.38005452,39.6019003786376,5.03586470373654,"A231","A2311999"
110,"A2",31,2000,39.5168423205913,39.8169152649375,198.431964711727,0.0282679457752331,5.83270632522424,39.5869123931869,39.804927804721,6.04584455634852,"A231","A2312000"
111,"A2",31,2001,39.6360549058679,40.0375227066884,168.751256802715,0.0414019724432089,4.09915160956731,39.8051575340906,40.0370955797472,6.09492846498107,"A231","A2312001"
112,"A2",31,2002,39.5124695819705,40.2703301877559,168.361191766253,0.0151125876985651,5.38147278238695,40.04050777,40.2561463629391,16.3830714878654,"A231","A2312002"
116,"A2",32,2000,41.3895843889864,41.6768683055046,205.258808001907,0.0347986272173769,6.25354048212249,41.422684939561,41.6680835113635,5.85408884138651,"A232","A2322000"
117,"A2",32,2001,41.6096398457872,41.936212819241,180.821440055811,0.0510699303715131,4.11927950160313,41.6777848624093,41.9356207547966,4.91480645754674,"A232","A2322001"
118,"A2",32,2002,41.4603261910666,42.2416967051149,181.404669643735,0.0168756229571914,5.88897473902945,41.9651509156797,42.2288967263538,16.5447929648897,"A232","A2322002"
119,"A2",32,2003,41.8382087367647,42.4668395910684,199.468455160188,0.0213540302487658,9.27243370612137,42.2276365861953,42.4614910305569,6.60898585189706,"A232","A2322003"
121,"A2",33,1999,30.9161494121985,31.0571308352013,178.538864679293,0.0325500516507786,2.28554290244141,30.92284849,31.055957208409,4.37139912484911,"A233","A2331999"
122,"A2",33,2000,31.059320820355,31.2116256485379,152.629043879109,0.0514664748578582,0.695498366455874,31.06433296949,31.2098364254361,4.8204968374073,"A233","A2332000"
123,"A2",33,2001,31.1769451994735,31.3483958536882,184.490190009771,0.0461786110621659,7.43930747709023,31.23584005,31.3479281528289,3.69034970991744,"A233","A2332001"
124,"A2",33,2002,30.8383390827853,31.5210830017384,207.038924130088,0.0105905196856127,8.87459843959709,31.3601948086034,31.4983605544942,14.0827080165583,"A233","A2332002"
125,"A2",33,2003,30.8319727786676,31.6548553606955,194.994938521744,0.0157460091835976,14.4961972522885,31.5,31.646752697042,11.9286739616172,"A233","A2332003"
128,"A2",34,2000,40.3497477001932,40.5970049353689,155.245840955866,0.0317158105135368,1.99995806505917,40.4048403772633,40.5896932794284,5.6279976455717,"A234","A2342000"
130,"A2",34,2002,37.9862417655188,41.0235374094535,178.304146067645,0.0202931308144178,71.8628385470225,40.869464872683,41.0211071362202,318.419689193094,"A234","A2342002"
131,"A2",34,2003,40.2907479194501,41.2044681256496,143.788931130469,0.0179158017742929,8.13085839694841,41.0552277183734,41.1995382344813,15.1367590392474,"A234","A2342003"
137,"A3",51,1999,21.4497284598745,21.629040931182,193.640955508989,0.0467026213688173,5.36187689208174,21.4550852283934,21.6288083993076,4.69086805136455,"A351","A3511999"
138,"A3",51,2000,21.562519114131,21.8158243754378,188.046600713166,0.0340516735817311,4.34035340010871,21.6005185426256,21.8130225781682,5.60407213473208,"A351","A3512000"
139,"A3",51,2001,21.7591386192692,22.0246719818945,214.853705984714,0.0516264861254684,21.6644735527219,21.8093225,22.0241360539328,4.3192052528516,"A351","A3512001"
140,"A3",51,2002,21.9484203808257,22.2860333356336,129.065857326483,0.0289072529250241,0.629846262561628,22.0421953143089,22.2838361526281,5.86386799485015,"A351","A3512002"
141,"A3",51,2003,22.2379159875625,22.5116299220475,199.512702228596,0.0324804348241365,2.93213075440786,22.2849823133264,22.50899125,2.81072017326651,"A351","A3512003"
143,"A3",52,1999,13.3780102401498,13.4702840574073,95.4389635096982,0.0465785461230374,0.0351964415809584,13.3780583106599,13.4700936616536,4.2181688403301,"A352","A3521999"
144,"A3",52,2000,13.4731748117869,13.6659213525487,218.997822851038,0.0787211748284325,12.5634465461093,13.4757967264283,13.6658908125531,5.1601655781315,"A352","A3522000"
145,"A3",52,2001,13.6706070505176,13.8489420811549,185.766606265236,0.0828323444208783,3.20809047546243,13.6752225,13.8489377601011,3.7013264674264,"A352","A3522001"
146,"A3",52,2002,13.6920342136479,13.7906103152813,186.038216708221,0.112864988761877,0.681812953705921,13.6924326284875,13.7880429480837,4.31907049577604,"A352","A3522002"
147,"A3",52,2003,13.7653867964178,13.9377021745093,201.883638073117,0.0428727101280276,2.86999754987406,13.7779598313789,13.9372897097225,2.52764406998402,"A352","A3522003"
150,"A3",53,2000,11.5870758250071,11.653118054405,183.26883638714,0.0830827501806977,0.653450509803142,11.5871017567552,11.6508176955859,4.39513862877326,"A353","A3532000"
154,"A3",54,1999,33.5979713045201,33.8249945056638,171.401117073907,0.0455120674889569,1.5827091154822,33.60261022,33.8245833155859,5.01578956163851,"A354","A3541999"
155,"A3",54,2000,33.8232718561904,34.0965306037665,173.954552220124,0.0402591404329365,1.362690139776,33.8373962841757,34.0858873333932,5.65917406315114,"A354","A3542000"
156,"A3",54,2001,33.9878374523795,34.350728846902,184.115478892011,0.0441586280910116,5.13723680516885,34.0938065747963,34.3503060565971,5.2985362048317,"A354","A3542001"
157,"A3",54,2002,34.3333109577064,34.5997882425261,147.645182754652,0.0403586948804625,0.546979175870803,34.3639210915418,34.5993057719899,5.27854622858486,"A354","A3542002"
158,"A3",54,2003,34.5909025636991,34.8548956152712,197.549647899124,0.0458106924702734,3.03595631754374,34.6103137964356,34.8426456846448,2.91982065404465,"A354","A3542003"
165,"A3",56,1999,11.2504075382057,11.3019457823909,187.347740648333,0.0600140540017965,1.70511128720956,11.25140746,11.3019107927822,4.11636156939527,"A356","A3561999"
166,"A3",56,2000,11.3026894651032,11.3940715470656,185.975446138895,0.0764606133866822,0.861469123263252,11.302758902769,11.3920201453302,4.48530681539472,"A356","A3562000"
167,"A3",56,2001,11.400555779404,11.5528001561216,201.084580622762,0.0718698665241249,5.46295352433329,11.40593104,11.552777371974,3.51461620612774,"A356","A3562001"
168,"A3",56,2002,11.5625788499457,11.7185715051813,176.439142821187,0.0801808609270881,0.48792091555205,11.5662094414894,11.7174028678582,4.61458913523033,"A356","A3562002"
169,"A3",56,2003,11.7261408470968,11.8889552170988,199.410030613523,0.0911630744673312,3.86157180231664,11.72711157,11.8889543664362,2.63248109369845,"A356","A3562003"
171,"A3",57,1999,55.0579759533914,55.2886658237213,183.748684527454,0.0315524097179382,1.04488630736321,55.06063535,55.2831643277365,4.69029537053928,"A357","A3571999"
172,"A3",57,2000,55.2852931371426,55.5868610597981,181.758674214037,0.0423154586133415,1.12918461917728,55.2933762191575,55.580284779499,5.83983650968903,"A357","A3572000"
173,"A3",57,2001,55.4661084532814,55.8842638942294,190.549907971671,0.0368666611957043,4.21835329959717,55.5866821253795,55.8810466802801,5.52728424376963,"A357","A3572001"
174,"A3",57,2002,55.8769023961045,56.177810180934,208.925369182974,0.0233567533430358,1.95667738355341,55.93945233,56.1664939542386,4.90449775069125,"A357","A3572002"
175,"A3",57,2003,56.117485050784,56.4130568621254,185.885890899881,0.0285392988728693,1.09245055589951,56.1576802312273,56.4069514728423,2.80151655957452,"A357","A3572003"
177,"A3",58,1999,38.8055122297383,39.0586026654107,222.281956546647,0.0326362186728979,8.55373423293483,38.81215266,39.0562822522112,5.02656722469002,"A358","A3581999"
178,"A3",58,2000,39.0364451821368,39.3466701479634,175.658910649379,0.0382149174651884,1.48052191035627,39.0554712970981,39.3447288224976,5.99930733572265,"A358","A3582000"
179,"A3",58,2001,38.9855259742008,39.6915820821,158.600381444979,0.0283574879931227,2.58578964915,39.3480699761206,39.6866639159566,11.0115740403714,"A358","A3582001"
180,"A3",58,2002,39.6982322128991,40.0126770993298,211.260296432717,0.0433080966638025,5.15389355703849,39.72510139,40.0121040418432,5.70930459660787,"A358","A3582002"
181,"A3",58,2003,39.8558352543464,40.3172493625019,197.825193829723,0.02711263880483,3.73192516105453,39.99931059,40.3125432421333,3.81869718654196,"A358","A3582003"
183,"A3",60,1999,20.6642447917762,20.7218830566652,234.334183211222,0.0368186097023172,6.8361140771638,20.6643294756597,20.7211412820793,4.10878115882111,"A360","A3601999"
184,"A3",60,2000,20.7117501750823,20.8357048016892,194.310184977849,0.0550016085777521,2.90441415300298,20.7131796772898,20.8355626087664,4.6056329201601,"A360","A3602000"
186,"A3",60,2002,20.9681192563314,21.0633719128607,188.901636969532,0.135934069738926,8.84720142397747,20.9699755990153,21.0633719126359,4.31286431623026,"A360","A3602002"
189,"A3",61,1999,45.6734204889648,45.8836799116901,199.045615231755,0.038802438181006,7.68630817201685,45.67740325,45.8831370820779,4.90966735872103,"A361","A3611999"
190,"A3",61,2000,45.853769047604,46.0950682915353,192.117362196652,0.036640783607586,4.47561442674876,45.8801773220917,46.0902609242603,5.46279238319045,"A361","A3612000"
191,"A3",61,2001,45.9697599025776,46.369521547292,163.247361545354,0.0431626602700699,2.19744550285127,46.095651113081,46.3690250997093,5.79419199675175,"A361","A3612001"
192,"A3",61,2002,45.9626868315069,46.6766643242573,207.014372175202,0.0211395760740832,10.5349669113241,46.3808494145215,46.670368005939,14.7358033786207,"A361","A3612002"
193,"A3",61,2003,46.0475955430475,46.9364372817865,209.424328731621,0.0200560504459286,13.5735779505158,46.65607816,46.9290785947173,11.8270331404476,"A361","A3612003"
207,"A3",66,1999,24.3304745546246,24.5646043418259,203.277673620296,0.0478278240759942,5.34899360373268,24.33124244,24.5641764481342,5.04321307033864,"A366","A3661999"
208,"A3",66,2000,24.5591458812798,24.8811453535456,181.163707898451,0.0591194689458323,1.02801599085815,24.5610484073366,24.8800192772507,6.44648478059672,"A366","A3662000"
209,"A3",66,2001,24.859018465925,25.207585549565,181.71868235071,0.0779457639196993,1.45471800462734,24.8758869318184,25.2075618091674,5.0521246294429,"A366","A3662001"
210,"A3",66,2002,25.2063503568047,25.4792478316034,198.393905559218,0.0558727212355526,2.9600110897863,25.21808924,25.4791386876461,5.48248939688264,"A366","A3662002"
211,"A3",66,2003,25.45345644281,25.6499206130279,222.110872283072,0.0509469959670825,9.96899518424996,25.46361538,25.6497717934361,2.65400175561278,"A366","A3662003"
213,"A3",67,1999,12.1002945930942,12.2123866625533,151.482818877096,0.0250505579083191,0.713999582746241,12.1022981724522,12.2087085793062,4.20434762980359,"A367","A3671999"
214,"A3",67,2000,12.2375286849257,12.3724999340649,202.075618409868,0.0513778965231216,1.18713025003879,12.2390394201277,12.3708478667799,4.6210506901965,"A367","A3672000"
222,"A3",70,1999,42.0560907831245,42.188753813749,213.667134816349,0.03891808336815,11.8436249769706,42.05896033,42.188365839332,4.38794506786427,"A370","A3701999"
223,"A3",70,2000,42.1742316165146,42.3600333290199,162.06793268095,0.0363919831405836,1.36128679605693,42.1932943098758,42.3587055264498,4.96327841865749,"A370","A3702000"
224,"A3",70,2001,42.1661496756066,42.5061270154013,163.322197852275,0.0449090845075489,6.34106865253227,42.354413528025,42.505658017693,5.63313670849052,"A370","A3702001"
225,"A3",70,2002,41.504314678608,42.6787645357013,204.86912423725,0.0181813546426446,32.9542553222571,42.5131137389112,42.6743070796661,45.6071782280886,"A370","A3702002"
226,"A3",70,2003,42.240363809161,42.8223578455099,198.881731107697,0.0193157816100224,14.0399029237445,42.6747758573279,42.818234830291,6.78994894787238,"A370","A3702003"
228,"B1",152,1999,15.2438724832996,15.3769592832006,207.130137192263,0.0809726495122764,20.1298431684445,15.2438726921674,15.371984684578,4.46685492694518,"B1152","B11521999"
229,"B1",152,2000,15.3908826103779,15.6118942548982,188.682737417821,0.0894378442639267,1.585706061863,15.3909561958425,15.6100864633139,5.51707605131315,"B1152","B11522000"
230,"B1",152,2001,15.6315465236632,15.7498170226819,190.210490382804,0.13273106609017,14.3675135578579,15.6322286,15.7498170188204,3.45322619136536,"B1152","B11522001"
231,"B1",152,2002,15.7817107786534,15.9070338537162,176.427690899393,0.100661048622535,0.408244157594834,15.7835089896496,15.9070336741011,4.45935981673652,"B1152","B11522002"
232,"B1",152,2003,15.9224579418181,16.037969207551,210.791547545231,0.101307145826475,10.9331534211835,15.9225622732475,16.0379690047764,2.45382082588161,"B1152","B11522003"
234,"B1",153,1999,48.1613907290694,48.476012391062,160.311110553046,0.0349335470938178,0.738687992080755,48.1624106002789,48.4728090690344,5.46725543956899,"B1153","B11531999"
235,"B1",153,2000,48.45398866289,48.825051714847,206.441159981075,0.0400491733750431,4.95939474441814,48.4733062512449,48.821863132012,6.79290779638861,"B1153","B11532000"
236,"B1",153,2001,48.7877930752888,49.1898371195781,161.401311922089,0.0576086705238361,1.17388608264744,48.8437795908557,49.1830012088064,5.83111404484107,"B1153","B11532001"
237,"B1",153,2002,49.1765849323731,49.5766708034661,194.89172779353,0.0318729989630584,2.82653245970853,49.2494808,49.5739790976225,6.36252052417674,"B1153","B11532002"
238,"B1",153,2003,49.4735575807781,50.0069059459881,201.552159025169,0.0284433758627565,2.71622505254409,49.5810000921161,49.9998460055061,4.12960202488286,"B1153","B11532003"
240,"B1",156,1999,33.7936389539671,34.1441457065661,162.796844516414,0.0742627637726825,0.409001531358982,33.7936401212348,34.1441135056716,6.75665390518332,"B1156","B11561999"
241,"B1",156,2000,34.1440330519738,34.6026371760369,189.458256096115,0.0708345210760481,1.34381301148642,34.1447451104386,34.5980815049651,9.07699591090489,"B1156","B11562000"
242,"B1",156,2001,34.5420538644693,35.0076803301282,186.118371524004,0.0557885381707597,2.04491779257555,34.57490902,35.0058155974178,6.15313571095153,"B1156","B11562001"
243,"B1",156,2002,34.831443493116,35.6351499312106,194.799337622592,0.0256349609297342,1.13588556789185,34.9751546157193,35.6068708433454,10.6535418777273,"B1156","B11562002"
244,"B1",156,2003,35.6290442763076,35.9843668114723,199.403167790265,0.0624935527287769,1.19639675735587,35.6334679720285,35.9841874461634,3.75740886788764,"B1156","B11562003"
252,"B1",159,1999,28.3476211795682,28.4999641245653,163.077093115269,0.0505427577319702,0.85392508148141,28.3476652608852,28.4997881772913,4.51095036597099,"B1159","B11591999"
253,"B1",159,2000,28.5052027739289,28.6618477868015,218.664540332835,0.0520243422315264,10.5691409757236,28.51126662,28.6616091603634,4.77660811914919,"B1159","B11592000"
254,"B1",159,2001,28.639647559469,28.8111122615799,184.77278844685,0.0683384726971066,4.00397804954418,28.6519421316985,28.8092137491262,3.65068207556669,"B1159","B11592001"
255,"B1",159,2002,28.7977608993212,28.9363067974603,208.896630188244,0.0394037299998608,3.54080123440013,28.8130925194622,28.9357978016215,4.35725901019168,"B1159","B11592002"
256,"B1",159,2003,28.9191757027324,29.0455079761162,190.899349456723,0.0433070555476949,1.73737471410132,28.92966469,29.0452127913829,2.40547151632929,"B1159","B11592003"
258,"B1",160,1999,34.7498676364691,34.8559600675586,254.62672747671,0.0330159302176366,7.99723680411274,34.75193289,34.8530748456218,4.2054692021273,"B1160","B11601999"
259,"B1",160,2000,34.835344832255,35.0252033994112,212.846038353008,0.0657011733475014,5.20340664936081,34.8357454116342,35.0246792292132,5.06673893827523,"B1160","B11602000"
260,"B1",160,2001,35.0145100142738,35.110143910891,190.686724278142,0.0957127887314606,4.48149793867275,35.01557949,35.1101433009296,3.32124880743795,"B1160","B11602001"
261,"B1",160,2002,35.1194479061788,35.2375100178257,233.272063057612,0.0629699453880488,11.2273643752358,35.1225951911638,35.226732278001,4.34517557663212,"B1160","B11602002"
262,"B1",160,2003,35.2522047893347,35.3490286420061,199.348371325175,0.096174957007978,1.19853710341483,35.2527164500586,35.3460096273927,2.39364630706569,"B1160","B11602003"
266,"B1",161,2001,18.5339900179064,18.6121256201358,195.224053390559,0.0550715770951181,1.41185630435641,18.54131902,18.6119533761074,3.2409826776506,"B1161","B11612001"
270,"B1",162,1999,31.5212189887949,31.6727775966173,169.669501313265,0.0469377700014498,0.934683388053297,31.5309390729205,31.6724210386749,4.46290966831641,"B1162","B11621999"
271,"B1",162,2000,31.6809630092716,31.8047019416327,204.993243034805,0.0560877470769969,3.15228101915517,31.6817300016461,31.8004493941757,4.59636558237556,"B1162","B11622000"
272,"B1",162,2001,31.7964166255564,31.9334304204734,184.724473054126,0.0655998648967509,2.09145658137279,31.80348057,31.9333963759684,3.44551532232642,"B1162","B11622001"
274,"B1",162,2003,32.1061418000342,32.2263758262742,162.704791511822,0.0771483126756057,0.085604024276142,32.1064680149027,32.2263670295284,2.45396941545155,"B1162","B11622003"
288,"B1",165,2001,42.4529679931839,42.9341077249083,177.270410193453,0.0391903176344492,12.1266508372975,42.7553087107237,42.9307616652346,8.15686963521888,"B1165","B11652001"
289,"B1",165,2002,41.882989553196,43.100963833066,161.152473053532,0.0163862574514326,15.6676219403347,42.9487518219254,43.09513961663,48.9760368680795,"B1165","B11652002"
290,"B1",165,2003,41.6331549224246,43.2513090528874,85.1585486575682,0.0172964939059606,4.88025686627627,43.0829743197758,43.2454213988753,46.6933333915836,"B1165","B11652003"
292,"B2",179,1999,61.9653825089603,62.2820547144444,169.361474810392,0.0292068397181044,1.20937019459584,61.96973096,62.27573211,5.35230678217614,"B2179","B21791999"
293,"B2",179,2000,62.2164326247886,62.6320168698263,208.151883866875,0.0269978777799667,3.2529481477977,62.27254325,62.6210201404134,6.53867863841578,"B2179","B21792000"
