"tot","perc","tag","DOY","sp","year","dbh","max_rate_DOY","max_rate","wood_type","site_tag","site","realtag","tag_year","tag_year_perc","doy","mean","SD","rm","dbh_total_growth"
0.163069469867418,0.75,"F35",214,"betual",1999,16.02605866,139,0.000707837399575695,"diffuse-porous","F35","F3",5,"F351999","F3519990.75",195,196.610526315789,32.2461743719513,"keep",0.146692045065802
0.0620494483618046,0.25,"G4253",160,"betual",1999,14.20305364,183,0.000771590551956081,"diffuse-porous","G4253","G4",253,"G42531999","G425319990.25",162,141.936842105263,38.3827316017637,"keep",0.060763201098899
0.0620494483618046,0.5,"G4253",182,"betual",1999,14.20305364,183,0.000771590551956081,"diffuse-porous","G4253","G4",253,"G42531999","G425319990.5",184,168.863157894737,32.6670264075805,"keep",0.060763201098899
0.0620494483618046,0.75,"G4253",204,"betual",1999,14.20305364,183,0.000771590551956081,"diffuse-porous","G4253","G4",253,"G42531999","G425319990.75",205,196.610526315789,32.2461743719513,"keep",0.060763201098899
0.268975735513848,0.25,"H2343",134,"betual",1999,43.560817045,170,0.00208142798506117,"diffuse-porous","H2343","H2",343,"H23431999","H234319990.25",134,141.936842105263,38.3827316017637,"keep",0.260590489559902
0.268975735513848,0.5,"H2343",170,"betual",1999,43.560817045,170,0.00208142798506117,"diffuse-porous","H2343","H2",343,"H23431999","H234319990.5",169,168.863157894737,32.6670264075805,"keep",0.260590489559902
0.268975735513848,0.75,"H2343",205,"betual",1999,43.560817045,170,0.00208142798506117,"diffuse-porous","H2343","H2",343,"H23431999","H234319990.75",202,196.610526315789,32.2461743719513,"keep",0.260590489559902
0.0572828009069539,0.25,"A12",117,"acerru",1999,32.459922195,167,0.000305100978813755,"diffuse-porous","A12","A1",2,"A121999","A1219990.25",116,141.936842105263,38.3827316017637,"keep",0.0543418845359014
0.0572828009069539,0.5,"A12",168,"acerru",1999,32.459922195,167,0.000305100978813755,"diffuse-porous","A12","A1",2,"A121999","A1219990.5",164,168.863157894737,32.6670264075805,"keep",0.0543418845359014
0.0572828009069539,0.75,"A12",219,"acerru",1999,32.459922195,167,0.000305100978813755,"diffuse-porous","A12","A1",2,"A121999","A1219990.75",212,196.610526315789,32.2461743719513,"keep",0.0543418845359014
0.198799292751747,0.25,"A111",162,"acerru",1999,18.65382258,181,0.0029591842157437,"diffuse-porous","A111","A1",11,"A1111999","A11119990.25",164,141.936842105263,38.3827316017637,"keep",0.1940548154769
0.198799292751747,0.5,"A111",180,"acerru",1999,18.65382258,181,0.0029591842157437,"diffuse-porous","A111","A1",11,"A1111999","A11119990.5",182,168.863157894737,32.6670264075805,"keep",0.1940548154769
0.198799292751747,0.75,"A111",199,"acerru",1999,18.65382258,181,0.0029591842157437,"diffuse-porous","A111","A1",11,"A1111999","A11119990.75",200,196.610526315789,32.2461743719513,"keep",0.1940548154769
0.0889718809383631,0.25,"A117",128,"acerru",1999,18.65762911,164,0.000686045934905621,"diffuse-porous","A117","A1",17,"A1171999","A11719990.25",128,141.936842105263,38.3827316017637,"keep",0.0855275567745011
0.0889718809383631,0.5,"A117",164,"acerru",1999,18.65762911,164,0.000686045934905621,"diffuse-porous","A117","A1",17,"A1171999","A11719990.5",162,168.863157894737,32.6670264075805,"keep",0.0855275567745011
0.0889718809383631,0.75,"A117",199,"acerru",1999,18.65762911,164,0.000686045934905621,"diffuse-porous","A117","A1",17,"A1171999","A11719990.75",196,196.610526315789,32.2461743719513,"keep",0.0855275567745011
0.180610327735739,0.25,"A118",104,"acerru",1999,26.23132572,150,0.00102288490024804,"diffuse-porous","A118","A1",18,"A1181999","A11819990.25",103,141.936842105263,38.3827316017637,"keep",0.171272450236298
0.180610327735739,0.5,"A118",152,"acerru",1999,26.23132572,150,0.00102288490024804,"diffuse-porous","A118","A1",18,"A1181999","A11819990.5",149,168.863157894737,32.6670264075805,"keep",0.171272450236298
0.180610327735739,0.75,"A118",201,"acerru",1999,26.23132572,150,0.00102288490024804,"diffuse-porous","A118","A1",18,"A1181999","A11819990.75",194,196.610526315789,32.2461743719513,"keep",0.171272450236298
0.0683682996594168,0.25,"A227",124,"acerru",1999,10.73514688,166,0.000443795118409085,"diffuse-porous","A227","A2",27,"A2271999","A22719990.25",123,141.936842105263,38.3827316017637,"keep",0.0650729325618009
0.0683682996594168,0.5,"A227",166,"acerru",1999,10.73514688,166,0.000443795118409085,"diffuse-porous","A227","A2",27,"A2271999","A22719990.5",164,168.863157894737,32.6670264075805,"keep",0.0650729325618009
0.0683682996594168,0.75,"A227",208,"acerru",1999,10.73514688,166,0.000443795118409085,"diffuse-porous","A227","A2",27,"A2271999","A22719990.75",203,196.610526315789,32.2461743719513,"keep",0.0650729325618009
0.0738640915418252,0.25,"A229",92,"acerru",1999,15.693056915,140,0.000353872128645349,"diffuse-porous","A229","A2",29,"A2291999","A22919990.25",91,141.936842105263,38.3827316017637,"keep",0.0701405614508008
0.0738640915418252,0.5,"A229",146,"acerru",1999,15.693056915,140,0.000353872128645349,"diffuse-porous","A229","A2",29,"A2291999","A22919990.5",143,168.863157894737,32.6670264075805,"keep",0.0701405614508008
0.0738640915418252,0.75,"A229",205,"acerru",1999,15.693056915,140,0.000353872128645349,"diffuse-porous","A229","A2",29,"A2291999","A22919990.75",197,196.610526315789,32.2461743719513,"keep",0.0701405614508008
0.121889793904796,0.25,"A230",151,"acerru",1999,22.68043266,177,0.00129953345677336,"diffuse-porous","A230","A2",30,"A2301999","A23019990.25",151,141.936842105263,38.3827316017637,"keep",0.121268218913301
0.121889793904796,0.5,"A230",176,"acerru",1999,22.68043266,177,0.00129953345677336,"diffuse-porous","A230","A2",30,"A2301999","A23019990.5",177,168.863157894737,32.6670264075805,"keep",0.121268218913301
0.121889793904796,0.75,"A230",202,"acerru",1999,22.68043266,177,0.00129953345677336,"diffuse-porous","A230","A2",30,"A2301999","A23019990.75",203,196.610526315789,32.2461743719513,"keep",0.121268218913301
0.0515363144539069,0.25,"A356",159,"acerru",1999,11.28973949,178,0.000773052021646237,"diffuse-porous","A356","A3",56,"A3561999","A35619990.25",161,141.936842105263,38.3827316017637,"keep",0.0505033327822009
0.0515363144539069,0.5,"A356",177,"acerru",1999,11.28973949,178,0.000773052021646237,"diffuse-porous","A356","A3",56,"A3561999","A35619990.5",179,168.863157894737,32.6670264075805,"keep",0.0505033327822009
0.0515363144539069,0.75,"A356",196,"acerru",1999,11.28973949,178,0.000773052021646237,"diffuse-porous","A356","A3",56,"A3561999","A35619990.75",197,196.610526315789,32.2461743719513,"keep",0.0505033327822009
0.0574966107341055,0.25,"A360",151,"acerru",1999,20.703807885,182,0.0005305223412293,"diffuse-porous","A360","A3",60,"A3601999","A36019990.25",152,141.936842105263,38.3827316017637,"keep",0.0568118064196028
0.0574966107341055,0.5,"A360",181,"acerru",1999,20.703807885,182,0.0005305223412293,"diffuse-porous","A360","A3",60,"A3601999","A36019990.5",182,168.863157894737,32.6670264075805,"keep",0.0568118064196028
0.0574966107341055,0.75,"A360",211,"acerru",1999,20.703807885,182,0.0005305223412293,"diffuse-porous","A360","A3",60,"A3601999","A36019990.75",211,196.610526315789,32.2461743719513,"keep",0.0568118064196028
0.234031941922844,0.25,"A366",144,"acerru",1999,24.51962442,168,0.00279927126585378,"diffuse-porous","A366","A3",66,"A3661999","A36619990.25",145,141.936842105263,38.3827316017637,"keep",0.232934008134201
0.234031941922844,0.5,"A366",167,"acerru",1999,24.51962442,168,0.00279927126585378,"diffuse-porous","A366","A3",66,"A3661999","A36619990.5",168,168.863157894737,32.6670264075805,"keep",0.232934008134201
0.234031941922844,0.75,"A366",190,"acerru",1999,24.51962442,168,0.00279927126585378,"diffuse-porous","A366","A3",66,"A3661999","A36619990.75",191,196.610526315789,32.2461743719513,"keep",0.232934008134201
0.109534992985019,0.25,"A367",122,"acerru",1999,12.181583875,165,0.000701982510546983,"diffuse-porous","A367","A3",67,"A3671999","A36719990.25",122,141.936842105263,38.3827316017637,"keep",0.106410406854
0.109534992985019,0.5,"A367",165,"acerru",1999,12.181583875,165,0.000701982510546983,"diffuse-porous","A367","A3",67,"A3671999","A36719990.5",164,168.863157894737,32.6670264075805,"keep",0.106410406854
0.109534992985019,0.75,"A367",208,"acerru",1999,12.181583875,165,0.000701982510546983,"diffuse-porous","A367","A3",67,"A3671999","A36719990.75",205,196.610526315789,32.2461743719513,"keep",0.106410406854
0.133086630257806,0.25,"B1152",155,"acerru",1999,15.358473385,170,0.00269371718514222,"diffuse-porous","B1152","B1",152,"B11521999","B115219990.25",156,141.936842105263,38.3827316017637,"keep",0.1281119924106
0.133086630257806,0.5,"B1152",169,"acerru",1999,15.358473385,170,0.00269371718514222,"diffuse-porous","B1152","B1",152,"B11521999","B115219990.5",169,168.863157894737,32.6670264075805,"keep",0.1281119924106
0.133086630257806,0.75,"B1152",183,"acerru",1999,15.358473385,170,0.00269371718514222,"diffuse-porous","B1152","B1",152,"B11521999","B115219990.75",182,196.610526315789,32.2461743719513,"keep",0.1281119924106
0.350505627362537,0.25,"B1156",159,"acerru",1999,34.082928165,175,0.00650641030895116,"diffuse-porous","B1156","B1",156,"B11561999","B115619990.25",160,141.936842105263,38.3827316017637,"keep",0.350473384436796
0.350505627362537,0.5,"B1156",174,"acerru",1999,34.082928165,175,0.00650641030895116,"diffuse-porous","B1156","B1",156,"B11561999","B115619990.5",175,168.863157894737,32.6670264075805,"keep",0.350473384436796
0.350505627362537,0.75,"B1156",189,"acerru",1999,34.082928165,175,0.00650641030895116,"diffuse-porous","B1156","B1",156,"B11561999","B115619990.75",190,196.610526315789,32.2461743719513,"keep",0.350473384436796
0.152300337569685,0.25,"B1159",143,"acerru",1999,28.47867289,166,0.0019248058392094,"diffuse-porous","B1159","B1",159,"B11591999","B115919990.25",144,141.936842105263,38.3827316017637,"keep",0.1521229164061
0.152300337569685,0.5,"B1159",165,"acerru",1999,28.47867289,166,0.0019248058392094,"diffuse-porous","B1159","B1",159,"B11591999","B115919990.5",166,168.863157894737,32.6670264075805,"keep",0.1521229164061
0.152300337569685,0.75,"B1159",187,"acerru",1999,28.47867289,166,0.0019248058392094,"diffuse-porous","B1159","B1",159,"B11591999","B115919990.75",188,196.610526315789,32.2461743719513,"keep",0.1521229164061
0.105551204120005,0.25,"B1160",157,"acerru",1999,34.81878642,192,0.000875636659813495,"diffuse-porous","B1160","B1",160,"B11601999","B116019990.25",160,141.936842105263,38.3827316017637,"keep",0.101141955621799
0.105551204120005,0.5,"B1160",191,"acerru",1999,34.81878642,192,0.000875636659813495,"diffuse-porous","B1160","B1",160,"B11601999","B116019990.5",191,168.863157894737,32.6670264075805,"keep",0.101141955621799
0.105551204120005,0.75,"B1160",224,"acerru",1999,34.81878642,192,0.000875636659813495,"diffuse-porous","B1160","B1",160,"B11601999","B116019990.75",222,196.610526315789,32.2461743719513,"keep",0.101141955621799
0.15149008190205,0.25,"B1162",147,"acerru",1999,31.64403751,171,0.00177836259632258,"diffuse-porous","B1162","B1",162,"B11621999","B116219990.25",153,141.936842105263,38.3827316017637,"keep",0.141481965754402
0.15149008190205,0.5,"B1162",170,"acerru",1999,31.64403751,171,0.00177836259632258,"diffuse-porous","B1162","B1",162,"B11621999","B116219990.5",174,168.863157894737,32.6670264075805,"keep",0.141481965754402
0.15149008190205,0.75,"B1162",194,"acerru",1999,31.64403751,171,0.00177836259632258,"diffuse-porous","B1162","B1",162,"B11621999","B116219990.75",196,196.610526315789,32.2461743719513,"keep",0.141481965754402
0.468257700895233,0.25,"B2187",143,"acerru",1999,28.72433648,171,0.00468172397986066,"diffuse-porous","B2187","B2",187,"B21871999","B218719990.25",143,141.936842105263,38.3827316017637,"keep",0.458867187401399
0.468257700895233,0.5,"B2187",170,"acerru",1999,28.72433648,171,0.00468172397986066,"diffuse-porous","B2187","B2",187,"B21871999","B218719990.5",170,168.863157894737,32.6670264075805,"keep",0.458867187401399
0.468257700895233,0.75,"B2187",198,"acerru",1999,28.72433648,171,0.00468172397986066,"diffuse-porous","B2187","B2",187,"B21871999","B218719990.75",197,196.610526315789,32.2461743719513,"keep",0.458867187401399
0.221237672617441,0.25,"B2194",150,"acerru",1999,20.40104213,181,0.00199105220373141,"diffuse-porous","B2194","B2",194,"B21941999","B219419990.25",150,141.936842105263,38.3827316017637,"keep",0.2149725340769
0.221237672617441,0.5,"B2194",180,"acerru",1999,20.40104213,181,0.00199105220373141,"diffuse-porous","B2194","B2",194,"B21941999","B219419990.5",180,168.863157894737,32.6670264075805,"keep",0.2149725340769
0.221237672617441,0.75,"B2194",211,"acerru",1999,20.40104213,181,0.00199105220373141,"diffuse-porous","B2194","B2",194,"B21941999","B219419990.75",209,196.610526315789,32.2461743719513,"keep",0.2149725340769
0.112134825374039,0.25,"B4255",145,"acerru",1999,18.987133265,167,0.00147107134581148,"diffuse-porous","B4255","B4",255,"B42551999","B425519990.25",150,141.936842105263,38.3827316017637,"keep",0.106867463490502
0.112134825374039,0.5,"B4255",166,"acerru",1999,18.987133265,167,0.00147107134581148,"diffuse-porous","B4255","B4",255,"B42551999","B425519990.5",169,168.863157894737,32.6670264075805,"keep",0.106867463490502
0.112134825374039,0.75,"B4255",187,"acerru",1999,18.987133265,167,0.00147107134581148,"diffuse-porous","B4255","B4",255,"B42551999","B425519990.75",189,196.610526315789,32.2461743719513,"keep",0.106867463490502
0.0679803166830553,0.25,"B4256",139,"acerru",1999,14.338551915,177,0.000501297250714572,"diffuse-porous","B4256","B4",256,"B42561999","B425619990.25",138,141.936842105263,38.3827316017637,"keep",0.0657254975493995
0.0679803166830553,0.5,"B4256",176,"acerru",1999,14.338551915,177,0.000501297250714572,"diffuse-porous","B4256","B4",256,"B42561999","B425619990.5",175,168.863157894737,32.6670264075805,"keep",0.0657254975493995
0.0679803166830553,0.75,"B4256",213,"acerru",1999,14.338551915,177,0.000501297250714572,"diffuse-porous","B4256","B4",256,"B42561999","B425619990.75",210,196.610526315789,32.2461743719513,"keep",0.0657254975493995
0.0787064699291236,0.25,"B4272",154,"acerru",1999,21.29706018,189,0.000640139351553159,"diffuse-porous","B4272","B4",272,"B42721999","B427219990.25",156,141.936842105263,38.3827316017637,"keep",0.0754642212271008
0.0787064699291236,0.5,"B4272",188,"acerru",1999,21.29706018,189,0.000640139351553159,"diffuse-porous","B4272","B4",272,"B42721999","B427219990.5",188,168.863157894737,32.6670264075805,"keep",0.0754642212271008
0.0787064699291236,0.75,"B4272",221,"acerru",1999,21.29706018,189,0.000640139351553159,"diffuse-porous","B4272","B4",272,"B42721999","B427219990.75",220,196.610526315789,32.2461743719513,"keep",0.0754642212271008
0.0818545283751746,0.25,"C1354",131,"acerru",1999,23.786531615,173,0.000531561343656506,"diffuse-porous","C1354","C1",354,"C13541999","C135419990.25",129,141.936842105263,38.3827316017637,"keep",0.0772815837608967
0.0818545283751746,0.5,"C1354",173,"acerru",1999,23.786531615,173,0.000531561343656506,"diffuse-porous","C1354","C1",354,"C13541999","C135419990.5",169,168.863157894737,32.6670264075805,"keep",0.0772815837608967
0.0818545283751746,0.75,"C1354",215,"acerru",1999,23.786531615,173,0.000531561343656506,"diffuse-porous","C1354","C1",354,"C13541999","C135419990.75",208,196.610526315789,32.2461743719513,"keep",0.0772815837608967
0.156179448431892,0.25,"C3402",151,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3",402,"C34021999","C340219990.25",152,141.936842105263,38.3827316017637,"keep",0.155912128223697
0.156179448431892,0.5,"C3402",173,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3",402,"C34021999","C340219990.5",174,168.863157894737,32.6670264075805,"keep",0.155912128223697
0.156179448431892,0.75,"C3402",195,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3",402,"C34021999","C340219990.75",196,196.610526315789,32.2461743719513,"keep",0.155912128223697
0.0783198138359857,0.25,"C3403",164,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3",403,"C34031999","C340319990.25",166,141.936842105263,38.3827316017637,"keep",0.077511206205898
0.0783198138359857,0.5,"C3403",175,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3",403,"C34031999","C340319990.5",176,168.863157894737,32.6670264075805,"keep",0.077511206205898
0.0783198138359857,0.75,"C3403",186,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3",403,"C34031999","C340319990.75",187,196.610526315789,32.2461743719513,"keep",0.077511206205898
0.0815183598965703,0.25,"C3411",171,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3",411,"C34111999","C341119990.25",173,141.936842105263,38.3827316017637,"keep",0.0803343169470025
0.0815183598965703,0.5,"C3411",183,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3",411,"C34111999","C341119990.5",185,168.863157894737,32.6670264075805,"keep",0.0803343169470025
0.0815183598965703,0.75,"C3411",196,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3",411,"C34111999","C341119990.75",197,196.610526315789,32.2461743719513,"keep",0.0803343169470025
0.060565992000349,0.25,"C3413",164,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3",413,"C34131999","C341319990.25",172,141.936842105263,38.3827316017637,"keep",0.0542204656902996
0.060565992000349,0.5,"C3413",191,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3",413,"C34131999","C341319990.5",194,168.863157894737,32.6670264075805,"keep",0.0542204656902996
0.060565992000349,0.75,"C3413",217,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3",413,"C34131999","C341319990.75",218,196.610526315789,32.2461743719513,"keep",0.0542204656902996
0.245403217979003,0.25,"C3416",161,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3",416,"C34161999","C341619990.25",163,141.936842105263,38.3827316017637,"keep",0.2419135910249
0.245403217979003,0.5,"C3416",180,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3",416,"C34161999","C341619990.5",181,168.863157894737,32.6670264075805,"keep",0.2419135910249
0.245403217979003,0.75,"C3416",199,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3",416,"C34161999","C341619990.75",200,196.610526315789,32.2461743719513,"keep",0.2419135910249
0.191629212124031,0.25,"C4489",150,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4",489,"C44891999","C448919990.25",151,141.936842105263,38.3827316017637,"keep",0.191614314257802
0.191629212124031,0.5,"C4489",164,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4",489,"C44891999","C448919990.5",165,168.863157894737,32.6670264075805,"keep",0.191614314257802
0.191629212124031,0.75,"C4489",179,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4",489,"C44891999","C448919990.75",180,196.610526315789,32.2461743719513,"keep",0.191614314257802
0.174857048793026,0.25,"C4491",150,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4",491,"C44911999","C449119990.25",151,141.936842105263,38.3827316017637,"keep",0.174048459761799
0.174857048793026,0.5,"C4491",175,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4",491,"C44911999","C449119990.5",176,168.863157894737,32.6670264075805,"keep",0.174048459761799
0.174857048793026,0.75,"C4491",201,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4",491,"C44911999","C449119990.75",201,196.610526315789,32.2461743719513,"keep",0.174048459761799
0.13764973142591,0.25,"C4494",152,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4",494,"C44941999","C449419990.25",154,141.936842105263,38.3827316017637,"keep",0.136385199169901
0.13764973142591,0.5,"C4494",175,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4",494,"C44941999","C449419990.5",176,168.863157894737,32.6670264075805,"keep",0.136385199169901
0.13764973142591,0.75,"C4494",197,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4",494,"C44941999","C449419990.75",198,196.610526315789,32.2461743719513,"keep",0.136385199169901
0.0983107857365759,0.25,"C5505",147,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5",505,"C55051999","C550519990.25",149,141.936842105263,38.3827316017637,"keep",0.0885793268120025
0.0983107857365759,0.5,"C5505",158,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5",505,"C55051999","C550519990.5",159,168.863157894737,32.6670264075805,"keep",0.0885793268120025
0.0983107857365759,0.75,"C5505",169,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5",505,"C55051999","C550519990.75",169,196.610526315789,32.2461743719513,"keep",0.0885793268120025
0.104585955074899,0.25,"C5508",153,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5",508,"C55081999","C550819990.25",154,141.936842105263,38.3827316017637,"keep",0.1045788874736
0.104585955074899,0.5,"C5508",168,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5",508,"C55081999","C550819990.5",169,168.863157894737,32.6670264075805,"keep",0.1045788874736
0.104585955074899,0.75,"C5508",183,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5",508,"C55081999","C550819990.75",184,196.610526315789,32.2461743719513,"keep",0.1045788874736
0.0685872691764899,0.25,"C5514",163,"acerru",1999,11.282092215,175,0.00166310809647285,"diffuse-porous","C5514","C5",514,"C55141999","C551419990.25",165,141.936842105263,38.3827316017637,"keep",0.0654467850678007
