"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-47.20149400334,11,4,-3.17223111800117,0.440616009841219,NA,NA,212.45196854554,"lin",22,0,"mean","absolute",0,0.00399906589167737,10,"04","06","no"
-47.1759073892654,16,0,-3.85535345729737,0.535647312903767,NA,NA,222.171218493896,"lin",22,0,"mean","absolute",0,0.00394823048369918,10,"04","06","no"
-46.6284473131709,14,2,-3.40849584946589,0.476369308789404,NA,NA,214.043121538912,"lin",22,0,"mean","absolute",0,0.00300277680335831,10,"04","06","no"
-45.5046345181422,17,0,-3.75431645590258,0.531210454997429,NA,NA,218.187874742767,"lin",22,0,"mean","absolute",0,0.0017119465632348,10,"04","06","no"
-44.8691374370223,14,3,-3.18424713925854,0.45375752004811,NA,NA,208.273625729082,"lin",22,0,"mean","absolute",0,0.00124593035458781,10,"04","06","no"
-43.9204354832455,16,4,-3.16645463411677,0.456104937901671,NA,NA,202.457438986881,"lin",22,0,"mean","absolute",0,0.000775328511776636,10,"04","06","no"
-43.0758229014609,18,2,-3.3909210098356,0.493228844392658,NA,NA,206.120897615493,"lin",22,0,"mean","absolute",0,0.000508253599592569,10,"04","06","no"
-42.6482939199359,15,4,-3.11518581805936,0.455396235549638,NA,NA,203.730615855871,"lin",22,0,"mean","absolute",0,0.000410434372517738,10,"04","06","no"
-42.3679517831388,14,1,-3.26584738521535,0.479002882956703,NA,NA,213.863970064071,"lin",22,0,"mean","absolute",0,0.000356753467374308,10,"04","06","no"
-41.1234533430188,18,1,-3.35895005286581,0.500068935675501,NA,NA,207.908023189131,"lin",22,0,"mean","absolute",0,0.000191482372655779,10,"04","06","no"
-41.0002604445444,17,4,-3.02240951541842,0.450641464140652,NA,NA,198.502121485157,"lin",22,0,"mean","absolute",0,0.000180043647274147,10,"04","06","no"
-40.5579548788019,14,0,-3.50907625378696,0.526046974607683,NA,NA,220.087036195628,"lin",22,0,"mean","absolute",0,0.000144321943594525,10,"04","06","no"
-39.9498501749972,10,0,-3.97320654289872,0.600132871518755,NA,NA,239.343245483846,"lin",22,0,"mean","absolute",0,0.000106483939565762,10,"04","06","no"
-38.8224242201854,18,3,-3.01709389857796,0.462261388450645,NA,NA,198.678057656493,"lin",22,0,"mean","absolute",0,6.0599169852171e-05,10,"04","06","no"
-38.6615865939784,10,3,-2.96149940200826,0.454681333779571,NA,NA,212.654612859414,"lin",22,0,"mean","absolute",0,5.59166607330807e-05,10,"04","06","no"
-38.3199167172625,19,2,-2.86147930653611,0.441267770998733,NA,NA,196.461916103461,"lin",22,0,"mean","absolute",0,4.7135547611143e-05,10,"04","06","no"
-38.2951810381401,18,0,-3.44115668892243,0.530829889698347,NA,NA,211.016316659974,"lin",22,0,"mean","absolute",0,4.65561729125625e-05,10,"04","06","no"
-37.9428386303825,20,2,-3.0766400021085,0.476783319709492,NA,NA,198.183915621749,"lin",22,0,"mean","absolute",0,3.9036160125677e-05,10,"04","06","no"
-37.5103603536268,7,3,-1.97530100637666,0.307855965880802,NA,NA,196.024249905831,"lin",22,0,"mean","absolute",0,3.14452915876162e-05,10,"04","06","no"
-37.3717867823643,19,1,-2.88895749014128,0.451078690380744,NA,NA,198.804335092408,"lin",22,0,"mean","absolute",0,2.9340314014409e-05,10,"04","06","no"
-37.3340939104082,20,1,-3.12076448865906,0.487516559754067,NA,NA,200.875063450141,"lin",22,0,"mean","absolute",0,2.87925317501651e-05,10,"04","06","no"
-37.222818762627,7,5,-1.67971826656147,0.262789036726291,NA,NA,188.220680935254,"lin",22,0,"mean","absolute",0,2.7234334236511e-05,10,"04","06","no"
-36.6814233109226,13,2,-2.98740150986665,0.47077683515612,NA,NA,208.735166217029,"lin",22,0,"mean","absolute",0,2.07756315446574e-05,10,"04","06","no"
-36.5031658870762,11,5,-2.36690362579834,0.373894156964541,NA,NA,196.693592426805,"lin",22,0,"mean","absolute",0,1.90040483518072e-05,10,"04","06","no"
-36.4483755290921,6,5,-2.05080373545268,0.324201357206359,NA,NA,196.013090272308,"lin",22,0,"mean","absolute",0,1.84904955983032e-05,10,"04","06","no"
-36.3565615606853,12,3,-2.6326462035974,0.416701293806799,NA,NA,202.604473617323,"lin",22,0,"mean","absolute",0,1.76608418589588e-05,10,"04","06","no"
-35.9384785497286,10,1,-3.07283568507826,0.489163221862986,NA,NA,218.697810944399,"lin",22,0,"mean","absolute",0,1.43293281838474e-05,10,"04","06","no"
-35.6084465864446,13,3,-2.81801815434025,0.45064666866581,NA,NA,204.051031882765,"lin",22,0,"mean","absolute",0,1.2149552979536e-05,10,"04","06","no"
-35.3886071858192,19,0,-2.98493897038503,0.478800504707028,NA,NA,201.845939806213,"lin",22,0,"mean","absolute",0,1.08848583032876e-05,10,"04","06","no"
-35.3368327923581,20,0,-3.21779900545816,0.51652531341101,NA,NA,204.001597770571,"lin",22,0,"mean","absolute",0,1.06066957927956e-05,10,"04","06","no"
-35.2241406326075,12,2,-2.6607242750317,0.427776074624891,NA,NA,204.597793184006,"lin",22,0,"mean","absolute",0,1.00255757241184e-05,10,"04","06","no"
-35.1792889356061,10,2,-2.84071754292113,0.457001290647689,NA,NA,211.77564692854,"lin",22,0,"mean","absolute",0,9.80324596626815e-06,10,"04","06","no"
-35.0815957297223,19,3,-2.58015154258707,0.415651906632944,NA,NA,190.841222389642,"lin",22,0,"mean","absolute",0,9.33589780829754e-06,10,"04","06","no"
-34.6808345627965,14,4,-2.62893615149178,0.42591411982903,NA,NA,197.236131620136,"lin",22,0,"mean","absolute",0,7.64067817406559e-06,10,"04","06","no"
-34.4088617397051,10,4,-2.88999923975975,0.470026284131614,NA,NA,209.574569293737,"lin",22,0,"mean","absolute",0,6.66920027495813e-06,10,"04","06","no"
-34.3463499411514,13,1,-2.94341342207777,0.47914182298558,NA,NA,210.029358598486,"lin",22,0,"mean","absolute",0,6.4639724209928e-06,10,"04","06","no"
-34.1585321812481,20,3,-2.74340901656386,0.447789795736702,NA,NA,191.87744026593,"lin",22,0,"mean","absolute",0,5.88457884911008e-06,10,"04","06","no"
-33.4279889441354,12,1,-2.67155222412349,0.440714677632764,NA,NA,206.711227017681,"lin",22,0,"mean","absolute",0,4.08394550283445e-06,10,"04","06","no"
-33.3764892665072,12,0,-3.03963743613733,0.501815487944493,NA,NA,215.395600765594,"lin",22,0,"mean","absolute",0,3.98012695621169e-06,10,"04","06","no"
-33.1967088218194,13,0,-3.23127804560056,0.534868145006822,NA,NA,217.082166399481,"lin",22,0,"mean","absolute",0,3.63796149158603e-06,10,"04","06","no"
-32.3070621255715,18,4,-2.65508150551549,0.445375208184599,NA,NA,191.753062078005,"lin",22,0,"mean","absolute",0,2.33170590292196e-06,10,"04","06","no"
-31.463145673546,9,3,-2.31774308990687,0.393846472684349,NA,NA,201.738503000955,"lin",22,0,"mean","absolute",0,1.529042803281e-06,10,"04","06","no"
-30.8304885662442,7,4,-1.67897064847232,0.288139664700493,NA,NA,188.661515172006,"lin",22,0,"mean","absolute",0,1.11439690611596e-06,10,"04","06","no"
-30.5441115096451,19,4,-2.34518757030906,0.404305311963028,NA,NA,186.108298199692,"lin",22,0,"mean","absolute",0,9.65725968902356e-07,10,"04","06","no"
-29.8000795261751,20,4,-2.51380189023518,0.438596646573786,NA,NA,187.24594362873,"lin",22,0,"mean","absolute",0,6.65716647729316e-07,10,"04","06","no"
-29.676726236627,16,5,-2.14930862533878,0.375756812405458,NA,NA,185.902277816152,"lin",22,0,"mean","absolute",0,6.25898039336678e-07,10,"04","06","no"
-29.3356015801487,9,0,-2.93168190362324,0.515416846350726,NA,NA,219.115099432944,"lin",22,0,"mean","absolute",0,5.27751301648279e-07,10,"04","06","no"
-29.2790856820702,9,5,-2.19792394881803,0.386776509342204,NA,NA,197.485108192213,"lin",22,0,"mean","absolute",0,5.13046869270039e-07,10,"04","06","no"
-29.0026538358507,7,2,-1.73242458737148,0.306264180556155,NA,NA,191.85807845131,"lin",22,0,"mean","absolute",0,4.46817967883576e-07,10,"04","06","no"
-28.9980714477051,7,0,-2.35922790647961,0.417104591170768,NA,NA,208.393964560629,"lin",22,0,"mean","absolute",0,4.45795393109925e-07,10,"04","06","no"
-28.9424487413539,15,5,-2.11815950813611,0.374832447946642,NA,NA,186.869640626105,"lin",22,0,"mean","absolute",0,4.33568037752823e-07,10,"04","06","no"
-28.6445812510874,7,1,-1.90079280707565,0.338053763116652,NA,NA,197.082423807971,"lin",22,0,"mean","absolute",0,3.73573580783068e-07,10,"04","06","no"
-27.7776243462181,9,1,-2.34117650083663,0.422596818803643,NA,NA,205.080128018126,"lin",22,0,"mean","absolute",0,2.4216917112578e-07,10,"04","06","no"
-27.6208301479232,17,5,-2.05326001528199,0.371638098214631,NA,NA,183.279006793187,"lin",22,0,"mean","absolute",0,2.23908936792797e-07,10,"04","06","no"
-27.376671575711,12,4,-2.14503908287898,0.389912936671255,NA,NA,192.37052301094,"lin",22,0,"mean","absolute",0,1.98176916796335e-07,10,"04","06","no"
-26.531824013563,8,3,-1.95944300351609,0.361580435863087,NA,NA,195.482964987439,"lin",22,0,"mean","absolute",0,1.29896290910013e-07,10,"04","06","no"
-26.4917174699831,9,2,-2.09514013392293,0.386901541938818,NA,NA,198.228323823309,"lin",22,0,"mean","absolute",0,1.27317389411579e-07,10,"04","06","no"
-26.2859951713431,10,5,-2.15514650445569,0.399472794423065,NA,NA,194.747477857282,"lin",22,0,"mean","absolute",0,1.14872400185023e-07,10,"04","06","no"
-26.2314293269606,9,4,-2.12982652976258,0.39517280477516,NA,NA,196.726466736659,"lin",22,0,"mean","absolute",0,1.11780712342734e-07,10,"04","06","no"
-25.8472951424696,13,4,-2.24111330147858,0.418768292359336,NA,NA,192.500340356548,"lin",22,0,"mean","absolute",0,9.22472003819171e-08,10,"04","06","no"
-25.2951228424236,6,3,-1.64073463009846,0.309763129022501,NA,NA,189.458999420138,"lin",22,0,"mean","absolute",0,6.99923383750149e-08,10,"04","06","no"
-24.8224579988664,21,2,-2.58674257445853,0.492777666068315,NA,NA,190.18440810177,"lin",22,0,"mean","absolute",0,5.52602234166169e-08,10,"04","06","no"
-24.8124590114348,21,1,-2.64494485665317,0.503961992284167,NA,NA,192.705273476816,"lin",22,0,"mean","absolute",0,5.49846397403575e-08,10,"04","06","no"
-24.7602285800849,14,5,-1.86951368723185,0.356570756252963,NA,NA,183.909603154001,"lin",22,0,"mean","absolute",0,5.35672917412949e-08,10,"04","06","no"
-24.6002755510081,22,2,-2.57323428665927,0.492307560041816,NA,NA,189.013233057796,"lin",22,0,"mean","absolute",0,4.94500039805819e-08,10,"04","06","no"
-24.5667927876784,22,1,-2.62595907330476,0.50272055056384,NA,NA,191.393968733563,"lin",22,0,"mean","absolute",0,4.86290338523584e-08,10,"04","06","no"
-24.2980116063668,11,6,-1.87536994288198,0.360909230062785,NA,NA,186.739582783334,"lin",22,0,"mean","absolute",0,4.25138610982422e-08,10,"04","06","no"
-24.1417590899327,8,0,-2.5255876593143,0.487533945743098,NA,NA,211.523896893921,"lin",22,0,"mean","absolute",0,3.93188445102772e-08,10,"04","06","no"
-23.4908046365836,8,5,-1.77017594167078,0.346170268738972,NA,NA,190.178702789972,"lin",22,0,"mean","absolute",0,2.83953864024757e-08,10,"04","06","no"
-23.3102882388885,8,1,-2.00868618772626,0.394249956399085,NA,NA,199.004275855637,"lin",22,0,"mean","absolute",0,2.5944729386923e-08,10,"04","06","no"
-23.1513066004832,21,0,-2.70261599638838,0.532169553378679,NA,NA,194.937928922447,"lin",22,0,"mean","absolute",0,2.39622017869045e-08,10,"04","06","no"
-22.7258074731772,22,0,-2.65288269648484,0.526974936197387,NA,NA,193.129860738661,"lin",22,0,"mean","absolute",0,1.93700507926902e-08,10,"04","06","no"
-22.5831040382054,12,5,-1.72530735891988,0.343739288795619,NA,NA,184.160322008188,"lin",22,0,"mean","absolute",0,1.80361194276753e-08,10,"04","06","no"
-22.4567641672534,16,6,-1.82644227540309,0.364852657123343,NA,NA,180.01161213118,"lin",22,0,"mean","absolute",0,1.69320190320833e-08,10,"04","06","no"
-22.2641668810629,11,7,-1.61463367958249,0.323853118212129,NA,NA,181.652695335411,"lin",22,0,"mean","absolute",0,1.5377536929001e-08,10,"04","06","no"
-22.0247024977302,7,7,-0.751640493699966,0.151528634688129,NA,NA,169.261793965984,"lin",22,0,"mean","absolute",0,1.36423048024419e-08,10,"04","06","no"
-21.8270450635205,19,5,-1.69199678033085,0.342550666935855,NA,NA,176.379832379278,"lin",22,0,"mean","absolute",0,1.23585347197766e-08,10,"04","06","no"
-21.7861621763291,8,2,-1.75002131909014,0.354610189683235,NA,NA,191.942503299448,"lin",22,0,"mean","absolute",0,1.21084729485262e-08,10,"04","06","no"
-21.7260556931501,21,3,-2.27231986913563,0.461042522498774,NA,NA,184.557016858495,"lin",22,0,"mean","absolute",0,1.17499878863047e-08,10,"04","06","no"
-21.628077925388,18,5,-1.80884587814734,0.367785705308048,NA,NA,178.890610478896,"lin",22,0,"mean","absolute",0,1.1188241108653e-08,10,"04","06","no"
-21.5331127063591,16,7,-1.70107182022276,0.346587509709211,NA,NA,177.395081189888,"lin",22,0,"mean","absolute",0,1.06694094417422e-08,10,"04","06","no"
-21.4389030173988,17,6,-1.77859247108779,0.363128246318156,NA,NA,178.294339015592,"lin",22,0,"mean","absolute",0,1.01784818745124e-08,10,"04","06","no"
-21.1796137756392,22,3,-2.22910490006372,0.457710529224405,NA,NA,183.148932916694,"lin",22,0,"mean","absolute",0,8.9408552564688e-09,10,"04","06","no"
-21.0137418338836,8,4,-1.74329219797324,0.359276839264643,NA,NA,189.986689876872,"lin",22,0,"mean","absolute",0,8.22925328741625e-09,10,"04","06","no"
-20.8401662174574,20,5,-1.78902166034613,0.370134500911566,NA,NA,176.834411550618,"lin",22,0,"mean","absolute",0,7.5451688557503e-09,10,"04","06","no"
-20.7257084333851,15,6,-1.73307553249519,0.359483828242652,NA,NA,179.871718140117,"lin",22,0,"mean","absolute",0,7.12549059878687e-09,10,"04","06","no"
-20.7097016260609,11,11,-0.676169212656691,0.140305285894449,NA,NA,162.938739242222,"lin",22,0,"mean","absolute",0,7.06869002339482e-09,10,"04","06","no"
-20.2591369766487,21,21,0.628171819310515,0.131690579761646,NA,NA,150.263627326182,"lin",22,0,"mean","absolute",0,5.64287028245942e-09,10,"04","06","no"
-20.1358626807028,17,7,-1.63287159419693,0.34329162482349,NA,NA,175.498285070517,"lin",22,0,"mean","absolute",0,5.305561995563e-09,10,"04","06","no"
-19.6132458452021,15,7,-1.59200536577955,0.338818083971231,NA,NA,177.024516976261,"lin",22,0,"mean","absolute",0,4.08551293397894e-09,10,"04","06","no"
-19.2388589483517,13,5,-1.66579417868647,0.357705364736874,NA,NA,181.911337791341,"lin",22,0,"mean","absolute",0,3.38804763713212e-09,10,"04","06","no"
-18.6537139259844,3,3,-0.995564519446429,0.216858601866005,NA,NA,177.950314136654,"lin",22,0,"mean","absolute",0,2.5286392850352e-09,10,"04","06","no"
-18.5771760177481,5,3,-1.07806162727771,0.235274499063849,NA,NA,178.245069402787,"lin",22,0,"mean","absolute",0,2.43369912111795e-09,10,"04","06","no"
-18.1576078360836,6,1,-1.51810371076713,0.334814078914334,NA,NA,189.129291809624,"lin",22,0,"mean","absolute",0,1.97314414093148e-09,10,"04","06","no"
-17.902460031838,21,4,-2.02664587683833,0.44988911126475,NA,NA,180.111086869094,"lin",22,0,"mean","absolute",0,1.73681743651547e-09,10,"04","06","no"
-17.6758364431448,6,4,-1.30500550340499,0.291393092455738,NA,NA,181.254315148013,"lin",22,0,"mean","absolute",0,1.55075604756944e-09,10,"04","06","no"
-17.3281386522503,19,6,-1.48525517527123,0.334672463201331,NA,NA,172.775971860504,"lin",22,0,"mean","absolute",0,1.30329241433703e-09,10,"04","06","no"
-17.3194498404091,22,4,-1.97016839141464,0.444039800158408,NA,NA,178.677306517546,"lin",22,0,"mean","absolute",0,1.29764266434559e-09,10,"04","06","no"
-17.0462546491135,9,9,-1.46688330152044,0.333019550390779,NA,NA,179.486508214789,"lin",22,0,"mean","absolute",0,1.1319611819377e-09,10,"04","06","no"
-17.0426026662931,6,2,-1.28470973573536,0.291690082129147,NA,NA,182.609799235294,"lin",22,0,"mean","absolute",0,1.12989611651243e-09,10,"04","06","no"
-16.7268491386194,14,6,-1.47988824214002,0.33888242159889,NA,NA,176.79313058789,"lin",22,0,"mean","absolute",0,9.64880453569591e-10,10,"04","06","no"
-16.4406251298719,21,20,0.878970347154325,0.20286382031144,NA,NA,148.93236207273,"lin",22,0,"mean","absolute",0,8.36220393542306e-10,10,"04","06","no"
-16.3688137752483,6,0,-1.79019173082258,0.41399362095765,NA,NA,196.122109176236,"lin",22,0,"mean","absolute",0,8.06727975005946e-10,10,"04","06","no"
-16.339043601572,20,6,-1.56934510366264,0.363221539824727,NA,NA,173.126498669754,"lin",22,0,"mean","absolute",0,7.94808688922132e-10,10,"04","06","no"
-16.1602599325256,5,1,-1.28355848072849,0.298563724879222,NA,NA,184.738893602042,"lin",22,0,"mean","absolute",0,7.2684235316712e-10,10,"04","06","no"
-16.1208072769377,18,6,-1.53168286509617,0.356674052735592,NA,NA,174.180844708557,"lin",22,0,"mean","absolute",0,7.12644914698658e-10,10,"04","06","no"
-15.9359637643383,19,7,-1.34663639400808,0.315225726301968,NA,NA,170.363526153637,"lin",22,0,"mean","absolute",0,6.49733009708948e-10,10,"04","06","no"
-15.7054870670172,7,6,-0.875273635110739,0.206241533069939,NA,NA,171.36488832658,"lin",22,0,"mean","absolute",0,5.79011984254178e-10,10,"04","06","no"
-15.4993103680608,14,7,-1.33341134191301,0.316072573328796,NA,NA,173.919359661745,"lin",22,0,"mean","absolute",0,5.22296182331097e-10,10,"04","06","no"
-15.2763444082243,5,0,-1.64528164119541,0.392552803108918,NA,NA,193.909651416967,"lin",22,0,"mean","absolute",0,4.67197390528062e-10,10,"04","06","no"
-15.2708556945381,3,1,-1.51090392935818,0.360549523092156,NA,NA,192.421956014742,"lin",22,0,"mean","absolute",0,4.65916991911253e-10,10,"04","06","no"
-14.7433658915056,18,7,-1.38738050755573,0.336339970569002,NA,NA,171.602272212608,"lin",22,0,"mean","absolute",0,3.57903210386261e-10,10,"04","06","no"
-14.7388064116835,20,7,-1.40978979733775,0.341819964844763,NA,NA,170.498949203267,"lin",22,0,"mean","absolute",0,3.57088213496697e-10,10,"04","06","no"
-13.810762162957,11,9,-0.878937197109397,0.219378855794708,NA,NA,167.28367857001,"lin",22,0,"mean","absolute",0,2.24519086979695e-10,10,"04","06","no"
-13.676449054708,5,2,-0.963225604316253,0.241461220573492,NA,NA,176.236924748106,"lin",22,0,"mean","absolute",0,2.09936303784867e-10,10,"04","06","no"
-13.6643937058534,16,9,-1.07444496048529,0.269446954755756,NA,NA,167.111054519113,"lin",22,0,"mean","absolute",0,2.08674682237012e-10,10,"04","06","no"
-13.4997042719156,12,6,-1.27702778093634,0.321974229483483,NA,NA,175.620905851233,"lin",22,0,"mean","absolute",0,1.92179874151467e-10,10,"04","06","no"
-13.4213835378387,17,9,-1.0884580722727,0.27513755279358,NA,NA,166.687097365334,"lin",22,0,"mean","absolute",0,1.84799492125148e-10,10,"04","06","no"
-13.2521960550375,16,8,-1.30299968528807,0.331219112978106,NA,NA,171.075901315516,"lin",22,0,"mean","absolute",0,1.69809576257417e-10,10,"04","06","no"
-13.1513750001295,17,11,-0.992776984625969,0.253212537854899,NA,NA,164.353570602231,"lin",22,0,"mean","absolute",0,1.61461567484188e-10,10,"04","06","no"
-13.1151564810048,5,4,-0.833310136962351,0.212798155128666,NA,NA,172.166561176834,"lin",22,0,"mean","absolute",0,1.58563934233921e-10,10,"04","06","no"
-12.9116649328744,11,8,-1.397327921334,0.359292027364085,NA,NA,176.937466254052,"lin",22,0,"mean","absolute",0,1.43224325152098e-10,10,"04","06","no"
-12.8566623224442,10,6,-1.49376359625915,0.384809369813528,NA,NA,181.491844303471,"lin",22,0,"mean","absolute",0,1.39339137998617e-10,10,"04","06","no"
-12.7914554903573,17,8,-1.27297873103481,0.328665708241928,NA,NA,169.946235498718,"lin",22,0,"mean","absolute",0,1.34869465335085e-10,10,"04","06","no"
-12.7563292525147,16,11,-0.923498929795519,0.238722652349807,NA,NA,164.127866677939,"lin",22,0,"mean","absolute",0,1.32521416761609e-10,10,"04","06","no"
-12.2985784345437,3,2,-0.994757099346061,0.261286481158573,NA,NA,178.282621937099,"lin",22,0,"mean","absolute",0,1.05411196520835e-10,10,"04","06","no"
-12.2217857648748,9,6,-1.35502892901577,0.356890103094347,NA,NA,180.266413907276,"lin",22,0,"mean","absolute",0,1.01440510629186e-10,10,"04","06","no"
-12.2196679429244,15,11,-0.88759369157118,0.233793774598234,NA,NA,164.338402357791,"lin",22,0,"mean","absolute",0,1.01333151011323e-10,10,"04","06","no"
-12.1743659009112,15,8,-1.26694426725386,0.334255823179223,NA,NA,171.494213106553,"lin",22,0,"mean","absolute",0,9.90636519478398e-11,10,"04","06","no"
-11.9461867704208,21,5,-1.41959921319573,0.377624939664675,NA,NA,171.6677578618,"lin",22,0,"mean","absolute",0,8.83824152420244e-11,10,"04","06","no"
-11.9303294414412,15,9,-0.968531381053271,0.257785854583654,NA,NA,166.487840909226,"lin",22,0,"mean","absolute",0,8.76844314210263e-11,10,"04","06","no"
-11.6660971246529,12,7,-1.07780038198715,0.289666997184485,NA,NA,171.865858690784,"lin",22,0,"mean","absolute",0,7.68325366220342e-11,10,"04","06","no"
-11.5816879694003,22,5,-1.38484169185876,0.373356988524955,NA,NA,170.751090245326,"lin",22,0,"mean","absolute",0,7.36573273489495e-11,10,"04","06","no"
-11.4861393602964,14,14,-0.495573969479198,0.134086833328958,NA,NA,158.865135660157,"lin",22,0,"mean","absolute",0,7.02211341641087e-11,10,"04","06","no"
-11.0864137257672,13,6,-1.21876943600504,0.334824872710615,NA,NA,173.738293596186,"lin",22,0,"mean","absolute",0,5.75000895347134e-11,10,"04","06","no"
-11.073102457467,19,9,-0.947585559588796,0.260458418373208,NA,NA,164.180175498057,"lin",22,0,"mean","absolute",0,5.71186607085598e-11,10,"04","06","no"
-10.7994363229659,17,10,-0.896574206360241,0.249090867907284,NA,NA,163.855231247801,"lin",22,0,"mean","absolute",0,4.98140864027755e-11,10,"04","06","no"
-10.7427154335783,19,11,-0.874667787018736,0.243551624887555,NA,NA,162.381578997346,"lin",22,0,"mean","absolute",0,4.84211818170097e-11,10,"04","06","no"
-10.7349060500974,11,10,-0.623135364295139,0.173566160073686,NA,NA,162.758515960589,"lin",22,0,"mean","absolute",0,4.82324806779502e-11,10,"04","06","no"
-10.7119168048953,9,7,-1.14786080706646,0.320014055644404,NA,NA,176.326361756338,"lin",22,0,"mean","absolute",0,4.7681240732443e-11,10,"04","06","no"
-10.6784752909675,16,10,-0.859042449878749,0.239813408461335,NA,NA,163.899653422889,"lin",22,0,"mean","absolute",0,4.68906027479186e-11,10,"04","06","no"
-10.535183368846,19,8,-1.07086650755331,0.300671507208257,NA,NA,166.363340214371,"lin",22,0,"mean","absolute",0,4.36486051508015e-11,10,"04","06","no"
-10.4931923620447,10,7,-1.221704588078,0.343605830206121,NA,NA,176.270625124301,"lin",22,0,"mean","absolute",0,4.27417341326918e-11,10,"04","06","no"
-10.1852038135635,20,9,-1.00877244260223,0.287323845003863,NA,NA,164.428580507507,"lin",22,0,"mean","absolute",0,3.66415026012933e-11,10,"04","06","no"
-9.97341196894786,3,0,-1.81052022377194,0.520274815164499,NA,NA,200.274442396249,"lin",22,0,"mean","absolute",0,3.29597007732267e-11,10,"04","06","no"
-9.65675709464449,18,9,-0.943252171984771,0.274752602206393,NA,NA,164.607435079107,"lin",22,0,"mean","absolute",0,2.8133419883764e-11,10,"04","06","no"
-9.60399701250481,20,11,-0.933589827551902,0.272562342525644,NA,NA,162.604235241969,"lin",22,0,"mean","absolute",0,2.74009627132357e-11,10,"04","06","no"
-9.45520555424446,15,10,-0.785529349053833,0.230836510628762,NA,NA,163.585212678591,"lin",22,0,"mean","absolute",0,2.54364305273003e-11,10,"04","06","no"
-9.38572695037283,20,8,-1.10764918598857,0.326497092968034,NA,NA,166.311514878768,"lin",22,0,"mean","absolute",0,2.45679590720021e-11,10,"04","06","no"
-9.29403595384565,13,7,-1.02625197239068,0.303742264745423,NA,NA,170.208505803595,"lin",22,0,"mean","absolute",0,2.34670572601671e-11,10,"04","06","no"
-9.23246568580998,19,19,-0.402851017040245,0.119562501519638,NA,NA,156.485476412678,"lin",22,0,"mean","absolute",0,2.27556276707513e-11,10,"04","06","no"
-9.12216250532629,19,10,-0.802959571287986,0.23950194678856,NA,NA,162.131319616743,"lin",22,0,"mean","absolute",0,2.15345989402233e-11,10,"04","06","no"
-8.96955997494706,14,8,-1.05665064778015,0.317378089058412,NA,NA,169.064884753993,"lin",22,0,"mean","absolute",0,1.99526033691709e-11,10,"04","06","no"
-8.94357803125877,18,11,-0.850521795556754,0.255770827429919,NA,NA,162.564832761555,"lin",22,0,"mean","absolute",0,1.96950760474744e-11,10,"04","06","no"
