"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-8.82664779125298,25,11,1.60501393532057,0.485864375547613,NA,NA,167.170610184212,"lin",26,0,"mean","absolute",0,3.45652577664807e-06,10,"05","07","no"
-8.78960629914127,20,12,1.52824005154327,0.463423018490726,NA,NA,165.299749681361,"lin",26,0,"mean","absolute",0,3.39309752286963e-06,10,"05","07","no"
-8.77405769148754,13,3,-2.60669800296535,0.791028678665326,NA,NA,244.422806971955,"lin",26,0,"mean","absolute",0,3.36682082567285e-06,10,"05","07","no"
-8.7088375952535,26,14,1.29985011509403,0.395660817011333,NA,NA,173.525601137006,"lin",26,0,"mean","absolute",0,3.25879949932852e-06,10,"05","07","no"
-8.70590644266576,7,1,-4.33659608868159,1.32019663980756,NA,NA,300.954911004476,"lin",26,0,"mean","absolute",0,3.25402697813705e-06,10,"05","07","no"
-8.69056390013702,26,15,1.33092291938187,0.405467699208406,NA,NA,173.823906293566,"lin",26,0,"mean","absolute",0,3.22915995726608e-06,10,"05","07","no"
-8.6796204297043,19,15,1.04350995665161,0.318070937977297,NA,NA,173.09269026305,"lin",26,0,"mean","absolute",0,3.21153910130156e-06,10,"05","07","no"
-8.58713482849362,24,11,1.58491268405293,0.485216103170579,NA,NA,166.821870990391,"lin",26,0,"mean","absolute",0,3.06640998836482e-06,10,"05","07","no"
-8.57212347767836,24,10,1.69328522739718,0.518764589642935,NA,NA,164.691160417808,"lin",26,0,"mean","absolute",0,3.0434806679873e-06,10,"05","07","no"
-8.54741852827374,23,12,1.39333228813044,0.427372524053038,NA,NA,169.35909112913,"lin",26,0,"mean","absolute",0,3.0061173895888e-06,10,"05","07","no"
-8.50877897675036,20,13,1.22731946210693,0.377148344925203,NA,NA,170.328671574909,"lin",26,0,"mean","absolute",0,2.94859730242271e-06,10,"05","07","no"
-8.48474620460092,23,13,1.20376706136413,0.370337563682072,NA,NA,172.487585921717,"lin",26,0,"mean","absolute",0,2.91337784792664e-06,10,"05","07","no"
-8.47230562374807,10,0,-2.85776692216597,0.879714521744774,NA,NA,257.774409362999,"lin",26,0,"mean","absolute",0,2.89531203713575e-06,10,"05","07","no"
-8.45680154122238,22,12,1.47070978882786,0.453070672283427,NA,NA,167.66538903409,"lin",26,0,"mean","absolute",0,2.87295423004096e-06,10,"05","07","no"
-8.43007241425403,21,12,1.51905129802532,0.46856637866156,NA,NA,166.348699544537,"lin",26,0,"mean","absolute",0,2.83481388308112e-06,10,"05","07","no"
-8.40273105782489,22,13,1.25060121837688,0.386270494508118,NA,NA,171.332762119015,"lin",26,0,"mean","absolute",0,2.79632374725967e-06,10,"05","07","no"
-8.36352762202932,16,16,-0.535222656728595,0.165627643998133,NA,NA,192.336008490596,"lin",26,0,"mean","absolute",0,2.74204471707986e-06,10,"05","07","no"
-8.35051966482752,21,13,1.26514552607725,0.391754015207618,NA,NA,170.603572987051,"lin",26,0,"mean","absolute",0,2.72426838801327e-06,10,"05","07","no"
-8.24518413910755,4,2,2.98840603943337,0.930141857384379,NA,NA,103.340447781365,"lin",26,0,"mean","absolute",0,2.58450021216328e-06,10,"05","07","no"
-8.10189469652232,9,2,-2.2672262725731,0.710695776597194,NA,NA,242.199561552143,"lin",26,0,"mean","absolute",0,2.40581187956697e-06,10,"05","07","no"
-7.99771597011204,14,4,-2.86930600851187,0.904131876582318,NA,NA,246.810924284413,"lin",26,0,"mean","absolute",0,2.28370257736572e-06,10,"05","07","no"
-7.99378866702318,13,7,-1.91510926511336,0.603579320470384,NA,NA,224.515188844993,"lin",26,0,"mean","absolute",0,2.27922258128782e-06,10,"05","07","no"
-7.95209243401405,12,3,-2.39224155120656,0.755543872237458,NA,NA,240.857905356279,"lin",26,0,"mean","absolute",0,2.23219698420692e-06,10,"05","07","no"
