"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-52.6251926583859,11,1,-3.56233084271863,0.466188408377024,NA,NA,226.901482371764,"lin",22,0,"mean","absolute",0,0.461738703461922,10,"05","06","no"
-51.6137816499377,11,0,-4.17686279031349,0.552106619088004,NA,NA,241.332347355461,"lin",22,0,"mean","absolute",0,0.278465354128667,10,"05","06","no"
-50.7507169456535,11,2,-3.37386403819084,0.449851645708768,NA,NA,220.640618740852,"lin",22,0,"mean","absolute",0,0.180866881217635,10,"05","06","no"
-47.1698292282772,10,0,-4.24025404537642,0.586966124697461,NA,NA,245.630842517596,"lin",22,0,"mean","absolute",0,0.03018416469776,10,"05","06","no"
-45.973122898281,10,1,-3.38587625141934,0.474876862238687,NA,NA,225.788026929773,"lin",22,0,"mean","absolute",0,0.0165927238023127,10,"05","06","no"
-45.6153474766825,11,3,-3.13387959090333,0.441284687763574,NA,NA,214.242635613495,"lin",22,0,"mean","absolute",0,0.013874832164524,10,"05","06","no"
-41.853607254674,16,2,-3.34108960248988,0.491424242493142,NA,NA,209.777366655888,"lin",22,0,"mean","absolute",0,0.00211532074250844,10,"05","06","no"
-41.7649631761451,14,2,-3.22240335406056,0.474474296850505,NA,NA,211.429917149279,"lin",22,0,"mean","absolute",0,0.00202361276815591,10,"05","06","no"
-41.7254035686424,16,1,-3.35321478597959,0.493971247078874,NA,NA,212.287979685584,"lin",22,0,"mean","absolute",0,0.00198397936735264,10,"05","06","no"
-41.487008151571,5,5,-1.58167618727998,0.2336749348135,NA,NA,189.053068825229,"lin",22,0,"mean","absolute",0,0.00176104415100534,10,"05","06","no"
-41.0776625874114,10,2,-3.00483758412903,0.44615364803841,NA,NA,215.61785526695,"lin",22,0,"mean","absolute",0,0.00143509940512036,10,"05","06","no"
-40.4581283055977,15,2,-3.46464010712926,0.518371915427721,NA,NA,214.09074040814,"lin",22,0,"mean","absolute",0,0.00105281441943444,10,"05","06","no"
-40.169332793369,15,1,-3.45149462653251,0.518267268225905,NA,NA,216.251472363087,"lin",22,0,"mean","absolute",0,0.000911256576798695,10,"05","06","no"
-40.0733170519493,14,1,-3.13414594180411,0.471181000545578,NA,NA,212.09533531444,"lin",22,0,"mean","absolute",0,0.000868542595969753,10,"05","06","no"
-39.8643225177134,9,1,-2.66833359373332,0.40220619183635,NA,NA,212.653752922734,"lin",22,0,"mean","absolute",0,0.000782363419027926,10,"05","06","no"
-39.479977477994,7,3,-1.97054840513453,0.298473986337988,NA,NA,196.510803109495,"lin",22,0,"mean","absolute",0,0.00064557851865716,10,"05","06","no"
-39.4026760509332,17,1,-3.25358195844503,0.493296336090936,NA,NA,208.637618277221,"lin",22,0,"mean","absolute",0,0.000621102502945542,10,"05","06","no"
-38.9239867567862,7,1,-2.11651349012922,0.322869349254024,NA,NA,202.493025684257,"lin",22,0,"mean","absolute",0,0.000488896828397787,10,"05","06","no"
-38.8586203141213,17,2,-3.19778165289306,0.488225040357623,NA,NA,205.528118012249,"lin",22,0,"mean","absolute",0,0.000473176401586815,10,"05","06","no"
-38.8201465266902,11,4,-2.85012385825357,0.435361824565498,NA,NA,207.141491406634,"lin",22,0,"mean","absolute",0,0.000464160950100163,10,"05","06","no"
-38.4195773050687,9,0,-3.18879452087494,0.489628782160804,NA,NA,225.304467673389,"lin",22,0,"mean","absolute",0,0.000379914701005198,10,"05","06","no"
-37.7686461753206,12,1,-2.76683751712639,0.428481500135643,NA,NA,209.128847539119,"lin",22,0,"mean","absolute",0,0.000274370996289002,10,"05","06","no"
-37.3900171213068,12,2,-2.69669498463765,0.419723877791121,NA,NA,205.827593699064,"lin",22,0,"mean","absolute",0,0.000227049184224241,10,"05","06","no"
