"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-114.543497720492,9,7,-1.63223007077833,0.143837753791083,NA,NA,148.095627796673,"lin",18,0,"mean","absolute",0,0.755924714740408,10,"09","05","no"
-111.173896002453,8,7,-1.26171782335402,0.113000642248711,NA,NA,144.528064196181,"lin",18,0,"mean","absolute",0,0.140209948093067,10,"09","05","no"
-110.55660348003,7,7,-1.24820237674418,0.112127327761769,NA,NA,144.309717494139,"lin",18,0,"mean","absolute",0,0.10297586777305,10,"09","05","no"
-100.654553195614,9,8,-1.6789465015086,0.158629452450604,NA,NA,147.993872457488,"lin",18,0,"mean","absolute",0,0.000728672804993948,10,"09","05","no"
-95.5440863603471,9,6,-1.65861654497291,0.161128450550508,NA,NA,149.105217593123,"lin",18,0,"mean","absolute",0,5.65990039192021e-05,10,"09","05","no"
-95.154305517106,8,6,-1.4470147950439,0.140878313569395,NA,NA,147.385637575478,"lin",18,0,"mean","absolute",0,4.65767255586502e-05,10,"09","05","no"
-94.8308536790564,9,5,-1.87938809882412,0.183305048066817,NA,NA,153.586274577695,"lin",18,0,"mean","absolute",0,3.96216246330979e-05,10,"09","05","no"
-92.66049336182,8,5,-1.69437766175543,0.167305713494032,NA,NA,152.293318633197,"lin",18,0,"mean","absolute",0,1.33858059380272e-05,10,"09","05","no"
-89.3598874615827,9,4,-2.54686623801695,0.256360778721049,NA,NA,165.546337116523,"lin",18,0,"mean","absolute",0,2.56996411833268e-06,10,"09","05","no"
-88.3703417292008,10,7,-1.67916494679786,0.170017976596473,NA,NA,147.437142443236,"lin",18,0,"mean","absolute",0,1.56693122197224e-06,10,"09","05","no"
-85.4234393986444,8,4,-2.41438488971735,0.248872025305528,NA,NA,165.532943466456,"lin",18,0,"mean","absolute",0,3.59036187622256e-07,10,"09","05","no"
-82.8770622520933,8,8,-0.974889763426264,0.102102203591563,NA,NA,140.724269920279,"lin",18,0,"mean","absolute",0,1.00507727119917e-07,10,"09","05","no"
-78.5285313869763,10,5,-1.85993624611645,0.200371441609876,NA,NA,152.002564139901,"lin",18,0,"mean","absolute",0,1.14268880454957e-08,10,"09","05","no"
-75.1038070884479,10,6,-1.62747110803525,0.179451441548248,NA,NA,147.603255109661,"lin",18,0,"mean","absolute",0,2.06185699266323e-09,10,"09","05","no"
-74.6707093202212,10,4,-2.45913266331525,0.271970662841947,NA,NA,162.370776334899,"lin",18,0,"mean","absolute",0,1.66039934941565e-09,10,"09","05","no"
-74.3133656758055,7,5,-1.71390649536293,0.190024830816015,NA,NA,153.228536478995,"lin",18,0,"mean","absolute",0,1.38872536545057e-09,10,"09","05","no"
-71.7467764382127,7,6,-1.3262556748857,0.149751905253519,NA,NA,145.894620091138,"lin",18,0,"mean","absolute",0,3.84847435125821e-10,10,"09","05","no"
-68.0256961258092,10,8,-1.68606424209947,0.195693318781591,NA,NA,146.641768535806,"lin",18,0,"mean","absolute",0,5.98778603819644e-11,10,"09","05","no"
-63.2842099938871,9,3,-2.18993442022873,0.263794510958471,NA,NA,161.913593181512,"lin",18,0,"mean","absolute",0,5.59326816476223e-12,10,"09","05","no"
-58.7680479494747,9,0,-2.96007569457434,0.370311357472291,NA,NA,178.543107017222,"lin",18,0,"mean","absolute",0,5.84781350749494e-13,10,"09","05","no"
-55.0483424398044,8,3,-1.9604243362961,0.253536148235156,NA,NA,159.898660551033,"lin",18,0,"mean","absolute",0,9.10478564309893e-14,10,"09","05","no"
-54.7283607746576,10,3,-2.13321863473927,0.276698964991657,NA,NA,159.402656562248,"lin",18,0,"mean","absolute",0,7.75865766223421e-14,10,"09","05","no"
-54.6067980129619,11,5,-1.73729988054625,0.225598358899691,NA,NA,149.82018622164,"lin",18,0,"mean","absolute",0,7.30112142860917e-14,10,"09","05","no"
-54.5286070078437,11,7,-1.54694608583013,0.201025602285582,NA,NA,145.565522231757,"lin",18,0,"mean","absolute",0,7.02118813807311e-14,10,"09","05","no"
-52.5487027088939,9,1,-2.41660296478021,0.319963445546471,NA,NA,168.068937502626,"lin",18,0,"mean","absolute",0,2.60903469608178e-14,10,"09","05","no"
-52.2335522507556,9,2,-2.24293472405943,0.297872110516973,NA,NA,163.779548710561,"lin",18,0,"mean","absolute",0,2.22867017967301e-14,10,"09","05","no"
-51.837144924003,10,0,-2.82473272496323,0.376581506144497,NA,NA,174.255115435529,"lin",18,0,"mean","absolute",0,1.82796150126661e-14,10,"09","05","no"
-51.834327090517,7,4,-2.36281678723413,0.315009445481849,NA,NA,166.076473740996,"lin",18,0,"mean","absolute",0,1.82538786914434e-14,10,"09","05","no"
-48.3326603871164,11,6,-1.47160663789876,0.203214758166005,NA,NA,145.327509807811,"lin",18,0,"mean","absolute",0,3.16940615262942e-15,10,"09","05","no"
-46.7524696389892,11,4,-2.08761736698972,0.293116834172232,NA,NA,156.252030311162,"lin",18,0,"mean","absolute",0,1.43828130523234e-15,10,"09","05","no"
-44.6036966700094,8,0,-2.46023631911174,0.35364037242762,NA,NA,171.692568726545,"lin",18,0,"mean","absolute",0,4.91183437202082e-16,10,"09","05","no"
-44.5574336461614,9,9,-1.44094028947322,0.207231333448214,NA,NA,143.257647071778,"lin",18,0,"mean","absolute",0,4.79952022263857e-16,10,"09","05","no"
-44.1046598416251,5,5,-2.13884410942342,0.309169293381151,NA,NA,164.572843171899,"lin",18,0,"mean","absolute",0,3.82718312858734e-16,10,"09","05","no"
-43.6823065525878,10,1,-2.20536803246815,0.320314494162182,NA,NA,162.955966444946,"lin",18,0,"mean","absolute",0,3.0986062465804e-16,10,"09","05","no"
-43.6165741362047,10,2,-2.07828600060766,0.302082758789522,NA,NA,159.615400811021,"lin",18,0,"mean","absolute",0,2.99842216203852e-16,10,"09","05","no"
-43.509703903841,8,2,-1.99476903375628,0.290297157575047,NA,NA,161.288627261033,"lin",18,0,"mean","absolute",0,2.84240660124381e-16,10,"09","05","no"
