date,lat,lon,pointid,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,BRDF_Albedo_Band_Mandatory_Quality_Band1,BRDF_Albedo_Band_Mandatory_Quality_Band2,EVI2
2008-05-04,-78.139494,38.8929252624512,SCBI,492,3216,0,0,0.47302178261836
2008-05-05,-78.139494,38.8929252624512,SCBI,485,3242,0,0,0.47844648063307
2008-05-06,-78.139494,38.8929252624512,SCBI,478,3242,0,0,0.480221277068913
2008-05-07,-78.139494,38.8929252624512,SCBI,481,3241,0,0,0.479319782708365
2008-05-08,-78.139494,38.8929252624512,SCBI,483,3241,0,0,0.478812794266746
2008-05-09,-78.139494,38.8929252624512,SCBI,485,3240,0,0,0.478165787281311
2008-05-10,-78.139494,38.8929252624512,SCBI,398,3400,0,0,0.52280706642889
2008-05-11,-78.139494,38.8929252624512,SCBI,319,3502,0,0,0.557732204435224
2008-05-12,-78.139494,38.8929252624512,SCBI,301,3956,0,0,0.622513352954
2008-05-13,-78.139494,38.8929252624512,SCBI,281,3984,0,0,0.631549145882224
2008-05-17,-78.139494,38.8929252624512,SCBI,296,3984,0,0,0.627449912891986
2008-05-18,-78.139494,38.8929252624512,SCBI,294,4010,0,0,0.631302835086575
2008-05-19,-78.139494,38.8929252624512,SCBI,294,4007,0,0,0.630921794924079
2008-05-20,-78.139494,38.8929252624512,SCBI,295,4014,0,0,0.631537834533352
2008-05-21,-78.139494,38.8929252624512,SCBI,297,4019,0,0,0.631626820890862
2008-05-22,-78.139494,38.8929252624512,SCBI,288,4104,0,0,0.644803720125446
2008-05-23,-78.139494,38.8929252624512,SCBI,289,4113,0,0,0.645658017370632
2008-05-24,-78.139494,38.8929252624512,SCBI,290,4118,0,0,0.646010530579182
2008-05-25,-78.139494,38.8929252624512,SCBI,290,4122,0,0,0.646511000134971
2008-05-26,-78.139494,38.8929252624512,SCBI,283,4215,0,0,0.659988451880598
2008-05-27,-78.139494,38.8929252624512,SCBI,283,4219,0,0,0.66048247439288
2008-05-28,-78.139494,38.8929252624512,SCBI,285,4199,0,0,0.657461533293019
2008-05-29,-78.139494,38.8929252624512,SCBI,281,4213,0,0,0.660289909587974
2008-05-30,-78.139494,38.8929252624512,SCBI,281,4217,0,0,0.66078407671542
2008-05-31,-78.139494,38.8929252624512,SCBI,282,4215,0,0,0.660262694905921
2008-06-01,-78.139494,38.8929252624512,SCBI,272,4240,0,0,0.666093682853459
2008-06-02,-78.139494,38.8929252624512,SCBI,243,4196,0,0,0.66867624769947
2008-06-03,-78.139494,38.8929252624512,SCBI,232,4140,0,0,0.664770562299276
2008-06-04,-78.139494,38.8929252624512,SCBI,231,4166,0,0,0.668290263851526
2008-06-05,-78.139494,38.8929252624512,SCBI,225,4187,0,0,0.672574183472533
2008-06-06,-78.139494,38.8929252624512,SCBI,229,4186,0,0,0.67133336952686
2008-06-07,-78.139494,38.8929252624512,SCBI,229,4193,0,0,0.67220164692795
2008-06-08,-78.139494,38.8929252624512,SCBI,211,4196,0,0,0.677610458156492
2008-06-09,-78.139494,38.8929252624512,SCBI,211,4195,0,0,0.677486497884555
2008-06-10,-78.139494,38.8929252624512,SCBI,210,4198,0,0,0.678139028703578
2008-06-11,-78.139494,38.8929252624512,SCBI,206,4192,0,0,0.678518901841159
2008-06-12,-78.139494,38.8929252624512,SCBI,207,4198,0,0,0.678981680594496
2008-06-13,-78.139494,38.8929252624512,SCBI,210,4257,0,0,0.685421041934828
2008-06-14,-78.139494,38.8929252624512,SCBI,207,4246,0,0,0.684910600428684
2008-06-15,-78.139494,38.8929252624512,SCBI,206,4273,0,0,0.688509825697144
2008-06-16,-78.139494,38.8929252624512,SCBI,189,4257,0,0,0.691338218699441
2008-06-17,-78.139494,38.8929252624512,SCBI,186,4283,0,0,0.695377951579834
2008-06-18,-78.139494,38.8929252624512,SCBI,185,4386,0,0,0.708192852326365
2008-06-19,-78.139494,38.8929252624512,SCBI,186,4388,0,0,0.708151323949739
2008-06-20,-78.139494,38.8929252624512,SCBI,209,4390,0,0,0.701905772381745
2008-07-10,-78.139494,38.8929252624512,SCBI,183,4279,0,0,0.695737250478999
2008-07-11,-78.139494,38.8929252624512,SCBI,171,4236,0,0,0.693856510814944
2008-07-13,-78.139494,38.8929252624512,SCBI,176,4135,0,0,0.679894761427178
2008-07-14,-78.139494,38.8929252624512,SCBI,176,4167,0,0,0.68388693160788
2008-07-15,-78.139494,38.8929252624512,SCBI,170,4138,0,0,0.681974425959027
2008-07-16,-78.139494,38.8929252624512,SCBI,173,4128,0,0,0.679871005005776
2008-07-17,-78.139494,38.8929252624512,SCBI,171,4135,0,0,0.681315054931456
2008-07-18,-78.139494,38.8929252624512,SCBI,171,4131,0,0,0.680814777119122
2008-07-19,-78.139494,38.8929252624512,SCBI,171,4129,0,0,0.680564534987689
2008-07-20,-78.139494,38.8929252624512,SCBI,171,4126,0,0,0.680189042679068
2008-07-21,-78.139494,38.8929252624512,SCBI,172,4161,0,0,0.684275892354774
2008-07-22,-78.139494,38.8929252624512,SCBI,170,4163,0,0,0.68509367922586
2008-07-23,-78.139494,38.8929252624512,SCBI,170,4161,0,0,0.684844532912348
2008-07-24,-78.139494,38.8929252624512,SCBI,170,4157,0,0,0.684346035015448
2008-07-25,-78.139494,38.8929252624512,SCBI,172,4174,0,0,0.685894096032029
2008-07-26,-78.139494,38.8929252624512,SCBI,172,4171,0,0,0.685520920473402
2008-07-27,-78.139494,38.8929252624512,SCBI,162,4178,0,0,0.689238542438971
2008-07-28,-78.139494,38.8929252624512,SCBI,163,4191,0,0,0.690567952709468
2008-07-29,-78.139494,38.8929252624512,SCBI,163,4216,0,0,0.693664768059587
2008-07-30,-78.139494,38.8929252624512,SCBI,157,4199,0,0,0.693272410433733
2008-07-31,-78.139494,38.8929252624512,SCBI,170,4248,0,0,0.695619541484716
2008-08-01,-78.139494,38.8929252624512,SCBI,170,4240,0,0,0.694634079737848
2008-08-02,-78.139494,38.8929252624512,SCBI,165,4202,0,0,0.691361830387724
2008-08-03,-78.139494,38.8929252624512,SCBI,164,4193,0,0,0.690531035333799
2008-08-04,-78.139494,38.8929252624512,SCBI,164,4185,0,0,0.689538090077237
2008-08-05,-78.139494,38.8929252624512,SCBI,160,4101,0,0,0.680186399723852
2008-08-06,-78.139494,38.8929252624512,SCBI,155,4006,0,0,0.669599387953818
2008-08-07,-78.139494,38.8929252624512,SCBI,133,3851,0,0,0.655954044403043
2008-08-08,-78.139494,38.8929252624512,SCBI,133,3846,0,0,0.655303137265976
2008-08-09,-78.139494,38.8929252624512,SCBI,127,4028,0,0,0.680432295155169
2008-08-15,-78.139494,38.8929252624512,SCBI,190,3971,0,0,0.655195120260623
2008-08-16,-78.139494,38.8929252624512,SCBI,187,3948,0,0,0.653096521449211
2008-08-17,-78.139494,38.8929252624512,SCBI,181,3965,0,0,0.656971818270206
2008-08-18,-78.139494,38.8929252624512,SCBI,183,3957,0,0,0.65538128117142
2008-08-19,-78.139494,38.8929252624512,SCBI,184,3949,0,0,0.654072797520604
2008-08-20,-78.139494,38.8929252624512,SCBI,185,3940,0,0,0.652634872080089
2008-08-21,-78.139494,38.8929252624512,SCBI,206,4004,0,0,0.654899851018044
2008-08-22,-78.139494,38.8929252624512,SCBI,206,3995,0,0,0.653753778624374
2008-08-23,-78.139494,38.8929252624512,SCBI,206,3985,0,0,0.652478693868531
2008-08-24,-78.139494,38.8929252624512,SCBI,191,3892,0,0,0.644755546883711
2008-08-25,-78.139494,38.8929252624512,SCBI,200,3825,0,0,0.633519748339742
2008-08-26,-78.139494,38.8929252624512,SCBI,188,3768,0,0,0.629430629008664
2008-08-27,-78.139494,38.8929252624512,SCBI,189,3753,0,0,0.627173285655963
2008-08-28,-78.139494,38.8929252624512,SCBI,188,3721,0,0,0.623227163037496
2008-08-29,-78.139494,38.8929252624512,SCBI,187,3739,0,0,0.625889849025219
2008-08-30,-78.139494,38.8929252624512,SCBI,186,3727,0,0,0.624585491131274
2008-08-31,-78.139494,38.8929252624512,SCBI,185,3666,0,0,0.616761162296244
2008-09-01,-78.139494,38.8929252624512,SCBI,185,3683,0,0,0.619027394351242
2008-09-02,-78.139494,38.8929252624512,SCBI,178,3596,0,0,0.609347367220035
2008-09-03,-78.139494,38.8929252624512,SCBI,178,3587,0,0,0.60813317920395
2008-09-04,-78.139494,38.8929252624512,SCBI,178,3577,0,0,0.606782251038974
2008-09-05,-78.139494,38.8929252624512,SCBI,178,3568,0,0,0.605564765062307
2008-09-06,-78.139494,38.8929252624512,SCBI,183,3541,0,0,0.600492124576186
2008-09-07,-78.139494,38.8929252624512,SCBI,183,3532,0,0,0.599268495190105
2008-09-08,-78.139494,38.8929252624512,SCBI,182,3523,0,0,0.598325190905314
2008-09-09,-78.139494,38.8929252624512,SCBI,186,3504,0,0,0.594606606262186
2008-09-10,-78.139494,38.8929252624512,SCBI,193,3450,0,0,0.58523560359946
2008-09-11,-78.139494,38.8929252624512,SCBI,207,3424,0,0,0.577732601574622
2008-09-26,-78.139494,38.8929252624512,SCBI,192,3286,0,0,0.562676404690546
2008-09-27,-78.139494,38.8929252624512,SCBI,193,3254,0,0,0.557876242965037
2008-09-28,-78.139494,38.8929252624512,SCBI,191,3233,0,0,0.55545817082256
2008-09-29,-78.139494,38.8929252624512,SCBI,196,3196,0,0,0.548791195925774
2008-09-30,-78.139494,38.8929252624512,SCBI,199,3195,0,0,0.547810950367889
2008-10-01,-78.139494,38.8929252624512,SCBI,211,3239,0,0,0.550729698662825
2008-10-02,-78.139494,38.8929252624512,SCBI,194,3278,0,0,0.560988387322099
2008-10-03,-78.139494,38.8929252624512,SCBI,214,3216,0,0,0.546629180748165
2008-10-04,-78.139494,38.8929252624512,SCBI,217,3190,0,0,0.54209090643872
2008-10-05,-78.139494,38.8929252624512,SCBI,207,3152,0,0,0.539424711329934
2008-10-06,-78.139494,38.8929252624512,SCBI,208,3130,0,0,0.53598156898424
2008-10-07,-78.139494,38.8929252624512,SCBI,210,3116,0,0,0.533406754772393
2008-10-08,-78.139494,38.8929252624512,SCBI,210,3091,0,0,0.52979036410445
2008-10-09,-78.139494,38.8929252624512,SCBI,211,3066,0,0,0.52588341045062
2008-10-10,-78.139494,38.8929252624512,SCBI,212,3042,0,0,0.522109395755232
2008-10-11,-78.139494,38.8929252624512,SCBI,218,2965,0,0,0.509148737414926
2008-10-12,-78.139494,38.8929252624512,SCBI,235,2930,0,0,0.49929598340003
2008-10-13,-78.139494,38.8929252624512,SCBI,258,2877,0,0,0.485136556956773
2008-10-14,-78.139494,38.8929252624512,SCBI,267,2854,0,0,0.479258677416486
2008-10-15,-78.139494,38.8929252624512,SCBI,276,2759,0,0,0.462507637057237
2008-10-16,-78.139494,38.8929252624512,SCBI,284,2608,0,0,0.437183963399952
2008-10-17,-78.139494,38.8929252624512,SCBI,285,2600,0,0,0.435674495633845
2008-10-18,-78.139494,38.8929252624512,SCBI,286,2592,0,0,0.434163754669237
2008-10-19,-78.139494,38.8929252624512,SCBI,299,2608,0,0,0.433188749474695
2008-10-20,-78.139494,38.8929252624512,SCBI,322,2523,0,0,0.413852494772785
2008-10-21,-78.139494,38.8929252624512,SCBI,323,2515,0,0,0.41233390016704
2008-10-22,-78.139494,38.8929252624512,SCBI,323,2511,0,0,0.411705378513044
2008-10-23,-78.139494,38.8929252624512,SCBI,321,2508,0,0,0.411758946861068
2008-10-24,-78.139494,38.8929252624512,SCBI,332,2460,0,0,0.401303481986603
2008-10-25,-78.139494,38.8929252624512,SCBI,354,2515,0,0,0.404239558235937
2008-10-26,-78.139494,38.8929252624512,SCBI,389,2488,0,0,0.390974250461942
2008-10-27,-78.139494,38.8929252624512,SCBI,402,2498,0,0,0.38922066732032
2008-10-28,-78.139494,38.8929252624512,SCBI,406,2492,0,0,0.387260143765223
2008-10-29,-78.139494,38.8929252624512,SCBI,424,2516,0,0,0.386445587279068
2008-10-30,-78.139494,38.8929252624512,SCBI,428,2507,0,0,0.384027131267456
2008-10-31,-78.139494,38.8929252624512,SCBI,536,2413,0,0,0.342533249631371
2008-11-01,-78.139494,38.8929252624512,SCBI,549,2370,0,0,0.332600309769426
2008-11-02,-78.139494,38.8929252624512,SCBI,551,2364,0,0,0.331168166939443
2008-11-03,-78.139494,38.8929252624512,SCBI,561,2294,0,0,0.317622650362159
2008-11-04,-78.139494,38.8929252624512,SCBI,583,2203,0,0,0.297745952860567
2008-11-05,-78.139494,38.8929252624512,SCBI,583,2192,0,0,0.295963564659486
2008-11-06,-78.139494,38.8929252624512,SCBI,582,2181,0,0,0.294414411760374
2008-11-07,-78.139494,38.8929252624512,SCBI,582,2170,0,0,0.292626116696642
2008-11-08,-78.139494,38.8929252624512,SCBI,607,2178,0,0,0.288049696365183
2008-11-09,-78.139494,38.8929252624512,SCBI,651,2148,0,0,0.272967965923678
2008-11-22,-78.139494,38.8929252624512,SCBI,484,1270,0,0,0.158064931304096
2008-11-23,-78.139494,38.8929252624512,SCBI,483,1268,0,0,0.157919724475344
2008-11-24,-78.139494,38.8929252624512,SCBI,479,1270,0,0,0.159224129601597
2008-11-25,-78.139494,38.8929252624512,SCBI,479,1268,0,0,0.158847120216467
2008-11-26,-78.139494,38.8929252624512,SCBI,497,1317,0,0,0.163871524724616
2008-11-27,-78.139494,38.8929252624512,SCBI,498,1316,0,0,0.163453545623122
2008-11-28,-78.139494,38.8929252624512,SCBI,521,1371,0,0,0.168364840667438
2008-11-29,-78.139494,38.8929252624512,SCBI,522,1372,0,0,0.168319498130664
2008-11-30,-78.139494,38.8929252624512,SCBI,524,1383,0,0,0.169889087543313
2008-12-01,-78.139494,38.8929252624512,SCBI,524,1384,0,0,0.170073408429313
2008-12-02,-78.139494,38.8929252624512,SCBI,554,1445,0,0,0.174369451881077
2008-12-03,-78.139494,38.8929252624512,SCBI,553,1444,0,0,0.174415873214733
2008-12-04,-78.139494,38.8929252624512,SCBI,553,1443,0,0,0.174233762979437
2008-12-05,-78.139494,38.8929252624512,SCBI,553,1442,0,0,0.174051624220781
2008-12-06,-78.139494,38.8929252624512,SCBI,535,1407,0,0,0.17177527381609
2008-12-07,-78.139494,38.8929252624512,SCBI,529,1405,0,0,0.172786517917725
2008-12-08,-78.139494,38.8929252624512,SCBI,527,1398,0,0,0.171960387907888
2008-12-09,-78.139494,38.8929252624512,SCBI,526,1395,0,0,0.171638725172626
2008-12-10,-78.139494,38.8929252624512,SCBI,535,1398,0,0,0.170123008989118
2008-12-11,-78.139494,38.8929252624512,SCBI,535,1396,0,0,0.169755520504732
2008-12-12,-78.139494,38.8929252624512,SCBI,524,1361,0,0,0.165826636869383
2008-12-13,-78.139494,38.8929252624512,SCBI,524,1360,0,0,0.165641643418717
2008-12-15,-78.139494,38.8929252624512,SCBI,504,1312,0,0,0.161321236902632
2008-12-18,-78.139494,38.8929252624512,SCBI,481,1225,0,0,0.150249608220108
2008-12-19,-78.139494,38.8929252624512,SCBI,480,1222,0,0,0.14991110392759
2008-12-20,-78.139494,38.8929252624512,SCBI,479,1219,0,0,0.149572304060282
2008-12-21,-78.139494,38.8929252624512,SCBI,479,1217,0,0,0.149192178933579
2008-12-22,-78.139494,38.8929252624512,SCBI,498,1266,0,0,0.154078258915674
2008-12-23,-78.139494,38.8929252624512,SCBI,491,1234,0,0,0.149648738358416
2008-12-24,-78.139494,38.8929252624512,SCBI,491,1233,0,0,0.149459368000387
2008-12-25,-78.139494,38.8929252624512,SCBI,473,1179,0,0,0.143330464017151
2008-12-26,-78.139494,38.8929252624512,SCBI,475,1170,0,0,0.141145410235581
2008-12-27,-78.139494,38.8929252624512,SCBI,481,1184,0,0,0.142441483498671
2008-12-28,-78.139494,38.8929252624512,SCBI,510,1266,0,0,0.151321056845476
2008-12-29,-78.139494,38.8929252624512,SCBI,511,1267,0,0,0.151279875774409
2008-12-30,-78.139494,38.8929252624512,SCBI,512,1270,0,0,0.15161455499728
2008-12-31,-78.139494,38.8929252624512,SCBI,513,1273,0,0,0.151948945154428
2009-01-01,-78.139494,38.8929252624512,SCBI,514,1275,0,0,0.152095358393425
2009-01-02,-78.139494,38.8929252624512,SCBI,518,1285,0,0,0.153054708577449
2009-01-03,-78.139494,38.8929252624512,SCBI,526,1306,0,0,0.155151013653289
2009-01-04,-78.139494,38.8929252624512,SCBI,529,1314,0,0,0.155956959852506
2009-01-05,-78.139494,38.8929252624512,SCBI,529,1315,0,0,0.156143222668976
2009-01-06,-78.139494,38.8929252624512,SCBI,530,1316,0,0,0.156101048617731
2009-02-06,-78.139494,38.8929252624512,SCBI,662,1503,0,0,0.160596709390611
2009-02-07,-78.139494,38.8929252624512,SCBI,662,1506,0,0,0.161132663347283
2009-02-08,-78.139494,38.8929252624512,SCBI,664,1513,0,0,0.161941312010743
2009-02-09,-78.139494,38.8929252624512,SCBI,662,1513,0,0,0.162382268085301
2009-02-10,-78.139494,38.8929252624512,SCBI,669,1521,0,0,0.162265933295751
2009-02-11,-78.139494,38.8929252624512,SCBI,667,1521,0,0,0.162706336020973
2009-02-12,-78.139494,38.8929252624512,SCBI,665,1521,0,0,0.163147061065793
2009-02-13,-78.139494,38.8929252624512,SCBI,640,1502,0,0,0.165286086823132
2009-02-14,-78.139494,38.8929252624512,SCBI,678,1550,0,0,0.165437270436815
2009-02-15,-78.139494,38.8929252624512,SCBI,680,1555,0,0,0.165883066656556
2009-02-16,-78.139494,38.8929252624512,SCBI,705,1601,0,0,0.168509741969458
2009-02-17,-78.139494,38.8929252624512,SCBI,704,1616,0,0,0.171356421356421
2009-02-18,-78.139494,38.8929252624512,SCBI,675,1547,0,0,0.165565428723323
2009-02-19,-78.139494,38.8929252624512,SCBI,678,1554,0,0,0.166145722695961
2009-02-20,-78.139494,38.8929252624512,SCBI,681,1561,0,0,0.166724767722085
2009-02-21,-78.139494,38.8929252624512,SCBI,711,1597,0,0,0.166498789783063
2009-02-22,-78.139494,38.8929252624512,SCBI,714,1605,0,0,0.167247308275645
2009-02-23,-78.139494,38.8929252624512,SCBI,719,1614,0,0,0.167733665177367
2009-02-24,-78.139494,38.8929252624512,SCBI,725,1624,0,0,0.168175695899431
2009-02-25,-78.139494,38.8929252624512,SCBI,729,1632,0,0,0.168701799485861
2009-02-26,-78.139494,38.8929252624512,SCBI,758,1667,0,0,0.168505583485341
2009-02-27,-78.139494,38.8929252624512,SCBI,764,1679,0,0,0.169286443763598
2009-02-28,-78.139494,38.8929252624512,SCBI,770,1690,0,0,0.169892155414389
2009-03-01,-78.139494,38.8929252624512,SCBI,782,1699,0,0,0.168866659791688
2009-03-02,-78.139494,38.8929252624512,SCBI,776,1698,0,0,0.169980236571193
2009-03-03,-78.139494,38.8929252624512,SCBI,780,1707,0,0,0.170667943147507
2009-03-04,-78.139494,38.8929252624512,SCBI,748,1622,0,0,0.162850669290165
2009-03-05,-78.139494,38.8929252624512,SCBI,743,1624,0,0,0.164277403186348
2009-03-11,-78.139494,38.8929252624512,SCBI,769,1667,0,0,0.166141231147226
2009-03-12,-78.139494,38.8929252624512,SCBI,770,1671,0,0,0.166617353354538
2009-03-13,-78.139494,38.8929252624512,SCBI,772,1676,0,0,0.167051031872746
2009-03-15,-78.139494,38.8929252624512,SCBI,751,1665,0,0,0.169668978421967
2009-03-16,-78.139494,38.8929252624512,SCBI,752,1667,0,0,0.169799135972921
2009-03-17,-78.139494,38.8929252624512,SCBI,761,1675,0,0,0.169241708267291
2009-03-18,-78.139494,38.8929252624512,SCBI,763,1661,0,0,0.166392434147137
2009-03-19,-78.139494,38.8929252624512,SCBI,767,1669,0,0,0.166915868480659
2009-03-20,-78.139494,38.8929252624512,SCBI,771,1677,0,0,0.167437940772063
2009-03-21,-78.139494,38.8929252624512,SCBI,776,1685,0,0,0.167744364232251
2009-03-22,-78.139494,38.8929252624512,SCBI,780,1693,0,0,0.168263914485809
2009-03-23,-78.139494,38.8929252624512,SCBI,779,1693,0,0,0.168478020438559
2009-03-24,-78.139494,38.8929252624512,SCBI,782,1718,0,0,0.172124635890193
2009-03-25,-78.139494,38.8929252624512,SCBI,785,1725,0,0,0.172679844220736
2009-03-26,-78.139494,38.8929252624512,SCBI,789,1733,0,0,0.173190671187237
2009-03-27,-78.139494,38.8929252624512,SCBI,799,1761,0,0,0.175822087055693
2009-03-28,-78.139494,38.8929252624512,SCBI,776,1717,0,0,0.173240349352696
2009-03-29,-78.139494,38.8929252624512,SCBI,779,1723,0,0,0.173623883583715
2009-03-30,-78.139494,38.8929252624512,SCBI,781,1729,0,0,0.174221150594704
2009-03-31,-78.139494,38.8929252624512,SCBI,782,1738,0,0,0.17554426065752
2009-04-01,-78.139494,38.8929252624512,SCBI,781,1747,0,0,0.177294551220873
2009-04-02,-78.139494,38.8929252624512,SCBI,643,1466,0,0,0.158157304061741
2009-04-03,-78.139494,38.8929252624512,SCBI,642,1463,0,0,0.157838477983359
2009-04-04,-78.139494,38.8929252624512,SCBI,641,1460,0,0,0.157519387001477
2009-04-05,-78.139494,38.8929252624512,SCBI,684,1576,0,0,0.168714441350926
2009-04-06,-78.139494,38.8929252624512,SCBI,683,1573,0,0,0.168404959052996
2009-04-07,-78.139494,38.8929252624512,SCBI,682,1570,0,0,0.168095223672654
2009-04-08,-78.139494,38.8929252624512,SCBI,675,1556,0,0,0.167159987856709
2009-04-09,-78.139494,38.8929252624512,SCBI,655,1550,0,0,0.170515165371132
2009-04-10,-78.139494,38.8929252624512,SCBI,686,1632,0,0,0.178108808290155
2009-04-11,-78.139494,38.8929252624512,SCBI,701,1685,0,0,0.18402980385116
2009-04-12,-78.139494,38.8929252624512,SCBI,707,1696,0,0,0.18461412102025
2009-04-13,-78.139494,38.8929252624512,SCBI,709,1691,0,0,0.183310186222242
2009-04-14,-78.139494,38.8929252624512,SCBI,712,1699,0,0,0.184034666388222
2009-04-15,-78.139494,38.8929252624512,SCBI,716,1707,0,0,0.184538263291969
2009-04-16,-78.139494,38.8929252624512,SCBI,720,1766,0,0,0.193789832518156
2009-04-17,-78.139494,38.8929252624512,SCBI,716,1815,0,0,0.203016241299304
2009-04-18,-78.139494,38.8929252624512,SCBI,744,1981,0,0,0.224637891708919
2009-04-19,-78.139494,38.8929252624512,SCBI,745,1989,0,0,0.225738549756841
2009-04-20,-78.139494,38.8929252624512,SCBI,714,2014,0,0,0.236749322532708
2009-04-21,-78.139494,38.8929252624512,SCBI,678,2102,0,0,0.259301343122687
2009-04-22,-78.139494,38.8929252624512,SCBI,678,2109,0,0,0.260443208456487
2009-04-23,-78.139494,38.8929252624512,SCBI,678,2115,0,0,0.261421024290143
2009-04-24,-78.139494,38.8929252624512,SCBI,678,2123,0,0,0.262723451295254
2009-04-25,-78.139494,38.8929252624512,SCBI,668,2192,0,0,0.276183020180933
2009-04-26,-78.139494,38.8929252624512,SCBI,658,2118,0,0,0.266477820284438
2009-04-27,-78.139494,38.8929252624512,SCBI,630,2193,0,0,0.285114921561474
2009-04-28,-78.139494,38.8929252624512,SCBI,630,2197,0,0,0.285761178787658
2009-04-29,-78.139494,38.8929252624512,SCBI,632,2197,0,0,0.285296562586592
2009-04-30,-78.139494,38.8929252624512,SCBI,634,2135,0,0,0.274775566392806
2009-05-01,-78.139494,38.8929252624512,SCBI,635,2133,0,0,0.274218349564326
2009-05-05,-78.139494,38.8929252624512,SCBI,431,2864,0,0,0.437640303919876
2009-05-09,-78.139494,38.8929252624512,SCBI,323,3416,0,0,0.544879925587688
2009-05-10,-78.139494,38.8929252624512,SCBI,324,3437,0,0,0.547500457276322
2009-05-11,-78.139494,38.8929252624512,SCBI,324,3459,0,0,0.550517679783094
2009-05-12,-78.139494,38.8929252624512,SCBI,323,3536,0,0,0.56127368774107
2009-05-13,-78.139494,38.8929252624512,SCBI,308,3615,0,0,0.575963829401848
2009-05-14,-78.139494,38.8929252624512,SCBI,301,3665,0,0,0.584539249621196
2009-05-15,-78.139494,38.8929252624512,SCBI,314,3734,0,0,0.590159860846517
2009-05-16,-78.139494,38.8929252624512,SCBI,300,3945,0,0,0.621377429253324
2009-05-17,-78.139494,38.8929252624512,SCBI,300,3951,0,0,0.622145729670779
2009-05-18,-78.139494,38.8929252624512,SCBI,299,3957,0,0,0.62318564049446
2009-05-19,-78.139494,38.8929252624512,SCBI,297,3978,0,0,0.626412448607292
2009-05-20,-78.139494,38.8929252624512,SCBI,296,3983,0,0,0.627322471313651
2009-05-21,-78.139494,38.8929252624512,SCBI,293,4030,0,0,0.634112073412429
2009-05-22,-78.139494,38.8929252624512,SCBI,287,4070,0,0,0.640804130417107
2009-05-23,-78.139494,38.8929252624512,SCBI,273,4072,0,0,0.644895159976099
2009-05-24,-78.139494,38.8929252624512,SCBI,261,4109,0,0,0.652849600282313
2009-05-25,-78.139494,38.8929252624512,SCBI,263,4099,0,0,0.651043434576584
2009-05-26,-78.139494,38.8929252624512,SCBI,263,4104,0,0,0.651670829035235
2009-05-27,-78.139494,38.8929252624512,SCBI,295,4183,0,0,0.652743267745618
2009-06-07,-78.139494,38.8929252624512,SCBI,241,4354,0,0,0.688603305563741
2009-06-08,-78.139494,38.8929252624512,SCBI,239,4355,0,0,0.689280977452675
2009-06-09,-78.139494,38.8929252624512,SCBI,241,4343,0,0,0.687267950728484
2009-06-10,-78.139494,38.8929252624512,SCBI,248,4401,0,0,0.692342059988531
2009-06-11,-78.139494,38.8929252624512,SCBI,247,4404,0,0,0.692981169316121
2009-06-16,-78.139494,38.8929252624512,SCBI,237,4504,0,0,0.70773180829043
2009-06-17,-78.139494,38.8929252624512,SCBI,223,4462,0,0,0.706631904622196
2009-06-18,-78.139494,38.8929252624512,SCBI,223,4462,0,0,0.706631904622196
2009-06-19,-78.139494,38.8929252624512,SCBI,190,4344,0,0,0.701689189189189
2009-06-20,-78.139494,38.8929252624512,SCBI,215,4346,0,0,0.694893015744853
2009-06-21,-78.139494,38.8929252624512,SCBI,215,4345,0,0,0.69477154969383
2009-06-22,-78.139494,38.8929252624512,SCBI,218,4355,0,0,0.695144573940396
2009-06-23,-78.139494,38.8929252624512,SCBI,166,4354,0,0,0.709715029418942
2009-06-24,-78.139494,38.8929252624512,SCBI,165,4352,0,0,0.709757255221047
2009-06-25,-78.139494,38.8929252624512,SCBI,165,4348,0,0,0.709271568095496
2009-06-26,-78.139494,38.8929252624512,SCBI,164,4344,0,0,0.709070676365216
2009-06-27,-78.139494,38.8929252624512,SCBI,164,4345,0,0,0.709192189217429
2009-06-28,-78.139494,38.8929252624512,SCBI,164,4346,0,0,0.709313685581698
2009-06-29,-78.139494,38.8929252624512,SCBI,204,4293,0,0,0.691522465601451
2009-06-30,-78.139494,38.8929252624512,SCBI,204,4290,0,0,0.691155376329535
2009-07-01,-78.139494,38.8929252624512,SCBI,208,4351,0,0,0.697465354001967
2009-07-02,-78.139494,38.8929252624512,SCBI,197,4319,0,0,0.696669776497789
2009-07-03,-78.139494,38.8929252624512,SCBI,202,4290,0,0,0.691718331212605
2009-07-04,-78.139494,38.8929252624512,SCBI,202,4290,0,0,0.691718331212605
2009-07-05,-78.139494,38.8929252624512,SCBI,214,4430,0,0,0.705318664846489
2009-07-06,-78.139494,38.8929252624512,SCBI,212,4424,0,0,0.705159112825458
2009-07-07,-78.139494,38.8929252624512,SCBI,212,4425,0,0,0.705279299307611
2009-07-08,-78.139494,38.8929252624512,SCBI,213,4425,0,0,0.704998594019898
2009-07-09,-78.139494,38.8929252624512,SCBI,213,4422,0,0,0.704637987839177
2009-07-10,-78.139494,38.8929252624512,SCBI,212,4420,0,0,0.704678205883929
2009-07-11,-78.139494,38.8929252624512,SCBI,212,4418,0,0,0.704437655760109
2009-07-12,-78.139494,38.8929252624512,SCBI,211,4415,0,0,0.704357499966491
2009-07-13,-78.139494,38.8929252624512,SCBI,211,4411,0,0,0.703876010564844
